,f,c
2017-02-08T17:15:00Z,42.11,5.616666667
2017-02-08T17:20:00Z,41.51,5.283333333
2017-02-08T17:25:00Z,41.23,5.127777778
2017-02-08T17:30:00Z,41.18,5.1
2017-02-08T17:35:00Z,41.46,5.255555556
2017-02-08T17:40:00Z,41.46,5.255555556
2017-02-08T17:45:00Z,41.51,5.283333333
2017-02-08T17:50:00Z,41.69,5.383333333
2017-02-08T17:55:00Z,41.23,5.127777778
2017-02-08T18:00:00Z,41.09,5.05
2017-02-08T18:05:00Z,40.9,4.944444444
2017-02-08T18:10:00Z,41.23,5.127777778
2017-02-08T18:15:00Z,41.04,5.022222222
2017-02-08T18:20:00Z,41.55,5.305555556
2017-02-08T18:25:00Z,41.6,5.333333333
2017-02-08T18:30:00Z,41.65,5.361111111
2017-02-08T18:35:00Z,41.74,5.411111111
2017-02-08T18:40:00Z,41.37,5.205555556
2017-02-08T18:45:00Z,41.6,5.333333333
2017-02-08T18:50:00Z,41.92,5.511111111
2017-02-08T18:55:00Z,41.83,5.461111111
2017-02-08T19:00:00Z,41.6,5.333333333
2017-02-08T19:05:00Z,41.97,5.538888889
2017-02-08T19:10:00Z,41.88,5.488888889
2017-02-08T19:15:00Z,41.92,5.511111111
2017-02-08T19:20:00Z,42.11,5.616666667
2017-02-08T19:25:00Z,42.39,5.772222222
2017-02-08T19:30:00Z,42.39,5.772222222
2017-02-08T19:35:00Z,42.62,5.9
2017-02-08T19:40:00Z,42.39,5.772222222
2017-02-08T19:45:00Z,42.8,6
2017-02-08T19:50:00Z,42.43,5.794444444
2017-02-08T19:55:00Z,42.52,5.844444444
2017-02-08T20:00:00Z,42.29,5.716666667
2017-02-08T20:05:00Z,42.48,5.822222222
2017-02-08T20:10:00Z,42.48,5.822222222
2017-02-08T20:15:00Z,42.29,5.716666667
2017-02-08T20:20:00Z,42.34,5.744444444
2017-02-08T20:25:00Z,42.39,5.772222222
2017-02-08T20:30:00Z,42.43,5.794444444
2017-02-08T20:35:00Z,42.43,5.794444444
2017-02-08T20:40:00Z,42.48,5.822222222
2017-02-08T20:45:00Z,42.11,5.616666667
2017-02-08T20:50:00Z,41.74,5.411111111
2017-02-08T20:55:00Z,41.46,5.255555556
2017-02-08T21:00:00Z,41.32,5.177777778
2017-02-08T21:05:00Z,41.28,5.155555556
2017-02-08T21:10:00Z,41.32,5.177777778
2017-02-08T21:15:00Z,41.04,5.022222222
2017-02-08T21:20:00Z,41.14,5.077777778
2017-02-08T21:25:00Z,41.18,5.1
2017-02-08T21:30:00Z,41.18,5.1
2017-02-08T21:35:00Z,41,5
2017-02-08T21:40:00Z,40.67,4.816666667
2017-02-08T21:45:00Z,40.44,4.688888889
2017-02-08T21:50:00Z,40.39,4.661111111
2017-02-08T21:55:00Z,40.3,4.611111111
2017-02-08T22:00:00Z,40.44,4.688888889
2017-02-08T22:05:00Z,40.06,4.477777778
2017-02-08T22:10:00Z,39.97,4.427777778
2017-02-08T22:15:00Z,39.92,4.4
2017-02-08T22:20:00Z,39.55,4.194444444
2017-02-08T22:25:00Z,39.36,4.088888889
2017-02-08T22:30:00Z,38.89,3.827777778
2017-02-08T22:35:00Z,38.7,3.722222222
2017-02-08T22:40:00Z,38.65,3.694444444
2017-02-08T22:45:00Z,38.65,3.694444444
2017-02-08T22:50:00Z,38.75,3.75
2017-02-08T22:55:00Z,38.7,3.722222222
2017-02-08T23:00:00Z,38.13,3.405555556
2017-02-08T23:05:00Z,38.08,3.377777778
2017-02-08T23:10:00Z,37.89,3.272222222
2017-02-08T23:15:00Z,37.66,3.144444444
2017-02-08T23:20:00Z,37.42,3.011111111
2017-02-08T23:25:00Z,37.42,3.011111111
2017-02-08T23:30:00Z,37.18,2.877777778
2017-02-08T23:35:00Z,36.75,2.638888889
2017-02-08T23:40:00Z,36.36,2.422222222
2017-02-08T23:45:00Z,36.17,2.316666667
2017-02-08T23:50:00Z,36.27,2.372222222
2017-02-08T23:55:00Z,36.12,2.288888889
2017-02-09T00:00:00Z,35.73,2.072222222
2017-02-09T00:05:00Z,35.54,1.966666667
2017-02-09T00:10:00Z,35.2,1.777777778
2017-02-09T00:15:00Z,35.15,1.75
2017-02-09T00:20:00Z,34.91,1.616666667
2017-02-09T00:25:00Z,35.05,1.694444444
2017-02-09T00:30:00Z,34.96,1.644444444
2017-02-09T00:35:00Z,35.15,1.75
2017-02-09T00:40:00Z,35.39,1.883333333
2017-02-09T00:45:00Z,35.01,1.672222222
2017-02-09T00:50:00Z,34.96,1.644444444
2017-02-09T00:55:00Z,34.86,1.588888889
2017-02-09T01:00:00Z,34.57,1.427777778
2017-02-09T01:05:00Z,34.76,1.533333333
2017-02-09T01:10:00Z,34.76,1.533333333
2017-02-09T01:15:00Z,34.66,1.477777778
2017-02-09T01:20:00Z,34.66,1.477777778
2017-02-09T01:25:00Z,34.81,1.561111111
2017-02-09T01:30:00Z,34.81,1.561111111
2017-02-09T01:35:00Z,34.71,1.505555556
2017-02-09T01:40:00Z,35.01,1.672222222
2017-02-09T01:45:00Z,34.91,1.616666667
2017-02-09T01:50:00Z,34.71,1.505555556
2017-02-09T01:55:00Z,34.52,1.4
2017-02-09T02:00:00Z,34.08,1.155555556
2017-02-09T02:05:00Z,33.98,1.1
2017-02-09T02:10:00Z,33.78,0.988888889
2017-02-09T02:15:00Z,33.48,0.822222222
2017-02-09T02:20:00Z,33.29,0.716666667
2017-02-09T02:25:00Z,32.94,0.522222222
2017-02-09T02:30:00Z,32.99,0.55
2017-02-09T02:35:00Z,33.04,0.577777778
2017-02-09T02:40:00Z,32.64,0.355555556
2017-02-09T02:45:00Z,32.44,0.244444444
2017-02-09T02:50:00Z,32.39,0.216666667
2017-02-09T02:55:00Z,32.19,0.105555556
2017-02-09T03:00:00Z,32.19,0.105555556
2017-02-09T03:05:00Z,32.04,0.022222222
2017-02-09T03:10:00Z,32.04,0.022222222
2017-02-09T03:15:00Z,32.04,0.022222222
2017-02-09T03:20:00Z,32.04,0.022222222
2017-02-09T03:25:00Z,31.89,-0.061111111
2017-02-09T03:30:00Z,31.99,-0.005555556
2017-02-09T03:35:00Z,31.84,-0.088888889
2017-02-09T03:40:00Z,31.74,-0.144444444
2017-02-09T03:45:00Z,31.64,-0.2
2017-02-09T03:50:00Z,31.39,-0.338888889
2017-02-09T03:55:00Z,31.04,-0.533333333
2017-02-09T04:00:00Z,31.04,-0.533333333
2017-02-09T04:05:00Z,31.04,-0.533333333
2017-02-09T04:10:00Z,31.09,-0.505555556
2017-02-09T04:15:00Z,30.63,-0.761111111
2017-02-09T04:20:00Z,30.58,-0.788888889
2017-02-09T04:25:00Z,30.68,-0.733333333
2017-02-09T04:30:00Z,30.68,-0.733333333
2017-02-09T04:35:00Z,30.63,-0.761111111
2017-02-09T04:40:00Z,30.48,-0.844444444
2017-02-09T04:45:00Z,30.33,-0.927777778
2017-02-09T04:50:00Z,30.17,-1.016666667
2017-02-09T04:55:00Z,30.22,-0.988888889
2017-02-09T05:00:00Z,30.17,-1.016666667
2017-02-09T05:05:00Z,30.17,-1.016666667
2017-02-09T05:10:00Z,30.17,-1.016666667
2017-02-09T05:15:00Z,30.12,-1.044444444
2017-02-09T05:20:00Z,30.02,-1.1
2017-02-09T05:25:00Z,29.87,-1.183333333
2017-02-09T05:30:00Z,29.87,-1.183333333
2017-02-09T05:35:00Z,29.87,-1.183333333
2017-02-09T05:40:00Z,29.71,-1.272222222
2017-02-09T05:45:00Z,29.46,-1.411111111
2017-02-09T05:50:00Z,29.35,-1.472222222
2017-02-09T05:55:00Z,29.25,-1.527777778
2017-02-09T06:00:00Z,29.05,-1.638888889
2017-02-09T06:05:00Z,28.79,-1.783333333
2017-02-09T06:10:00Z,28.53,-1.927777778
2017-02-09T06:15:00Z,28.48,-1.955555556
2017-02-09T06:20:00Z,28.53,-1.927777778
2017-02-09T06:25:00Z,28.42,-1.988888889
2017-02-09T06:30:00Z,28.42,-1.988888889
2017-02-09T06:35:00Z,28.48,-1.955555556
2017-02-09T06:40:00Z,28.58,-1.9
2017-02-09T06:45:00Z,28.74,-1.811111111
2017-02-09T06:50:00Z,28.53,-1.927777778
2017-02-09T06:55:00Z,28.53,-1.927777778
2017-02-09T07:00:00Z,28.42,-1.988888889
2017-02-09T07:05:00Z,28.48,-1.955555556
2017-02-09T07:10:00Z,28.37,-2.016666667
2017-02-09T07:15:00Z,28.22,-2.1
2017-02-09T07:20:00Z,27.96,-2.244444444
2017-02-09T07:25:00Z,27.59,-2.45
2017-02-09T07:30:00Z,27.22,-2.655555556
2017-02-09T07:35:00Z,27.49,-2.505555556
2017-02-09T07:40:00Z,27.49,-2.505555556
2017-02-09T07:45:00Z,27.33,-2.594444444
2017-02-09T07:50:00Z,27.06,-2.744444444
2017-02-09T07:55:00Z,27.17,-2.683333333
2017-02-09T08:00:00Z,27.06,-2.744444444
2017-02-09T08:05:00Z,27.12,-2.711111111
2017-02-09T08:10:00Z,27.01,-2.772222222
2017-02-09T08:15:00Z,26.91,-2.827777778
2017-02-09T08:20:00Z,26.85,-2.861111111
2017-02-09T08:25:00Z,26.91,-2.827777778
2017-02-09T08:30:00Z,26.75,-2.916666667
2017-02-09T08:35:00Z,26.85,-2.861111111
2017-02-09T08:40:00Z,26.85,-2.861111111
2017-02-09T08:45:00Z,26.85,-2.861111111
2017-02-09T08:50:00Z,26.96,-2.8
2017-02-09T08:55:00Z,26.91,-2.827777778
2017-02-09T09:00:00Z,26.91,-2.827777778
2017-02-09T09:05:00Z,26.8,-2.888888889
2017-02-09T09:10:00Z,26.8,-2.888888889
2017-02-09T09:15:00Z,26.59,-3.005555556
2017-02-09T09:20:00Z,26.59,-3.005555556
2017-02-09T09:25:00Z,26.48,-3.066666667
2017-02-09T09:30:00Z,26.48,-3.066666667
2017-02-09T09:35:00Z,26.43,-3.094444444
2017-02-09T09:40:00Z,26.38,-3.122222222
2017-02-09T09:45:00Z,26.27,-3.183333333
2017-02-09T09:50:00Z,26.22,-3.211111111
2017-02-09T09:55:00Z,26.06,-3.3
2017-02-09T10:00:00Z,26.06,-3.3
2017-02-09T10:05:00Z,25.9,-3.388888889
2017-02-09T10:10:00Z,25.95,-3.361111111
2017-02-09T10:15:00Z,25.9,-3.388888889
2017-02-09T10:20:00Z,25.85,-3.416666667
2017-02-09T10:25:00Z,25.63,-3.538888889
2017-02-09T10:30:00Z,25.58,-3.566666667
2017-02-09T10:35:00Z,25.2,-3.777777778
2017-02-09T10:40:00Z,25.04,-3.866666667
2017-02-09T10:45:00Z,24.99,-3.894444444
2017-02-09T10:50:00Z,24.88,-3.955555556
2017-02-09T10:55:00Z,24.61,-4.105555556
2017-02-09T11:00:00Z,24.55,-4.138888889
2017-02-09T11:05:00Z,24.66,-4.077777778
2017-02-09T11:10:00Z,24.61,-4.105555556
2017-02-09T11:15:00Z,24.5,-4.166666667
2017-02-09T11:20:00Z,24.45,-4.194444444
2017-02-09T11:25:00Z,24.17,-4.35
2017-02-09T11:30:00Z,23.96,-4.466666667
2017-02-09T11:35:00Z,23.79,-4.561111111
2017-02-09T11:40:00Z,23.68,-4.622222222
2017-02-09T11:45:00Z,23.79,-4.561111111
2017-02-09T11:50:00Z,23.68,-4.622222222
2017-02-09T11:55:00Z,23.79,-4.561111111
2017-02-09T12:00:00Z,23.9,-4.5
2017-02-09T12:05:00Z,23.85,-4.527777778
2017-02-09T12:10:00Z,23.9,-4.5
2017-02-09T12:15:00Z,23.85,-4.527777778
2017-02-09T12:20:00Z,23.79,-4.561111111
2017-02-09T12:25:00Z,24.07,-4.405555556
2017-02-09T12:30:00Z,24.07,-4.405555556
2017-02-09T12:35:00Z,24.23,-4.316666667
2017-02-09T12:40:00Z,24.12,-4.377777778
2017-02-09T12:45:00Z,24.01,-4.438888889
2017-02-09T12:50:00Z,24.01,-4.438888889
2017-02-09T12:55:00Z,24.07,-4.405555556
2017-02-09T13:00:00Z,24.01,-4.438888889
2017-02-09T13:05:00Z,24.17,-4.35
2017-02-09T13:10:00Z,24.34,-4.255555556
2017-02-09T13:15:00Z,24.07,-4.405555556
2017-02-09T13:20:00Z,23.96,-4.466666667
2017-02-09T13:25:00Z,23.85,-4.527777778
2017-02-09T13:30:00Z,23.9,-4.5
2017-02-09T13:35:00Z,23.9,-4.5
2017-02-09T13:40:00Z,23.74,-4.588888889
2017-02-09T13:45:00Z,24.07,-4.405555556
2017-02-09T13:50:00Z,24.12,-4.377777778
2017-02-09T13:55:00Z,23.85,-4.527777778
2017-02-09T14:00:00Z,24.39,-4.227777778
2017-02-09T14:05:00Z,24.5,-4.166666667
2017-02-09T14:10:00Z,24.39,-4.227777778
2017-02-09T14:15:00Z,24.45,-4.194444444
2017-02-09T14:20:00Z,24.28,-4.288888889
2017-02-09T14:25:00Z,24.07,-4.405555556
2017-02-09T14:30:00Z,24.39,-4.227777778
2017-02-09T14:35:00Z,24.28,-4.288888889
2017-02-09T14:40:00Z,24.45,-4.194444444
2017-02-09T14:45:00Z,24.88,-3.955555556
2017-02-09T14:50:00Z,24.82,-3.988888889
2017-02-09T14:55:00Z,24.99,-3.894444444
2017-02-09T15:00:00Z,25.04,-3.866666667
2017-02-09T15:05:00Z,24.99,-3.894444444
2017-02-09T15:10:00Z,24.61,-4.105555556
2017-02-09T15:15:00Z,24.88,-3.955555556
2017-02-09T15:20:00Z,25.36,-3.688888889
2017-02-09T15:25:00Z,25.2,-3.777777778
2017-02-09T15:30:00Z,25.04,-3.866666667
2017-02-09T15:35:00Z,24.77,-4.016666667
2017-02-09T15:40:00Z,25.36,-3.688888889
2017-02-09T15:45:00Z,24.99,-3.894444444
2017-02-09T15:50:00Z,25.47,-3.627777778
2017-02-09T15:55:00Z,25.42,-3.655555556
2017-02-09T16:00:00Z,25.95,-3.361111111
2017-02-09T16:05:00Z,26.32,-3.155555556
2017-02-09T16:10:00Z,25.68,-3.511111111
2017-02-09T16:15:00Z,26.22,-3.211111111
2017-02-09T16:20:00Z,24.61,-4.105555556
2017-02-09T16:25:00Z,25.04,-3.866666667
2017-02-09T16:30:00Z,25.04,-3.866666667
2017-02-09T16:35:00Z,25.09,-3.838888889
2017-02-09T16:40:00Z,24.93,-3.927777778
2017-02-09T16:45:00Z,24.82,-3.988888889
2017-02-09T16:50:00Z,24.55,-4.138888889
2017-02-09T16:55:00Z,24.66,-4.077777778
2017-02-09T17:00:00Z,24.5,-4.166666667
2017-02-09T17:05:00Z,24.5,-4.166666667
2017-02-09T17:10:00Z,23.41,-4.772222222
2017-02-09T17:15:00Z,23.19,-4.894444444
2017-02-09T17:20:00Z,22.91,-5.05
2017-02-09T17:25:00Z,23.41,-4.772222222
2017-02-09T17:30:00Z,23.9,-4.5
2017-02-09T17:35:00Z,24.82,-3.988888889
2017-02-09T17:40:00Z,24.28,-4.288888889
2017-02-09T17:45:00Z,23.57,-4.683333333
2017-02-09T17:50:00Z,24.01,-4.438888889
2017-02-09T17:55:00Z,24.39,-4.227777778
2017-02-09T18:00:00Z,23.35,-4.805555556
2017-02-09T18:05:00Z,23.63,-4.65
2017-02-09T18:10:00Z,23.52,-4.711111111
2017-02-09T18:15:00Z,23.35,-4.805555556
2017-02-09T18:20:00Z,23.3,-4.833333333
2017-02-09T18:25:00Z,23.79,-4.561111111
2017-02-09T18:30:00Z,25.31,-3.716666667
2017-02-09T18:35:00Z,25.04,-3.866666667
2017-02-09T18:40:00Z,24.55,-4.138888889
2017-02-09T18:45:00Z,24.93,-3.927777778
2017-02-09T18:50:00Z,24.93,-3.927777778
2017-02-09T18:55:00Z,26.22,-3.211111111
2017-02-09T19:00:00Z,25.85,-3.416666667
2017-02-09T19:05:00Z,25.47,-3.627777778
2017-02-09T19:10:00Z,24.66,-4.077777778
2017-02-09T19:15:00Z,24.07,-4.405555556
2017-02-09T19:20:00Z,23.9,-4.5
2017-02-09T19:25:00Z,24.45,-4.194444444
2017-02-09T19:30:00Z,24.34,-4.255555556
2017-02-09T19:35:00Z,24.17,-4.35
2017-02-09T19:40:00Z,23.57,-4.683333333
2017-02-09T19:45:00Z,23.79,-4.561111111
2017-02-09T19:50:00Z,24.82,-3.988888889
2017-02-09T19:55:00Z,24.66,-4.077777778
2017-02-09T20:00:00Z,24.23,-4.316666667
2017-02-09T20:05:00Z,24.72,-4.044444444
2017-02-09T20:10:00Z,24.34,-4.255555556
2017-02-09T20:15:00Z,23.57,-4.683333333
2017-02-09T20:20:00Z,23.08,-4.955555556
2017-02-09T20:25:00Z,22.86,-5.077777778
2017-02-09T20:30:00Z,22.52,-5.266666667
2017-02-09T20:35:00Z,22.47,-5.294444444
2017-02-09T20:40:00Z,22.86,-5.077777778
2017-02-09T20:45:00Z,23.24,-4.866666667
2017-02-09T20:50:00Z,23.13,-4.927777778
2017-02-09T20:55:00Z,23.24,-4.866666667
2017-02-09T21:00:00Z,22.97,-5.016666667
2017-02-09T21:05:00Z,22.64,-5.2
2017-02-09T21:10:00Z,21.24,-5.977777778
2017-02-09T21:15:00Z,20.9,-6.166666667
2017-02-09T21:20:00Z,21.29,-5.95
2017-02-09T21:25:00Z,21.24,-5.977777778
2017-02-09T21:30:00Z,21.58,-5.788888889
2017-02-09T21:35:00Z,21.35,-5.916666667
2017-02-09T21:40:00Z,21.58,-5.788888889
2017-02-09T21:45:00Z,21.8,-5.666666667
2017-02-09T21:50:00Z,21.86,-5.633333333
2017-02-09T21:55:00Z,21.58,-5.788888889
2017-02-09T22:00:00Z,21.29,-5.95
2017-02-09T22:05:00Z,21.24,-5.977777778
2017-02-09T22:10:00Z,21.12,-6.044444444
2017-02-09T22:15:00Z,21.07,-6.072222222
2017-02-09T22:20:00Z,20.96,-6.133333333
2017-02-09T22:25:00Z,21.12,-6.044444444
2017-02-09T22:30:00Z,21.24,-5.977777778
2017-02-09T22:35:00Z,21.24,-5.977777778
2017-02-09T22:40:00Z,21.18,-6.011111111
2017-02-09T22:45:00Z,21.35,-5.916666667
2017-02-09T22:50:00Z,21.52,-5.822222222
2017-02-09T22:55:00Z,21.12,-6.044444444
2017-02-09T23:00:00Z,21.12,-6.044444444
2017-02-09T23:05:00Z,20.84,-6.2
2017-02-09T23:10:00Z,20.67,-6.294444444
2017-02-09T23:15:00Z,20.5,-6.388888889
2017-02-09T23:20:00Z,20.27,-6.516666667
2017-02-09T23:25:00Z,20.5,-6.388888889
2017-02-09T23:30:00Z,20.27,-6.516666667
2017-02-09T23:35:00Z,20.16,-6.577777778
2017-02-09T23:40:00Z,20.44,-6.422222222
2017-02-09T23:45:00Z,20.04,-6.644444444
2017-02-09T23:50:00Z,19.99,-6.672222222
2017-02-09T23:55:00Z,19.93,-6.705555556
2017-02-10T00:00:00Z,19.93,-6.705555556
2017-02-10T00:05:00Z,20.1,-6.611111111
2017-02-10T00:10:00Z,19.64,-6.866666667
2017-02-10T00:15:00Z,19.99,-6.672222222
2017-02-10T00:20:00Z,19.87,-6.738888889
2017-02-10T00:25:00Z,19.64,-6.866666667
2017-02-10T00:30:00Z,19.93,-6.705555556
2017-02-10T00:35:00Z,19.87,-6.738888889
2017-02-10T00:40:00Z,19.87,-6.738888889
2017-02-10T00:45:00Z,19.7,-6.833333333
2017-02-10T00:50:00Z,19.81,-6.772222222
2017-02-10T00:55:00Z,19.93,-6.705555556
2017-02-10T01:00:00Z,20.1,-6.611111111
2017-02-10T01:05:00Z,19.81,-6.772222222
2017-02-10T01:10:00Z,19.93,-6.705555556
2017-02-10T01:15:00Z,19.99,-6.672222222
2017-02-10T01:20:00Z,19.99,-6.672222222
2017-02-10T01:25:00Z,19.87,-6.738888889
2017-02-10T01:30:00Z,19.64,-6.866666667
2017-02-10T01:35:00Z,19.41,-6.994444444
2017-02-10T01:40:00Z,19.35,-7.027777778
2017-02-10T01:45:00Z,19.3,-7.055555556
2017-02-10T01:50:00Z,19.35,-7.027777778
2017-02-10T01:55:00Z,19.24,-7.088888889
2017-02-10T02:00:00Z,19.18,-7.122222222
2017-02-10T02:05:00Z,19.24,-7.088888889
2017-02-10T02:10:00Z,19.58,-6.9
2017-02-10T02:15:00Z,19.12,-7.155555556
2017-02-10T02:20:00Z,19.53,-6.927777778
2017-02-10T02:25:00Z,19.3,-7.055555556
2017-02-10T02:30:00Z,19.35,-7.027777778
2017-02-10T02:35:00Z,19.24,-7.088888889
2017-02-10T02:40:00Z,19.64,-6.866666667
2017-02-10T02:45:00Z,19.41,-6.994444444
2017-02-10T02:50:00Z,19.3,-7.055555556
2017-02-10T02:55:00Z,19.12,-7.155555556
2017-02-10T03:00:00Z,19.47,-6.961111111
2017-02-10T03:05:00Z,19.35,-7.027777778
2017-02-10T03:10:00Z,19.64,-6.866666667
2017-02-10T03:15:00Z,19.06,-7.188888889
2017-02-10T03:20:00Z,19.18,-7.122222222
2017-02-10T03:25:00Z,19.41,-6.994444444
2017-02-10T03:30:00Z,19.12,-7.155555556
2017-02-10T03:35:00Z,19.01,-7.216666667
2017-02-10T03:40:00Z,19.18,-7.122222222
2017-02-10T03:45:00Z,19.2128582,-7.103967667
2017-02-10T03:50:00Z,19.2457142,-7.085714333
2017-02-10T03:55:00Z,19.2785721,-7.067459944
2017-02-10T04:00:00Z,19.3114281,-7.049206611
2017-02-10T04:05:00Z,19.344286,-7.030952222
2017-02-10T04:10:00Z,19.377142,-7.012698889
2017-02-10T04:15:00Z,19.41,-6.994444444
2017-02-10T04:20:00Z,19.12,-7.155555556
2017-02-10T04:25:00Z,19.24,-7.088888889
2017-02-10T04:30:00Z,19.24,-7.088888889
2017-02-10T04:35:00Z,19.01,-7.216666667
2017-02-10T04:40:00Z,18.89,-7.283333333
2017-02-10T04:45:00Z,19.01,-7.216666667
2017-02-10T04:50:00Z,19.18,-7.122222222
2017-02-10T04:55:00Z,19.01,-7.216666667
2017-02-10T05:00:00Z,19.24,-7.088888889
2017-02-10T05:05:00Z,19.01,-7.216666667
2017-02-10T05:10:00Z,19.12,-7.155555556
2017-02-10T05:15:00Z,19.01,-7.216666667
2017-02-10T05:20:00Z,19.01,-7.216666667
2017-02-10T05:25:00Z,19.24,-7.088888889
2017-02-10T05:30:00Z,19.18,-7.122222222
2017-02-10T05:35:00Z,19.24,-7.088888889
2017-02-10T05:40:00Z,18.95,-7.25
2017-02-10T05:45:00Z,19.35,-7.027777778
2017-02-10T05:50:00Z,18.95,-7.25
2017-02-10T05:55:00Z,19.01,-7.216666667
2017-02-10T06:00:00Z,19.18,-7.122222222
2017-02-10T06:05:00Z,18.83,-7.316666667
2017-02-10T06:10:00Z,18.89,-7.283333333
2017-02-10T06:15:00Z,18.77,-7.35
2017-02-10T06:20:00Z,19.01,-7.216666667
2017-02-10T06:25:00Z,18.83,-7.316666667
2017-02-10T06:30:00Z,18.83,-7.316666667
2017-02-10T06:35:00Z,18.95,-7.25
2017-02-10T06:40:00Z,18.77,-7.35
2017-02-10T06:45:00Z,18.95,-7.25
2017-02-10T06:50:00Z,19.06,-7.188888889
2017-02-10T06:55:00Z,19.24,-7.088888889
2017-02-10T07:00:00Z,18.77,-7.35
2017-02-10T07:05:00Z,19.01,-7.216666667
2017-02-10T07:10:00Z,19.01,-7.216666667
2017-02-10T07:15:00Z,18.83,-7.316666667
2017-02-10T07:20:00Z,18.77,-7.35
2017-02-10T07:25:00Z,18.42,-7.544444444
2017-02-10T07:30:00Z,18.6,-7.444444444
2017-02-10T07:35:00Z,18.83,-7.316666667
2017-02-10T07:40:00Z,18.48,-7.511111111
2017-02-10T07:45:00Z,18.31,-7.605555556
2017-02-10T07:50:00Z,18.66,-7.411111111
2017-02-10T07:55:00Z,18.36,-7.577777778
2017-02-10T08:00:00Z,18.07,-7.738888889
2017-02-10T08:05:00Z,18.31,-7.605555556
2017-02-10T08:10:00Z,18.19,-7.672222222
2017-02-10T08:15:00Z,18.6,-7.444444444
2017-02-10T08:20:00Z,18.31,-7.605555556
2017-02-10T08:25:00Z,18.07,-7.738888889
2017-02-10T08:30:00Z,18.42,-7.544444444
2017-02-10T08:35:00Z,18.42,-7.544444444
2017-02-10T08:40:00Z,18.36,-7.577777778
2017-02-10T08:45:00Z,18.25,-7.638888889
2017-02-10T08:50:00Z,18.19,-7.672222222
2017-02-10T08:55:00Z,18.42,-7.544444444
2017-02-10T09:00:00Z,18.13,-7.705555556
2017-02-10T09:05:00Z,18.31,-7.605555556
2017-02-10T09:10:00Z,18.36,-7.577777778
2017-02-10T09:15:00Z,18.01,-7.772222222
2017-02-10T09:20:00Z,18.25,-7.638888889
2017-02-10T09:25:00Z,17.78,-7.9
2017-02-10T09:30:00Z,17.78,-7.9
2017-02-10T09:35:00Z,17.6,-8
2017-02-10T09:40:00Z,17.6,-8
2017-02-10T09:45:00Z,17.36,-8.133333333
2017-02-10T09:50:00Z,17.42,-8.1
2017-02-10T09:55:00Z,17.36,-8.133333333
2017-02-10T10:00:00Z,17.6,-8
2017-02-10T10:05:00Z,17.89,-7.838888889
2017-02-10T10:10:00Z,17.48,-8.066666667
2017-02-10T10:15:00Z,17.6,-8
2017-02-10T10:20:00Z,17.6,-8
2017-02-10T10:25:00Z,17.3,-8.166666667
2017-02-10T10:30:00Z,17.24,-8.2
2017-02-10T10:35:00Z,17.12,-8.266666667
2017-02-10T10:40:00Z,17.18,-8.233333333
2017-02-10T10:45:00Z,17.42,-8.1
2017-02-10T10:50:00Z,17.24,-8.2
2017-02-10T10:55:00Z,17.3,-8.166666667
2017-02-10T11:00:00Z,16.95,-8.361111111
2017-02-10T11:05:00Z,16.83,-8.427777778
2017-02-10T11:10:00Z,16.89,-8.394444444
2017-02-10T11:15:00Z,17.12,-8.266666667
2017-02-10T11:20:00Z,17.06,-8.3
2017-02-10T11:25:00Z,16.65,-8.527777778
2017-02-10T11:30:00Z,16.47,-8.627777778
2017-02-10T11:35:00Z,16.29,-8.727777778
2017-02-10T11:40:00Z,16.29,-8.727777778
2017-02-10T11:45:00Z,16.17,-8.794444444
2017-02-10T11:50:00Z,16.17,-8.794444444
2017-02-10T11:55:00Z,16.1,-8.833333333
2017-02-10T12:00:00Z,16.41,-8.661111111
2017-02-10T12:05:00Z,16.17,-8.794444444
2017-02-10T12:10:00Z,16.59,-8.561111111
2017-02-10T12:15:00Z,15.92,-8.933333333
2017-02-10T12:20:00Z,15.8,-9
2017-02-10T12:25:00Z,15.92,-8.933333333
2017-02-10T12:30:00Z,15.86,-8.966666667
2017-02-10T12:35:00Z,15.98,-8.9
2017-02-10T12:40:00Z,16.35,-8.694444444
2017-02-10T12:45:00Z,16.29,-8.727777778
2017-02-10T12:50:00Z,16.47,-8.627777778
2017-02-10T12:55:00Z,16.47,-8.627777778
2017-02-10T13:00:00Z,16.35,-8.694444444
2017-02-10T13:05:00Z,16.59,-8.561111111
2017-02-10T13:10:00Z,16.59,-8.561111111
2017-02-10T13:15:00Z,16.71,-8.494444444
2017-02-10T13:20:00Z,16.65,-8.527777778
2017-02-10T13:25:00Z,16.71,-8.494444444
2017-02-10T13:30:00Z,16.71,-8.494444444
2017-02-10T13:35:00Z,17.12,-8.266666667
2017-02-10T13:40:00Z,17.54,-8.033333333
2017-02-10T13:45:00Z,17.66,-7.966666667
2017-02-10T13:50:00Z,17.54,-8.033333333
2017-02-10T13:55:00Z,17.95,-7.805555556
2017-02-10T14:00:00Z,18.07,-7.738888889
2017-02-10T14:05:00Z,18.6,-7.444444444
2017-02-10T14:10:00Z,18.54,-7.477777778
2017-02-10T14:15:00Z,19.18,-7.122222222
2017-02-10T14:20:00Z,19.06,-7.188888889
2017-02-10T14:25:00Z,20.44,-6.422222222
2017-02-10T14:30:00Z,20.96,-6.133333333
2017-02-10T14:35:00Z,20.56,-6.355555556
2017-02-10T14:40:00Z,21.46,-5.855555556
2017-02-10T14:45:00Z,21.52,-5.822222222
