,deg from north
2017-03-17T09:05:00Z,303
2017-03-17T09:10:00Z,303
2017-03-17T09:15:00Z,303
2017-03-17T09:20:00Z,303
2017-03-17T09:25:00Z,303
2017-03-17T09:30:00Z,303
2017-03-17T09:35:00Z,303
2017-03-17T09:40:00Z,303
2017-03-17T09:45:00Z,303
2017-03-17T09:50:00Z,303
2017-03-17T09:55:00Z,303
2017-03-17T10:00:00Z,303
2017-03-17T10:05:00Z,303
2017-03-17T10:10:00Z,303
2017-03-17T10:15:00Z,303
2017-03-17T10:20:00Z,303
2017-03-17T10:25:00Z,303
2017-03-17T10:30:00Z,303
2017-03-17T10:35:00Z,303
2017-03-17T10:40:00Z,303
2017-03-17T10:45:00Z,303
2017-03-17T10:50:00Z,303
2017-03-17T10:55:00Z,303
2017-03-17T11:00:00Z,303
2017-03-17T11:05:00Z,303
2017-03-17T11:10:00Z,303
2017-03-17T11:15:00Z,303
2017-03-17T11:20:00Z,303
2017-03-17T11:25:00Z,303
2017-03-17T11:30:00Z,303
2017-03-17T11:35:00Z,303
2017-03-17T11:40:00Z,303
2017-03-17T11:45:00Z,303
2017-03-17T11:50:00Z,303
2017-03-17T11:55:00Z,303
2017-03-17T12:00:00Z,303
2017-03-17T12:05:00Z,289
2017-03-17T12:10:00Z,271
2017-03-17T12:15:00Z,261
2017-03-17T12:20:00Z,251
2017-03-17T12:25:00Z,215
2017-03-17T12:30:00Z,188
2017-03-17T12:35:00Z,157
2017-03-17T12:40:00Z,156
2017-03-17T12:45:00Z,156
2017-03-17T12:50:00Z,157
2017-03-17T12:55:00Z,171
2017-03-17T13:00:00Z,166
2017-03-17T13:05:00Z,161
2017-03-17T13:10:00Z,157
2017-03-17T13:15:00Z,157
2017-03-17T13:20:00Z,152
2017-03-17T13:25:00Z,153
2017-03-17T13:30:00Z,146
2017-03-17T13:35:00Z,164
2017-03-17T13:40:00Z,191
2017-03-17T13:45:00Z,167
2017-03-17T13:50:00Z,184
2017-03-17T13:55:00Z,183
2017-03-17T14:00:00Z,181
2017-03-17T14:05:00Z,170
2017-03-17T14:10:00Z,199
2017-03-17T14:15:00Z,225
2017-03-17T14:20:00Z,202
2017-03-17T14:25:00Z,170
2017-03-17T14:30:00Z,192
2017-03-17T14:35:00Z,170
2017-03-17T14:40:00Z,174
2017-03-17T14:45:00Z,173
2017-03-17T14:50:00Z,184
2017-03-17T14:55:00Z,159
2017-03-17T15:00:00Z,152
2017-03-17T15:05:00Z,160
2017-03-17T15:10:00Z,173
2017-03-17T15:15:00Z,204
2017-03-17T15:20:00Z,175
2017-03-17T15:25:00Z,143
2017-03-17T15:30:00Z,160
2017-03-17T15:35:00Z,194
2017-03-17T15:40:00Z,212
2017-03-17T15:45:00Z,149
2017-03-17T15:50:00Z,225
2017-03-17T15:55:00Z,201
2017-03-17T16:00:00Z,213
2017-03-17T16:05:00Z,174
2017-03-17T16:10:00Z,211
2017-03-17T16:15:00Z,199
2017-03-17T16:20:00Z,195
2017-03-17T16:25:00Z,199
2017-03-17T16:30:00Z,197
2017-03-17T16:35:00Z,223
2017-03-17T16:40:00Z,227
2017-03-17T16:45:00Z,208
2017-03-17T16:50:00Z,191
2017-03-17T16:55:00Z,184
2017-03-17T17:00:00Z,232
2017-03-17T17:05:00Z,234
2017-03-17T17:10:00Z,197
2017-03-17T17:15:00Z,185
2017-03-17T17:20:00Z,190
2017-03-17T17:25:00Z,220
2017-03-17T17:30:00Z,230
2017-03-17T17:35:00Z,184
2017-03-17T17:40:00Z,208
2017-03-17T17:45:00Z,226
2017-03-17T17:50:00Z,218
2017-03-17T17:55:00Z,226
2017-03-17T18:00:00Z,180
2017-03-17T18:05:00Z,170
2017-03-17T18:10:00Z,237
2017-03-17T18:15:00Z,143
2017-03-17T18:20:00Z,164
2017-03-17T18:25:00Z,156
2017-03-17T18:30:00Z,174
2017-03-17T18:35:00Z,209
2017-03-17T18:40:00Z,220
2017-03-17T18:45:00Z,219
2017-03-17T18:50:00Z,180
2017-03-17T18:55:00Z,209
2017-03-17T19:00:00Z,220
2017-03-17T19:05:00Z,174
2017-03-17T19:10:00Z,191
2017-03-17T19:15:00Z,218
2017-03-17T19:20:00Z,205
2017-03-17T19:25:00Z,218
2017-03-17T19:30:00Z,218
2017-03-17T19:35:00Z,253
2017-03-17T19:40:00Z,209
2017-03-17T19:45:00Z,146
2017-03-17T19:50:00Z,149
2017-03-17T19:55:00Z,178
2017-03-17T20:00:00Z,136
2017-03-17T20:05:00Z,157
2017-03-17T20:10:00Z,178
2017-03-17T20:15:00Z,227
2017-03-17T20:20:00Z,212.666672
2017-03-17T20:25:00Z,198.333328
2017-03-17T20:30:00Z,184
2017-03-17T20:35:00Z,140
2017-03-17T20:40:00Z,168
2017-03-17T20:45:00Z,139
2017-03-17T20:50:00Z,154
2017-03-17T20:55:00Z,138
2017-03-17T21:00:00Z,125
2017-03-17T21:05:00Z,118
2017-03-17T21:10:00Z,125
2017-03-17T21:15:00Z,131
2017-03-17T21:20:00Z,119
2017-03-17T21:25:00Z,126
2017-03-17T21:30:00Z,131
2017-03-17T21:35:00Z,101
2017-03-17T21:40:00Z,129
2017-03-17T21:45:00Z,133
2017-03-17T21:50:00Z,124
2017-03-17T21:55:00Z,105
2017-03-17T22:00:00Z,104
2017-03-17T22:05:00Z,101
2017-03-17T22:10:00Z,108
2017-03-17T22:15:00Z,108
2017-03-17T22:20:00Z,76
2017-03-17T22:25:00Z,46
2017-03-17T22:30:00Z,65
2017-03-17T22:35:00Z,98
2017-03-17T22:40:00Z,111
2017-03-17T22:45:00Z,102
2017-03-17T22:50:00Z,94
2017-03-17T22:55:00Z,108
2017-03-17T23:00:00Z,143
2017-03-17T23:05:00Z,118
2017-03-17T23:10:00Z,84
2017-03-17T23:15:00Z,84
2017-03-17T23:20:00Z,97
2017-03-17T23:25:00Z,87
2017-03-17T23:30:00Z,88
2017-03-17T23:35:00Z,101
2017-03-17T23:40:00Z,119
2017-03-17T23:45:00Z,73
2017-03-17T23:50:00Z,80
2017-03-17T23:55:00Z,80
2017-03-18T00:00:00Z,80
2017-03-18T00:05:00Z,80
2017-03-18T00:10:00Z,94
2017-03-18T00:15:00Z,110
2017-03-18T00:20:00Z,112
2017-03-18T00:25:00Z,112
2017-03-18T00:30:00Z,107
2017-03-18T00:35:00Z,101
2017-03-18T00:40:00Z,101
2017-03-18T00:45:00Z,101
2017-03-18T00:50:00Z,100
2017-03-18T00:55:00Z,100
2017-03-18T01:00:00Z,100
2017-03-18T01:05:00Z,100
2017-03-18T01:10:00Z,93
2017-03-18T01:15:00Z,49
2017-03-18T01:20:00Z,18
2017-03-18T01:25:00Z,34
2017-03-18T01:30:00Z,73
2017-03-18T01:35:00Z,74
2017-03-18T01:40:00Z,110
2017-03-18T01:45:00Z,87
2017-03-18T01:50:00Z,87
2017-03-18T01:55:00Z,87
2017-03-18T02:00:00Z,94
2017-03-18T02:05:00Z,95
2017-03-18T02:10:00Z,105
2017-03-18T02:15:00Z,115
2017-03-18T02:20:00Z,115
2017-03-18T02:25:00Z,115
2017-03-18T02:30:00Z,115
2017-03-18T02:35:00Z,115
2017-03-18T02:40:00Z,115
2017-03-18T02:45:00Z,115
2017-03-18T02:50:00Z,101
2017-03-18T02:55:00Z,59
2017-03-18T03:00:00Z,56
2017-03-18T03:05:00Z,56
2017-03-18T03:10:00Z,60
2017-03-18T03:15:00Z,60
2017-03-18T03:20:00Z,60
2017-03-18T03:25:00Z,60
2017-03-18T03:30:00Z,60
2017-03-18T03:35:00Z,60
2017-03-18T03:40:00Z,60
2017-03-18T03:45:00Z,60
2017-03-18T03:50:00Z,60
2017-03-18T03:55:00Z,55
2017-03-18T04:00:00Z,55
2017-03-18T04:05:00Z,55
2017-03-18T04:10:00Z,55
2017-03-18T04:15:00Z,55
2017-03-18T04:20:00Z,55
2017-03-18T04:25:00Z,55
2017-03-18T04:30:00Z,55
2017-03-18T04:35:00Z,55
2017-03-18T04:40:00Z,55
2017-03-18T04:45:00Z,55
2017-03-18T04:50:00Z,55
2017-03-18T04:55:00Z,55
2017-03-18T05:00:00Z,55
2017-03-18T05:05:00Z,55
2017-03-18T05:10:00Z,55
2017-03-18T05:15:00Z,55
2017-03-18T05:20:00Z,55
2017-03-18T05:25:00Z,55
2017-03-18T05:30:00Z,55
2017-03-18T05:35:00Z,55
2017-03-18T05:40:00Z,55
2017-03-18T05:45:00Z,55
2017-03-18T05:50:00Z,55
2017-03-18T05:55:00Z,55
2017-03-18T06:00:00Z,55
2017-03-18T06:05:00Z,55
2017-03-18T06:10:00Z,55
2017-03-18T06:15:00Z,55
2017-03-18T06:20:00Z,55
2017-03-18T06:25:00Z,55
2017-03-18T06:30:00Z,55
2017-03-18T06:35:00Z,55
2017-03-18T06:40:00Z,55
2017-03-18T06:45:00Z,55
2017-03-18T06:50:00Z,55
2017-03-18T06:55:00Z,55
2017-03-18T07:00:00Z,55
2017-03-18T07:05:00Z,55
2017-03-18T07:10:00Z,55
2017-03-18T07:15:00Z,55
2017-03-18T07:20:00Z,55
2017-03-18T07:25:00Z,55
2017-03-18T07:30:00Z,55
2017-03-18T07:35:00Z,55
2017-03-18T07:40:00Z,55
2017-03-18T07:45:00Z,55
2017-03-18T07:50:00Z,55
2017-03-18T07:55:00Z,55
2017-03-18T08:00:00Z,55
2017-03-18T08:05:00Z,55
2017-03-18T08:10:00Z,55
2017-03-18T08:15:00Z,55
2017-03-18T08:20:00Z,55
2017-03-18T08:25:00Z,55
2017-03-18T08:30:00Z,55
2017-03-18T08:35:00Z,55
2017-03-18T08:40:00Z,66
2017-03-18T08:45:00Z,107
2017-03-18T08:50:00Z,107
2017-03-18T08:55:00Z,107
2017-03-18T09:00:00Z,107
2017-03-18T09:05:00Z,107
2017-03-18T09:10:00Z,107
2017-03-18T09:15:00Z,107
2017-03-18T09:20:00Z,107
2017-03-18T09:25:00Z,107
2017-03-18T09:30:00Z,107
2017-03-18T09:35:00Z,107
2017-03-18T09:40:00Z,107
2017-03-18T09:45:00Z,143
2017-03-18T09:50:00Z,180
2017-03-18T09:55:00Z,195
2017-03-18T10:00:00Z,204
2017-03-18T10:05:00Z,202
2017-03-18T10:10:00Z,180
2017-03-18T10:15:00Z,152
2017-03-18T10:20:00Z,147
2017-03-18T10:25:00Z,146
2017-03-18T10:30:00Z,145
2017-03-18T10:35:00Z,145
2017-03-18T10:40:00Z,145
2017-03-18T10:45:00Z,145
2017-03-18T10:50:00Z,145
2017-03-18T10:55:00Z,133
2017-03-18T11:00:00Z,131
2017-03-18T11:05:00Z,131
2017-03-18T11:10:00Z,133
2017-03-18T11:15:00Z,140
2017-03-18T11:20:00Z,140
2017-03-18T11:25:00Z,140
2017-03-18T11:30:00Z,140
2017-03-18T11:35:00Z,140
2017-03-18T11:40:00Z,140
2017-03-18T11:45:00Z,140
2017-03-18T11:50:00Z,140
2017-03-18T11:55:00Z,140
2017-03-18T12:00:00Z,140
2017-03-18T12:05:00Z,174
2017-03-18T12:10:00Z,204
2017-03-18T12:15:00Z,190
2017-03-18T12:20:00Z,188
2017-03-18T12:25:00Z,188
2017-03-18T12:30:00Z,188
2017-03-18T12:35:00Z,173
2017-03-18T12:40:00Z,131
2017-03-18T12:45:00Z,160
2017-03-18T12:50:00Z,185
2017-03-18T12:55:00Z,184
2017-03-18T13:00:00Z,183
2017-03-18T13:05:00Z,177
2017-03-18T13:10:00Z,170
2017-03-18T13:15:00Z,166
2017-03-18T13:20:00Z,181
2017-03-18T13:25:00Z,170
2017-03-18T13:30:00Z,197
2017-03-18T13:35:00Z,187
2017-03-18T13:40:00Z,190
2017-03-18T13:45:00Z,188
2017-03-18T13:50:00Z,187
2017-03-18T13:55:00Z,187
2017-03-18T14:00:00Z,187
2017-03-18T14:05:00Z,187
2017-03-18T14:10:00Z,187
2017-03-18T14:15:00Z,187
2017-03-18T14:20:00Z,181
2017-03-18T14:25:00Z,174
2017-03-18T14:30:00Z,168
2017-03-18T14:35:00Z,163
2017-03-18T14:40:00Z,175
2017-03-18T14:45:00Z,185
2017-03-18T14:50:00Z,173
2017-03-18T14:55:00Z,166
2017-03-18T15:00:00Z,161
2017-03-18T15:05:00Z,150
2017-03-18T15:10:00Z,173
2017-03-18T15:15:00Z,174
2017-03-18T15:20:00Z,171
2017-03-18T15:25:00Z,166
2017-03-18T15:30:00Z,150
2017-03-18T15:35:00Z,194
2017-03-18T15:40:00Z,143
2017-03-18T15:45:00Z,146
2017-03-18T15:50:00Z,156
2017-03-18T15:55:00Z,160
2017-03-18T16:00:00Z,157
2017-03-18T16:05:00Z,160
2017-03-18T16:10:00Z,157
2017-03-18T16:15:00Z,121
2017-03-18T16:20:00Z,115
2017-03-18T16:25:00Z,115
2017-03-18T16:30:00Z,115
2017-03-18T16:35:00Z,124
2017-03-18T16:40:00Z,147
2017-03-18T16:45:00Z,164
2017-03-18T16:50:00Z,184
2017-03-18T16:55:00Z,180
2017-03-18T17:00:00Z,194
2017-03-18T17:05:00Z,213
2017-03-18T17:10:00Z,204
2017-03-18T17:15:00Z,213
2017-03-18T17:20:00Z,234
2017-03-18T17:25:00Z,205
2017-03-18T17:30:00Z,171
2017-03-18T17:35:00Z,197
2017-03-18T17:40:00Z,167
2017-03-18T17:45:00Z,143
2017-03-18T17:50:00Z,195
2017-03-18T17:55:00Z,163
2017-03-18T18:00:00Z,163
2017-03-18T18:05:00Z,183
2017-03-18T18:10:00Z,154
2017-03-18T18:15:00Z,138
2017-03-18T18:20:00Z,185
2017-03-18T18:25:00Z,157
2017-03-18T18:30:00Z,180
2017-03-18T18:35:00Z,191
2017-03-18T18:40:00Z,168
2017-03-18T18:45:00Z,194
2017-03-18T18:50:00Z,190
2017-03-18T18:55:00Z,171
2017-03-18T19:00:00Z,215
2017-03-18T19:05:00Z,202
2017-03-18T19:10:00Z,208
2017-03-18T19:15:00Z,177
2017-03-18T19:20:00Z,225
2017-03-18T19:25:00Z,213
2017-03-18T19:30:00Z,233
2017-03-18T19:35:00Z,251
2017-03-18T19:40:00Z,285
2017-03-18T19:45:00Z,296
2017-03-18T19:50:00Z,302
2017-03-18T19:55:00Z,285
2017-03-18T20:00:00Z,286
2017-03-18T20:05:00Z,299
2017-03-18T20:10:00Z,300
2017-03-18T20:15:00Z,291
2017-03-18T20:20:00Z,292
2017-03-18T20:25:00Z,302
2017-03-18T20:30:00Z,300
2017-03-18T20:35:00Z,303
2017-03-18T20:40:00Z,288
2017-03-18T20:45:00Z,291
2017-03-18T20:50:00Z,293
2017-03-18T20:55:00Z,295
2017-03-18T21:00:00Z,293
2017-03-18T21:05:00Z,302
2017-03-18T21:10:00Z,282
2017-03-18T21:15:00Z,277
2017-03-18T21:20:00Z,278
2017-03-18T21:25:00Z,277
2017-03-18T21:30:00Z,310
2017-03-18T21:35:00Z,282
2017-03-18T21:40:00Z,275
2017-03-18T21:45:00Z,275
2017-03-18T21:50:00Z,295
2017-03-18T21:55:00Z,289
2017-03-18T22:00:00Z,291
2017-03-18T22:05:00Z,289
2017-03-18T22:10:00Z,281
2017-03-18T22:15:00Z,277
2017-03-18T22:20:00Z,278
2017-03-18T22:25:00Z,275
2017-03-18T22:30:00Z,286
2017-03-18T22:35:00Z,285
2017-03-18T22:40:00Z,298
2017-03-18T22:45:00Z,306
2017-03-18T22:50:00Z,285
2017-03-18T22:55:00Z,277
2017-03-18T23:00:00Z,277
2017-03-18T23:05:00Z,295
2017-03-18T23:10:00Z,275
2017-03-18T23:15:00Z,279
2017-03-18T23:20:00Z,293
2017-03-18T23:25:00Z,284
2017-03-18T23:30:00Z,299
2017-03-18T23:35:00Z,296
2017-03-18T23:40:00Z,295
2017-03-18T23:45:00Z,296
2017-03-18T23:50:00Z,278
2017-03-18T23:55:00Z,277
2017-03-19T00:00:00Z,291
2017-03-19T00:05:00Z,288
2017-03-19T00:10:00Z,286
2017-03-19T00:15:00Z,282
2017-03-19T00:20:00Z,284
2017-03-19T00:25:00Z,300
2017-03-19T00:30:00Z,288
2017-03-19T00:35:00Z,300
2017-03-19T00:40:00Z,293
2017-03-19T00:45:00Z,292
2017-03-19T00:50:00Z,303
2017-03-19T00:55:00Z,285
2017-03-19T01:00:00Z,296
2017-03-19T01:05:00Z,299
2017-03-19T01:10:00Z,291
2017-03-19T01:15:00Z,288
2017-03-19T01:20:00Z,291
2017-03-19T01:25:00Z,295
2017-03-19T01:30:00Z,306
2017-03-19T01:35:00Z,300
2017-03-19T01:40:00Z,289
2017-03-19T01:45:00Z,270
2017-03-19T01:50:00Z,275
2017-03-19T01:55:00Z,277
2017-03-19T02:00:00Z,299
2017-03-19T02:05:00Z,286
2017-03-19T02:10:00Z,296
2017-03-19T02:15:00Z,313
2017-03-19T02:20:00Z,303
2017-03-19T02:25:00Z,305
2017-03-19T02:30:00Z,293
2017-03-19T02:35:00Z,305
2017-03-19T02:40:00Z,302.142853
2017-03-19T02:45:00Z,299.2857
2017-03-19T02:50:00Z,296.428558
2017-03-19T02:55:00Z,293.571442
2017-03-19T03:00:00Z,290.7143
2017-03-19T03:05:00Z,287.857147
2017-03-19T03:10:00Z,285
2017-03-19T03:15:00Z,286
2017-03-19T03:20:00Z,284
2017-03-19T03:25:00Z,288
2017-03-19T03:30:00Z,284
2017-03-19T03:35:00Z,296
2017-03-19T03:40:00Z,289
2017-03-19T03:45:00Z,278
2017-03-19T03:50:00Z,289
2017-03-19T03:55:00Z,303
2017-03-19T04:00:00Z,295
2017-03-19T04:05:00Z,306
2017-03-19T04:10:00Z,296
2017-03-19T04:15:00Z,295
2017-03-19T04:20:00Z,306
2017-03-19T04:25:00Z,284
2017-03-19T04:30:00Z,291
2017-03-19T04:35:00Z,300
2017-03-19T04:40:00Z,299
2017-03-19T04:45:00Z,295
2017-03-19T04:50:00Z,298
2017-03-19T04:55:00Z,288
2017-03-19T05:00:00Z,289
2017-03-19T05:05:00Z,303
2017-03-19T05:10:00Z,300
2017-03-19T05:15:00Z,292
2017-03-19T05:20:00Z,312
2017-03-19T05:25:00Z,298
2017-03-19T05:30:00Z,309
2017-03-19T05:35:00Z,306
2017-03-19T05:40:00Z,307
2017-03-19T05:45:00Z,302
2017-03-19T05:50:00Z,296
2017-03-19T05:55:00Z,296
2017-03-19T06:00:00Z,296
2017-03-19T06:05:00Z,293
2017-03-19T06:10:00Z,292
2017-03-19T06:15:00Z,288
2017-03-19T06:20:00Z,288
2017-03-19T06:25:00Z,305
2017-03-19T06:30:00Z,310
2017-03-19T06:35:00Z,299
2017-03-19T06:40:00Z,316
2017-03-19T06:45:00Z,293
2017-03-19T06:50:00Z,295
2017-03-19T06:55:00Z,299
2017-03-19T07:00:00Z,292
2017-03-19T07:05:00Z,299
2017-03-19T07:10:00Z,300
2017-03-19T07:15:00Z,303
2017-03-19T07:20:00Z,302
2017-03-19T07:25:00Z,299
2017-03-19T07:30:00Z,313
2017-03-19T07:35:00Z,324
2017-03-19T07:40:00Z,320
2017-03-19T07:45:00Z,314
2017-03-19T07:50:00Z,285
2017-03-19T07:55:00Z,314
2017-03-19T08:00:00Z,314
2017-03-19T08:05:00Z,316
2017-03-19T08:10:00Z,344
2017-03-19T08:15:00Z,314
2017-03-19T08:20:00Z,302
2017-03-19T08:25:00Z,295
2017-03-19T08:30:00Z,338
2017-03-19T08:35:00Z,334
2017-03-19T08:40:00Z,307
2017-03-19T08:45:00Z,299
2017-03-19T08:50:00Z,307
2017-03-19T08:55:00Z,319
2017-03-19T09:00:00Z,299
2017-03-19T09:05:00Z,310
2017-03-19T09:10:00Z,306
2017-03-19T09:15:00Z,300
2017-03-19T09:20:00Z,312
2017-03-19T09:25:00Z,310
2017-03-19T09:30:00Z,293
2017-03-19T09:35:00Z,314
2017-03-19T09:40:00Z,309
2017-03-19T09:45:00Z,305
2017-03-19T09:50:00Z,296
2017-03-19T09:55:00Z,314
2017-03-19T10:00:00Z,309
2017-03-19T10:05:00Z,313
2017-03-19T10:10:00Z,305
2017-03-19T10:15:00Z,298
2017-03-19T10:20:00Z,320
2017-03-19T10:25:00Z,316
2017-03-19T10:30:00Z,302
2017-03-19T10:35:00Z,313
2017-03-19T10:40:00Z,312
2017-03-19T10:45:00Z,307
2017-03-19T10:50:00Z,312
2017-03-19T10:55:00Z,299
2017-03-19T11:00:00Z,282
2017-03-19T11:05:00Z,302
2017-03-19T11:10:00Z,288
2017-03-19T11:15:00Z,299
2017-03-19T11:20:00Z,333
2017-03-19T11:25:00Z,305
2017-03-19T11:30:00Z,307
2017-03-19T11:35:00Z,313
2017-03-19T11:40:00Z,292
2017-03-19T11:45:00Z,300
2017-03-19T11:50:00Z,306
2017-03-19T11:55:00Z,284
2017-03-19T12:00:00Z,300
2017-03-19T12:05:00Z,309
2017-03-19T12:10:00Z,326
2017-03-19T12:15:00Z,0
2017-03-19T12:20:00Z,306
2017-03-19T12:25:00Z,326
2017-03-19T12:30:00Z,314
2017-03-19T12:35:00Z,344
2017-03-19T12:40:00Z,305
2017-03-19T12:45:00Z,312
2017-03-19T12:50:00Z,293
2017-03-19T12:55:00Z,327
2017-03-19T13:00:00Z,309
2017-03-19T13:05:00Z,305
2017-03-19T13:10:00Z,295
2017-03-19T13:15:00Z,317
2017-03-19T13:20:00Z,305
2017-03-19T13:25:00Z,323
2017-03-19T13:30:00Z,324
2017-03-19T13:35:00Z,343
2017-03-19T13:40:00Z,316
2017-03-19T13:45:00Z,309
2017-03-19T13:50:00Z,285
2017-03-19T13:55:00Z,299
2017-03-19T14:00:00Z,327
2017-03-19T14:05:00Z,321
2017-03-19T14:10:00Z,291
2017-03-19T14:15:00Z,296
2017-03-19T14:20:00Z,305
2017-03-19T14:25:00Z,298
2017-03-19T14:30:00Z,314
2017-03-19T14:35:00Z,298
2017-03-19T14:40:00Z,326
2017-03-19T14:45:00Z,326
2017-03-19T14:50:00Z,314
2017-03-19T14:55:00Z,314
2017-03-19T15:00:00Z,286
2017-03-19T15:05:00Z,317
2017-03-19T15:10:00Z,312
2017-03-19T15:15:00Z,289
2017-03-19T15:20:00Z,313
2017-03-19T15:25:00Z,306
2017-03-19T15:30:00Z,298
2017-03-19T15:35:00Z,323
2017-03-19T15:40:00Z,303
2017-03-19T15:45:00Z,314
2017-03-19T15:50:00Z,320
2017-03-19T15:55:00Z,352
2017-03-19T16:00:00Z,310
2017-03-19T16:05:00Z,296
2017-03-19T16:10:00Z,341
2017-03-19T16:15:00Z,320
2017-03-19T16:20:00Z,288
2017-03-19T16:25:00Z,320
2017-03-19T16:30:00Z,329
2017-03-19T16:35:00Z,338
2017-03-19T16:40:00Z,300
2017-03-19T16:45:00Z,299
2017-03-19T16:50:00Z,286
2017-03-19T16:55:00Z,300
2017-03-19T17:00:00Z,306
2017-03-19T17:05:00Z,296
2017-03-19T17:10:00Z,316
2017-03-19T17:15:00Z,314
2017-03-19T17:20:00Z,307
2017-03-19T17:25:00Z,300
2017-03-19T17:30:00Z,291
2017-03-19T17:35:00Z,286
2017-03-19T17:40:00Z,291
2017-03-19T17:45:00Z,291
2017-03-19T17:50:00Z,291
2017-03-19T17:55:00Z,298
2017-03-19T18:00:00Z,289
2017-03-19T18:05:00Z,303
2017-03-19T18:10:00Z,323
2017-03-19T18:15:00Z,317
2017-03-19T18:20:00Z,309
2017-03-19T18:25:00Z,310
2017-03-19T18:30:00Z,302
2017-03-19T18:35:00Z,313
2017-03-19T18:40:00Z,307
2017-03-19T18:45:00Z,307
2017-03-19T18:50:00Z,324
2017-03-19T18:55:00Z,306
2017-03-19T19:00:00Z,293
2017-03-19T19:05:00Z,298
2017-03-19T19:10:00Z,313
2017-03-19T19:15:00Z,313
2017-03-19T19:20:00Z,310
2017-03-19T19:25:00Z,302
2017-03-19T19:30:00Z,321
2017-03-19T19:35:00Z,319
2017-03-19T19:40:00Z,321
2017-03-19T19:45:00Z,317
2017-03-19T19:50:00Z,307
2017-03-19T19:55:00Z,324
2017-03-19T20:00:00Z,319
2017-03-19T20:05:00Z,337
2017-03-19T20:10:00Z,334
2017-03-19T20:15:00Z,312
2017-03-19T20:20:00Z,298
2017-03-19T20:25:00Z,300
2017-03-19T20:30:00Z,299
2017-03-19T20:35:00Z,292
2017-03-19T20:40:00Z,296
2017-03-19T20:45:00Z,309
2017-03-19T20:50:00Z,313
2017-03-19T20:55:00Z,317
2017-03-19T21:00:00Z,316
2017-03-19T21:05:00Z,291
2017-03-19T21:10:00Z,286
2017-03-19T21:15:00Z,324
2017-03-19T21:20:00Z,316
2017-03-19T21:25:00Z,316
2017-03-19T21:30:00Z,298
2017-03-19T21:35:00Z,293
2017-03-19T21:40:00Z,299
2017-03-19T21:45:00Z,298
2017-03-19T21:50:00Z,312
2017-03-19T21:55:00Z,312
2017-03-19T22:00:00Z,300
2017-03-19T22:05:00Z,289
2017-03-19T22:10:00Z,296
2017-03-19T22:15:00Z,293
2017-03-19T22:20:00Z,285
2017-03-19T22:25:00Z,281
2017-03-19T22:30:00Z,292
2017-03-19T22:35:00Z,323
2017-03-19T22:40:00Z,306
2017-03-19T22:45:00Z,292
2017-03-19T22:50:00Z,281
2017-03-19T22:55:00Z,277
2017-03-19T23:00:00Z,281
2017-03-19T23:05:00Z,309
2017-03-19T23:10:00Z,292
2017-03-19T23:15:00Z,310
2017-03-19T23:20:00Z,312
2017-03-19T23:25:00Z,306
2017-03-19T23:30:00Z,299
2017-03-19T23:35:00Z,284
2017-03-19T23:40:00Z,285
2017-03-19T23:45:00Z,286
2017-03-19T23:50:00Z,291
2017-03-19T23:55:00Z,292
2017-03-20T00:00:00Z,282
2017-03-20T00:05:00Z,264
2017-03-20T00:10:00Z,263
2017-03-20T00:15:00Z,275
2017-03-20T00:20:00Z,272
2017-03-20T00:25:00Z,278
2017-03-20T00:30:00Z,312
2017-03-20T00:35:00Z,282
2017-03-20T00:40:00Z,279
2017-03-20T00:45:00Z,296
2017-03-20T00:50:00Z,282
2017-03-20T00:55:00Z,274
2017-03-20T01:00:00Z,279
2017-03-20T01:05:00Z,286
2017-03-20T01:10:00Z,320
2017-03-20T01:15:00Z,272
2017-03-20T01:20:00Z,272
2017-03-20T01:25:00Z,282
2017-03-20T01:30:00Z,331
2017-03-20T01:35:00Z,289
2017-03-20T01:40:00Z,289
2017-03-20T01:45:00Z,274
2017-03-20T01:50:00Z,291
2017-03-20T01:55:00Z,270
2017-03-20T02:00:00Z,271
2017-03-20T02:05:00Z,284
2017-03-20T02:10:00Z,299
2017-03-20T02:15:00Z,300
2017-03-20T02:20:00Z,302
2017-03-20T02:25:00Z,307
2017-03-20T02:30:00Z,295
2017-03-20T02:35:00Z,284
2017-03-20T02:40:00Z,292
2017-03-20T02:45:00Z,285
2017-03-20T02:50:00Z,323
2017-03-20T02:55:00Z,285
2017-03-20T03:00:00Z,291
2017-03-20T03:05:00Z,281
2017-03-20T03:10:00Z,300
2017-03-20T03:15:00Z,284
2017-03-20T03:20:00Z,289
2017-03-20T03:25:00Z,313
2017-03-20T03:30:00Z,293
2017-03-20T03:35:00Z,300
2017-03-20T03:40:00Z,300
2017-03-20T03:45:00Z,267
2017-03-20T03:50:00Z,227
2017-03-20T03:55:00Z,208
2017-03-20T04:00:00Z,208
2017-03-20T04:05:00Z,201
2017-03-20T04:10:00Z,183
2017-03-20T04:15:00Z,183
2017-03-20T04:20:00Z,183
2017-03-20T04:25:00Z,183
2017-03-20T04:30:00Z,183
2017-03-20T04:35:00Z,183
2017-03-20T04:40:00Z,183
2017-03-20T04:45:00Z,183
2017-03-20T04:50:00Z,183
2017-03-20T04:55:00Z,183
2017-03-20T05:00:00Z,183
2017-03-20T05:05:00Z,183
2017-03-20T05:10:00Z,183
2017-03-20T05:15:00Z,183
2017-03-20T05:20:00Z,183
2017-03-20T05:25:00Z,183
