,f,c
2017-05-22T01:40:00Z,52.92333,11.62407222
2017-05-22T01:45:00Z,52.9163246,11.62018033
2017-05-22T01:50:00Z,52.9093246,11.61629144
2017-05-22T01:55:00Z,52.90232,11.6124
2017-05-22T02:00:00Z,52.89532,11.60851111
2017-05-22T02:05:00Z,52.88832,11.60462222
2017-05-22T02:10:00Z,52.8813171,11.60073172
2017-05-22T02:15:00Z,52.8743172,11.59684289
2017-05-22T02:20:00Z,52.8673134,11.59295189
2017-05-22T02:25:00Z,52.8603134,11.589063
2017-05-22T02:30:00Z,52.85331,11.58517222
2017-05-22T02:35:00Z,52.84631,11.58128333
2017-05-22T02:40:00Z,52.83931,11.57739444
2017-05-22T02:45:00Z,52.8323059,11.57350328
2017-05-22T02:50:00Z,52.8253059,11.56961439
2017-05-22T02:55:00Z,52.8183022,11.56572344
2017-05-22T03:00:00Z,52.8113022,11.56183456
2017-05-22T03:05:00Z,52.8043,11.55794444
2017-05-22T03:10:00Z,52.7973,11.55405556
2017-05-22T03:15:00Z,52.7903,11.55016667
2017-05-22T03:20:00Z,52.7832947,11.54627483
2017-05-22T03:25:00Z,52.7762947,11.54238594
2017-05-22T03:30:00Z,52.76929,11.53849444
2017-05-22T03:35:00Z,52.76229,11.53460556
2017-05-22T03:40:00Z,52.75529,11.53071667
2017-05-22T03:45:00Z,52.7482872,11.52682622
2017-05-22T03:50:00Z,52.7412872,11.52293733
2017-05-22T03:55:00Z,52.7342834,11.51904633
2017-05-22T04:00:00Z,52.7272835,11.5151575
2017-05-22T04:05:00Z,52.72028,11.51126667
2017-05-22T04:10:00Z,52.71328,11.50737778
2017-05-22T04:15:00Z,52.70628,11.50348889
2017-05-22T04:20:00Z,52.699276,11.49959778
2017-05-22T04:25:00Z,52.692276,11.49570889
2017-05-22T04:30:00Z,52.6852722,11.49181789
2017-05-22T04:35:00Z,52.6782722,11.487929
2017-05-22T04:40:00Z,52.6712723,11.48404017
2017-05-22T04:45:00Z,52.66427,11.48015
2017-05-22T04:50:00Z,52.65727,11.47626111
2017-05-22T04:55:00Z,52.6502647,11.47236928
2017-05-22T05:00:00Z,52.6432648,11.46848044
2017-05-22T05:05:00Z,52.63626,11.46458889
2017-05-22T05:10:00Z,52.62926,11.4607
2017-05-22T05:15:00Z,52.62226,11.45681111
2017-05-22T05:20:00Z,52.6152573,11.45292072
2017-05-22T05:25:00Z,52.6082573,11.44903183
2017-05-22T05:30:00Z,52.6012535,11.44514083
2017-05-22T05:35:00Z,52.5942535,11.44125194
2017-05-22T05:40:00Z,52.58725,11.43736111
2017-05-22T05:45:00Z,52.58025,11.43347222
2017-05-22T05:50:00Z,52.57325,11.42958333
2017-05-22T05:55:00Z,52.566246,11.42569222
2017-05-22T06:00:00Z,52.5592461,11.42180339
2017-05-22T06:05:00Z,52.5522423,11.41791239
2017-05-22T06:10:00Z,52.5452423,11.4140235
2017-05-22T06:15:00Z,52.5382423,11.41013461
2017-05-22T06:20:00Z,52.53124,11.40624444
2017-05-22T06:25:00Z,52.52424,11.40235556
2017-05-22T06:30:00Z,52.5172348,11.39846378
2017-05-22T06:35:00Z,52.5102348,11.39457489
2017-05-22T06:40:00Z,52.50323,11.39068333
2017-05-22T06:45:00Z,52.49623,11.38679444
2017-05-22T06:50:00Z,52.48923,11.38290556
2017-05-22T06:55:00Z,52.4822273,11.37901517
2017-05-22T07:00:00Z,52.4752274,11.37512633
2017-05-22T07:05:00Z,52.4682236,11.37123533
2017-05-22T07:10:00Z,52.4612236,11.36734644
2017-05-22T07:15:00Z,52.4542236,11.36345756
2017-05-22T07:20:00Z,52.44722,11.35956667
2017-05-22T07:25:00Z,52.44022,11.35567778
2017-05-22T07:30:00Z,52.4332161,11.35178672
2017-05-22T07:35:00Z,52.4262161,11.34789783
2017-05-22T07:40:00Z,52.4192123,11.34400683
2017-05-22T07:45:00Z,52.4122124,11.340118
2017-05-22T07:50:00Z,52.4052124,11.33622911
2017-05-22T07:55:00Z,52.39821,11.33233889
2017-05-22T08:00:00Z,52.39121,11.32845
2017-05-22T08:05:00Z,52.3842049,11.32455828
2017-05-22T08:10:00Z,52.3772049,11.32066939
2017-05-22T08:15:00Z,52.3702,11.31677778
2017-05-22T08:20:00Z,52.3632,11.31288889
2017-05-22T08:25:00Z,52.3562,11.309
2017-05-22T08:30:00Z,52.3491974,11.30510967
2017-05-22T08:35:00Z,52.3421974,11.30122078
2017-05-22T08:40:00Z,52.3351936,11.29732978
2017-05-22T08:45:00Z,52.3281937,11.29344094
2017-05-22T08:50:00Z,52.3211937,11.28955206
2017-05-22T08:55:00Z,52.31419,11.28566111
2017-05-22T09:00:00Z,52.30719,11.28177222
2017-05-22T09:05:00Z,52.3001862,11.27788122
2017-05-22T09:10:00Z,52.2931862,11.27399233
2017-05-22T09:15:00Z,52.2861824,11.27010133
2017-05-22T09:20:00Z,52.2791824,11.26621244
2017-05-22T09:25:00Z,52.2721825,11.26232361
2017-05-22T09:30:00Z,52.26518,11.25843333
2017-05-22T09:35:00Z,52.25818,11.25454444
2017-05-22T09:40:00Z,52.2511749,11.25065272
2017-05-22T09:45:00Z,52.244175,11.24676389
2017-05-22T09:50:00Z,52.237175,11.242875
2017-05-22T09:55:00Z,52.23017,11.23898333
2017-05-22T10:00:00Z,52.22317,11.23509444
2017-05-22T10:05:00Z,52.2161674,11.23120411
2017-05-22T10:10:00Z,52.2091675,11.22731528
2017-05-22T10:15:00Z,52.2021637,11.22342428
2017-05-22T10:20:00Z,52.1951637,11.21953539
2017-05-22T10:25:00Z,52.1881638,11.21564656
2017-05-22T10:30:00Z,52.18116,11.21175556
2017-05-22T10:35:00Z,52.17416,11.20786667
2017-05-22T10:40:00Z,52.1671562,11.20397567
2017-05-22T10:45:00Z,52.1601563,11.20008683
2017-05-22T10:50:00Z,52.1531525,11.19619583
2017-05-22T10:55:00Z,52.1461525,11.19230694
2017-05-22T11:00:00Z,52.1391525,11.18841806
2017-05-22T11:05:00Z,52.13215,11.18452778
2017-05-22T11:10:00Z,52.12515,11.18063889
2017-05-22T11:15:00Z,52.118145,11.17674722
2017-05-22T11:20:00Z,52.111145,11.17285833
2017-05-22T11:25:00Z,52.1041451,11.1689695
2017-05-22T11:30:00Z,52.09714,11.16507778
2017-05-22T11:35:00Z,52.09014,11.16118889
2017-05-22T11:40:00Z,52.0831375,11.15729861
2017-05-22T11:45:00Z,52.0761375,11.15340972
2017-05-22T11:50:00Z,52.0691338,11.14951878
2017-05-22T11:55:00Z,52.0621338,11.14562989
2017-05-22T12:00:00Z,52.0551338,11.141741
2017-05-22T12:05:00Z,52.04813,11.13785
2017-05-22T12:10:00Z,52.04113,11.13396111
2017-05-22T12:15:00Z,52.0341263,11.13007017
2017-05-22T12:20:00Z,52.0271263,11.12618128
2017-05-22T12:25:00Z,52.0201263,11.12229239
2017-05-22T12:30:00Z,52.0131226,11.11840144
2017-05-22T12:35:00Z,52.0061226,11.11451256
2017-05-22T12:40:00Z,51.99912,11.11062222
2017-05-22T12:45:00Z,51.99212,11.10673333
2017-05-22T12:50:00Z,51.9851151,11.10284172
2017-05-22T12:55:00Z,51.9781151,11.09895283
2017-05-22T13:00:00Z,51.9711151,11.09506394
2017-05-22T13:05:00Z,51.96411,11.09117222
2017-05-22T13:10:00Z,51.95711,11.08728333
2017-05-22T13:15:00Z,51.9501076,11.08339311
2017-05-22T13:20:00Z,51.9431076,11.07950422
2017-05-22T13:25:00Z,51.9361076,11.07561533
2017-05-22T13:30:00Z,51.9291039,11.07172439
2017-05-22T13:35:00Z,51.9221039,11.0678355
2017-05-22T13:40:00Z,51.9151,11.06394444
2017-05-22T13:45:00Z,51.9081,11.06005556
2017-05-22T13:50:00Z,51.9010963,11.05616461
2017-05-22T13:55:00Z,51.8940964,11.05227578
2017-05-22T14:00:00Z,51.8870964,11.04838689
2017-05-22T14:05:00Z,51.8800926,11.04449589
2017-05-22T14:10:00Z,51.8730927,11.04060706
2017-05-22T14:15:00Z,51.86609,11.03671667
2017-05-22T14:20:00Z,51.85909,11.03282778
2017-05-22T14:25:00Z,51.8520851,11.02893617
2017-05-22T14:30:00Z,51.8450851,11.02504728
2017-05-22T14:35:00Z,51.8380852,11.02115844
2017-05-22T14:40:00Z,51.83108,11.01726667
2017-05-22T14:45:00Z,51.82408,11.01337778
2017-05-22T14:50:00Z,51.8170776,11.00948756
2017-05-22T14:55:00Z,51.8100777,11.00559872
2017-05-22T15:00:00Z,51.8030777,11.00170983
2017-05-22T15:05:00Z,51.7960739,10.99781883
2017-05-22T15:10:00Z,51.7890739,10.99392994
2017-05-22T15:15:00Z,51.78207,10.99003889
2017-05-22T15:20:00Z,51.77507,10.98615
2017-05-22T15:25:00Z,51.7680664,10.98225911
2017-05-22T15:30:00Z,51.7610664,10.97837022
2017-05-22T15:35:00Z,51.7540665,10.97448139
2017-05-22T15:40:00Z,51.7470627,10.97059039
2017-05-22T15:45:00Z,51.7400627,10.9667015
2017-05-22T15:50:00Z,51.73306,10.96281111
2017-05-22T15:55:00Z,51.72606,10.95892222
2017-05-22T16:00:00Z,51.71906,10.95503333
2017-05-22T16:05:00Z,51.7120552,10.95114178
2017-05-22T16:10:00Z,51.7050552,10.94725289
2017-05-22T16:15:00Z,51.69805,10.94336111
2017-05-22T16:20:00Z,51.69105,10.93947222
2017-05-22T16:25:00Z,51.6840477,10.93558206
2017-05-22T16:30:00Z,51.6770477,10.93169317
2017-05-22T16:35:00Z,51.6700478,10.92780433
2017-05-22T16:40:00Z,51.663044,10.92391333
2017-05-22T16:45:00Z,51.656044,10.92002444
2017-05-22T16:50:00Z,51.64904,10.91613333
2017-05-22T16:55:00Z,51.64204,10.91224444
2017-05-22T17:00:00Z,51.6350365,10.90835361
2017-05-22T17:05:00Z,51.6280365,10.90446472
2017-05-22T17:10:00Z,51.6210365,10.90057583
2017-05-22T17:15:00Z,51.6140327,10.89668483
2017-05-22T17:20:00Z,51.6070328,10.892796
2017-05-22T17:25:00Z,51.60003,10.88890556
2017-05-22T17:30:00Z,51.59303,10.88501667
2017-05-22T17:35:00Z,51.58603,10.88112778
2017-05-22T17:40:00Z,51.5790253,10.87723628
2017-05-22T17:45:00Z,51.5720253,10.87334739
2017-05-22T17:50:00Z,51.56502,10.86945556
2017-05-22T17:55:00Z,51.55802,10.86556667
2017-05-22T18:00:00Z,51.5510178,10.86167656
2017-05-22T18:05:00Z,51.5440178,10.85778767
2017-05-22T18:10:00Z,51.5370178,10.85389878
2017-05-22T18:15:00Z,51.530014,10.85000778
2017-05-22T18:20:00Z,51.5230141,10.84611894
2017-05-22T18:25:00Z,51.51601,10.84222778
2017-05-22T18:30:00Z,51.50901,10.83833889
2017-05-22T18:35:00Z,51.50201,10.83445
2017-05-22T18:40:00Z,51.4950066,10.83055922
2017-05-22T18:45:00Z,51.4880066,10.82667033
2017-05-22T18:50:00Z,51.4810028,10.82277933
2017-05-22T18:55:00Z,51.4740028,10.81889044
2017-05-22T19:00:00Z,51.467,10.815
2017-05-22T19:05:00Z,51.46,10.81111111
2017-05-22T19:10:00Z,51.73,10.96111111
2017-05-22T19:15:00Z,50.85,10.47222222
2017-05-22T19:20:00Z,50.47,10.26111111
2017-05-22T19:25:00Z,50.49,10.27222222
2017-05-22T19:30:00Z,49.75,9.861111111
2017-05-22T19:35:00Z,50.54,10.3
2017-05-22T19:40:00Z,50.7,10.38888889
2017-05-22T19:45:00Z,50.79,10.43888889
2017-05-22T19:50:00Z,50.58,10.32222222
2017-05-22T19:55:00Z,49.93,9.961111111
2017-05-22T20:00:00Z,49.39,9.661111111
2017-05-22T20:05:00Z,51.28,10.71111111
2017-05-22T20:10:00Z,50.63,10.35
2017-05-22T20:15:00Z,50.31,10.17222222
2017-05-22T20:20:00Z,49.5,9.722222222
2017-05-22T20:25:00Z,49.57,9.761111111
2017-05-22T20:30:00Z,50.41,10.22777778
2017-05-22T20:35:00Z,50.58,10.32222222
2017-05-22T20:40:00Z,51.04,10.57777778
2017-05-22T20:45:00Z,50.58,10.32222222
2017-05-22T20:50:00Z,49.73,9.85
2017-05-22T20:55:00Z,50.32,10.17777778
2017-05-22T21:00:00Z,50,10
2017-05-22T21:05:00Z,49.86,9.922222222
2017-05-22T21:10:00Z,49.68,9.822222222
2017-05-22T21:15:00Z,49.32,9.622222222
2017-05-22T21:20:00Z,49.44,9.688888889
2017-05-22T21:25:00Z,49.51,9.727777778
2017-05-22T21:30:00Z,49.05,9.472222222
2017-05-22T21:35:00Z,48.67,9.261111111
2017-05-22T21:40:00Z,48.97,9.427777778
2017-05-22T21:45:00Z,49.28,9.6
2017-05-22T21:50:00Z,50.14,10.07777778
2017-05-22T21:55:00Z,48.72,9.288888889
2017-05-22T22:00:00Z,48.63,9.238888889
2017-05-22T22:05:00Z,48.7,9.277777778
2017-05-22T22:10:00Z,48.79,9.327777778
2017-05-22T22:15:00Z,49.41,9.672222222
2017-05-22T22:20:00Z,49.73,9.85
2017-05-22T22:25:00Z,49.01,9.45
2017-05-22T22:30:00Z,48.67,9.261111111
2017-05-22T22:35:00Z,48.76,9.311111111
2017-05-22T22:40:00Z,48.87,9.372222222
2017-05-22T22:45:00Z,48.94,9.411111111
2017-05-22T22:50:00Z,48.87,9.372222222
2017-05-22T22:55:00Z,48.7,9.277777778
2017-05-22T23:00:00Z,49.77,9.872222222
2017-05-22T23:05:00Z,50.04,10.02222222
2017-05-22T23:10:00Z,49.73,9.85
2017-05-22T23:15:00Z,49.44,9.688888889
2017-05-22T23:20:00Z,49.87,9.927777778
2017-05-22T23:25:00Z,49.98,9.988888889
2017-05-22T23:30:00Z,49.68,9.822222222
2017-05-22T23:35:00Z,49.6,9.777777778
2017-05-22T23:40:00Z,49.26,9.588888889
2017-05-22T23:45:00Z,48.96,9.422222222
2017-05-22T23:50:00Z,48.88,9.377777778
2017-05-22T23:55:00Z,48.81,9.338888889
2017-05-23T00:00:00Z,48.99,9.438888889
2017-05-23T00:05:00Z,49.03,9.461111111
2017-05-23T00:10:00Z,49.17,9.538888889
2017-05-23T00:15:00Z,49.06,9.477777778
2017-05-23T00:20:00Z,49.1,9.5
2017-05-23T00:25:00Z,49.26,9.588888889
2017-05-23T00:30:00Z,49.33,9.627777778
2017-05-23T00:35:00Z,49.21,9.561111111
2017-05-23T00:40:00Z,49.32,9.622222222
2017-05-23T00:45:00Z,49.33,9.627777778
2017-05-23T00:50:00Z,49.08,9.488888889
2017-05-23T00:55:00Z,48.88,9.377777778
2017-05-23T01:00:00Z,48.81,9.338888889
2017-05-23T01:05:00Z,48.87,9.372222222
2017-05-23T01:10:00Z,48.92,9.4
2017-05-23T01:15:00Z,48.81,9.338888889
2017-05-23T01:20:00Z,48.6,9.222222222
2017-05-23T01:25:00Z,48.43,9.127777778
2017-05-23T01:30:00Z,48.43,9.127777778
2017-05-23T01:35:00Z,48.33,9.072222222
2017-05-23T01:40:00Z,48.27,9.038888889
2017-05-23T01:45:00Z,48.15,8.972222222
2017-05-23T01:50:00Z,48.07,8.927777778
2017-05-23T01:55:00Z,48.07,8.927777778
2017-05-23T02:00:00Z,48.27,9.038888889
2017-05-23T02:05:00Z,48.3942871,9.107937278
2017-05-23T02:10:00Z,48.51857,9.176983333
2017-05-23T02:15:00Z,48.6428566,9.246031444
2017-05-23T02:20:00Z,48.7671432,9.315079556
2017-05-23T02:25:00Z,48.89143,9.384127778
2017-05-23T02:30:00Z,49.0157127,9.453173722
2017-05-23T02:35:00Z,49.14,9.522222222
2017-05-23T02:40:00Z,49.24,9.577777778
2017-05-23T02:45:00Z,49.15,9.527777778
2017-05-23T02:50:00Z,49.19,9.55
2017-05-23T02:55:00Z,49.12,9.511111111
2017-05-23T03:00:00Z,49.26,9.588888889
2017-05-23T03:05:00Z,49.26,9.588888889
2017-05-23T03:10:00Z,49.28,9.6
2017-05-23T03:15:00Z,49.3,9.611111111
2017-05-23T03:20:00Z,49.32,9.622222222
2017-05-23T03:25:00Z,49.37,9.65
2017-05-23T03:30:00Z,49.44,9.688888889
2017-05-23T03:35:00Z,49.35,9.638888889
2017-05-23T03:40:00Z,49.33,9.627777778
2017-05-23T03:45:00Z,49.37,9.65
2017-05-23T03:50:00Z,49.51,9.727777778
2017-05-23T03:55:00Z,49.41,9.672222222
2017-05-23T04:00:00Z,49.53,9.738888889
2017-05-23T04:05:00Z,49.51,9.727777778
2017-05-23T04:10:00Z,49.51,9.727777778
2017-05-23T04:15:00Z,49.42,9.677777778
2017-05-23T04:20:00Z,49.46,9.7
2017-05-23T04:25:00Z,49.62,9.788888889
2017-05-23T04:30:00Z,49.66,9.811111111
2017-05-23T04:35:00Z,49.68,9.822222222
2017-05-23T04:40:00Z,49.5,9.722222222
2017-05-23T04:45:00Z,49.68,9.822222222
2017-05-23T04:50:00Z,49.6,9.777777778
2017-05-23T04:55:00Z,49.73,9.85
2017-05-23T05:00:00Z,49.73,9.85
2017-05-23T05:05:00Z,49.75,9.861111111
2017-05-23T05:10:00Z,49.69,9.827777778
2017-05-23T05:15:00Z,49.69,9.827777778
2017-05-23T05:20:00Z,49.8,9.888888889
2017-05-23T05:25:00Z,49.82,9.9
2017-05-23T05:30:00Z,49.78,9.877777778
2017-05-23T05:35:00Z,49.82,9.9
2017-05-23T05:40:00Z,49.82,9.9
2017-05-23T05:45:00Z,49.78,9.877777778
2017-05-23T05:50:00Z,49.95,9.972222222
2017-05-23T05:55:00Z,49.71,9.838888889
2017-05-23T06:00:00Z,49.78,9.877777778
2017-05-23T06:05:00Z,49.95,9.972222222
2017-05-23T06:10:00Z,49.86,9.922222222
2017-05-23T06:15:00Z,49.89,9.938888889
2017-05-23T06:20:00Z,49.82,9.9
2017-05-23T06:25:00Z,49.73,9.85
2017-05-23T06:30:00Z,49.84,9.911111111
2017-05-23T06:35:00Z,50.16,10.08888889
2017-05-23T06:40:00Z,50.16,10.08888889
2017-05-23T06:45:00Z,50.13,10.07222222
2017-05-23T06:50:00Z,49.8,9.888888889
2017-05-23T06:55:00Z,49.91,9.95
2017-05-23T07:00:00Z,49.95,9.972222222
2017-05-23T07:05:00Z,50.05,10.02777778
2017-05-23T07:10:00Z,50.07,10.03888889
2017-05-23T07:15:00Z,50.07,10.03888889
2017-05-23T07:20:00Z,50.05,10.02777778
2017-05-23T07:25:00Z,50.16,10.08888889
2017-05-23T07:30:00Z,50.11,10.06111111
2017-05-23T07:35:00Z,49.98,9.988888889
2017-05-23T07:40:00Z,50,10
2017-05-23T07:45:00Z,50.22,10.12222222
2017-05-23T07:50:00Z,49.89,9.938888889
2017-05-23T07:55:00Z,50.11,10.06111111
2017-05-23T08:00:00Z,50.18,10.1
2017-05-23T08:05:00Z,50.09,10.05
2017-05-23T08:10:00Z,50.14,10.07777778
2017-05-23T08:15:00Z,50.18,10.1
2017-05-23T08:20:00Z,50.45,10.25
2017-05-23T08:25:00Z,50.27,10.15
2017-05-23T08:30:00Z,50.23,10.12777778
2017-05-23T08:35:00Z,50.27,10.15
2017-05-23T08:40:00Z,49.91,9.95
2017-05-23T08:45:00Z,50.16,10.08888889
2017-05-23T08:50:00Z,50.05,10.02777778
2017-05-23T08:55:00Z,49.95,9.972222222
2017-05-23T09:00:00Z,49.87,9.927777778
2017-05-23T09:05:00Z,49.82,9.9
2017-05-23T09:10:00Z,50.09,10.05
2017-05-23T09:15:00Z,50.27,10.15
2017-05-23T09:20:00Z,50.2,10.11111111
2017-05-23T09:25:00Z,50.05,10.02777778
2017-05-23T09:30:00Z,50.05,10.02777778
2017-05-23T09:35:00Z,50.11,10.06111111
2017-05-23T09:40:00Z,49.87,9.927777778
2017-05-23T09:45:00Z,49.8,9.888888889
2017-05-23T09:50:00Z,49.91,9.95
2017-05-23T09:55:00Z,49.62,9.788888889
2017-05-23T10:00:00Z,49.62,9.788888889
2017-05-23T10:05:00Z,49.77,9.872222222
2017-05-23T10:10:00Z,49.75,9.861111111
2017-05-23T10:15:00Z,49.82,9.9
2017-05-23T10:20:00Z,49.84,9.911111111
2017-05-23T10:25:00Z,49.86,9.922222222
2017-05-23T10:30:00Z,50.04,10.02222222
2017-05-23T10:35:00Z,49.98,9.988888889
2017-05-23T10:40:00Z,49.98,9.988888889
2017-05-23T10:45:00Z,49.95,9.972222222
2017-05-23T10:50:00Z,50.4,10.22222222
2017-05-23T10:55:00Z,50.16,10.08888889
2017-05-23T11:00:00Z,50.13,10.07222222
2017-05-23T11:05:00Z,50.23,10.12777778
2017-05-23T11:10:00Z,50.29,10.16111111
2017-05-23T11:15:00Z,50.4,10.22222222
2017-05-23T11:20:00Z,50.34,10.18888889
2017-05-23T11:25:00Z,50.25,10.13888889
2017-05-23T11:30:00Z,50.32,10.17777778
2017-05-23T11:35:00Z,50.68,10.37777778
2017-05-23T11:40:00Z,50.74,10.41111111
2017-05-23T11:45:00Z,50.81,10.45
2017-05-23T11:50:00Z,50.94,10.52222222
2017-05-23T11:55:00Z,51.44,10.8
2017-05-23T12:00:00Z,51.33,10.73888889
2017-05-23T12:05:00Z,51.64,10.91111111
2017-05-23T12:10:00Z,51.94,11.07777778
2017-05-23T12:15:00Z,52.18,11.21111111
2017-05-23T12:20:00Z,52.2,11.22222222
2017-05-23T12:25:00Z,52.11,11.17222222
2017-05-23T12:30:00Z,52.25,11.25
2017-05-23T12:35:00Z,52.32,11.28888889
2017-05-23T12:40:00Z,52.52,11.4
2017-05-23T12:45:00Z,52.88,11.6
2017-05-23T12:50:00Z,53.08,11.71111111
2017-05-23T12:55:00Z,53.01,11.67222222
2017-05-23T13:00:00Z,52.93,11.62777778
2017-05-23T13:05:00Z,52.84,11.57777778
2017-05-23T13:10:00Z,52.86,11.58888889
2017-05-23T13:15:00Z,52.74,11.52222222
2017-05-23T13:20:00Z,52.97,11.65
2017-05-23T13:25:00Z,53.6,12
2017-05-23T13:30:00Z,54.09,12.27222222
2017-05-23T13:35:00Z,51.98,11.1
2017-05-23T13:40:00Z,51.13,10.62777778
2017-05-23T13:45:00Z,50.5,10.27777778
2017-05-23T13:50:00Z,50.13,10.07222222
2017-05-23T13:55:00Z,50.41,10.22777778
2017-05-23T14:00:00Z,51.1,10.61111111
2017-05-23T14:05:00Z,51.08,10.6
2017-05-23T14:10:00Z,50.99,10.55
2017-05-23T14:15:00Z,50.85,10.47222222
2017-05-23T14:20:00Z,50.85,10.47222222
2017-05-23T14:25:00Z,50.54,10.3
2017-05-23T14:30:00Z,49.39,9.661111111
2017-05-23T14:35:00Z,49.6,9.777777778
2017-05-23T14:40:00Z,49.6,9.777777778
2017-05-23T14:45:00Z,49.41,9.672222222
2017-05-23T14:50:00Z,49.75,9.861111111
2017-05-23T14:55:00Z,48.96,9.422222222
2017-05-23T15:00:00Z,48.42,9.122222222
2017-05-23T15:05:00Z,48.72,9.288888889
2017-05-23T15:10:00Z,49.6,9.777777778
2017-05-23T15:15:00Z,49.05,9.472222222
2017-05-23T15:20:00Z,47.89,8.827777778
2017-05-23T15:25:00Z,47.97,8.872222222
2017-05-23T15:30:00Z,48.24,9.022222222
2017-05-23T15:35:00Z,47.14,8.411111111
2017-05-23T15:40:00Z,49.24,9.577777778
2017-05-23T15:45:00Z,48.47,9.15
2017-05-23T15:50:00Z,48.54,9.188888889
2017-05-23T15:55:00Z,48.94,9.411111111
2017-05-23T16:00:00Z,49.59,9.772222222
2017-05-23T16:05:00Z,49.26,9.588888889
2017-05-23T16:10:00Z,50.38,10.21111111
2017-05-23T16:15:00Z,50.2,10.11111111
2017-05-23T16:20:00Z,49.98,9.988888889
2017-05-23T16:25:00Z,49.03,9.461111111
2017-05-23T16:30:00Z,49.17,9.538888889
2017-05-23T16:35:00Z,50.38,10.21111111
2017-05-23T16:40:00Z,49.64,9.8
2017-05-23T16:45:00Z,50,10
2017-05-23T16:50:00Z,49.55,9.75
2017-05-23T16:55:00Z,50.36,10.2
2017-05-23T17:00:00Z,49.48,9.711111111
2017-05-23T17:05:00Z,49.64,9.8
2017-05-23T17:10:00Z,49.53,9.738888889
2017-05-23T17:15:00Z,50.34,10.18888889
2017-05-23T17:20:00Z,51.69,10.93888889
2017-05-23T17:25:00Z,49.28,9.6
2017-05-23T17:30:00Z,49.95,9.972222222
2017-05-23T17:35:00Z,49.71,9.838888889
2017-05-23T17:40:00Z,50.07,10.03888889
2017-05-23T17:45:00Z,50.95,10.52777778
2017-05-23T17:50:00Z,50.43,10.23888889
2017-05-23T17:55:00Z,51.78,10.98888889
2017-05-23T18:00:00Z,52.56,11.42222222
2017-05-23T18:05:00Z,51.12,10.62222222
2017-05-23T18:10:00Z,51.12,10.62222222
2017-05-23T18:15:00Z,50.49,10.27222222
2017-05-23T18:20:00Z,52.32,11.28888889
2017-05-23T18:25:00Z,50.09,10.05
2017-05-23T18:30:00Z,50.74,10.41111111
2017-05-23T18:35:00Z,51.49,10.82777778
2017-05-23T18:40:00Z,50.5,10.27777778
2017-05-23T18:45:00Z,50.76,10.42222222
2017-05-23T18:50:00Z,51.24,10.68888889
2017-05-23T18:55:00Z,51.6,10.88888889
2017-05-23T19:00:00Z,50.7,10.38888889
2017-05-23T19:05:00Z,52.18,11.21111111
2017-05-23T19:10:00Z,51.35,10.75
2017-05-23T19:15:00Z,52,11.11111111
2017-05-23T19:20:00Z,51.31,10.72777778
2017-05-23T19:25:00Z,51.15,10.63888889
2017-05-23T19:30:00Z,51.6,10.88888889
2017-05-23T19:35:00Z,50.56,10.31111111
2017-05-23T19:40:00Z,52.29,11.27222222
2017-05-23T19:45:00Z,51.67,10.92777778
2017-05-23T19:50:00Z,51.48,10.82222222
2017-05-23T19:55:00Z,52.21,11.22777778
2017-05-23T20:00:00Z,52.36,11.31111111
2017-05-23T20:05:00Z,52.07,11.15
2017-05-23T20:10:00Z,51.39,10.77222222
2017-05-23T20:15:00Z,52.07,11.15
2017-05-23T20:20:00Z,52.02,11.12222222
2017-05-23T20:25:00Z,52.41,11.33888889
2017-05-23T20:30:00Z,53.22,11.78888889
2017-05-23T20:35:00Z,53.2,11.77777778
2017-05-23T20:40:00Z,51.33,10.73888889
2017-05-23T20:45:00Z,51.35,10.75
2017-05-23T20:50:00Z,52.54,11.41111111
2017-05-23T20:55:00Z,51.62,10.9
2017-05-23T21:00:00Z,51.64,10.91111111
2017-05-23T21:05:00Z,52.34,11.3
2017-05-23T21:10:00Z,52.14,11.18888889
2017-05-23T21:15:00Z,52.34,11.3
2017-05-23T21:20:00Z,52.9,11.61111111
2017-05-23T21:25:00Z,52.61,11.45
2017-05-23T21:30:00Z,52.7,11.5
2017-05-23T21:35:00Z,51.85,11.02777778
2017-05-23T21:40:00Z,52.23,11.23888889
2017-05-23T21:45:00Z,52.09,11.16111111
2017-05-23T21:50:00Z,52.66,11.47777778
2017-05-23T21:55:00Z,52,11.11111111
2017-05-23T22:00:00Z,52.59,11.43888889
2017-05-23T22:05:00Z,52.14,11.18888889
2017-05-23T22:10:00Z,52.38,11.32222222
2017-05-23T22:15:00Z,52.32,11.28888889
2017-05-23T22:20:00Z,52.14,11.18888889
2017-05-23T22:25:00Z,52.16,11.2
2017-05-23T22:30:00Z,52.47,11.37222222
2017-05-23T22:35:00Z,52.34,11.3
2017-05-23T22:40:00Z,52.4171448,11.34285822
2017-05-23T22:45:00Z,52.4942856,11.38571422
2017-05-23T22:50:00Z,52.57143,11.42857222
2017-05-23T22:55:00Z,52.64857,11.47142778
2017-05-23T23:00:00Z,52.7257156,11.51428644
2017-05-23T23:05:00Z,52.8028564,11.55714244
2017-05-23T23:10:00Z,52.88,11.6
2017-05-23T23:15:00Z,53.29,11.82777778
2017-05-23T23:20:00Z,53.38,11.87777778
2017-05-23T23:25:00Z,53.35,11.86111111
2017-05-23T23:30:00Z,53.67,12.03888889
2017-05-23T23:35:00Z,53.73,12.07222222
