,f,c
2017-01-02T07:40:00Z,100.391411,37.99522833
2017-01-02T07:45:00Z,99.237175,37.35398611
2017-01-02T07:50:00Z,98.49054,36.93918889
2017-01-02T07:55:00Z,96.8015747,36.00087483
2017-01-02T08:00:00Z,99.75613,37.64229444
2017-01-02T08:05:00Z,100.66526,38.14736667
2017-01-02T08:10:00Z,99.1231842,37.29065789
2017-01-02T08:15:00Z,98.98135,37.21186111
2017-01-02T08:20:00Z,97.80994,36.56107778
2017-01-02T08:25:00Z,97.8728561,36.59603117
2017-01-02T08:30:00Z,99.4371,37.46505556
2017-01-02T08:35:00Z,100.575264,38.09736889
2017-01-02T08:40:00Z,99.07345,37.26302778
2017-01-02T08:45:00Z,99.1140747,37.28559706
2017-01-02T08:50:00Z,98.52832,36.96017778
2017-01-02T08:55:00Z,98.321434,36.84524111
2017-01-02T09:00:00Z,99.15782,37.3099
2017-01-02T09:05:00Z,100.168343,37.87130167
2017-01-02T09:10:00Z,101.614655,38.67480833
2017-01-02T09:15:00Z,99.60654,37.55918889
2017-01-02T09:20:00Z,98.45852,36.9214
2017-01-02T09:25:00Z,97.8913956,36.60633089
2017-01-02T09:30:00Z,99.13568,37.2976
2017-01-02T09:35:00Z,99.89295,37.71830556
2017-01-02T09:40:00Z,101.493233,38.60735167
2017-01-02T09:45:00Z,99.54931,37.52739444
2017-01-02T09:50:00Z,98.73246,37.07358889
2017-01-02T09:55:00Z,97.61073,36.45040556
2017-01-02T10:00:00Z,98.72268,37.06815556
2017-01-02T10:05:00Z,100.10244,37.83468889
2017-01-02T10:10:00Z,101.254387,38.47465944
2017-01-02T10:15:00Z,99.52809,37.51560556
2017-01-02T10:20:00Z,98.41703,36.89835
2017-01-02T10:25:00Z,97.29175,36.27319444
2017-01-02T10:30:00Z,100.33709,37.96505
2017-01-02T10:35:00Z,101.781273,38.76737389
2017-01-02T10:40:00Z,99.04969,37.24982778
2017-01-02T10:45:00Z,98.9926758,37.21815322
2017-01-02T10:50:00Z,98.27793,36.82107222
2017-01-02T10:55:00Z,98.79773,37.10985
2017-01-02T11:00:00Z,99.4858551,37.49214172
2017-01-02T11:05:00Z,100.319221,37.95512278
2017-01-02T11:10:00Z,101.604088,38.66893778
2017-01-02T11:15:00Z,99.06905,37.26058333
2017-01-02T11:20:00Z,98.11614,36.73118889
2017-01-02T11:25:00Z,98.1608047,36.75600261
2017-01-02T11:30:00Z,99.43391,37.46328333
2017-01-02T11:35:00Z,100.529655,38.07203056
2017-01-02T11:40:00Z,100.385376,37.99187556
2017-01-02T11:45:00Z,98.87979,37.15543889
2017-01-02T11:50:00Z,97.9722443,36.65124683
2017-01-02T11:55:00Z,98.20611,36.78117222
2017-01-02T12:00:00Z,99.24754,37.35974444
2017-01-02T12:05:00Z,118.987961,48.326645
2017-01-02T12:10:00Z,122.835304,50.46405778
2017-01-02T12:15:00Z,126.780823,52.65601278
2017-01-02T12:20:00Z,130.710617,54.83923167
2017-01-02T12:25:00Z,134.224243,56.79124611
2017-01-02T12:30:00Z,137.53624,58.63124444
2017-01-02T12:35:00Z,140.587631,60.32646167
2017-01-02T12:40:00Z,143.225632,61.79201778
2017-01-02T12:45:00Z,144.768768,62.64931556
2017-01-02T12:50:00Z,140.682037,60.37890944
2017-01-02T12:55:00Z,137.278381,58.48798944
2017-01-02T13:00:00Z,134.286224,56.82568
2017-01-02T13:05:00Z,134.081665,56.71203611
2017-01-02T13:10:00Z,136.008179,57.78232167
2017-01-02T13:15:00Z,138.099228,58.94401556
2017-01-02T13:20:00Z,141.118469,60.62137167
2017-01-02T13:25:00Z,139.742188,59.85677111
2017-01-02T13:30:00Z,137.098358,58.38797667
2017-01-02T13:35:00Z,135.540619,57.52256611
2017-01-02T13:40:00Z,136.0884,57.82688889
2017-01-02T13:45:00Z,137.459045,58.58835833
2017-01-02T13:50:00Z,124.987938,51.65996556
2017-01-02T13:55:00Z,120.442291,49.13460611
2017-01-02T14:00:00Z,115.4767,46.37594444
2017-01-02T14:05:00Z,111.0847,43.93594444
2017-01-02T14:10:00Z,107.223137,41.79063167
2017-01-02T14:15:00Z,103.884689,39.93593833
2017-01-02T14:20:00Z,100.875069,38.26392722
2017-01-02T14:25:00Z,98.2152252,36.78623622
2017-01-02T14:30:00Z,95.80635,35.44797222
2017-01-02T14:35:00Z,93.7271652,34.29286956
2017-01-02T14:40:00Z,91.74602,33.19223333
2017-01-02T14:45:00Z,90.14583,32.30323889
2017-01-02T14:50:00Z,96.02726,35.5707
2017-01-02T14:55:00Z,95.875145,35.48619167
2017-01-02T15:00:00Z,94.65761,34.80978333
2017-01-02T15:05:00Z,94.97843,34.98801667
2017-01-02T15:10:00Z,95.80519,35.44732778
2017-01-02T15:15:00Z,96.04815,35.58230556
2017-01-02T15:20:00Z,94.83868,34.91037778
2017-01-02T15:25:00Z,94.1802,34.54455556
2017-01-02T15:30:00Z,95.10574,35.05874444
2017-01-02T15:35:00Z,95.6927948,35.384886
2017-01-02T15:40:00Z,96.38482,35.76934444
2017-01-02T15:45:00Z,124.231789,51.23988278
2017-01-02T15:50:00Z,119.682022,48.71223444
2017-01-02T15:55:00Z,126.521652,52.51202889
2017-01-02T16:00:00Z,124.525551,51.40308389
2017-01-02T16:05:00Z,113.5371,45.29838889
2017-01-02T16:10:00Z,108.694328,42.60796
2017-01-02T16:15:00Z,104.83493,40.46385
2017-01-02T16:20:00Z,101.619637,38.67757611
2017-01-02T16:25:00Z,98.63696,37.02053333
2017-01-02T16:30:00Z,96.09436,35.60797778
2017-01-02T16:35:00Z,93.8500443,34.36113572
2017-01-02T16:40:00Z,91.80476,33.22486667
2017-01-02T16:45:00Z,90.01223,32.22901667
2017-01-02T16:50:00Z,88.74413,31.52451667
2017-01-02T16:55:00Z,94.62433,34.79129444
2017-01-02T17:00:00Z,94.30879,34.61599444
2017-01-02T17:05:00Z,93.59519,34.21955
