Time,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,,
2017-03-03T17:40:00Z,296.8681376,50.95560193,-7.938888889,61.2,-1.438888889,284,5.543296,,
2017-03-03T17:45:00Z,127.5651461,0.525038535,-7.622222222,69.4,-2.8,293,5.275072,,
2017-03-03T17:50:00Z,127.7560313,0.53489991,-6.8,77.6,-3.45,305,4.783328,,
2017-03-03T17:55:00Z,159.8627237,1.49306982,-5.638888889,79.9,-2.655555556,299,2.771648,,
2017-03-03T18:00:00Z,281.3711093,35.77455388,-5.077777778,79.4,-1.988888889,299,2.503424,,
2017-03-03T18:05:00Z,213.5551984,576.1388051,-5.061111111,76.7,-1.5,292,2.279904,,
2017-03-03T18:10:00Z,107.1657897,913.9434243,-5.511111111,73.55,-1.386111111,291.5,2.391664,,
2017-03-03T18:15:00Z,113.7808155,890.1897595,-5.961111111,70.4,-1.272222222,291,2.503424,,
2017-03-03T18:20:00Z,114.6330817,885.3438117,-6.288888889,67.5,-1.044444444,310,2.771648,,
2017-03-03T18:25:00Z,283.2850818,310.172178,-7.222222222,64.7,-1.438888889,295,3.755136,,
2017-03-03T18:30:00Z,268.36109,32.61236543,-6.9,66.5,-1.472222222,309,3.531616,,
2017-03-03T18:35:00Z,189.3966904,4.548122823,-7.172222222,65.8,-1.611111111,309,3.531616,,
2017-03-03T18:40:00Z,223.6592442,11.737664,-7.838888889,63.8,-1.9,312,4.291584,,
2017-03-03T18:45:00Z,207.4996191,8.216984096,-7.9,63.4,-1.872222222,314,3.039872,,
2017-03-03T18:50:00Z,138.8359509,1.226300904,-7.811111111,64.1,-1.927777778,282,3.531616,,
2017-03-03T18:55:00Z,109.5088941,0.486947621,-7.761111111,61.7,-1.355555556,317,2.771648,,
2017-03-03T19:00:00Z,182.3251105,5.096963272,-8.477777778,58.2,-1.327777778,299,3.531616,,
2017-03-03T19:05:00Z,279.470429,218.0525757,-8.488888889,57.3,-1.127777778,284,3.039872,,
2017-03-03T19:10:00Z,264.6988477,286.8700584,-8.822222222,55.5,-1.044444444,296,3.039872,,
2017-03-03T19:15:00Z,238.0621321,28.95517445,-9.177777778,55.2,-1.355555556,282,4.783328,,
2017-03-03T19:20:00Z,230.997602,26.36608842,-9.122222222,54.3,-1.072222222,291,3.755136,,
2017-03-03T19:25:00Z,269.5964463,147.3797343,-8.65,54.2,-0.533333333,310,1.743456,,
2017-03-03T19:30:00Z,257.5077425,240.3343632,-9.85,52.9,-1.5,303,5.275072,,
2017-03-03T19:35:00Z,256.04423,91.12703074,-9.488888889,53.1,-1.155555556,293,2.771648,,
2017-03-03T19:40:00Z,215.1959671,26.45807974,-9.727777778,53.2,-1.438888889,274,6.03504,,
2017-03-03T19:45:00Z,236.8720354,59.80037928,-9.011111111,53,-0.622222222,307,2.503424,,
2017-03-03T19:50:00Z,229.0728607,308.0335919,-9.95,52.4,-1.472222222,292,4.783328,,
2017-03-03T19:55:00Z,211.3285579,376.9767711,-10.32777778,50.4,-1.355555556,279,5.275072,,
2017-03-03T20:00:00Z,192.7937932,444.1824358,-10.28888889,49,-0.927777778,293,3.755136,,
2017-03-03T20:05:00Z,90.53126717,867.1975833,-10.32222222,51.3,-1.583333333,286,3.531616,,
2017-03-03T20:10:00Z,181.6802633,456.4196684,-10.1,54.6,-2.188888889,292,5.275072,,
2017-03-03T20:15:00Z,193.9063848,38.2829702,-9.65,56.2,-2.1,299,4.291584,,
2017-03-03T20:20:00Z,170.5792837,21.22285975,-9.6,55.6,-1.9,292,4.515104,,
2017-03-03T20:25:00Z,193.8746902,56.61715886,-9.088888889,54.9,-1.183333333,285,3.531616,,
2017-03-03T20:30:00Z,173.0925033,405.3031366,-9.938888889,54.7,-2.044444444,292,3.755136,,
2017-03-03T20:35:00Z,185.6491957,293.4077549,-9.488888889,58.4,-2.45,295,4.291584,,
2017-03-03T20:40:00Z,173.5578522,49.9931096,-9.677777778,57.9,-2.538888889,303,3.039872,,
2017-03-03T20:45:00Z,181.6764635,101.091528,-9.822222222,57.8,-2.655555556,285,3.755136,,
2017-03-03T20:50:00Z,171.8464541,80.32221836,-9.872222222,57.8,-2.711111111,291,4.291584,,
2017-03-03T20:55:00Z,140.2859554,26.93802219,-9.777777778,58.1,-2.683333333,291,3.755136,,
2017-03-03T21:00:00Z,149.3048346,48.96766265,-9.472222222,58.4,-2.422222222,295,2.503424,,
2017-03-03T21:05:00Z,141.0992176,44.51868666,-8.861111111,57.7,-1.611111111,305,2.279904,,
2017-03-03T21:10:00Z,152.3234152,186.3780725,-9.627777778,56.3,-2.1,307,2.279904,,
2017-03-03T21:15:00Z,101.6269856,569.9483053,-9.688888889,56.5,-2.216666667,284,1.743456,,
2017-03-03T21:20:00Z,136.3169481,242.5099658,-10.13888889,56.1,-2.594444444,299,2.771648,,
2017-03-03T21:25:00Z,95.93925997,16.72975158,-10.52777778,55.7,-2.916666667,305,3.531616,,
2017-03-03T21:30:00Z,70.19253869,6.153149206,-10.37222222,55.8,-2.772222222,295,2.01168,,
2017-03-03T21:35:00Z,79.66346245,12.5451443,-10.56111111,55.1,-2.8,300,2.503424,,
2017-03-03T21:40:00Z,94.9084379,36.34026792,-10.52777778,54.6,-2.655555556,292,3.039872,,
2017-03-03T21:45:00Z,106.1882832,149.4568398,-10.38888889,55,-2.594444444,292,3.039872,,
2017-03-03T21:50:00Z,72.24641084,537.465404,-10.11111111,55.5,-2.422222222,292,2.503424,,
2017-03-03T21:55:00Z,54.89192887,662.0900145,-10.05,54.8,-2.188888889,317,1.743456,,
2017-03-03T22:00:00Z,48.62935752,685.2997987,-10.47222222,55.1,-2.711111111,289,4.291584,,
2017-03-03T22:05:00Z,50.29455618,622.1399785,-10.41111111,56.1,-2.888888889,286,2.279904,,
2017-03-03T22:10:00Z,70.48394639,268.2210397,-10.22222222,56.6,-2.8,293,2.01168,,
2017-03-03T22:15:00Z,65.26531597,110.0223274,-10.27222222,58,-3.183333333,309,3.039872,,
2017-03-03T22:20:00Z,55.58499993,69.37141382,-10.08888889,60.4,-3.538888889,306,3.039872,,
2017-03-03T22:25:00Z,46.40195919,47.9268839,-10.06111111,59.9,-3.388888889,314,2.279904,,
2017-03-03T22:30:00Z,37.60751009,32.96708653,-10.17777778,59.2,-3.361111111,303,2.771648,,
2017-03-03T22:35:00Z,38.17403085,73.1436178,-10.52777778,58.2,-3.511111111,302,2.503424,,
2017-03-03T22:40:00Z,34.61938354,127.6523726,-10.66111111,57.6,-3.511111111,303,2.279904,,
2017-03-03T22:45:00Z,27.19526634,81.04420194,-10.61111111,57.2,-3.361111111,295,1.028192,,
2017-03-03T22:50:00Z,20.09724641,54.4200663,-10.7,56.8,-3.361111111,295,1.519936,,
2017-03-03T22:55:00Z,15.43435284,63.71238028,-10.87222222,56.3,-3.416666667,300,2.503424,,
2017-03-03T23:00:00Z,0,0,-10.73888889,56.6,-3.361111111,288,1.519936,,
2017-03-03T23:05:00Z,0,0,-10.72222222,57.2,-3.477777778,282,1.743456,,
2017-03-03T23:10:00Z,0,0,-10.68888889,57.6,-3.538888889,278,2.279904,,
2017-03-03T23:15:00Z,0,0,-10.86111111,57.2,-3.627777778,302,2.771648,,
2017-03-03T23:20:00Z,0,0,-10.88888889,57.1,-3.627777778,303,2.503424,,
2017-03-03T23:25:00Z,0,0,-10.93888889,57.1,-3.688888889,296,3.531616,,
2017-03-03T23:30:00Z,0,0,-10.92777778,56.9,-3.627777778,292,1.519936,,
2017-03-03T23:35:00Z,0,0,-10.87222222,56.8,-3.538888889,310,1.743456,,
2017-03-03T23:40:00Z,0,0,-10.97777778,56.8,-3.655555556,305,2.01168,,
2017-03-03T23:45:00Z,0,0,-10.95,57.2,-3.716666667,298,2.01168,,
2017-03-03T23:50:00Z,0,0,-10.77777778,57.6,-3.627777778,296,1.743456,,
2017-03-03T23:55:00Z,0,0,-10.7,57.8,-3.6,314,0.759968,,
2017-03-04T00:00:00Z,0,0,-10.82222222,57.9,-3.744444444,289,1.028192,,
2017-03-04T00:05:00Z,0,0,-10.76111111,58.2,-3.744444444,303,0.759968,,
2017-03-04T00:10:00Z,0,0,-10.98888889,57.9,-3.927777778,314,1.251712,,
2017-03-04T00:15:00Z,0,0,-10.76111111,58.6,-3.838888889,312,0.491744,,
2017-03-04T00:20:00Z,0,0,-10.92777778,58.7,-4.044444444,303,1.251712,,
2017-03-04T00:25:00Z,0,0,-10.88888889,59.3,-4.138888889,313,1.519936,,
2017-03-04T00:30:00Z,0,0,-10.83888889,59.8,-4.194444444,314,0.491744,,
2017-03-04T00:35:00Z,0,0,-10.7,60.5,-4.194444444,324,0.268224,,
2017-03-04T00:40:00Z,0,0,-10.67777778,60.7,-4.227777778,299,0.759968,,
2017-03-04T00:45:00Z,0,0,-10.71111111,61,-4.316666667,306,1.028192,,
2017-03-04T00:50:00Z,0,0,-10.58888889,61.6,-4.316666667,313,0.491744,,
2017-03-04T00:55:00Z,0,0,-10.53888889,62.1,-4.377777778,316,0.268224,,
2017-03-04T01:00:00Z,0,0,-10.5,62.6,-4.438888889,307,0.491744,,
2017-03-04T01:05:00Z,0,0,-10.43888889,62.9,-4.438888889,319,1.028192,,
2017-03-04T01:10:00Z,0,0,-10.37777778,63.2,-4.438888889,320,0.491744,,
2017-03-04T01:15:00Z,0,0,-10.47777778,63.1,-4.527777778,312,0.491744,,
2017-03-04T01:20:00Z,0,0,-10.46111111,63.2,-4.527777778,305,0.491744,,
2017-03-04T01:25:00Z,0,0,-10.28888889,63.2,-4.35,312,0.491744,,
2017-03-04T01:30:00Z,0,0,-10.32222222,62.9,-4.316666667,302,0.268224,,
2017-03-04T01:35:00Z,0,0,-10.26111111,62.9,-4.255555556,292,0.268224,,
2017-03-04T01:40:00Z,0,0,-10.35,62.6,-4.288888889,309,0.268224,,
2017-03-04T01:45:00Z,0,0,-10.36111111,62.7,-4.316666667,309,0,,
2017-03-04T01:50:00Z,0,0,-10.45,62.7,-4.405555556,307,0,,
2017-03-04T01:55:00Z,0,0,-10.42222222,62.7,-4.377777778,307,0.268224,,
2017-03-04T02:00:00Z,0,0,-10.38888889,62.7,-4.35,313,0.268224,,
2017-03-04T02:05:00Z,0,0,-10.41111111,62.6,-4.35,313,0,,
2017-03-04T02:10:00Z,0,0,-10.48888889,62.5,-4.405555556,317,0,,
2017-03-04T02:15:00Z,0,0,-10.63888889,62.6,-4.588888889,303,0.491744,,
2017-03-04T02:20:00Z,0,0,-10.42777778,63.1,-4.466666667,282,0,,
2017-03-04T02:25:00Z,0,0,-10.22222222,63.1,-4.255555556,312,0.268224,,
2017-03-04T02:30:00Z,0,0,-10.71111111,62.4,-4.622222222,263,0.491744,,
2017-03-04T02:35:00Z,0,0,-10.46111111,63.1,-4.5,292,0,,
2017-03-04T02:40:00Z,0,0,-10.47222222,62.9,-4.466666667,278,0,,
2017-03-04T02:45:00Z,0,0,-10.37222222,62.8,-4.35,288,0.268224,,
2017-03-04T02:50:00Z,0,0,-10.47777778,62.4,-4.377777778,314,0,,
2017-03-04T02:55:00Z,0,0,-10.56111111,62,-4.377777778,300,0.491744,,
2017-03-04T03:00:00Z,0,0,-10.6,61.8,-4.377777778,320,0.268224,,
2017-03-04T03:05:00Z,0,0,-10.5,61.9,-4.288888889,312,0,,
2017-03-04T03:10:00Z,0,0,-10.58888889,61.6,-4.316666667,319,0.268224,,
2017-03-04T03:15:00Z,0,0,-10.53888889,61.7,-4.288888889,303,0,,
2017-03-04T03:20:00Z,0,0,-10.4,62.1,-4.227777778,312,0,,
2017-03-04T03:25:00Z,0,0,-10.41111111,62.3,-4.288888889,314,0,,
2017-03-04T03:30:00Z,0,0,-10.4,62.5,-4.316666667,313,0,,
2017-03-04T03:35:00Z,0,0,-10.27777778,62.8,-4.255555556,307,0,,
2017-03-04T03:40:00Z,0,0,-10.25,63.1,-4.288888889,289,0,,
2017-03-04T03:45:00Z,0,0,-10.27222222,63.3,-4.35,247,0,,
2017-03-04T03:50:00Z,0,0,-10.3,63.6,-4.438888889,306,0,,
2017-03-04T03:55:00Z,0,0,-10.27777778,64.3,-4.561111111,263,0,,
2017-03-04T04:00:00Z,0,0,-10.26111111,65,-4.683333333,219,0,,
2017-03-04T04:05:00Z,0,0,-10.27222222,65.4,-4.772222222,219,0,,
2017-03-04T04:10:00Z,0,0,-10.01111111,65.8,-4.588888889,188,0,,
2017-03-04T04:15:00Z,0,0,-10.03888889,65.8,-4.622222222,175,0,,
2017-03-04T04:20:00Z,0,0,-10.13888889,65.6,-4.683333333,167,0,,
2017-03-04T04:25:00Z,0,0,-10.03888889,65.8,-4.622222222,170,0,,
2017-03-04T04:30:00Z,0,0,-10.11111111,65.9,-4.711111111,173,0,,
2017-03-04T04:35:00Z,0,0,-10.01111111,66.3,-4.683333333,188,0,,
2017-03-04T04:40:00Z,0,0,-10.07777778,66.7,-4.833333333,174,0,,
2017-03-04T04:45:00Z,0,0,-10.01111111,67.5,-4.927777778,177,0,,
2017-03-04T04:50:00Z,0,0,-9.9,67.8,-4.866666667,168,0,,
2017-03-04T04:55:00Z,0,0,-9.888888889,68,-4.894444444,157,0,,
2017-03-04T05:00:00Z,0,0,-9.861111111,68.3,-4.927777778,159,0,,
2017-03-04T05:05:00Z,0,0,-9.888888889,68.5,-4.988888889,175,0,,
2017-03-04T05:10:00Z,0,0,-9.961111111,68.9,-5.138888889,192,0,,
2017-03-04T05:15:00Z,0,0,-9.838888889,68.6,-4.955555556,197,0.491744,,
2017-03-04T05:20:00Z,0,0,-9.761111111,67.9,-4.744444444,175,0.268224,,
2017-03-04T05:25:00Z,0,0,-10.03888889,67.2,-4.894444444,171,0,,
2017-03-04T05:30:00Z,0,0,-10,67.7,-4.955555556,180,0,,
2017-03-04T05:35:00Z,0,0,-10.03888889,68,-5.05,180,0,,
2017-03-04T05:40:00Z,0,0,-10.03888889,68,-5.05,185,0.491744,,
2017-03-04T05:45:00Z,0,0,-10.02777778,68.2,-5.077777778,222,0.491744,,
2017-03-04T05:50:00Z,0,0,-10.02222222,67.8,-4.988888889,184,0.268224,,
2017-03-04T05:55:00Z,0,0,-10.05,67.8,-5.016666667,212,0.268224,,
2017-03-04T06:00:00Z,0,0,-10.06111111,68.2,-5.111111111,216,0.268224,,
2017-03-04T06:05:00Z,0,0,-9.988888889,68.6,-5.111111111,197,0,,
2017-03-04T06:10:00Z,0,0,-10.03888889,68.8,-5.2,185,0.268224,,
2017-03-04T06:15:00Z,0,0,-9.911111111,68.7,-5.05,195,0.268224,,
2017-03-04T06:20:00Z,0,0,-9.888888889,68.3,-4.955555556,191,0,,
2017-03-04T06:25:00Z,0,0,-9.961111111,68.1,-4.988888889,173,0,,
2017-03-04T06:30:00Z,0,0,-10.01111111,68.3,-5.077777778,175,0,,
2017-03-04T06:35:00Z,0,0,-9.888888889,68.8,-5.05,163,0.268224,,
2017-03-04T06:40:00Z,0,0,-9.927777778,68.9,-5.111111111,215,0.268224,,
2017-03-04T06:45:00Z,0,0,-9.822222222,69.2,-5.05,234,0.491744,,
2017-03-04T06:50:00Z,0,0,-9.788888889,69.5,-5.077777778,230,0.268224,,
2017-03-04T06:55:00Z,0,0,-9.627777778,69.6,-4.927777778,271,0,,
2017-03-04T07:00:00Z,0,0,-9.588888889,69,-4.772222222,253,0.491744,,
2017-03-04T07:05:00Z,0,0,-9.65,67.9,-4.622222222,271,0.759968,,
2017-03-04T07:10:00Z,0,0,-9.577777778,67,-4.377777778,284,2.01168,,
2017-03-04T07:15:00Z,0,0,-9.711111111,66,-4.316666667,278,2.503424,,
2017-03-04T07:20:00Z,0,0,-9.872222222,66.1,-4.5,286,2.01168,,
2017-03-04T07:25:00Z,0,0,-9.811111111,66.7,-4.561111111,284,2.503424,,
2017-03-04T07:30:00Z,0,0,-9.811111111,67.2,-4.65,286,2.771648,,
2017-03-04T07:35:00Z,0,0,-9.8,67.4,-4.683333333,275,2.503424,,
2017-03-04T07:40:00Z,0,0,-9.9,67,-4.711111111,277,2.503424,,
2017-03-04T07:45:00Z,0,0,-9.938888889,67.1,-4.772222222,288,1.251712,,
2017-03-04T07:50:00Z,0,0,-9.961111111,67,-4.772222222,288,1.743456,,
2017-03-04T07:55:00Z,0,0,-10.08888889,66.8,-4.866666667,277,3.039872,,
2017-03-04T08:00:00Z,0,0,-10.02777778,66.5,-4.744444444,281,3.263392,,
2017-03-04T08:05:00Z,0,0,-10.07777778,66.5,-4.805555556,278,3.263392,,
2017-03-04T08:10:00Z,0,0,-10.1,66.7,-4.866666667,279,2.771648,,
2017-03-04T08:15:00Z,0,0,-10.07222222,66.9,-4.866666667,281,1.743456,,
2017-03-04T08:20:00Z,0,0,-10.12777778,66.9,-4.927777778,282,2.503424,,
2017-03-04T08:25:00Z,0,0,-10.17777778,66.9,-4.988888889,284,2.279904,,
2017-03-04T08:30:00Z,0,0,-10.17777778,66.9,-4.988888889,284,2.01168,,
2017-03-04T08:35:00Z,0,0,-10.08888889,67.1,-4.927777778,284,2.01168,,
2017-03-04T08:40:00Z,0,0,-10.17777778,67.1,-5.016666667,281,1.743456,,
2017-03-04T08:45:00Z,0,0,-10.31111111,66.7,-5.077777778,277,3.039872,,
2017-03-04T08:50:00Z,0,0,-10.36111111,66.6,-5.111111111,281,2.01168,,
2017-03-04T08:55:00Z,0,0,-10.32777778,66.9,-5.138888889,278,2.503424,,
2017-03-04T09:00:00Z,0,0,-10.32777778,66.9,-5.138888889,270,2.503424,,
2017-03-04T09:05:00Z,0,0,-10.27777778,67.2,-5.138888889,274,1.519936,,
2017-03-04T09:10:00Z,0,0,-10.32777778,67.2,-5.2,278,2.01168,,
2017-03-04T09:15:00Z,0,0,-10.22222222,67.5,-5.138888889,281,2.01168,,
2017-03-04T09:20:00Z,0,0,-10.22777778,67.6,-5.172222222,279,1.028192,,
2017-03-04T09:25:00Z,0,0,-10.18888889,67.8,-5.172222222,292,1.251712,,
2017-03-04T09:30:00Z,0,0,-10.26111111,67.6,-5.2,291,1.028192,,
2017-03-04T09:35:00Z,0,0,-10.17777778,67.7,-5.138888889,298,1.028192,,
2017-03-04T09:40:00Z,0,0,-10.15,67.7,-5.111111111,286,0.759968,,
2017-03-04T09:45:00Z,0,0,-10.12777778,67.8,-5.111111111,291,0.759968,,
2017-03-04T09:50:00Z,0,0,-10.08888889,67.7,-5.05,302,1.028192,,
2017-03-04T09:55:00Z,0,0,-10.13888889,67.9,-5.138888889,279,0.759968,,
2017-03-04T10:00:00Z,0,0,-10.2,67.9,-5.2,288,0.759968,,
2017-03-04T10:05:00Z,0,0,-10.13888889,68.1,-5.172222222,282,0.759968,,
2017-03-04T10:10:00Z,0,0,-10.2,68.1,-5.233333333,286,0.759968,,
2017-03-04T10:15:00Z,0,0,-10.22777778,68.1,-5.266666667,278,0.759968,,
2017-03-04T10:20:00Z,0,0,-10.17777778,68.2,-5.233333333,272,0.759968,,
2017-03-04T10:25:00Z,0,0,-10.07777778,68.4,-5.172222222,284,0.268224,,
2017-03-04T10:30:00Z,0,0,-10.18888889,68.3,-5.266666667,279,0.268224,,
2017-03-04T10:35:00Z,0,0,-10.15,68.5,-5.266666667,282,0.268224,,
2017-03-04T10:40:00Z,0,0,-10.17777778,68.5,-5.294444444,282,0.759968,,
2017-03-04T10:45:00Z,0,0,-10.16111111,68.3,-5.233333333,278,1.251712,,
2017-03-04T10:50:00Z,0,0,-10.2,68.4,-5.294444444,272,0.268224,,
2017-03-04T10:55:00Z,0,0,-10.05,68.9,-5.233333333,279,0,,
2017-03-04T11:00:00Z,0,0,-10.17777778,69,-5.388888889,284,0,,
2017-03-04T11:05:00Z,0,0,-10.17222222,69.2,-5.416666667,295,0.491744,,
2017-03-04T11:10:00Z,0,0,-10.07777778,69.2,-5.327777778,281,0.491744,,
2017-03-04T11:15:00Z,0,0,-10.17222222,69.2,-5.416666667,288,0,,
2017-03-04T11:20:00Z,0,0,-10.3,69.5,-5.605555556,236,0,,
2017-03-04T11:25:00Z,0,0,-10.27222222,70,-5.666666667,230,0,,
2017-03-04T11:30:00Z,0,0,-10.27222222,70.3,-5.727777778,253,0.268224,,
2017-03-04T11:35:00Z,0,0,-10.31111111,70.6,-5.822222222,275,0,,
2017-03-04T11:40:00Z,0,0,-10.27222222,70.8,-5.822222222,258,0.491744,,
2017-03-04T11:45:00Z,0,0,-10.16111111,71.1,-5.761111111,236,0,,
2017-03-04T11:50:00Z,0,0,-10.23888889,70.8,-5.788888889,295,0.268224,,
2017-03-04T11:55:00Z,0,0,-10.2,70.7,-5.727777778,295,0,,
2017-03-04T12:00:00Z,0,0,-9.938888889,70.8,-5.477777778,310,0,,
2017-03-04T12:05:00Z,0,0,-9.85,70.5,-5.327777778,1,0,,
2017-03-04T12:10:00Z,14.20346435,34.1989626,-9.838888889,70.2,-5.266666667,267,0.268224,,
2017-03-04T12:15:00Z,16.66986549,21.57146125,-10.15,69.8,-5.511111111,272,2.01168,,
2017-03-04T12:20:00Z,18.88182411,15.20689014,-9.511111111,70.1,-4.894444444,299,1.028192,,
2017-03-04T12:25:00Z,25.09766631,20.63966886,-9.961111111,68.6,-5.077777778,282,1.519936,,
2017-03-04T12:30:00Z,41.62111872,119.225028,-10.06111111,68.5,-5.172222222,271,1.028192,,
2017-03-04T12:35:00Z,41.83595762,396.3107508,-9.761111111,68.4,-4.833333333,303,0.491744,,
2017-03-04T12:40:00Z,40.29463515,522.6594518,-9.638888889,68.1,-4.65,296,1.028192,,
2017-03-04T12:45:00Z,44.28318785,535.0846122,-9.727777778,67.6,-4.65,306,0.759968,,
2017-03-04T12:50:00Z,47.72258179,553.4893003,-9.977777778,67.7,-4.927777778,285,1.519936,,
2017-03-04T12:55:00Z,50.68099668,575.3054687,-10.07222222,68.3,-5.138888889,275,2.771648,,
2017-03-04T13:00:00Z,53.91550884,590.9821372,-10.25,67.8,-5.233333333,278,2.01168,,
2017-03-04T13:05:00Z,56.58870761,610.63572,-9.5,68.2,-4.527777778,293,1.519936,,
2017-03-04T13:10:00Z,58.57833796,634.5531389,-9.477777778,66.8,-4.227777778,288,0.759968,,
2017-03-04T13:15:00Z,60.84104166,653.1118604,-10.1,65.8,-4.683333333,299,1.743456,,
2017-03-04T13:20:00Z,63.04006501,670.1366645,-9.4,66,-3.988888889,298,0.268224,,
2017-03-04T13:25:00Z,65.09206617,686.5251135,-9.088888889,64.8,-3.416666667,321,0.268224,,
2017-03-04T13:30:00Z,67.3625635,699.5309835,-9.277777778,63.7,-3.388888889,305,0.268224,,
2017-03-04T13:35:00Z,70.09254274,707.8547079,-9.338888889,63.8,-3.477777778,299,0.268224,,
2017-03-04T13:40:00Z,74.24241519,705.3990236,-9.888888889,63.2,-3.927777778,302,1.251712,,
2017-03-04T13:45:00Z,78.8932579,699.6901189,-9.577777778,63.9,-3.744444444,307,0.491744,,
2017-03-04T13:50:00Z,79.66240057,719.172105,-9.822222222,63.7,-3.955555556,293,1.028192,,
2017-03-04T13:55:00Z,77.33264587,756.0613006,-9.388888889,63,-3.361111111,324,0.268224,,
2017-03-04T14:00:00Z,72.71792039,803.8194106,-9.627777778,62.8,-3.566666667,286,1.519936,,
2017-03-04T14:05:00Z,88.53290595,730.539232,-9.711111111,62.7,-3.627777778,296,1.251712,,
2017-03-04T14:10:00Z,124.7107643,548.7783434,-8.922222222,62.7,-2.8,317,0,,
2017-03-04T14:15:00Z,139.4572052,491.7099587,-9.172222222,61.1,-2.711111111,307,1.251712,,
2017-03-04T14:20:00Z,169.2062152,342.5054487,-8.877777778,60.5,-2.277777778,289,1.028192,,
2017-03-04T14:25:00Z,188.4625344,234.952837,-9.65,60.1,-3.005555556,314,0.759968,,
2017-03-04T14:30:00Z,129.3090187,613.9920417,-10.1,60.1,-3.477777778,279,2.01168,,
2017-03-04T14:35:00Z,81.95094243,858.0317661,-8.988888889,60.6,-2.422222222,296,1.519936,,
2017-03-04T14:40:00Z,90.1529547,830.7069491,-9.638888889,59,-2.744444444,291,0.759968,,
2017-03-04T14:45:00Z,65.67337505,957.7778994,-9.522222222,58.9,-2.594444444,284,1.743456,,
2017-03-04T14:50:00Z,74.0875492,926.5424637,-8.988888889,58.2,-1.872222222,312,0.491744,,
2017-03-04T14:55:00Z,99.74684638,820.9521109,-9.927777778,56.3,-2.422222222,310,1.519936,,
2017-03-04T15:00:00Z,104.3752364,811.3914328,-10.17777778,57,-2.861111111,293,1.743456,,
2017-03-04T15:05:00Z,162.2860464,582.8653159,-9.5,59.5,-2.711111111,281,1.519936,,
2017-03-04T15:10:00Z,206.886021,406.6002681,-9.877777778,57,-2.538888889,320,0.759968,,
2017-03-04T15:15:00Z,123.781141,761.6542275,-10.07222222,55.3,-2.333333333,267,1.251712,,
2017-03-04T15:20:00Z,89.46257397,956.1437628,-9.9,55.6,-2.216666667,288,1.251712,,
2017-03-04T15:25:00Z,81.31141972,946.4600897,-9.4,53.9,-1.272222222,326,1.519936,,
2017-03-04T15:30:00Z,187.0117089,550.3237439,-9.227777778,52.3,-0.677777778,314,1.028192,,
2017-03-04T15:35:00Z,204.9142076,493.5313878,-10.32222222,52.3,-1.844444444,314,1.743456,,
2017-03-04T15:40:00Z,86.83345741,940.9529002,-10.65,53.4,-2.477777778,300,2.771648,,
2017-03-04T15:45:00Z,251.9312271,325.7281199,-10.22222222,54.8,-2.361111111,282,2.503424,,
2017-03-04T15:50:00Z,270.7646247,244.7034137,-10.65,54.1,-2.655555556,292,2.01168,,
2017-03-04T15:55:00Z,103.8483307,891.8620119,-10.47777778,53.9,-2.422222222,291,2.503424,,
2017-03-04T16:00:00Z,99.13016239,952.1541098,-9.827777778,52.1,-1.272222222,316,1.251712,,
2017-03-04T16:05:00Z,122.0955426,836.5897159,-10.42222222,50.9,-1.583333333,310,1.251712,,
2017-03-04T16:10:00Z,151.3372312,741.9361686,-10.76111111,51.6,-2.133333333,285,3.531616,,
2017-03-04T16:15:00Z,168.5896482,689.7082923,-10.37777778,49.9,-1.272222222,300,2.279904,,
2017-03-04T16:20:00Z,152.5893134,747.4838673,-10.78888889,48.3,-1.272222222,307,1.743456,,
2017-03-04T16:25:00Z,145.0049138,776.6220674,-10.45,48.6,-0.988888889,307,1.743456,,
2017-03-04T16:30:00Z,163.0476941,721.8408458,-10.92777778,49.8,-1.844444444,275,3.039872,,
2017-03-04T16:35:00Z,138.2274244,805.7695384,-9.222222222,51.3,-0.394444444,316,1.028192,,
2017-03-04T16:40:00Z,115.4499644,883.2917789,-10.32222222,49.6,-1.127777778,279,1.251712,,
2017-03-04T16:45:00Z,128.2173772,950.1638062,-9.277777778,50,-0.116666667,303,1.251712,,
2017-03-04T16:50:00Z,137.9895952,950.0465918,-9.55,47.3,0.355555556,298,1.519936,,
2017-03-04T16:55:00Z,116.0884531,949.9451574,-11.27222222,45.8,-1.072222222,260,1.743456,,
2017-03-04T17:00:00Z,106.7556692,949.8585192,-10.83888889,48.7,-1.438888889,286,3.263392,,
2017-03-04T17:05:00Z,110.5031884,949.7858189,-10.52777778,49.4,-1.3,286,2.279904,,
2017-03-04T17:10:00Z,103.8239233,949.726322,-10.63888889,46.9,-0.705555556,316,2.01168,,
2017-03-04T17:15:00Z,111.3064602,949.6794176,-10.51111111,45.2,-0.061111111,316,1.251712,,
2017-03-04T17:20:00Z,107.9055841,949.6446172,-11.16111111,43.1,-0.116666667,334,2.503424,,
2017-03-04T17:25:00Z,103.140059,935.4349615,-10.65,43.1,0.438888889,312,2.01168,,
2017-03-04T17:30:00Z,98.93838687,949.6099852,-11.31111111,41.8,0.133333333,320,2.503424,,
2017-03-04T17:35:00Z,103.9128028,949.6097854,-11.37222222,41.7,0.105555556,302,2.279904,,
2017-03-04T17:40:00Z,108.404188,949.6209529,-11.7,41.5,-0.2,296,2.279904,,
