,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
20/02/2017 6:00,0,0,92.91666667,5.288425926,29.1843048933,1
20/02/2017 7:00,0,0,92.68333333,5.241203704,29.93022649,1
20/02/2017 8:00,15.43935306,12.39052174,90.01666667,6.00462963,33.8085650083,1
20/02/2017 9:00,76.61604382,38.40026478,87.275,6.764814815,32.4731562492,1
20/02/2017 10:00,134.3492836,23.76759136,91.275,7.180555556,31.3363365417,1
20/02/2017 11:00,153.5971112,507.0069765,83.28333333,10.1087963,27.2123053008,1
20/02/2017 12:00,137.2228683,754.6476489,67.48333333,13.14166667,24.2895963617,1
20/02/2017 13:00,158.7710011,705.0333274,57.51666667,14.96898148,23.6902863667,1
20/02/2017 14:00,154.6855573,695.9032413,49.7,16.25,23.706234065,1
20/02/2017 15:00,162.3530012,566.7575281,42.175,16.6912037,23.9632569225,1
20/02/2017 16:00,133.8901946,480.0349922,38.43333333,17.12777778,24.2201166958,1
20/02/2017 17:00,91.86259795,194.4748692,40.43333333,16.19212963,24.4211345417,1
20/02/2017 18:00,21.66541701,25.9841395,45.73333333,14.4962963,24.2704765317,1
20/02/2017 19:00,0,0,53.10833333,12.76805556,23.8038476383,1
20/02/2017 20:00,0,0,55.775,11.56574074,23.2282108533,1
20/02/2017 21:00,0,0,54.06666667,10.88564815,22.697528515,1
20/02/2017 22:00,0,0,53.16666667,10.64074074,22.2604495133,1
20/02/2017 23:00,0,0,51.94166667,10.61990741,21.9009882317,1
21/02/2017 0:00,0,0,51.925,10.43055556,21.56776669,1
21/02/2017 1:00,0,0,53.78333333,10.00231482,24.0998323517,1
21/02/2017 2:00,0,0,54.4,9.880555556,27.0964124725,1
21/02/2017 3:00,0,0,56.83333333,9.439814815,27.3291185183,1
21/02/2017 4:00,0,0,58.81666667,8.996296296,27.2089971983,1
21/02/2017 5:00,0,0,59.73333333,9.014814815,27.7694771525,1
21/02/2017 6:00,0,0,60.85833333,8.796296296,27.9899689308,1
21/02/2017 7:00,0,0,60.74166667,8.857870371,28.4491338242,1
21/02/2017 8:00,18.40994715,251.6820644,60.05,9.367129629,32.1877904817,1
21/02/2017 9:00,92.4865893,113.2217326,55.2,10.47268518,30.533869825,1
21/02/2017 10:00,160.5470321,106.8842927,51.91666667,11.97037037,25.6473964817,1
21/02/2017 11:00,213.518119,75.10424193,49.78333333,13.46296296,23.4208856058,1
21/02/2017 12:00,255.8235644,231.2462821,45.69166667,16.08842593,23.07469384,0.0833333333
21/02/2017 13:00,254.8470878,51.00417387,45.66666667,17.17314815,23.15934062,0
21/02/2017 14:00,238.3020764,53.90283822,45.15833333,18.28472222,23.2879491333,0
21/02/2017 15:00,163.5314268,10.72448446,46.1,18.88796296,23.440114815,0
21/02/2017 16:00,97.37270349,5.630763201,47.81666667,18.74444444,23.5619083342,0
21/02/2017 17:00,70.8100608,18.02786466,48.95833333,18.69074074,23.6122108942,0
21/02/2017 18:00,16.8021538,8.171030119,53.29166667,17.89120371,34.7352188975,0.25
21/02/2017 19:00,0,0,58.675,16.58148148,30.1091353608,0
21/02/2017 20:00,0,0,59.38333333,16.84675926,27.2851606208,0
21/02/2017 21:00,0,0,57.65,16.88935185,25.4933905267,0
21/02/2017 22:00,0,0,57.40833333,15.91111111,24.7701446775,0
21/02/2017 23:00,0,0,55.30833333,15.35416667,24.5556834108,0
22/02/2017 0:00,0,0,54.925,15.09259259,24.1631768525,0
22/02/2017 1:00,0,0,59.65,14.20972222,24.0031986892,0
22/02/2017 2:00,0,0,61.94166667,13.68611111,23.9046484217,0
22/02/2017 3:00,0,0,61.85,13.54537037,23.80552311,0
22/02/2017 4:00,0,0,65.76666667,13.15138889,23.7413560775,0
22/02/2017 5:00,0,0,68.07500074,12.87037048,23.6809749583,0
22/02/2017 6:00,0,0,66.03333333,12.9625,23.613947945,0
22/02/2017 7:00,0,0,65.45,13.05509259,23.5368025058,0
22/02/2017 8:00,5.362473544,0.830963891,65.20833333,13.40277778,23.0415877,0.4166666667
22/02/2017 9:00,37.96736797,2.349487032,63.11666667,14.06666667,22.2669395925,0.1666666667
22/02/2017 10:00,126.6249592,25.85299279,61.925,14.66018519,22.48696781,0
22/02/2017 11:00,223.3478322,84.94460101,61.025,15.85925926,22.6566317358,0
22/02/2017 12:00,202.6584018,15.01449156,61.79166667,16.42222222,22.7871090042,0
22/02/2017 13:00,270.0786259,107.2086618,61.71666667,17.43564815,22.8619513842,0
22/02/2017 14:00,234.7470676,236.3890417,61.03333333,18.60416667,22.9295972775,0
22/02/2017 15:00,130.8742274,716.1678263,57.89166667,19.63101852,23.1218226667,0
22/02/2017 16:00,133.1406542,510.2884227,56.26666667,19.83333333,23.3438420108,0
22/02/2017 17:00,71.11849136,519.3835406,56.90833333,19.40833333,23.5792905458,0
22/02/2017 18:00,23.40750442,24.17283406,60.09166667,18.66064815,23.7678416617,0
22/02/2017 19:00,0,0,63.91666667,18.00740741,23.8578829017,0
22/02/2017 20:00,0,0,68.21666667,17.26203704,23.9652560183,0
22/02/2017 21:00,0,0,72.55,16.45601852,23.8938731483,0
22/02/2017 22:00,0,0,76.06666667,15.71759259,23.872898325,0
22/02/2017 23:00,0,0,78.3,15.25462963,24.2634036725,0
23/02/2017 0:00,0,0,80.43333333,14.83842593,24.6124689767,0
23/02/2017 1:00,0,0,82.1,14.58657407,24.4138639208,0
23/02/2017 2:00,0,0,84.10833333,14.23333333,24.30568958,0
23/02/2017 3:00,0,0,85.26666667,14.08194444,24.2592050933,0
23/02/2017 4:00,0,0,87.23333333,13.56435185,24.1973039817,0
23/02/2017 5:00,0,0,89.58333333,13.25925926,24.082127065,0
23/02/2017 6:00,0,0,91.56666547,13.02638914,23.9719157417,0
23/02/2017 7:00,0,0,92.675,13.20972222,23.8926126992,0
23/02/2017 8:00,11.06207605,3.085153489,92.51666667,13.59398148,23.8080127358,0
23/02/2017 9:00,51.98804147,4.835717757,90.59166667,14.39722222,23.7111699083,0
23/02/2017 10:00,135.2387695,97.63531527,86.41666667,15.88240741,23.6149097325,0
23/02/2017 11:00,185.8462916,384.0969272,81.41666667,17.28518519,23.62615251,0
23/02/2017 12:00,210.9104076,145.0193309,79.09166667,18.01342593,23.676853065,0
23/02/2017 13:00,264.6885128,99.90668252,75.35,18.9625,23.7499060192,0
23/02/2017 14:00,148.6885331,2.985053317,73.38333333,19.3,23.9601849383,0
23/02/2017 15:00,138.3515697,5.849002579,69.91666667,19.82175926,17.04303693,0.3333333333
23/02/2017 16:00,146.1349938,102.1248864,66.21666667,20.49351852,17.6213605142,0
23/02/2017 17:00,97.0695107,114.061832,64.83333333,20.31018519,18.573258115,0
23/02/2017 18:00,21.11964251,13.25208562,67.75833333,19.60231481,20.4963343417,0
23/02/2017 19:00,0,0,70.68333333,18.85648148,21.4876548367,0
23/02/2017 20:00,0,0,73.96666667,17.73333334,22.14282018,0
23/02/2017 21:00,0,0,76.48333333,17.13935185,22.5326645183,0
23/02/2017 22:00,0,0,76.36666667,17.19814815,22.7076760042,0
23/02/2017 23:00,0,0,75.68333333,17.44166667,22.9098921308,0
24/02/2017 0:00,0,0,76.11666667,17.22083334,23.0676530425,0
24/02/2017 1:00,0,0,76.95833333,16.88518518,23.3139273042,0
24/02/2017 2:00,0,0,78.1,16.62638889,23.5725637408,0
24/02/2017 3:00,0,0,79.85,16.11759259,24.063112875,0
24/02/2017 4:00,0,0,83.38333333,14.96759259,24.1636972175,0
24/02/2017 5:00,0,0,84.125,14.77453704,24.0625414308,0
24/02/2017 6:00,0,0,81.99166741,15.02685165,24.0209481017,0
24/02/2017 7:00,0,0,79.68333333,15.29259259,24.0067155183,0
24/02/2017 8:00,19.06220299,12.13807676,77.38333333,15.74259259,23.8997902783,0
24/02/2017 9:00,83.54066858,27.11041606,74.04807787,16.71371049,23.7667324075,0
24/02/2017 10:00,132.0027954,383.9610604,67.81025547,18.82980787,23.7181707033,0
24/02/2017 11:00,138.1429567,690.8474797,59.96666667,21.19490741,23.8182566483,0
24/02/2017 12:00,206.997265,518.835077,55.54166667,22.41342593,23.934459485,0
24/02/2017 13:00,188.920601,615.5879579,51.3,23.32685185,24.0472729258,0
24/02/2017 14:00,168.5296428,630.9478398,48.99166667,23.98888889,24.4248527967,0
24/02/2017 15:00,157.5225439,604.9659994,46.14166667,24.6212963,24.9166985633,0
24/02/2017 16:00,135.2397277,521.4076826,44.2,24.8962963,25.2875676392,0
24/02/2017 17:00,106.5495073,122.5643852,44.44166667,24.39768519,25.4057349167,0
24/02/2017 18:00,28.43099846,232.5669409,44.35,23.98564815,25.3955865733,0
24/02/2017 19:00,0,0,46.11666667,22.93981482,25.3361996158,0
24/02/2017 20:00,0,0,54.75,20.22962963,25.2221083333,0
24/02/2017 21:00,0,0,57.65,19.5412037,25.1345637075,0
24/02/2017 22:00,0,0,53.66666667,20.15231481,25.0531018608,0
24/02/2017 23:00,0,0,54.19166667,19.92546296,25.0019245375,0
25/02/2017 0:00,0,0,56.025,19.97546296,25.0459664583,0
25/02/2017 1:00,0,0,58.675,19.57083333,25.31734463,0
25/02/2017 2:00,0,0,61.225,19.05,25.321268055,0
25/02/2017 3:00,0,0,62.55833333,18.71666667,25.2020499483,0
25/02/2017 4:00,0,0,68.94166667,17.56296296,25.1219305692,0
25/02/2017 5:00,0,0,83.61666667,15.04259259,25.0383166392,0
25/02/2017 6:00,0,0,90.79166667,13.94675926,24.8937199292,0
25/02/2017 7:00,0,0,92.88333333,13.75092592,24.6539122767,0
25/02/2017 8:00,2.096440103,0.346594931,95.3,13.07268519,24.47687176,0
25/02/2017 9:00,13.79088066,0.333280835,92.425,10.68425926,23.8247608233,0.4166666667
25/02/2017 10:00,40.93914273,0.44016764,78.85,9.350462963,22.2770019667,1
25/02/2017 11:00,163.1615922,12.15042398,79.05,8.988888889,21.7675527733,1
25/02/2017 12:00,154.7113371,4.825948411,73.64166667,9.147685185,21.5251634267,1
25/02/2017 13:00,159.6769361,11.62519104,70.41666667,9.281944445,21.351088515,1
25/02/2017 14:00,266.1286172,114.3258344,57.55,9.962962962,21.2976250008,1
25/02/2017 15:00,221.2550747,190.0690192,58.59166667,8.840740741,21.3250518475,1
25/02/2017 16:00,172.6512703,260.5721104,56.80833333,6.901388889,21.2583791117,1
25/02/2017 17:00,94.58780087,84.60080445,51.525,5.501851852,20.9412372217,1
25/02/2017 18:00,17.53407765,7.46767393,61.65,3.596759259,30.151326125,1
25/02/2017 19:00,0,0,65.05,2.685185185,35.5200437192,1
25/02/2017 20:00,0,0,64.21666667,1.333796296,29.0749392258,1
25/02/2017 21:00,0,0,63.65,0.524536926,30.1635614167,1
25/02/2017 22:00,0,0,66.975,-0.582407408,31.55699006,1
25/02/2017 23:00,0,0,64.40833333,-0.816666667,32.7289467608,1
26/02/2017 0:00,0,0,65.05833333,-1.064351852,33.6121136167,1
26/02/2017 1:00,0,0,60.56666667,-1.514814815,34.4525462592,1
26/02/2017 2:00,0,0,64.6,-1.847685185,35.34417743,1
26/02/2017 3:00,0,0,64.01666667,-1.883796296,35.9326038233,1
26/02/2017 4:00,0,0,67.65833333,-2.020833333,36.41451875,1
26/02/2017 5:00,0,0,73.825,-2.37962963,36.6810606892,1
26/02/2017 6:00,0,0,78.4,-2.473611111,37.165475,1
26/02/2017 7:00,0,0,77.71666667,-2.379166667,37.4884375933,1
26/02/2017 8:00,5.752381583,0.732432767,77.45,-2.02037037,37.7739971183,1
26/02/2017 9:00,55.92498324,5.854388927,74.40833333,-1.946296296,56.7791751383,1
26/02/2017 10:00,131.8671504,13.5818905,73.89166667,-1.704166667,60.7209558342,1
26/02/2017 11:00,165.7319399,12.0043523,71.3,-1.228703704,41.7155715742,1
26/02/2017 12:00,209.4902568,25.62129032,68.68333333,-0.718518519,40.4857787958,1
26/02/2017 13:00,247.1091635,206.0655087,63.875,0.322222222,37.1965830508,1
26/02/2017 14:00,189.7205992,502.4588536,56.71666667,1.65462963,26.8496035508,1
26/02/2017 15:00,101.2684196,854.1343757,50.025,3.574074074,23.5797041617,1
26/02/2017 16:00,80.93886005,825.574333,45.75833333,4.24212963,27.8686771433,1
26/02/2017 17:00,55.25479202,752.9172111,43.14166667,4.500925926,27.0423778767,1
26/02/2017 18:00,22.02167695,487.4670028,42.06666667,4.204166667,33.9650616075,1
26/02/2017 19:00,0,0,45,3.514351852,36.1463985842,1
26/02/2017 20:00,0,0,46.9,2.954166667,29.8804638983,1
26/02/2017 21:00,0,0,46.69166667,2.758796296,30.7171777267,1
26/02/2017 22:00,0,0,47.14166667,2.587962963,32.2410250558,1
26/02/2017 23:00,0,0,47.41666667,2.243981482,33.1014310125,1
27/02/2017 0:00,0,0,46.53333333,2.137037037,34.4900650417,1
27/02/2017 1:00,0,0,46.59166667,2.023148148,35.077303005,1
27/02/2017 2:00,0,0,49.025,1.806944444,35.2375302067,1
27/02/2017 3:00,0,0,47.35,2.206944444,35.426981945,1
27/02/2017 4:00,0,0,45.875,2.519444445,35.2014224675,1
27/02/2017 5:00,0,0,45.375,2.836574074,35.3967486158,1
27/02/2017 6:00,0,0,45.46666667,3.121296296,35.4691141292,1
27/02/2017 7:00,0,0,44.71666667,3.653703704,35.231558135,1
27/02/2017 8:00,19.85338532,7.652476639,44.36666667,4.048611111,56.2240793975,1
27/02/2017 9:00,70.87437421,11.97425992,43.63333333,5.030555556,46.5313462967,1
27/02/2017 10:00,115.6726927,7.563038875,42.58333333,5.980555556,33.5410157725,1
27/02/2017 11:00,179.5500676,15.08958483,42.775,7.128240741,32.2422957958,1
27/02/2017 12:00,164.298575,11.31563139,47.81666667,7.821759259,31.3256541433,1
27/02/2017 13:00,272.6135294,169.6375411,54.16666667,8.355092592,29.3781463292,1
27/02/2017 14:00,249.8815282,37.4586003,66.25,7.6625,24.6340943242,1
27/02/2017 15:00,221.5730595,161.2569536,74.85833333,7.039814815,27.7005161842,1
27/02/2017 16:00,114.9817501,6.792098768,81.425,6.246296296,34.6166910142,1
27/02/2017 17:00,44.21154384,2.145647562,84.70833333,6.155092593,26.4956817217,1
27/02/2017 18:00,13.05271859,2.805827113,85.68333333,6.252314815,32.1993324942,1
27/02/2017 19:00,0,0,88.08333333,6.114814815,32.651721995,1
27/02/2017 20:00,0,0,90.11666667,6.144907408,32.5935715125,1
27/02/2017 21:00,0,0,89.95,6.36712963,28.3867944458,1
27/02/2017 22:00,0,0,89.94166667,6.369444445,29.072040955,1
27/02/2017 23:00,0,0,89.9,6.407407407,29.68593725,1
28/02/2017 0:00,0,0,89.39166667,6.288888889,30.2847819458,1
28/02/2017 1:00,0,0,90.25833333,6.036111111,30.5975511158,1
28/02/2017 2:00,0,0,89.55833333,6.452777778,30.623077505,1
28/02/2017 3:00,0,0,89.20833333,6.497222222,30.0544863425,1
28/02/2017 4:00,0,0,89.73333333,6.099537037,30.5943921817,1
28/02/2017 5:00,0,0,91.775,5.005092593,31.0647632075,1
28/02/2017 6:00,0,0,93.16666667,4.468055556,31.5681957458,1
28/02/2017 7:00,0,0,94.14166667,3.95787037,32.2122162033,1
28/02/2017 8:00,19.87619941,357.6020008,92.725,5.281018518,48.4025231483,1
28/02/2017 9:00,102.4201024,106.2232612,86.425,7.201388889,33.2049354633,1
28/02/2017 10:00,172.5310549,64.18312388,73.525,9.645833333,27.8003624625,1
28/02/2017 11:00,230.842079,205.0251057,66.36666667,11.98657407,23.9571149075,1
28/02/2017 12:00,157.6696182,3.971483381,63.5,12.94861111,22.7732073533,1
28/02/2017 13:00,119.902685,0.635809387,63.4,13.67916667,22.2648554583,1
28/02/2017 14:00,164.4213777,2.84449774,61.325,14.5787037,22.0799910133,1
28/02/2017 15:00,121.179603,1.747472843,64.45,14.19814815,22.0538736017,1
28/02/2017 16:00,125.3389566,9.671093457,70.79166667,13.57592593,22.0015673142,1
28/02/2017 17:00,72.20453994,17.98263181,74.625,13.42638889,27.4046371892,1
28/02/2017 18:00,16.37786428,3.90078272,79.30833333,13.2212963,26.0500386067,1
28/02/2017 19:00,0,0,82.075,13.06898148,23.4734547867,1
28/02/2017 20:00,0,0,84.325,13.05601852,22.36650439,1
28/02/2017 21:00,0,0,89.125,12.85787037,25.4139395,1
28/02/2017 22:00,0,0,90.78333333,13.48564815,22.7235819625,1
28/02/2017 23:00,0,0,90.10833333,13.63842593,22.2845541675,0.0833333333
1/03/2017 0:00,0,0,89.35,13.90787037,22.4025895658,0
1/03/2017 1:00,0,0,88.83333333,14.49305556,22.47412826,0
1/03/2017 2:00,0,0,88.8,15.29861111,22.4850701658,0
1/03/2017 3:00,0,0,88.61666667,15.72175926,22.5749177833,0
1/03/2017 4:00,0,0,89.11666667,15.69212963,22.7078171525,0
1/03/2017 5:00,0,0,91.80833333,15.30601852,22.6358362925,0
1/03/2017 6:00,0,0,98.65833333,14.75092592,22.6209368517,0
1/03/2017 7:00,0,0,96.24166667,14.79814815,22.577502315,0
1/03/2017 8:00,3.992927522,0.468033554,91.925,15.04212963,22.4630744025,0
1/03/2017 9:00,19.90334903,0.407804836,93.575,14.57777778,22.3558590225,0
1/03/2017 10:00,41.39266549,0.431169189,93.16666667,12.91111111,22.2984219767,0
1/03/2017 11:00,17.48815099,0.018298269,97.76666667,12.06435185,29.2701380883,0.4166666667
1/03/2017 12:00,80.41502427,0.257197366,97.99166788,12.22546274,37.4876766192,1
1/03/2017 13:00,159.8072022,2.464394165,93.35833453,12.89027766,33.4583826708,1
1/03/2017 14:00,220.922329,83.70128214,86.00833333,14.08981482,31.99742076,0.5833333333
1/03/2017 15:00,139.0914202,717.7679859,73.41666667,16.42314815,30.2330036033,0
1/03/2017 16:00,110.3356804,56.40867054,72.05,16.36759259,27.6686047133,0
1/03/2017 17:00,94.27930642,179.3374507,73.51666667,16.20277778,25.6696642858,0
1/03/2017 18:00,31.5788195,377.7040835,75.675,15.68611111,24.2368342592,0
1/03/2017 19:00,0,0,77.05,14.2462963,23.4341812867,0
1/03/2017 20:00,0,0,69.78333333,12.37962963,24.98060969,0.4166666667
1/03/2017 21:00,0,0,63.44166667,10.67453704,26.2820805925,1
1/03/2017 22:00,0,0,69.39166667,8.49537037,22.591932555,1
1/03/2017 23:00,0,0,61.64166667,7.689814815,20.95325018,1
2/03/2017 0:00,0,0,65.6,6.116666667,19.9923694075,1
2/03/2017 1:00,0,0,75.29166667,4.837962963,19.2610178883,1
2/03/2017 2:00,0,0,70.25833333,4.130555556,18.6625859717,1
2/03/2017 3:00,0,0,85.73333333,1.411111111,20.5081571942,1
2/03/2017 4:00,0,0,72.375,1.241666667,28.9964724217,1
2/03/2017 5:00,0,0,70.63928544,0.618055704,29.5690685367,1
2/03/2017 6:00,0,0,71.31071336,-0.186110861,30.3246091892,1
2/03/2017 7:00,0,0,74.55833333,-0.144444444,31.1194182875,1
2/03/2017 8:00,12.13777576,1.701378443,72.94166667,0.063888889,56.7443168983,1
2/03/2017 9:00,93.31380864,41.23666246,76.55833333,0.130555556,59.8507893058,1
2/03/2017 10:00,170.0279815,112.9678731,71.525,0.843055556,59.9752607858,1
2/03/2017 11:00,186.5730514,161.4805531,65.675,1.285648148,41.7692496617,1
2/03/2017 12:00,248.7105575,425.0589289,57.05833333,1.875462963,37.4747738467,1
2/03/2017 13:00,253.416826,447.9538535,55.09583333,2.328703704,27.8704852067,1
2/03/2017 14:00,274.1563475,122.8207175,55.65,2.6,34.3969221792,1
2/03/2017 15:00,216.2030943,44.45023299,54.69166667,2.8625,31.3221536725,1
2/03/2017 16:00,85.74371039,1.92077901,58.59166667,2.380092593,35.8875195642,1
2/03/2017 17:00,89.62813157,103.5470059,70.25833333,1.5375,37.9604250742,1
2/03/2017 18:00,38.12751981,99.36870124,68.625,1.409259259,38.4413335375,1
2/03/2017 19:00,0,0,65.94166667,1.507407407,39.6468061108,1
2/03/2017 20:00,0,0,76.53333333,0.181944444,40.7141155542,1
2/03/2017 21:00,0,0,77.34166667,-0.378703704,30.1153469392,1
2/03/2017 22:00,0,0,81.85,-1.2625,22.8583040817,1
2/03/2017 23:00,0,0,87.3,-1.558333333,19.9823113092,1
3/03/2017 0:00,0,0,83.45833333,-1.332407407,20.6004067225,1
3/03/2017 1:00,0,0,83.8,-1.32962963,28.1719460608,1
3/03/2017 2:00,0,0,82.675,-1.300925926,29.0922116242,1
3/03/2017 3:00,0,0,73.85,-1.643981482,29.9239630642,1
3/03/2017 4:00,0,0,73.78333333,-2.303240741,30.808971485,1
3/03/2017 5:00,0,0,76.975,-2.585648148,31.7779895458,1
3/03/2017 6:00,0,0,67.725,-2.573148148,32.0524249625,1
3/03/2017 7:00,0,0,64.19166667,-2.740277778,32.3763041767,1
3/03/2017 8:00,39.7635341,71.50462915,63.64166667,-2.881018519,58.2496862042,1
3/03/2017 9:00,90.97175739,456.6009974,63.28333333,-2.694444444,59.9424057875,1
3/03/2017 10:00,178.8928413,163.1403544,61.10833333,-2.177777778,47.1865813142,1
3/03/2017 11:00,224.2545959,50.16725527,58.08333333,-1.651388889,43.8362562967,1
3/03/2017 12:00,265.5430568,223.2320666,52.575,-0.647685185,39.7534436108,1
3/03/2017 13:00,215.1557617,275.2153087,62.025,-1.407407408,39.9823895375,1
3/03/2017 14:00,179.3338805,303.3094439,66.3625,-1.509027778,45.5886387492,1
3/03/2017 15:00,240.1367203,187.8780236,53.375,-1.133796296,36.05000568,1
3/03/2017 16:00,167.165429,203.8136394,56.30833333,-2.205092593,40.9054474583,1
3/03/2017 17:00,96.16885383,262.45295,55.68333333,-2.465277778,43.5229127308,1
3/03/2017 18:00,38.42988064,129.2184474,57.74166667,-3.306944444,44.3130613433,1
3/03/2017 19:00,0,0,57.26666667,-3.622685185,46.09964736,1
3/03/2017 20:00,0,0,60.08333333,-4.146759259,46.8380719908,1
3/03/2017 21:00,0,0,62.9,-4.382870371,32.3829618558,1
3/03/2017 22:00,0,0,62.60833333,-4.428240741,23.2703511058,1
3/03/2017 23:00,0,0,62.85,-4.358796296,19.80102981,1
4/03/2017 0:00,0,0,66.575,-4.761111111,26.0278051708,1
4/03/2017 1:00,0,0,68.06666667,-4.997685185,29.965842055,1
4/03/2017 2:00,0,0,68.81666667,-5.031018519,31.4319037142,1
4/03/2017 3:00,0,0,66.89166667,-4.631481481,32.5194810617,1
4/03/2017 4:00,0,0,66.84166667,-4.987962963,33.3685384442,1
4/03/2017 5:00,0,0,67.63333333,-5.147685185,33.8884921033,1
4/03/2017 6:00,0,0,68.4,-5.25462963,34.51443936,1
4/03/2017 7:00,0,0,70.18333333,-5.630092593,34.7521372225,1
4/03/2017 8:00,32.93390058,282.0561443,68.8,-5.056944444,34.1417480792,1
4/03/2017 9:00,68.70366371,695.5408456,64.64166667,-3.855555556,55.9323598608,1
4/03/2017 10:00,112.972129,680.656707,59.76666667,-2.734722222,37.6032563133,1
4/03/2017 11:00,155.6800767,671.0816126,54.51666667,-2.065277778,25.8467292175,1
4/03/2017 12:00,137.1160689,833.6046958,49.31666667,-1.074074074,21.70470038,1
4/03/2017 13:00,105.7197347,943.1537023,43.075,-0.049074074,30.6883653092,1
4/03/2017 14:00,102.9222397,920.5361896,41.04166667,0.4375,25.9681777542,1
4/03/2017 15:00,95.05755877,898.9216738,40.38333333,1.32962963,21.6804310183,1
4/03/2017 16:00,80.37815594,856.9071379,39.75833333,1.678703704,24.0833202642,1
4/03/2017 17:00,59.05662629,771.8366155,40.23333333,1.39537037,31.037121625,1
4/03/2017 18:00,24.54896862,602.3649201,42.1,0.540740741,35.05717237,1
4/03/2017 19:00,0,0,46.46666667,-1.216203704,40.0406631017,1
4/03/2017 20:00,0,0,49.90833333,-2.010648148,29.2549175692,1
4/03/2017 21:00,0,0,51.99166667,-2.494444444,24.1541207875,1
4/03/2017 22:00,0,0,52.83333333,-2.906018519,29.7504304858,1
4/03/2017 23:00,0,0,54.025,-3.516203704,30.9765777492,1
5/03/2017 0:00,0,0,56.65833333,-4.273611111,32.1472989083,1
5/03/2017 1:00,0,0,56.29166667,-5.143055556,32.9560740275,1
5/03/2017 2:00,0,0,57.775,-5.714814815,33.9449744808,1
5/03/2017 3:00,0,0,59.84166667,-6.223148148,34.4494203892,1
5/03/2017 4:00,0,0,60.73333333,-6.783333333,35.1546625283,1
5/03/2017 5:00,0,0,60.9,-7.038888889,35.6753402467,1
5/03/2017 6:00,0,0,60.79166667,-7.502777778,35.9919469633,1
5/03/2017 7:00,0,0,61.01666667,-7.588888889,36.4634172083,1
5/03/2017 8:00,30.85744516,354.130737,56.80833333,-5.997222222,35.3657101208,1
5/03/2017 9:00,77.03344923,659.8005686,49.85833333,-3.808796296,58.4646745842,1
5/03/2017 10:00,119.7107842,669.0959567,42.775,-1.473148148,37.4218353933,1
5/03/2017 11:00,113.4141463,833.1819768,34.91666667,1.147685185,25.5338046425,1
5/03/2017 12:00,125.3773791,848.3261691,30.95,3.225925926,21.7725491117,1
5/03/2017 13:00,127.9480533,857.3297806,26.84166667,5.481018519,20.4627363742,1
5/03/2017 14:00,125.7035796,846.9839081,25.70833333,6.759722222,20.0897185417,1
5/03/2017 15:00,137.0017158,743.4612687,24.34166667,7.523611111,20.144278665,1
5/03/2017 16:00,131.5886699,608.0949013,24.625,8.736111111,20.3429245367,1
5/03/2017 17:00,85.4906822,581.2059088,25.95833333,8.696759259,20.516580555,1
5/03/2017 18:00,35.93136989,415.4035466,27.89166667,8.194444444,20.6109087958,1
5/03/2017 19:00,0,0,31.51666667,6.812962963,27.1904641658,1
5/03/2017 20:00,0,0,35.4,5.946759259,26.0058546058,1
5/03/2017 21:00,0,0,41.5,4.857870371,21.7213924258,1
5/03/2017 22:00,0,0,44.81666667,4.729166722,19.9813542325,1
5/03/2017 23:00,0,0,45.775,5.002777778,23.5121366825,1
6/03/2017 0:00,0,0,47.15,5.10787037,28.0607319583,1
6/03/2017 1:00,0,0,48.56666667,4.559722222,27.7882784725,1
6/03/2017 2:00,0,0,51.63333333,4.193518518,28.0763164175,1
6/03/2017 3:00,0,0,52.96666667,4.097685185,28.2782522542,1
6/03/2017 4:00,0,0,54.35,4.124074074,28.4347657317,1
6/03/2017 5:00,0,0,56.2,4.435185185,28.1643872183,1
6/03/2017 6:00,0,0,56.95833333,5.367592593,25.6993055092,1
6/03/2017 7:00,0,0,57.73333333,6.2625,27.4349034408,1
6/03/2017 8:00,17.3957531,6.23153905,55.76666667,7.679629629,54.7396500467,1
6/03/2017 9:00,58.37402204,3.85617364,75.175,8.996296297,53.0537595833,1
6/03/2017 10:00,81.81614776,1.149811684,90.55833333,9.347685185,34.5847948383,1
6/03/2017 11:00,137.4364947,2.386693665,80.39166667,10.54953704,32.8465492575,1
6/03/2017 12:00,187.5649233,4.070443142,61.8,11.93194444,27.7262781517,1
6/03/2017 13:00,233.3989633,9.673476692,55.68333333,13.33796296,24.0443057867,1
6/03/2017 14:00,125.9650382,0.88678839,54.1,13.86898148,23.1711393008,0.0833333333
6/03/2017 15:00,72.04683584,0.209203107,57.325,13.6,22.9596339908,0
6/03/2017 16:00,41.51359651,0.182742219,68.70833333,12.92916667,22.8274444633,0
6/03/2017 17:00,31.78632663,0.645018313,77.34166667,11.86527778,28.076400695,0.4166666667
6/03/2017 18:00,10.03495586,1.419355594,87.325,10.76666667,33.5412900558,1
6/03/2017 19:00,0,0,92.61666667,10.16944444,33.5597129492,1
6/03/2017 20:00,0,0,94.60833333,10.12453704,33.4347692683,1
6/03/2017 21:00,0,0,95.49166667,10.29398148,27.2850677883,1
6/03/2017 22:00,0,0,96.16666667,10.43101852,23.19201362,1
6/03/2017 23:00,0,0,96.84166667,10.52916667,21.5660148383,1
7/03/2017 0:00,0,0,97.26666667,10.62175926,20.8006597,1
7/03/2017 1:00,0,0,97.26666667,10.77731481,20.3759723567,1
