# iw north average temp C,iw heating energy kWh,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode
2.206274519000000112e+01,1.031421403000000048e+01,9.286259103999999809e+01,7.188375678999999536e+02,-1.025324074000000074e+01,4.849166667000000075e+01,-7.361111109999999291e-01,9.225000000000000000e+01,7.152640000000000109e-01,4.229717815250000257e+01,1.000000000000000000e+00
2.290638321000000133e+01,3.056998861000000289e+00,1.101701753999999909e+02,7.453280658999999559e+02,-6.277314815000000436e+00,3.356666666999999649e+01,8.891666667000000857e+00,2.850833332999999925e+02,3.289469332999999995e+00,2.938472528999999867e+01,1.000000000000000000e+00
2.221200832999999975e+01,3.773485088999999704e+01,1.517973360000000014e+02,2.148489321999999788e+02,-3.825000000000000178e+00,7.543333332999999641e+01,9.722221999999999115e-03,2.982500000000000000e+02,3.255941332999999993e+00,3.964148820749999658e+01,1.000000000000000000e+00
2.277721642999999929e+01,4.964450098999999739e+01,1.881279646999999784e+02,7.924777792999999804e+01,-1.254675925999999997e+01,5.710000000000000142e+01,-5.386574073999999435e+00,1.584166666999999791e+02,5.289973329999999585e-01,6.218284259170000183e+01,1.000000000000000000e+00
2.349161343000000102e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.483333332999999143e+00,5.964999999999999858e+01,1.420972221999999974e+01,1.839166666999999791e+02,0.000000000000000000e+00,2.400319868920000133e+01,0.000000000000000000e+00
2.244490241999999824e+01,3.571742228000000186e+00,2.468971142000000043e+02,5.140370893000000478e+02,-6.943055556000000017e+00,4.029999999999999716e+01,5.478703703999999952e+00,2.033333333000000209e+02,1.680125333000000110e+00,2.641254997500000101e+01,1.000000000000000000e+00
2.264101653000000169e+01,5.081441580999999985e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.994444443999999095e+00,5.301666666999999933e+01,-1.672685184999999963e+00,2.945000000000000000e+02,1.046818666999999925e+00,3.912734949000000029e+01,1.000000000000000000e+00
2.164494810000000413e+01,3.606536172999999934e+01,1.158524734000000223e+02,4.588101486000000477e+02,-1.188842593000000036e+01,4.954166666999999791e+01,-2.804166667000000057e+00,2.915000000000000000e+02,4.429421333000000516e+00,4.621608050919999755e+01,1.000000000000000000e+00
2.402565799999999996e+01,2.877950838000000289e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.042129629999999807e+00,5.577499999999999858e+01,1.156574074000000074e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.322821085329999846e+01,1.000000000000000000e+00
2.300361128000000122e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.140740357000000316e+00,6.807500073999999302e+01,1.287037048000000006e+01,1.710000000000000000e+02,0.000000000000000000e+00,2.368097495829999843e+01,0.000000000000000000e+00
1.890261033000000168e+01,4.489212153999999799e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.554629630000000162e+01,7.156666667000000359e+01,-1.142731481999999943e+01,1.702500000000000000e+02,9.089813329999999469e-01,4.956087106500000061e+01,1.000000000000000000e+00
2.240464512999999869e+01,1.169129762000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.868518518000000128e+00,9.055833332999999641e+01,3.260185185000000097e+00,5.041666666999999791e+01,4.470400000000000068e-02,3.172315028250000069e+01,1.000000000000000000e+00
2.273539843000000005e+01,2.130726437999999945e+01,1.096413059000000061e+02,7.591077728999999863e+02,-4.995370369999999838e+00,5.695000000000000284e+01,2.700462963000000105e+00,2.822500000000000000e+02,4.842933333000000395e+00,3.418274267670000199e+01,1.000000000000000000e+00
1.888343459000000024e+01,2.267016497999999913e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.031712963000000016e+01,6.166666666999999791e+01,-4.046759258999999886e+00,6.841666666999999791e+01,0.000000000000000000e+00,3.195388455169999986e+01,1.000000000000000000e+00
2.185443268999999944e+01,1.960583225999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.642592593000000267e+00,9.118333332999999641e+01,3.947222221999999725e+00,2.569166667000000075e+02,4.284133329999999518e-01,3.355666763499999661e+01,1.000000000000000000e+00
2.231312463000000079e+01,9.606269599999999187e+00,8.181614776000000688e+01,1.149811684000000112e+00,7.891666667000000857e+00,9.055833332999999641e+01,9.347685184999999564e+00,1.743333333000000209e+02,8.195733299999999333e-02,3.458479483829999879e+01,1.000000000000000000e+00
2.339451432999999980e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170046321000000056e+01,9.156666547000000378e+01,1.302638913999999914e+01,1.622500000000000000e+02,2.868506670000000036e-01,2.397191574170000194e+01,0.000000000000000000e+00
2.240553550000000271e+01,1.019720374000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.113425926000000565e+00,6.479166666999999791e+01,7.564814819999999829e-01,4.800000000000000000e+01,0.000000000000000000e+00,3.240349696829999715e+01,1.000000000000000000e+00
2.228243463000000091e+01,2.003702682000000124e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.178148148000000006e+01,9.247499999999999432e+01,1.295879629999999949e+01,1.713333333000000209e+02,1.654047999999999963e+00,2.976206224999999961e+01,1.000000000000000000e+00
1.970538425999999887e+01,3.611988320999999758e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.126574074000000003e+01,7.315000000000000568e+01,-7.273148147999999757e+00,2.739166667000000075e+02,3.077125333000000129e+00,4.234272588000000326e+01,1.000000000000000000e+00
2.318861065000000110e+01,0.000000000000000000e+00,1.106207604999999994e+01,3.085153488999999638e+00,1.241898147999999935e+01,9.251666667000000643e+01,1.359398148000000006e+01,1.647500000000000000e+02,4.619413329999999540e-01,2.380801273579999844e+01,0.000000000000000000e+00
2.120460368999999901e+01,1.738115523000000096e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.462962963000000283e+00,9.316666666999999791e+01,4.468055556000000372e+00,9.400000000000000000e+01,0.000000000000000000e+00,3.156819574580000065e+01,1.000000000000000000e+00
2.287616536000000167e+01,3.222081078000000076e+01,1.123567285999999825e+02,6.231609049000000056e+01,-3.453703703999999597e+00,8.178333333000000493e+01,-6.750000000000000444e-01,2.843333332999999925e+02,2.142066666999999924e+00,4.031973314830000277e+01,1.000000000000000000e+00
2.206973006000000126e+01,2.197277343000000016e+01,4.387961966999999674e+01,3.321112799999999948e-02,-6.308796296000000581e+00,4.721666667000000217e+01,4.099074073999999790e+00,1.912500000000000000e+02,1.594442666999999814e+00,3.545858395749999659e+01,1.000000000000000000e+00
2.289661561999999861e+01,3.007269772000000074e+01,1.856623551999999790e+02,1.688862514999999860e+02,-1.104027778000000026e+01,6.104999999999999716e+01,-4.675925926000000565e+00,2.794166667000000075e+02,1.344845333000000087e+00,5.172069930669999849e+01,1.000000000000000000e+00
2.262881581999999980e+01,4.195715446999999898e+01,1.089272629000000059e+01,1.731747935999999877e+00,5.876388888999999338e+00,9.737500000000000000e+01,6.256944445000000243e+00,8.625000000000000000e+01,4.470400000000000068e-02,5.611773518580000086e+01,1.000000000000000000e+00
2.411821533999999900e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196712963000000052e+01,6.975833332999999925e+01,1.753657407000000035e+01,2.103333333000000209e+02,3.837093329999999858e-01,2.378675092579999983e+01,0.000000000000000000e+00
2.164313534000000061e+01,4.024827564999999652e+01,1.868992955999999950e+01,1.904764730000000073e-01,-1.267592593000000045e+00,8.697499999999999432e+01,6.643518520000000205e-01,1.205000000000000000e+02,6.333066670000000453e-01,4.213371333330000112e+01,1.000000000000000000e+00
1.884214921999999959e+01,4.807611751000000311e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.519675926000000032e+01,7.245833333000000209e+01,-1.121898148000000006e+01,1.639166666999999791e+02,5.252720000000000722e-01,5.021330328670000398e+01,1.000000000000000000e+00
1.990839688999999879e+01,3.567400614000000303e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.186018518999999927e+01,6.435833332999999357e+01,-6.233333332999999143e+00,2.815000000000000000e+02,2.514600000000000168e+00,4.323809976829999613e+01,1.000000000000000000e+00
2.138831502000000029e+01,5.086464954000000205e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.269305555999999946e+01,5.056666666999999649e+01,-3.943981481999999872e+00,2.850833332999999925e+02,4.388442666999999631e+00,3.278986527080000002e+01,1.000000000000000000e+00
2.320266974999999832e+01,2.774080500000000171e+00,1.372928045999999824e+02,8.276472251999999798e+02,-4.193518518999999500e+00,3.082499999999999929e+01,1.258379629999999949e+01,2.742500000000000000e+02,5.848773332999999575e+00,2.243806046329999759e+01,1.000000000000000000e+00
2.144126394999999974e+01,1.832206528000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.435185184999999919e+00,9.805833332999999641e+01,7.712962962999999839e+00,2.908333332999999925e+02,2.853605332999999966e+00,2.171646411829999934e+01,6.666666666999999658e-01
2.386693378000000010e+01,2.949286035000000084e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.908796296000000225e+00,4.763333332999999925e+01,1.492175925999999997e+01,2.290000000000000000e+02,1.430528000000000022e+00,2.321058362500000172e+01,1.000000000000000000e+00
2.269840432000000163e+01,3.803974400999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.597222219999999970e-01,7.270000000000000284e+01,4.637500000000000178e+00,9.825000000000000000e+01,2.235200000000000034e-02,4.853087180579999682e+01,1.000000000000000000e+00
1.891601234999999903e+01,2.140259415999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.362499999999999822e+00,7.378333333000000493e+01,-2.303240740999999758e+00,2.823333332999999925e+02,3.624749333000000018e+00,3.080897148500000071e+01,1.000000000000000000e+00
2.306181390000000064e+01,3.508160023000000294e+00,4.892306351999999947e+01,2.619747709999999952e-01,1.388425926000000032e+01,9.766666666999999791e+01,1.423240741000000043e+01,2.735833332999999925e+02,2.153242666999999777e+00,2.901943422579999776e+01,1.000000000000000000e+00
2.252585819000000100e+01,2.346676052000000112e+01,1.244118886999999951e+01,1.240225893000000079e+00,6.422222222000000258e+00,8.424166667000000075e+01,8.928240740999999758e+00,9.916666666999999791e+01,1.948349333000000128e+00,3.697503193920000086e+01,1.000000000000000000e+00
2.165446002999999919e+01,1.982684485000000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.424999999999999822e+00,9.704166666999999791e+01,5.854629629999999807e+00,1.668333333000000209e+02,0.000000000000000000e+00,3.519577174580000190e+01,1.000000000000000000e+00
2.128410050000000098e+01,2.762903488000000074e+00,1.315886699000000135e+02,6.080949012999999468e+02,-1.038148147999999971e+01,2.462500000000000000e+01,8.736111110999999596e+00,8.025000000000000000e+01,5.699760000000000382e-01,2.034292453670000000e+01,1.000000000000000000e+00
2.258196124999999910e+01,0.000000000000000000e+00,1.331019831000000124e+02,8.921533933000000616e+02,4.338888888999999693e+00,5.516666666999999791e+01,1.312592592999999930e+01,1.863333333000000209e+02,9.872133329999999152e-01,2.201806368920000168e+01,0.000000000000000000e+00
2.291890575000000041e+01,2.476085465999999968e+01,5.882069699000000185e+01,3.737710540000000137e+00,-2.509259259000000242e+00,8.190000000000000568e+01,2.166666669999999795e-01,2.595000000000000000e+02,1.505034666999999882e+00,5.193527671420000047e+01,1.000000000000000000e+00
2.300050242000000011e+01,1.005461095999999976e+01,2.374084660000000113e+01,5.397090900000000024e-01,5.987037037000000339e+00,9.709166666999999507e+01,6.408796296000000225e+00,1.014166667000000075e+02,6.705599999999999061e-02,3.687410002920000096e+01,1.000000000000000000e+00
2.193788753000000114e+01,3.256295716000000340e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.461111111000000129e+00,7.653333333000000493e+01,1.819444439999999830e-01,3.056666667000000075e+02,1.326218667000000018e+00,4.071411555419999928e+01,1.000000000000000000e+00
2.140818480000000079e+01,1.957175867999999852e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.449074070000000436e-01,6.264166666999999933e+01,5.932407407000000354e+00,2.264166666999999791e+02,1.564640000000000031e+00,3.340275374499999828e+01,1.000000000000000000e+00
2.118433252999999894e+01,2.237926836000000108e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.066203703999999419e+00,6.933333333000000209e+01,-1.305555559999999893e-01,1.110000000000000000e+02,0.000000000000000000e+00,3.480066844080000266e+01,1.000000000000000000e+00
2.269104628999999917e+01,1.721730832000000078e+01,5.487417178999999834e+01,1.850997034000000152e+00,8.187500000000000000e+00,9.834999999999999432e+01,8.425462962999999306e+00,7.508333333000000209e+01,6.333066700000000715e-02,3.414334393420000424e+01,1.000000000000000000e+00
2.248104398999999987e+01,3.130885478000000077e+01,5.972334170999999969e+01,1.238377612000000028e+01,-6.279629629999999629e+00,7.233333333000000209e+01,-1.967129630000000073e+00,2.878333332999999925e+02,2.641261333000000100e+00,4.253917787079999613e+01,1.000000000000000000e+00
2.199214651000000131e+01,0.000000000000000000e+00,1.006248885999999914e+02,4.315084739999999641e+00,1.375092592999999930e+01,7.341666666999999791e+01,1.857777778000000168e+01,2.203333333000000209e+02,4.105317333000000346e+00,2.154941949499999865e+01,0.000000000000000000e+00
2.016838346000000115e+01,3.505997052000000025e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.824999999999999289e+00,7.221666666999999507e+01,-5.614814814999999903e+00,2.837500000000000000e+02,1.549738666999999959e+00,4.277851773079999731e+01,1.000000000000000000e+00
2.256245790999999912e+01,7.138574816000000567e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.624444443999999876e+01,5.740833332999999783e+01,-9.384722222000000613e+00,2.818333332999999925e+02,2.473621333000000089e+00,6.634505268499999886e+01,1.000000000000000000e+00
2.089761099999999772e+01,3.877592123999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.205555556000000195e+00,3.539999999999999858e+01,5.946759258999999354e+00,7.458333333000000209e+01,4.470400000000000068e-02,2.600585460579999975e+01,1.000000000000000000e+00
2.192869775999999860e+01,0.000000000000000000e+00,1.615424478000000192e+02,1.098430733000000004e+02,7.468055556000000372e+00,6.565000000000000568e+01,1.377129630000000127e+01,8.375000000000000000e+01,1.132501332999999999e+00,2.112771944500000032e+01,0.000000000000000000e+00
2.295528572999999994e+01,1.431592488000000074e+01,1.330100767000000133e+02,1.005784577999999918e+01,9.981481482000001293e+00,9.488333332999999925e+01,1.075787036999999913e+01,1.932500000000000000e+02,6.705599999999999061e-02,3.313872147250000211e+01,1.000000000000000000e+00
2.120114912000000018e+01,2.564565338999999966e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.217129630000000073e+00,7.724166667000000075e+01,1.325925926000000032e+00,2.770000000000000000e+02,9.276079999999999881e-01,3.763076473579999970e+01,1.000000000000000000e+00
2.021183591999999862e+01,3.533308525000000344e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.505231481999999943e+01,7.195833333000000209e+01,-1.098472222000000009e+01,3.178333332999999925e+02,8.940800000000000136e-02,4.230394027829999715e+01,1.000000000000000000e+00
1.877743283999999946e+01,8.418333101000000340e+01,5.075218499000000349e+01,3.533710056000000321e+01,-1.044444443999999983e+01,7.016666666999999791e+01,-5.879629630000000162e+00,2.927500000000000000e+02,1.307592000000000088e+00,5.776109689750000342e+01,1.000000000000000000e+00
2.048369566999999947e+01,2.299955263000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.759722222000000613e+00,4.902499999999999858e+01,1.806944443999999983e+00,1.620000000000000000e+02,1.117599999999999844e-01,3.523753020670000069e+01,1.000000000000000000e+00
2.257081433000000104e+01,5.666578144000000350e+01,1.156657854000000043e+02,9.359357878000000142e+01,-6.912499999999999645e+00,7.455833332999999641e+01,-3.029629630000000073e+00,2.807500000000000000e+02,2.823802666999999822e+00,6.390824314750000212e+01,1.000000000000000000e+00
2.233403146999999933e+01,2.340799883000000037e+01,2.215730595000000278e+02,1.612569535999999744e+02,2.890277778000000186e+00,7.485833332999999357e+01,7.039814814999999726e+00,2.125833333000000209e+02,2.011680000000000135e+00,2.770051618420000139e+01,1.000000000000000000e+00
2.180970930999999879e+01,2.242891769999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.926851851999999976e+00,8.094166667000000359e+01,-1.068981482000000094e+00,2.639166667000000075e+02,2.019130666999999768e+00,3.433942342670000158e+01,1.000000000000000000e+00
1.608655640000000275e+01,4.257571290000000119e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.529629630000000073e+00,9.934999999999999432e+01,-2.433333333000000209e+00,3.194166667000000075e+02,0.000000000000000000e+00,1.680275002670000006e+01,0.000000000000000000e+00
2.096402965000000052e+01,2.684611219999999676e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.228240741000000025e+00,8.165833333000000493e+01,1.570370370000000015e+00,3.056666667000000075e+02,2.235200000000000034e-02,3.856921597670000068e+01,1.000000000000000000e+00
2.104683441999999971e+01,3.447489842000000237e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.611388888999999836e+01,6.516666666999999791e+01,-1.084583332999999961e+01,2.875000000000000000e+02,2.287354666999999786e+00,3.882047976919999854e+01,1.000000000000000000e+00
2.242600562999999880e+01,1.345763999999999960e+00,8.227078100999999322e+01,1.410757749999999866e-01,9.832407407999999904e+00,9.772499999999999432e+01,1.016574074000000039e+01,6.883333333000000209e+01,3.203786670000000059e-01,3.096401842499999901e+01,1.666666666999999935e-01
2.287153372999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.781018517999999773e+00,6.603333333000000493e+01,1.296250000000000036e+01,1.710000000000000000e+02,0.000000000000000000e+00,2.361394794499999961e+01,0.000000000000000000e+00
2.099720650000000077e+01,2.864078506999999885e+00,1.257035795999999834e+02,8.469839081000000078e+02,-1.153611111000000022e+01,2.570833332999999854e+01,6.759722222000000613e+00,9.591666666999999791e+01,6.370319999999999316e-01,2.008971854170000171e+01,1.000000000000000000e+00
1.998743715000000165e+01,3.469292046000000340e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.160555556000000088e+01,6.474166667000000075e+01,-6.042129629999999807e+00,2.802500000000000000e+02,1.817962666999999977e+00,4.282970375000000018e+01,1.000000000000000000e+00
2.217342452000000108e+01,3.522723031999999677e+01,4.419346995000000078e+01,1.382264166999999873e+02,-9.590740740999999403e+00,5.642499999999999716e+01,-2.085185184999999830e+00,2.930000000000000000e+02,3.937677333000000335e+00,4.308152995420000053e+01,1.000000000000000000e+00
2.281159432999999837e+01,2.952419743999999824e+01,9.290675518999999838e+01,1.906985248000000022e+00,-4.787962963000000016e+00,6.831666667000000359e+01,3.624999999999999889e-01,2.776666667000000075e+02,2.678514666999999960e+00,4.121121694420000381e+01,1.000000000000000000e+00
2.618420551999999901e+01,0.000000000000000000e+00,7.520811369999999840e+01,1.964269308000000080e+02,1.122546295999999977e+01,5.608333333000000209e+01,2.024537036999999984e+01,2.829166667000000075e+02,1.519935999999999954e+00,2.465022777829999967e+01,0.000000000000000000e+00
2.135398213999999939e+01,2.298108215999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.049999999999999822e+00,7.251666667000000643e+01,1.346759259000000153e+00,2.410000000000000000e+02,2.756746669999999844e-01,3.627209717670000089e+01,1.000000000000000000e+00
2.269579745000000059e+01,3.662660855000000026e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.036759258999999922e+01,5.874166667000000075e+01,-3.454629629999999896e+00,2.808333332999999925e+02,3.691805333000000022e+00,4.811199337829999934e+01,1.000000000000000000e+00
1.950487080999999989e+01,1.272443001999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.434259258999999620e+00,8.889166667000000643e+01,5.112499999999999822e+00,2.357500000000000000e+02,9.536853330000000240e-01,2.348495500829999827e+01,1.000000000000000000e+00
2.188776134000000084e+01,2.167814874999999830e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.783333332999999854e+00,6.244166666999999649e+01,-4.930555560000000059e-01,3.081666667000000075e+02,8.940800000000000136e-02,3.410538186250000336e+01,1.000000000000000000e+00
2.165901566999999872e+01,2.169198335000000100e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.681018518999999323e+00,8.170833333000000209e+01,9.648611111000001017e+00,2.109166666999999791e+02,4.466674666999999488e+00,3.557678718169999854e+01,1.000000000000000000e+00
1.929861762999999897e+01,3.901266037999999980e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.207175926000000032e+01,7.596666666999999507e+01,-8.590277777999999032e+00,2.417500000000000000e+02,1.672674666999999893e+00,4.431070189829999606e+01,1.000000000000000000e+00
1.814711575999999837e+01,3.771614050000000051e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.824074070000000103e-01,9.765833333000000493e+01,-1.513888889999999987e-01,2.258333333000000209e+02,6.705599999999999061e-02,1.886232610080000072e+01,0.000000000000000000e+00
2.081055689999999814e+01,6.076879871999999949e+01,1.700279814999999815e+02,1.129678730999999914e+02,-3.721759258999999709e+00,7.152500000000000568e+01,8.430555559999999282e-01,2.835000000000000000e+02,3.330448000000000519e+00,5.997526078579999620e+01,1.000000000000000000e+00
2.269175458999999861e+01,4.422545004999999918e+01,9.730233189999999865e+01,5.625119419999999870e+00,1.548611111000000040e+00,8.997499999999999432e+01,3.031018518999999856e+00,2.737500000000000000e+02,2.194221333000000218e+00,4.977897023170000068e+01,1.000000000000000000e+00
2.090218198999999899e+01,2.052552114999999944e+01,2.815835473000000206e+02,1.070252138999999971e+02,-9.791203703999999064e+00,5.633333333000000209e+01,-2.278703704000000219e+00,2.932500000000000000e+02,1.974426666999999913e+00,2.777478834829999954e+01,1.000000000000000000e+00
2.170610750999999894e+01,5.077766200000000119e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.914814814999999726e+00,6.921666666999999507e+01,-4.113888889000000049e+00,3.017500000000000000e+02,2.473621333000000089e+00,3.199925043500000044e+01,1.000000000000000000e+00
2.267746780999999956e+01,1.876784848999999866e+01,3.589817043000000041e+01,5.221620331000000448e+00,-1.263425926000000032e+00,5.286666667000000075e+01,7.741203702999999159e+00,2.726666667000000075e+02,2.015405332999999910e+00,3.404155780579999657e+01,1.000000000000000000e+00
2.223898459000000116e+01,3.552006263999999902e+01,2.151557616999999993e+02,2.752153086999999800e+02,-7.918055556000000550e+00,6.202499999999999858e+01,-1.407407408000000082e+00,2.861666667000000075e+02,5.096255999999999453e+00,3.998238953749999780e+01,1.000000000000000000e+00
1.884369743999999969e+01,2.334617272999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.159074073999999932e+01,5.665833332999999783e+01,-4.273611111000000129e+00,7.508333333000000209e+01,3.427306670000000444e-01,3.214729890830000159e+01,1.000000000000000000e+00
2.276243523999999852e+01,4.877529719000000341e+01,9.707350796999999432e+01,5.018974309999999939e+00,-5.395833332999999676e+00,7.482500000000000284e+01,-1.512962963000000105e+00,2.508333333000000209e+02,2.224024000000000001e+00,6.229507402750000011e+01,1.000000000000000000e+00
2.064964056000000170e+01,8.095114558000000216e+01,2.228795900999999802e+00,2.144761233000000100e+00,-5.432407407000000354e+00,8.491666666999999791e+01,-3.253240741000000380e+00,2.832500000000000000e+02,1.862666666999999832e+00,6.249990995329999777e+01,1.000000000000000000e+00
2.256692886000000087e+01,1.132506030000000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.516203704000000485e+00,8.759999999999999432e+01,1.047731482000000014e+01,7.833333333000000209e+01,1.262888000000000011e+00,2.969335814749999969e+01,1.000000000000000000e+00
2.086014950999999940e+01,2.514448412999999860e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.833333329999999206e-01,6.059166667000000217e+01,6.063425925999999855e+00,1.526666666999999791e+02,4.470400000000000068e-02,3.698759438500000130e+01,1.000000000000000000e+00
2.161298117999999846e+01,2.180199384999999879e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.928240741000000202e+00,6.718333332999999641e+01,2.538425925999999944e+00,2.966666667000000075e+02,4.284133329999999518e-01,3.514891597670000323e+01,1.000000000000000000e+00
2.033361423999999928e+01,3.397693342000000172e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.357870369999999660e+00,8.543333332999999641e+01,-3.259722221999999725e+00,2.824166667000000075e+02,1.672674666999999893e+00,4.206248319579999873e+01,1.000000000000000000e+00
2.206271528999999987e+01,6.573942619000000320e+01,2.460342911000000043e+01,9.623400487999999697e+00,-4.606018519000000033e+00,8.130833332999999641e+01,-1.828240740999999892e+00,2.441666667000000146e+01,4.470400000000000068e-02,6.574675249919999942e+01,1.000000000000000000e+00
2.165209738000000073e+01,5.483989283999999742e+01,1.757423760000000001e+00,1.081847581999999903e+02,-1.270416666999999933e+01,4.912500000000000000e+01,-3.573148148000000024e+00,2.852500000000000000e+02,4.593335999999999864e+00,5.289660606329999837e+01,1.000000000000000000e+00
2.294241501999999855e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.237777778000000062e+01,9.790000000000000568e+01,1.268657407999999975e+01,1.642500000000000000e+02,1.117599999999999844e-01,2.306384603249999898e+01,0.000000000000000000e+00
2.264031409000000039e+01,5.178159102000000047e+01,1.215711564000000067e+02,6.057633587000000261e+02,-1.360648147999999935e+01,6.504999999999999716e+01,-8.199074074000000323e+00,2.597500000000000000e+02,7.972213329999999765e-01,5.392628694420000102e+01,1.000000000000000000e+00
2.447701414999999869e+01,0.000000000000000000e+00,9.737270349000000635e+01,5.630763201000000606e+00,7.468055556000000372e+00,4.781666666999999649e+01,1.874444443999999876e+01,2.276666666999999791e+02,9.648613329999999877e-01,2.356190833420000175e+01,0.000000000000000000e+00
2.305897580999999974e+01,9.090725273000000328e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052268519000000069e+01,9.379999999999999716e+01,1.147314815000000010e+01,4.066666666999999791e+01,0.000000000000000000e+00,2.730352868079999951e+01,1.000000000000000000e+00
2.268658788000000115e+01,0.000000000000000000e+00,1.390914201999999875e+02,7.177679858999999851e+02,1.166388889000000084e+01,7.341666666999999791e+01,1.642314814999999939e+01,2.170833333000000209e+02,4.086690667000000055e+00,3.023300360329999847e+01,0.000000000000000000e+00
1.976773342999999983e+01,3.767814237000000333e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.288287036999999913e+01,6.562500000000000000e+01,-7.556018518999999323e+00,2.758333332999999925e+02,7.599679999999999769e-01,4.466099287000000118e+01,1.000000000000000000e+00
1.971208093999999988e+01,2.923161246000000268e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.856481479999999684e-01,7.775833332999999925e+01,3.910648147999999935e+00,2.872500000000000000e+02,1.013290666999999923e+00,1.945596928249999991e+01,1.000000000000000000e+00
2.210084424000000070e+01,1.589520603999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.569444445000000243e+00,9.445833333000000209e+01,7.396296296000000048e+00,2.816666667000000075e+02,1.866391999999999829e+00,3.178331530499999857e+01,1.000000000000000000e+00
2.435822564000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151759258999999957e+01,8.043333332999999641e+01,1.483842592999999965e+01,2.187500000000000000e+02,1.218183999999999934e+00,2.461246897670000067e+01,0.000000000000000000e+00
2.048080531000000093e+01,2.337542780000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.808333332999999321e+00,4.537500000000000000e+01,2.836574073999999612e+00,1.525000000000000000e+02,5.699760000000000382e-01,3.539674861579999998e+01,1.000000000000000000e+00
2.280065843999999942e+01,5.990552229000000040e+01,6.647146564000000524e+01,9.555038649999999523e-01,-9.523148150000000367e-01,8.188333332999999925e+01,1.835648148000000202e+00,1.532500000000000000e+02,7.562426669999999795e-01,5.291286499920000352e+01,1.000000000000000000e+00
