# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.112167269977220130e+01,5.638501307178390221e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.392129630000000162e+01,8.320833333000000209e+01,-1.163101851999999958e+01,2.846666667000000075e+02,2.086186669999999799e-01,6.145567249999999859e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.137360659148639996e+01,6.375348731381059730e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.044999999999999929e+01,9.704999999999999716e+01,1.088749999999999929e+01,1.555000000000000000e+02,3.837093329999999858e-01,2.008544670000000210e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.245188457734110088e+01,2.010805682708980058e+01,9.780337982000000707e+00,1.049097677999999867e+00,4.287962963000000016e+00,9.641666666999999791e+01,4.805092593000000356e+00,6.658333333000000209e+01,0.000000000000000000e+00,5.713239347249999867e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.231169631300030076e+01,1.706801314078590082e+01,5.837402203999999983e+01,3.856173640000000180e+00,4.750462963000000371e+00,7.517499999999999716e+01,8.996296297000000664e+00,2.284166666999999791e+02,1.303866667000000090e+00,5.305375958329999975e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.008067160541120089e+01,1.731563411433129973e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.456944443999999450e+00,6.057500000000000284e+01,-1.846296296000000003e+00,3.050000000000000000e+02,0.000000000000000000e+00,3.118227008750000095e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.445071135306120169e+01,0.000000000000000000e+00,1.381429566999999849e+02,6.908474797000000081e+02,1.312546296000000012e+01,5.996666667000000217e+01,2.119490740999999900e+01,2.140833333000000209e+02,1.948349333000000128e+00,2.381825664830000022e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.150937339490510070e+01,7.980775641798919517e-01,3.490065136000000123e+00,1.042608179000000135e+00,1.312962962999999927e+00,8.294166667000000359e+01,3.950462963000000105e+00,8.616666666999999791e+01,8.232986669999999840e-01,2.724247126420000242e+01,8.333333330000000649e-02,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.243739438075829895e+01,1.004039536869879967e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.868055555999999839e+00,9.434999999999999432e+01,9.722685184999999564e+00,1.660000000000000000e+02,2.123440000000000050e-01,4.143498546250000203e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.224672274552190032e+01,1.178400111753789936e+01,8.137587075999999797e+01,8.333810724999999593e+02,-3.782407409999999914e-01,6.601666667000000643e+01,5.459259258999999531e+00,2.395000000000000000e+02,3.203786670000000059e-01,2.976170325420000040e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.067093659087549895e+01,7.492491513997089569e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.462962963000000283e+00,9.316666666999999791e+01,4.468055556000000372e+00,9.400000000000000000e+01,0.000000000000000000e+00,3.156819574580000065e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.211490148775320108e+01,0.000000000000000000e+00,3.425027224000000103e+01,1.050650528999999977e+01,1.361111111000000040e+00,7.769166667000000359e+01,4.924999999999999822e+00,1.235000000000000000e+02,1.262888000000000011e+00,3.471652306420000400e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
1.968626690304870053e+01,1.095053840627750041e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.549166667000000075e+01,7.406666667000000359e+01,-1.179722222000000009e+01,3.215833332999999925e+02,2.235200000000000034e-02,4.812536916670000409e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.839193124640770094e+01,0.000000000000000000e+00,8.426822287999999617e+01,7.684577596000000312e+02,2.485648148000000113e+00,3.759166667000000217e+01,1.705555555999999839e+01,2.363333333000000209e+02,9.089813329999999469e-01,2.234725786999999997e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.438789089512640018e+01,3.564863200732000248e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.403240741000000291e+00,4.119166666999999649e+01,1.663194444999999888e+01,2.362500000000000000e+02,1.970701333000000055e+00,2.421360115750000119e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.179844816843640132e+01,1.466406977087109986e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.342592593000000001e+00,8.746666666999999507e+01,4.234722222000000258e+00,2.512500000000000000e+02,1.806786666999999902e+00,3.745863380579999813e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.173029818348599917e+01,2.519338394132379833e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.154259258999999993e+01,6.864166667000000643e+01,-6.738425926000000565e+00,2.793333332999999925e+02,4.131394666999999465e+00,6.176002171249999861e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.458355750186120048e+01,0.000000000000000000e+00,1.704050680999999940e+02,2.639123587999999927e+02,1.213611110999999987e+01,6.453333333000000493e+01,1.896111111000000093e+01,2.555833333000000209e+02,1.594442666999999814e+00,2.372824556500000170e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.137562680614319888e+01,1.733937989857849971e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.468518518999999856e+00,7.320833333000000209e+01,-5.426851852000000420e+00,2.992500000000000000e+02,2.060109333000000209e+00,2.920059515670000039e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.208671394106950103e+01,1.644197922729299988e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.379629630000000162e-01,7.531666667000000359e+01,3.411111111000000307e+00,5.741666666999999791e+01,0.000000000000000000e+00,3.495879316170000095e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.115456272264140125e+01,4.266036968245709993e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.437500000000000000e+00,9.740833333000000493e+01,2.808333333000000209e+00,2.829166667000000075e+02,1.177205333000000076e+00,3.665906253669999870e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.323008501254249936e+01,1.956875122701700054e+00,7.143956805999999915e+01,8.033023666999999932e+02,-4.424074073999999968e+00,5.254999999999999716e+01,4.426388889000000049e+00,2.914166667000000075e+02,2.957914666999999831e+00,3.479398417000000165e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.092000320421340120e+01,1.208308813361349987e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.362499999999999822e+00,7.378333333000000493e+01,-2.303240740999999758e+00,2.823333332999999925e+02,3.624749333000000018e+00,3.080897148500000071e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.204910495052450159e+01,3.830336501042800279e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.012500000000000178e+00,7.770833333000000209e+01,4.249999999999999889e-01,3.147500000000000000e+02,5.513493329999999970e-01,5.811946166579999584e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.486579248814630105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277129629999999949e+01,6.241666666999999791e+01,2.016250000000000142e+01,2.360833333000000209e+02,1.784434666999999974e+00,2.287570833330000042e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.248474539395250105e+01,1.424405818957010084e+01,2.763745472000000092e+01,7.238239190000000933e-01,2.396759258999999975e+00,8.904166666999999791e+01,4.036574073999999790e+00,2.847500000000000000e+02,2.980266669999999674e-01,3.678659352670000260e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.348788353899659853e+01,7.620229557855630276e+00,1.304903520999999955e+02,5.573062137000000149e+01,-3.105555556000000106e+00,7.062500000000000000e+01,1.656018519000000078e+00,3.027500000000000000e+02,2.387938666999999793e+00,3.788489023249999832e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.506608590636399825e+01,0.000000000000000000e+00,2.857599318000000039e+02,4.108589601000000471e+02,1.125277778000000062e+01,6.706666667000000359e+01,1.741481482000000014e+01,2.404166666999999791e+02,2.510874666999999949e+00,2.356162403579999776e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.023519114792519957e+01,3.265953822312300248e-01,2.157672440999999885e+00,5.632625929999999226e-01,3.199537036999999806e+00,7.318333332999999641e+01,7.687500000000000000e+00,3.225833332999999925e+02,2.793999999999999817e-01,5.036335300919999725e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.086569243760339987e+01,5.865845787620570517e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.872222221999999991e+00,8.267499999999999716e+01,-1.300925925999999899e+00,2.792500000000000000e+02,1.888743999999999978e+00,2.909221162420000084e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.202441327982759844e+01,3.488811199899409798e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.907870369999999483e+00,9.145833333000000209e+01,1.022777778000000026e+01,1.866666666999999791e+02,5.699760000000000382e-01,2.058797638920000139e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.225770735373919962e+01,7.011638659846480159e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.937037036999999629e+00,1.000000000000000000e+02,9.926388889000000049e+00,2.836666667000000075e+02,5.066453329999999200e-01,2.970150377250000062e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.579066326837559942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085092593000000072e+01,9.465000000000000568e+01,1.166759258999999993e+01,1.078333332999999925e+02,4.656666670000000341e-01,2.334313610999999966e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.162899457380209967e+01,2.525689078474879778e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.202777777999999964e+00,8.614166667000000643e+01,8.564814820000000717e-01,2.792500000000000000e+02,2.939287999999999901e+00,3.593577679669999725e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.311615892190049948e+01,0.000000000000000000e+00,9.427930641999999750e+01,1.793374507000000051e+02,1.148009258999999993e+01,7.351666667000000643e+01,1.620277778000000168e+01,2.295000000000000000e+02,3.609848000000000390e+00,2.566966428579999970e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.268518029003350023e+01,2.972579909482709892e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.585185184999999830e+00,7.264166667000000643e+01,8.231944443999999805e+00,1.549166666999999791e+02,2.235200000000000034e-02,2.139486435250000085e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.164952043972009932e+01,4.993404248725670236e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.123148148000000290e+00,9.727500000000000568e+01,9.523611111000001017e+00,1.816666667000000146e+01,0.000000000000000000e+00,2.876867709249999905e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.286573775265550168e+01,1.015784850023200014e-01,5.189531310999999647e+01,8.932645613000000040e+00,4.048148148000000113e+00,7.623333332999999357e+01,7.984722222000000258e+00,1.684166666999999791e+02,1.136226667000000079e+00,5.399900393419999745e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.222411655832259925e+01,2.599504417106880183e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163379630000000020e+01,9.515000000000000568e+01,1.237731482000000049e+01,1.835000000000000000e+02,1.154853332999999926e+00,3.162973305419999903e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.544131745153590174e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.668518519000000033e+00,9.121666666999999507e+01,8.006481480999999789e+00,3.060833332999999925e+02,1.430528000000000022e+00,2.171032731500000068e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.365995228101349923e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160277778000000026e+01,8.410833332999999357e+01,1.423333333000000067e+01,2.040000000000000000e+02,9.648613329999999877e-01,2.430568957999999924e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.547939800810630118e+01,0.000000000000000000e+00,1.675601411999999755e+02,2.820691435000000169e+01,1.200833332999999925e+01,7.502500000000000568e+01,1.643518518999999856e+01,1.453333333000000209e+02,1.341120000000000090e+00,2.418259875920000113e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.434488571841540150e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188888889000000049e+01,9.498333332999999357e+01,1.265879630000000056e+01,1.875000000000000000e+02,3.427306670000000444e-01,2.317125694499999966e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.285660999856889930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.265324073999999932e+01,7.984999999999999432e+01,1.611759259000000100e+01,1.633333333000000209e+02,4.097866700000000334e-02,2.406311287500000162e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.334329559685750155e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.228703703999999952e+00,5.361666667000000075e+01,1.455925925999999926e+01,2.450833333000000209e+02,7.189893330000000082e-01,2.381614394420000025e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.257245077504940056e+01,1.230758279111950060e+01,1.123567285999999825e+02,6.231609049000000056e+01,-3.453703703999999597e+00,8.178333333000000493e+01,-6.750000000000000444e-01,2.843333332999999925e+02,2.142066666999999924e+00,4.031973314830000277e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.316527211873199832e+01,0.000000000000000000e+00,2.443851512999999898e+01,1.713097045999999901e+00,1.126944443999999912e+01,6.615833333000000493e+01,1.764675925999999961e+01,2.264166666999999791e+02,9.052559999999999496e-01,2.203347864250000043e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.378852306845179854e+01,0.000000000000000000e+00,1.563568732999999895e+02,2.726822380999999851e+01,1.261203704000000059e+01,8.422499999999999432e+01,1.525462963000000016e+01,2.154166666999999791e+02,2.410290666999999942e+00,2.150646038420000039e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.239565996675030135e+01,1.619489986712009966e+01,5.135200528000000020e+01,1.091902658000000059e+01,6.634259260000000546e-01,8.558333333000000209e+01,2.849074073999999790e+00,2.801666667000000075e+02,2.436367999999999867e+00,3.813549288080000110e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
1.979342985008599953e+01,2.503560416078399742e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.522222221999999903e+00,5.620000000000000284e+01,4.435185184999999919e+00,4.550000000000000000e+01,0.000000000000000000e+00,2.816438721829999992e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.112254500719409833e+01,9.765166826320319515e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.185046295999999977e+01,4.833333333000000209e+01,-2.431018519000000211e+00,1.430000000000000000e+02,0.000000000000000000e+00,4.087412101920000396e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.763918539297230126e+01,0.000000000000000000e+00,5.628304325000000219e+00,6.729633276000000386e+00,1.282083332999999925e+01,5.926666666999999933e+01,2.105740740999999971e+01,6.666666666999999791e+01,2.235200000000000034e-02,2.521727472170000084e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.229768905193850159e+01,4.900525359555509830e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.156481482000000227e+00,9.268333332999999641e+01,5.241203704000000130e+00,2.130000000000000000e+02,2.235200000000000034e-02,2.993022648999999902e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.225791450300999941e+01,3.411225659862319759e+01,5.600603140000000035e-01,5.106481139999999863e-01,5.093055556000000372e+00,9.386666667000000075e+01,6.002314815000000081e+00,2.911666667000000075e+02,1.385823999999999945e+00,5.623268962920000291e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.485572564845589838e+01,0.000000000000000000e+00,8.465077986999999382e+01,4.701369799999999960e-02,1.376018518999999962e+01,9.456666667000000359e+01,1.460648147999999935e+01,2.491666666999999791e+02,7.376159999999999384e-01,2.380940797250000074e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.033234847576559901e+01,1.225692561120309998e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.890740740999999892e+00,9.797499999999999432e+01,2.179629629999999985e+00,1.513333333000000209e+02,6.333066700000000715e-02,3.101308656169999978e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.401140612087460013e+01,4.137438741236960205e+00,2.308420790000000125e+02,2.050251056999999832e+02,5.914418116000000225e+00,6.636666667000000075e+01,1.198657406999999964e+01,1.320000000000000000e+02,6.732209449999999595e-01,2.395711490749999939e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.185271649838160002e+01,3.898061470693799890e+01,5.592498324000000309e+01,5.854388927000000464e+00,-5.888888888999999516e+00,7.440833333000000493e+01,-1.946296295999999870e+00,2.895833332999999925e+02,2.265002667000000081e+00,5.677917513829999763e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.259347140168679857e+01,1.154119206323069946e+01,5.269835997999999933e+01,2.839733773000000294e+00,1.880555556000000017e+00,8.682500000000000284e+01,3.877314815000000081e+00,2.734166667000000075e+02,2.220298666999999782e+00,3.737816090169999939e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.107821745936340108e+01,2.841478378390049997e+01,1.381978249999999946e+02,7.319116459999999336e+01,-1.382777777999999991e+01,6.554166666999999791e+01,-8.529166666000000063e+00,2.944166667000000075e+02,7.785946670000000180e-01,5.792120722250000142e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.242206756483779984e+01,1.063782386617780062e+01,1.112250299000000098e+02,8.060305791000000681e+02,-5.668055556000000550e+00,5.504166666999999791e+01,2.446759259000000242e+00,2.800000000000000000e+02,4.194725333000000056e+00,3.691788389829999772e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.336855668997419855e+01,1.550167286376050058e+00,1.280944060999999863e+02,8.503055613999999878e+02,-9.643981481000000855e+00,3.635833333000000067e+01,3.957870371000000276e+00,1.061666667000000075e+02,5.923279999999999657e-01,2.457302034670000168e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.539094060124699936e+01,0.000000000000000000e+00,1.936321863999999948e+02,6.955032202000001007e+02,4.456018518999999678e+00,5.085000000000000142e+01,1.450462963000000016e+01,2.942500000000000000e+02,2.607733333000000098e+00,2.356135253749999947e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.237189367331789924e+01,1.235837862106689933e+01,1.714212146999999788e+02,2.900053896999999665e+02,2.288425925999999944e+00,5.804166666999999791e+01,1.016249999999999964e+01,2.325000000000000000e+02,1.322493332999999938e+00,3.409607806079999648e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
