# # iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.609937989956129911e+01,0.000000000000000000e+00,1.486885331000000008e+02,2.985053316999999762e+00,7.338333332999999925e+01,1.930000000000000071e+01,2.396018493829999940e+01,0.000000000000000000e+00,3.943929263850318168e-01,2.860483957264415267e+02,7.256112354283367267e+02,1.385153144081930243e+00,1.428412228063115030e+01,4.063451624698337383e+01,9.306181690022827246e-02
2.023668181657020071e+01,2.873840160658199849e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.764166667000000643e+01,3.646759258999999975e+00,2.663342996749999969e+01,1.000000000000000000e+00,1.268134297211613148e-03,2.414030473584625440e+02,9.226953569421157226e+02,1.529276353222271512e+00,7.994571525409757129e+00,4.305383197017386010e+01,7.875263051689015970e-02
1.952954266957830143e+01,8.157628270818069183e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.183333333000000209e+01,-5.290277778000000097e+00,4.220852846999999741e+01,1.000000000000000000e+00,3.615898342519847652e-01,1.835790156785758995e+02,8.823460649931164426e+02,1.407214232183175540e+00,1.273122600269814519e+01,3.819586269861642336e+01,8.431758259033758640e-02
1.933745753013100099e+01,4.144229272176049861e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.001666666999999933e+01,2.218055555999999928e+00,2.008071060170000166e+01,1.000000000000000000e+00,1.419234943906137747e-01,9.798532205471049394e+01,5.360882753281526902e+02,1.161050006203094842e+00,2.298271340975353993e+01,3.600943644720213399e+01,2.831438512483052672e-01
2.217551366662490153e+01,1.117456678190669983e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.492499999999999716e+01,7.657407409999998915e-01,3.141670436500000108e+01,1.000000000000000000e+00,3.353252605914165962e-01,9.299969018258897790e+01,2.740567791939171229e+02,1.460745643897210622e+00,8.677862206166359726e+00,4.685015684208072884e+01,1.997399007130095105e-01
2.341195872123279997e+01,7.604142023301069919e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.973333332999999357e+01,6.099537037000000161e+00,3.059439218170000174e+01,1.000000000000000000e+00,3.171315469623057770e-01,1.978243405611908656e+02,7.907778048164078655e+02,1.534113005416229747e+00,1.111985516796908868e+01,4.955516265890804561e+01,6.583392141051037927e-02
2.317257381515209858e+01,1.443435784949750023e+01,5.547476188000000263e+01,1.306722870999999842e+00,7.144166667000000359e+01,2.664814815000000170e+00,3.913448842580000075e+01,1.000000000000000000e+00,9.394167586655365054e-02,2.921362823509336408e+02,2.849333809663119155e+02,1.616258378102254811e+00,2.161222497044694890e+01,4.564501824022846677e+01,1.681631624705698935e-01
1.867129002453939890e+01,1.147852006095780020e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.454166666999999791e+01,1.030046296000000083e+01,3.270665861580000211e+01,1.000000000000000000e+00,3.097156391898417960e-01,1.639373431498780178e+02,8.024074110443801828e+02,1.601319294073163535e+00,1.979542250872425058e+01,2.324224532445978753e+01,1.583563161055537571e-01
2.357505387208970049e+01,4.785771447449690186e+00,1.284616547999999909e+02,7.927812754000000268e+02,5.348333333000000067e+01,9.957870370000000193e+00,2.511082700000000045e+01,1.000000000000000000e+00,3.729676158752457948e-01,3.610234453870704669e+02,8.857360237979713702e+02,1.301907501440083381e+00,1.927247764040086508e+01,2.831412627521627101e+01,2.022163222000841754e-01
2.233474600719599934e+01,4.063496624951150160e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.455833332999999641e+01,-1.444444440000000052e-01,3.111941828750000028e+01,1.000000000000000000e+00,4.046116127720640332e-01,2.933162368338400370e+02,7.036766669480663268e+02,1.216730719603239752e+00,9.750886515491448137e+00,4.299296616997845888e+01,1.087202089349642298e-01
2.016535535933549994e+01,9.809555066729540584e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.245833333000000209e+01,-9.773148149999999479e-01,4.153279611170000152e+01,1.000000000000000000e+00,3.171315469623057770e-01,1.978243405611908656e+02,7.907778048164078655e+02,1.534113005416229747e+00,1.111985516796908868e+01,4.955516265890804561e+01,6.583392141051037927e-02
2.440113303522469934e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.288333332999999925e+01,1.375092592000000025e+01,2.465391227670000163e+01,0.000000000000000000e+00,3.135475726310297806e-01,3.035020502867902223e+02,5.795678568336304579e+02,1.459679802960402561e+00,6.429758571440071790e+00,4.448621649944455925e+01,2.207314246471405728e-01
2.059151947831350071e+01,1.261088093728390014e+01,3.042991352999999890e+02,3.386294035000000235e+01,7.588333332999999925e+01,-5.083796296000000048e+00,5.006644384250000002e+01,1.000000000000000000e+00,4.049461254121375364e-02,2.803976324971692975e+02,7.083052760817106446e+02,1.324595104298626369e+00,7.746498223031884400e+00,2.955837097960510107e+01,2.705803799307313767e-02
2.179381898381479843e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.754166666999999791e+01,1.053888889000000084e+01,2.141665369829999932e+01,0.000000000000000000e+00,2.732639877147814700e-02,2.613005125553688686e+02,6.867872346151607417e+02,1.469959054177082169e+00,1.015474316260122833e+01,4.347327487182675299e+01,2.551098858428322291e-01
2.337299814870869952e+01,1.181471587640979948e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.673333332999999357e+01,8.406018517999999773e+00,3.428933489920000000e+01,1.000000000000000000e+00,4.976705826205450878e-01,9.247264896123928679e+01,3.969888892547403429e+02,1.632585469066198502e+00,2.155176373627723052e+01,2.604639142577192246e+01,2.860414882725129671e-01
2.082161916208509922e+01,9.132572721419229822e+00,1.136470537000000007e+02,3.214259658000000019e+00,7.568333332999999641e+01,-3.192592593000000090e+00,4.543017550999999798e+01,1.000000000000000000e+00,4.809903921330233589e-01,7.993572511758489441e+01,9.716126469048535910e+02,1.228733112432443875e+00,2.387367922753537286e+01,4.396308196321767525e+01,2.505091940778463866e-01
2.313214991923069874e+01,1.304441734097090055e+01,1.300418753000000152e+02,1.027296798999999972e+01,9.015000000000000568e+01,4.370833333000000209e+00,3.662357653669999991e+01,1.000000000000000000e+00,1.952548795121391845e-01,9.026335391322217561e+01,4.599022435321975877e+02,1.636664769039703149e+00,1.240476360116685051e+01,3.857853836015471671e+01,1.319832310425712307e-01
2.005861140409779964e+01,7.738747432743820376e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.079166666999999791e+01,-3.736111109999999957e-01,3.704784435170000023e+01,1.000000000000000000e+00,1.277776665582168458e-01,6.968666155085539060e+01,6.246184062576995757e+02,1.373503980964069449e+00,1.154571117681997450e+01,3.839541718138261217e+01,2.037777572462632636e-01
2.050019846390519973e+01,1.309259920945340028e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.596666666999999507e+01,-8.590277777999999032e+00,4.431070189829999606e+01,1.000000000000000000e+00,7.273421499836291160e-02,2.730612584361387007e+02,9.188095346546198243e+02,1.719841980791979363e+00,9.494668490460849597e+00,3.584590428262909967e+01,4.633464916019924135e-02
2.739785738473560173e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370833333000000209e+01,1.682592593000000036e+01,2.445454005999999936e+01,0.000000000000000000e+00,7.895821058200840070e-02,2.050210217998181861e+02,6.827263955049568267e+02,1.549873172570057855e+00,1.837823089527449127e+01,2.995208052081000005e+01,7.553774947328398270e-02
1.791917111552979947e+01,5.654449583106809563e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.454166666999999791e+01,1.030046296000000083e+01,3.270665861580000211e+01,1.000000000000000000e+00,2.965155973152411306e-01,3.180932563086835785e+02,2.035243933062714063e+02,1.209999986637269043e+00,2.058459146752312563e+01,4.032196292409319938e+01,5.532415514552131708e-02
2.034732209105990108e+01,6.682032273950920143e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.817499999999999716e+01,-5.000925925999999855e+00,2.496573911500000165e+01,1.000000000000000000e+00,2.599128701296245514e-01,3.515835022083576860e+02,3.297957893389998389e+02,1.332995539041547772e+00,7.510373260759116931e+00,3.864804765443995649e+01,2.356051922076802529e-01
2.506629485029469961e+01,6.079656054441180402e+00,1.338901946000000009e+02,4.800349922000000333e+02,3.843333333000000351e+01,1.712777777999999884e+01,2.422011669579999804e+01,1.000000000000000000e+00,2.671695868210769986e-01,1.271275348319644536e+02,9.656826130187955641e+02,1.474270548851910112e+00,1.170930709461953967e+01,2.715544464633832433e+01,1.457176294659719984e-01
1.945780251409080108e+01,1.949013851641939965e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.954166666999999791e+01,6.955092592999999823e+00,3.660755919830000238e+01,1.000000000000000000e+00,3.729504300748036089e-03,1.777981327656197550e+02,9.094857714993712534e+02,1.523696784656450864e+00,1.645639060673990528e+01,4.129780509349389916e+01,1.775515985479858838e-01
2.011482412634470052e+01,9.593719102740390525e+00,1.648739476000000082e+02,6.837441165999999839e+02,5.829999999999999716e+01,2.530092593000000001e+00,3.763715490170000066e+01,1.000000000000000000e+00,4.795766616689873252e-01,2.516414857026841787e+02,8.914737956890976420e+02,1.212725521271951878e+00,2.011003799285668237e+01,3.682951525282571481e+01,2.792289190293177348e-01
2.257047887408139886e+01,8.381866761684669598e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.480833332999999641e+01,8.289351852000001131e+00,3.056202963079999790e+01,1.000000000000000000e+00,9.244494898702081132e-02,2.370350773539210536e+02,5.536089394998641637e+02,1.501638203168240260e+00,1.454634825584642677e+01,4.055030370704552922e+01,3.642142915679449922e-02
2.306211496903100056e+01,6.580721789740930028e+00,5.837402203999999983e+01,3.856173640000000180e+00,7.517499999999999716e+01,8.996296297000000664e+00,5.305375958329999975e+01,1.000000000000000000e+00,4.392643047697067371e-01,7.712105500666083913e+01,2.944947510466444101e+02,1.419110591332812366e+00,2.371818117928894765e+01,3.491851674693113239e+01,1.065158795196296387e-01
2.207519702972879827e+01,3.237790432824779963e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.763333332999999925e+01,8.445370369999999127e+00,3.140729626750000136e+01,1.000000000000000000e+00,3.119110397309093896e-01,1.755842947591818870e+02,9.648686813061611929e+02,1.153176884283011239e+00,2.229963046515940306e+01,4.775000507664807969e+01,8.048142022569176879e-02
2.661589230571830100e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.710833332999999357e+01,1.876296295999999941e+01,2.483313550500000133e+01,0.000000000000000000e+00,4.264150849529255716e-01,1.000025642237158081e+02,4.561344919384339960e+02,1.173036358425255887e+00,1.332321890937315167e+01,4.147506836571690769e+01,1.592247284673451169e-01
2.229131726900709864e+01,7.881729615434720060e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.629166666999999791e+01,4.555555555999999839e+00,3.480291537080000097e+01,1.000000000000000000e+00,3.698178814387414470e-01,3.955165885060683308e+02,8.161768190595845454e+02,1.510493039529360537e+00,2.167794184215390629e+01,2.481079940763368796e+01,2.607077293149051012e-01
1.993113560115299876e+01,1.193826516130370052e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.787500000000000000e+01,-3.419907406999999733e+00,4.154550166749999818e+01,1.000000000000000000e+00,1.657128746902256367e-01,3.057603644171930455e+02,9.810638618545607414e+02,1.670202025704211168e+00,1.125729786569167956e+01,4.435146185934203800e+01,2.813007215394962568e-01
1.636685047710070151e+01,7.527446774664030116e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.329166666999999791e+01,-1.116111111000000022e+01,4.414933402919999850e+01,1.000000000000000000e+00,2.479673958146405843e-01,1.120711381083712297e+02,5.959219547966088157e+02,1.279741237193017023e+00,2.421654964960799461e+01,2.369511986393483838e+01,1.791176186086748112e-01
2.231390839787750124e+01,8.517537872444179925e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.121666666999999507e+01,-6.497685184999999919e+00,3.229489074079999966e+01,1.000000000000000000e+00,3.270836932447097611e-01,3.680675366287716201e+02,3.535538393715700067e+02,1.567104800781259355e+00,1.055609489194850248e+01,4.632862063453144685e+01,2.292542992859820383e-01
1.908566130803430028e+01,9.736202588970899185e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.243333333000000351e+01,-5.926851852000000420e+00,3.566401111999999785e+01,1.000000000000000000e+00,2.467026248220612894e-01,2.472476544061580341e+02,3.945687677013432904e+02,1.483547365278458097e+00,1.368428284188283683e+01,4.974924930292901593e+01,2.211616778090058910e-01
2.744119158970229932e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821666666999999507e+01,1.726203703999999917e+01,2.396525601829999985e+01,0.000000000000000000e+00,2.089916050618286225e-01,2.204078228077858910e+02,8.438923225207487349e+02,1.642286906489160980e+00,2.320471867228607010e+01,3.939044925995026603e+01,8.194441961147595765e-02
2.066910740505520039e+01,1.258361882677369969e+01,1.149814302000000197e+02,5.507255059999999958e+02,7.323333332999999357e+01,1.044907406999999955e+00,4.091141486080000078e+01,1.000000000000000000e+00,1.910420521106255265e-01,3.629414288798046186e+02,4.954991395854142411e+02,1.359914375027431177e+00,1.440410528916921784e+01,3.060780943601096737e+01,1.284390751999880953e-01
2.545530900786189932e+01,7.318314801103199763e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.786666667000000075e+01,1.083379629999999949e+01,2.150223083250000045e+01,1.000000000000000000e+00,1.657128746902256367e-01,3.057603644171930455e+02,9.810638618545607414e+02,1.670202025704211168e+00,1.125729786569167956e+01,4.435146185934203800e+01,2.813007215394962568e-01
2.234055868078250029e+01,1.508040040000000026e+01,1.437669235000000079e+01,3.719384998999999681e+01,6.428333333000000493e+01,1.267824073999999968e+01,2.230787590750000149e+01,1.000000000000000000e+00,9.000903371725776231e-03,2.589197588582770209e+02,9.256022283451188741e+02,1.477081874682029561e+00,2.497496314240040149e+01,2.273854268815312096e+01,2.318527278283077919e-02
2.172832060875390070e+01,1.002822721527039995e+01,1.279480533000000122e+02,8.573297805999999355e+02,2.684166666999999862e+01,5.481018519000000033e+00,2.046273637420000213e+01,1.000000000000000000e+00,4.616971098844003807e-01,1.405133626799255637e+02,2.435842924948108816e+02,1.388944096339115974e+00,1.074298090588196430e+01,4.313774035773349880e+01,2.220278091054118108e-01
2.422464311727100039e+01,9.696527355338330878e+00,9.567705675999999926e+01,9.017307190000000139e-01,8.314166667000000643e+01,5.823148147999999580e+00,2.130249465580000034e+01,1.000000000000000000e+00,9.466056502714408072e-02,2.766458260484708944e+02,4.528042154891983841e+02,1.703189106351328919e+00,1.736262330603747372e+01,3.223822007162677750e+01,2.487059577592559689e-01
2.354256096540260046e+01,1.027254104540499924e+01,6.385899904000000049e+01,3.778066635000000062e+00,8.552500000000000568e+01,5.504629630000000162e+00,3.509567422170000128e+01,1.000000000000000000e+00,3.242349271006626094e-02,2.565399419497159101e+02,6.412081883981616102e+02,1.610182259300084295e+00,1.309654546333897507e+01,2.593586959525311642e+01,3.226415012120161657e-02
2.282384470774699992e+01,1.110394620279159916e+01,1.064754544000000038e+02,8.436474478000000090e+02,5.342499999999999716e+01,6.391666667000000857e+00,2.613745640750000021e+01,1.000000000000000000e+00,5.971070780174620590e-02,1.380849442389405795e+02,7.183136069483668962e+02,1.410053835155452795e+00,1.127028110744373635e+01,3.895270060268775580e+01,5.559000718643352518e-02
2.349700341279210036e+01,1.120046865094269961e+01,5.836708335000000147e+01,4.518292950000000197e-01,9.267499999999999716e+01,6.301388889000000049e+00,4.320471156079999986e+01,1.000000000000000000e+00,3.550644501176755119e-01,3.824745385848549972e+02,2.488629548937319100e+02,1.369440708045216226e+00,5.881771610483768953e+00,4.380761427415533404e+01,8.461497523241283403e-02
2.617228722268360031e+01,7.253477669985180398e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904999999999999716e+01,1.014722221999999974e+01,2.770335258169999904e+01,1.000000000000000000e+00,3.064369274281468769e-01,3.582276803309232491e+02,3.085155299954847123e+02,1.684289066016701586e+00,2.486217747174850246e+01,4.831924521578629594e+01,1.353918641630418029e-01
2.295524948190340098e+01,1.276140086630769943e+01,1.424413443000000257e+02,6.035275162999999665e+00,9.254166666999999791e+01,1.006157407000000070e+01,2.329617337499999863e+01,1.000000000000000000e+00,4.888455593607948790e-01,1.236404150191878557e+02,2.384515636688672089e+02,1.659444949576793782e+00,7.585496905029613934e+00,3.616674313374070948e+01,1.628360202589276551e-01
2.420726280538610098e+01,9.055767542167140860e+00,8.125218021999999962e+01,7.559082618999999781e+00,9.006666667000000359e+01,1.327731481000000002e+01,2.968754646749999893e+01,1.000000000000000000e+00,2.044777136185834954e-01,1.105357376272473715e+02,6.439279353400978607e+02,1.364143958930962741e+00,2.066034637586834322e+01,3.905573089384613183e+01,1.924273111753144194e-02
1.551923905180239949e+01,2.065743603735469947e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.675000000000000000e+01,-8.430555559999999282e-01,4.374784643579999965e+01,1.000000000000000000e+00,6.861409285090424963e-03,2.630028377633159380e+02,3.614773450207242149e+02,1.553403284338075174e+00,1.867528582324710840e+01,2.408112238037316288e+01,2.594586431684600680e-01
2.292663061108530087e+01,7.907666945513099677e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.811666667000000075e+01,4.217592591999999918e+00,3.726729326419999921e+01,1.000000000000000000e+00,3.770048773636017758e-01,2.499109835341718906e+02,2.298517170149689832e+02,1.561433642100024333e+00,2.448149864206907012e+01,2.050492660284831459e+01,1.868926890003031749e-01
2.338578601163089843e+01,8.467844910124140867e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.508333333000000209e+01,1.092916667000000075e+01,2.764536914500000009e+01,1.000000000000000000e+00,1.250742598349869616e-01,3.294281307116340258e+02,5.220711548298831985e+02,1.574312545308276245e+00,1.826012158722967271e+01,3.888847857975454048e+01,4.528860375098924668e-02
2.349212596853579882e+01,4.278249637531559735e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.421666666999999507e+01,1.333796296000000048e+00,2.907493922579999790e+01,1.000000000000000000e+00,4.063413522555805457e-01,2.109140158700995755e+02,8.038763651542819844e+02,1.266819716874427071e+00,8.932193601083906032e+00,4.012456243543273615e+01,1.701472237397200216e-01
2.360068204847150142e+01,9.887642929443540396e+00,1.648739476000000082e+02,6.837441165999999839e+02,5.829999999999999716e+01,2.530092593000000001e+00,3.763715490170000066e+01,1.000000000000000000e+00,8.681336831911870555e-02,3.651296409611846912e+02,6.558798056161551813e+02,1.699284656311277120e+00,1.050022433031889868e+01,4.620515103701633564e+01,5.100193835154142458e-02
1.962937332801169887e+01,1.173401293829540037e+01,2.419289745000000096e+02,3.658573426000000381e+02,5.004999999999999716e+01,8.888888899999999871e-02,3.845032908329999799e+01,1.000000000000000000e+00,3.557974771856532437e-01,2.138073550021006781e+02,6.189665387498407654e+02,1.330757470390723229e+00,7.038571967798139539e+00,4.104564567652619189e+01,2.559377126474943753e-01
2.335029433363990137e+01,4.580634943459959807e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700833332999999925e+01,1.046527777999999920e+01,2.198917289079999904e+01,1.000000000000000000e+00,4.375346147436364741e-01,2.126276220302862612e+02,6.104137637937064937e+02,1.278506725336790106e+00,1.903621421033269812e+01,2.782671915693360276e+01,1.310238886513275247e-01
2.170133495536769885e+01,7.237934408136090347e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.704166666999999791e+01,1.166944443999999947e+01,2.060550601829999806e+01,1.000000000000000000e+00,1.099529689689348333e-01,1.205712713947589663e+02,5.344393711240413722e+02,1.391637507608919355e+00,2.119452883240769481e+01,2.002381298543477683e+01,1.519491105305768031e-01
2.014829779046720049e+01,4.373283715744060274e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.657500000000000284e+01,8.934722222000001324e+00,3.102247661579999871e+01,1.000000000000000000e+00,1.154470858197194361e-01,3.765946255900444157e+02,3.103864566712973101e+02,1.180489228357688880e+00,1.201639747551820392e+01,2.232833702730437508e+01,2.903405607998783000e-01
2.007738545446540002e+01,1.415343509833419944e+01,2.177531549999999925e+02,1.078474946999999950e+01,7.946666666999999507e+01,4.147222221999999903e+00,2.642386050329999847e+01,1.000000000000000000e+00,1.930561037891412313e-01,3.480519355166541118e+02,5.852334726363578739e+02,1.435471010434515637e+00,1.595794931541134432e+01,4.422208417446296380e+01,2.754078046301065563e-01
2.435220837479230127e+01,5.745376080293500110e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.155833333000000351e+01,-2.827314814999999815e+00,1.857415706079999751e+01,1.000000000000000000e+00,3.142138074954811122e-01,1.362165384448945247e+02,3.256516161782581662e+02,1.426406310341282069e+00,1.098727399028359741e+01,2.632716588609502395e+01,7.143801815498047880e-02
1.770141457494530002e+01,6.556740540922690208e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.434166666999999507e+01,-5.710648147999999757e+00,4.240957532499999871e+01,1.000000000000000000e+00,2.207220893143643226e-01,2.356826388026322832e+02,2.887797212468711336e+02,1.256652684056432046e+00,1.224489124665549511e+01,2.467415087192419421e+01,1.770398800009757578e-01
2.366345594435430044e+01,7.415145709870389901e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.577500000000000568e+01,1.140000000000000036e+01,2.147675947999999835e+01,1.000000000000000000e+00,3.296768551083721910e-01,3.574301179791556820e+02,2.809336538345121426e+02,1.490482496877442387e+00,2.238264936928911553e+01,3.758465093442745797e+01,4.801138746805171803e-02
2.235403326327140050e+01,5.025456958515560402e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.484166666999999507e+01,-5.831018517999999595e+00,3.041104269499999901e+01,1.000000000000000000e+00,4.331527788249636690e-01,8.596721497414876012e+01,8.245056143173057990e+02,1.298600951687500338e+00,1.185447963557383133e+01,4.273017953712843564e+01,1.906017385136141995e-01
2.415226964240320129e+01,0.000000000000000000e+00,8.983884682000000055e+01,4.744995698000000317e+01,5.890833332999999783e+01,8.268055555000000112e+00,2.150246482920000091e+01,0.000000000000000000e+00,3.632409334982166227e-01,3.668697207839616681e+02,4.217786888199879627e+02,1.123514801218747028e+00,6.089359740424190370e+00,4.656786746645146735e+01,2.819534341298768343e-01
2.026209944548309849e+01,7.297806295497530016e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.689166667000000643e+01,-4.631481481000000677e+00,3.251948106169999875e+01,1.000000000000000000e+00,3.325167652607352031e-01,1.541471632755312271e+02,3.868837323926459248e+02,1.375189811002448304e+00,1.037529951926363481e+01,3.418280067830480107e+01,2.496415373669715609e-01
2.093053496954259884e+01,9.238350258059089271e+00,1.089272629000000059e+01,1.731747935999999877e+00,9.737500000000000000e+01,6.256944445000000243e+00,5.611773518580000086e+01,1.000000000000000000e+00,4.795766616689873252e-01,2.516414857026841787e+02,8.914737956890976420e+02,1.212725521271951878e+00,2.011003799285668237e+01,3.682951525282571481e+01,2.792289190293177348e-01
2.159172141431970005e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.847499999999999432e+01,-2.829629629999999896e+00,1.641012605670000113e+01,0.000000000000000000e+00,8.681336831911870555e-02,3.651296409611846912e+02,6.558798056161551813e+02,1.699284656311277120e+00,1.050022433031889868e+01,4.620515103701633564e+01,5.100193835154142458e-02
1.892192838153379952e+01,1.104334079338510044e+01,9.035501700999999741e+01,2.910185283999999797e+02,6.750000000000000000e+01,-5.706481480999999967e+00,6.568896777919999863e+01,1.000000000000000000e+00,3.752209452635660303e-01,1.440012573210081541e+02,4.125600072718913793e+02,1.258647355078819752e+00,5.765207590150977168e+00,4.368348220690599959e+01,9.216514002382333870e-02
1.946032352475589988e+01,9.891524726483940100e+00,1.469163197999999966e+02,6.235003281000000008e+00,9.734999999999999432e+01,5.329166666999999968e+00,3.031803308250000129e+01,1.000000000000000000e+00,1.344817295400305701e-01,3.381644246562326543e+02,5.604371216624247154e+02,1.147990810605989953e+00,2.189949654331604023e+01,3.278635748305698172e+01,1.731677675575850894e-01
2.645699145644730166e+01,5.505918115660209722e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.973333333000000067e+01,9.014814814999999371e+00,2.776947715249999860e+01,1.000000000000000000e+00,3.296768551083721910e-01,3.574301179791556820e+02,2.809336538345121426e+02,1.490482496877442387e+00,2.238264936928911553e+01,3.758465093442745797e+01,4.801138746805171803e-02
2.070707374938470124e+01,5.921308256766780076e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.763333332999999925e+01,-5.147685185000000274e+00,3.388849210330000261e+01,1.000000000000000000e+00,3.729676158752457948e-01,3.610234453870704669e+02,8.857360237979713702e+02,1.301907501440083381e+00,1.927247764040086508e+01,2.831412627521627101e+01,2.022163222000841754e-01
2.729550134389209859e+01,0.000000000000000000e+00,2.184240118999999822e+02,3.051904803999999558e+02,6.890000000000000568e+01,1.685925926000000175e+01,2.430300716670000227e+01,0.000000000000000000e+00,2.660458964718770414e-01,8.319231268678505842e+01,5.031546512634353689e+02,1.631436345598173521e+00,5.559936137983219950e+00,3.700217317701387287e+01,3.942902837430226071e-02
2.208289792637519966e+01,1.042608528846220040e+01,6.867780091999999570e+01,1.909813653000000144e+01,8.813333332999999925e+01,9.062500000000000000e+00,3.306334861079999854e+01,1.000000000000000000e+00,4.331527788249636690e-01,8.596721497414876012e+01,8.245056143173057990e+02,1.298600951687500338e+00,1.185447963557383133e+01,4.273017953712843564e+01,1.906017385136141995e-01
