# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea
2.247797288408730054e+01,7.515155270794589626e+01,2.813717533000000159e+01,4.199012789999999606e-01,9.567499999999999716e+01,-1.085648147999999980e+00,6.086970509329999857e+01,1.000000000000000000e+00,2.368555520777655861e-03,8.643094881002106149e+02,1.582840108893504460e+00
1.938597113365739943e+01,1.764558463997580162e+01,6.435634142000000679e+01,8.097504617999999255e+02,4.548333333000000067e+01,2.769907406999999822e+00,3.837648876250000285e+01,1.000000000000000000e+00,1.931176783387614053e-03,6.703850443249529008e+02,1.148345913112651662e+00
2.016394639927559851e+01,4.591265455709869769e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.289166667000000643e+01,8.843055555999999484e+00,3.164388167079999903e+01,1.000000000000000000e+00,3.836010425563408672e-03,9.313955717226640445e+02,1.127715759191381562e+00
2.216385124941080065e+01,2.464555874708850070e+01,4.811033788999999672e+00,5.366233990000000009e-01,9.625000000000000000e+01,3.862962963000000194e+00,4.518593861499999775e+01,1.000000000000000000e+00,3.556983455924589421e-03,5.149064796224977272e+02,1.229745831371889420e+00
2.131997417073419854e+01,2.040466887692970133e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.778333333000000493e+01,-2.825000000000000178e+00,3.755812127250000287e+01,1.000000000000000000e+00,4.041192636724784751e-03,5.628227356484918573e+02,1.498201982107591146e+00
2.499140333207850162e+01,0.000000000000000000e+00,2.548371501999999964e+02,1.040481336999999940e+01,5.627499999999999858e+01,2.148842592999999823e+01,2.388300146250000111e+01,0.000000000000000000e+00,3.877233883631629567e-03,2.849539517596054452e+02,1.134615038651766605e+00
1.987174237310210145e+01,1.028839609070909944e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.082500000000000284e+01,4.577777777999999742e+00,3.459299213749999780e+01,1.000000000000000000e+00,2.023033227771289713e-03,3.864218306181722937e+02,1.181571551567130118e+00
2.256543408251879868e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.338333332999999925e+01,1.496759259000000064e+01,2.416369721750000110e+01,0.000000000000000000e+00,4.815735444697227634e-03,4.656966934945006642e+02,1.447951684479939605e+00
2.143320534217739848e+01,1.685706689038779871e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.779999999999999716e+01,-1.499537036999999851e+00,3.907404245330000236e+01,1.000000000000000000e+00,3.077345023309922996e-03,8.192828759718336187e+02,1.310680392296441177e+00
1.939606632240339934e+01,5.700420370256269820e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.929999999999999716e+01,-1.259583334000000043e+01,5.155643014000000335e+01,1.000000000000000000e+00,1.828957099551305112e-03,4.754374631291034348e+02,1.658845701370824210e+00
1.795713369035579987e+01,1.169926057375150030e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.640833333000000493e+01,1.327314815000000037e+00,2.970686311080000053e+01,1.000000000000000000e+00,3.040839010581259001e-03,3.636571328959160496e+02,1.319133399488835678e+00
2.095574516679389987e+01,8.645950417338299943e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.546666666999999507e+01,5.008333333999999581e+00,1.872454398580000046e+01,1.000000000000000000e+00,2.217401235600434915e-03,6.968441912136916017e+02,1.532459981335196453e+00
2.188696645233479998e+01,5.420896091401120387e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.084166666999999507e+01,-4.837037036999999984e+00,2.064573358000000169e+01,1.000000000000000000e+00,3.772487750863840437e-03,4.381615640900848803e+02,1.700204162462604973e+00
2.035849253909039902e+01,2.603755805597339901e+01,1.115526755999999953e+00,3.476398045999999908e+01,5.289166666999999933e+01,-3.792592593000000178e+00,4.419482870329999713e+01,1.000000000000000000e+00,2.282725696858750597e-03,9.270643952298721615e+02,1.243056781552912327e+00
2.498792062600979946e+01,0.000000000000000000e+00,2.767411930000000098e+02,6.812052006000000404e+01,5.356666666999999649e+01,2.286018518999999927e+01,2.466227631829999822e+01,0.000000000000000000e+00,2.079590990967232836e-03,5.539112855098815089e+02,1.580474169022995090e+00
2.283605895067299940e+01,1.141045045053469931e+00,1.814300793000000169e+02,7.211147837999999410e+02,3.688333332999999925e+01,1.186944444999999959e+01,2.269889307249999888e+01,1.000000000000000000e+00,2.098314729567837128e-03,5.991815108319680121e+02,1.631869282795824105e+00
2.017871431671339977e+01,9.777768784098819665e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.131071335999999405e+01,-1.861108610000000163e-01,3.032460918920000026e+01,1.000000000000000000e+00,2.152001034550381393e-03,9.761270200814450391e+02,1.201245144633906747e+00
2.048414669264069943e+01,8.630141125802410329e+00,1.556800767000000008e+02,6.710816125999999713e+02,5.451666666999999933e+01,-2.065277778000000009e+00,2.584672921749999830e+01,1.000000000000000000e+00,2.533280916092779493e-03,7.517561770351624091e+02,1.613388892429888255e+00
2.107701402158210158e+01,1.162617448649529983e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.874166667000000075e+01,6.827777777999999742e+00,3.176738845330000061e+01,1.000000000000000000e+00,3.358470521188682174e-03,5.425081037239119723e+02,1.421798757408140323e+00
2.235563958303630017e+01,6.546954430477500253e+00,4.421154383999999737e+01,2.145647561999999731e+00,8.470833333000000209e+01,6.155092592999999113e+00,2.649568172170000224e+01,1.000000000000000000e+00,1.645052788740915175e-03,8.261408965690391142e+02,1.414906005527979405e+00
2.214671737346230174e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.968333332999999641e+01,1.529259258999999993e+01,2.400671551829999828e+01,0.000000000000000000e+00,3.476891578008076480e-03,3.504444953116412762e+02,1.213779008054978847e+00
2.161480384838380076e+01,2.407716519890490048e+01,9.443543741000000580e+01,6.141026922999999442e+02,4.435833333000000067e+01,-2.363425926000000121e+00,4.722027990750000015e+01,1.000000000000000000e+00,4.981679553699749387e-03,2.549894698843233130e+02,1.263180837630144993e+00
1.761488548294279965e+01,1.769012141744579836e+01,5.991211803000000202e+01,1.686390588000000079e+00,7.548333332999999357e+01,4.694444444000000161e+00,3.073772770920000141e+01,1.000000000000000000e+00,3.033203619463916735e-03,9.918370032601150115e+02,1.275190540683623475e+00
2.144996638762849983e+01,0.000000000000000000e+00,4.727351248999999811e+00,1.933353480999999929e+00,9.862500000000000000e+01,1.124166667000000075e+01,3.166246994999999842e+01,3.333333332999999787e-01,4.944144957036428548e-03,8.076117184463965941e+02,1.466683183709637461e+00
1.762837301560709946e+01,1.412172188703210018e+01,1.674485368999999935e+02,1.180708682999999981e+00,7.690000000000000568e+01,4.350462963000000016e+00,2.873308813919999949e+01,1.000000000000000000e+00,3.305187405624265308e-03,5.958215653069219115e+02,1.452484426114364346e+00
1.859781937544919828e+01,1.891465976403129901e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.635833333000000067e+01,-4.567592593000000534e+00,3.151571414749999889e+01,1.000000000000000000e+00,1.078466896631738187e-03,4.102076842696246786e+02,1.301413238664324679e+00
2.125183929809709937e+01,6.437488724980130428e+01,5.582174827000000050e+01,2.812150175000000019e+01,7.896666666999999507e+01,-3.869444445000000066e+00,6.084111786919999787e+01,1.000000000000000000e+00,4.753281999816822909e-03,9.229590056027968785e+02,1.644420131128919715e+00
1.922560666911239835e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.910833332999999357e+01,-8.009259259999998992e-01,1.827562818420000212e+01,0.000000000000000000e+00,2.217401235600434915e-03,6.968441912136916017e+02,1.532459981335196453e+00
2.093295893851070133e+01,2.902621824489600044e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.543333332999999641e+01,-3.259722221999999725e+00,4.206248319579999873e+01,1.000000000000000000e+00,2.989662855860256065e-03,7.648368652211662493e+02,1.585902155947244818e+00
2.054518543061870162e+01,3.532453012310340057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.004999999999999716e+01,-5.337037036999999984e+00,5.427104893500000315e+01,1.000000000000000000e+00,2.206837575531577812e-03,6.871497439210685343e+02,1.195841175669677181e+00
2.117717519480139998e+01,7.990412672481370215e+00,1.875649233000000038e+02,4.070443142000000236e+00,6.179999999999999716e+01,1.193194444000000054e+01,2.772627815170000076e+01,1.000000000000000000e+00,2.033353554147745382e-03,4.949232850003434692e+02,1.460083713831677565e+00
2.321476692147509979e+01,1.175215401955689920e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.242499999999999716e+01,1.401851851999999843e+00,3.184695992079999982e+01,1.000000000000000000e+00,4.269137410152603826e-03,5.072771727960666794e+02,1.516304455058021805e+00
1.919246299689639912e+01,1.561534533961130045e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.763333332999999925e+01,-5.147685185000000274e+00,3.388849210330000261e+01,1.000000000000000000e+00,2.337100911097127372e-03,6.117607270239586796e+02,1.333537795445927321e+00
2.229188923551119927e+01,1.116532032295720001e+01,2.215730595000000278e+02,1.612569535999999744e+02,7.485833332999999357e+01,7.039814814999999726e+00,2.770051618420000139e+01,1.000000000000000000e+00,3.401811048266667817e-03,7.625799950987387774e+02,1.382991955267110384e+00
2.339607189089669959e+01,0.000000000000000000e+00,1.704050680999999940e+02,2.639123587999999927e+02,6.453333333000000493e+01,1.896111111000000093e+01,2.372824556500000170e+01,0.000000000000000000e+00,3.226096611441297245e-03,7.806543279882041588e+02,1.426172817388929870e+00
2.140537546796380042e+01,9.765662094445540120e+00,4.892306351999999947e+01,2.619747709999999952e-01,9.766666666999999791e+01,1.423240741000000043e+01,2.901943422579999776e+01,1.000000000000000000e+00,3.318856420965603758e-03,8.851057054898201386e+02,1.448806695914000242e+00
1.990535888271369913e+01,1.813161950889039886e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.540000000000000568e+01,-2.274074074000000056e+00,3.193759048169999915e+01,1.000000000000000000e+00,4.926040605089249125e-03,5.449977593520309256e+02,1.505472295963729445e+00
2.021130367785530169e+01,2.598256427734450114e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.625000000000000000e+01,-2.543981481999999961e+00,3.937263027750000077e+01,1.000000000000000000e+00,4.886382991609324045e-03,2.442338427015962168e+02,1.693575374971676428e+00
2.023251897264169941e+01,1.465470909282029943e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.965833332999999783e+01,-9.851388888999998983e+00,3.924144101920000338e+01,1.000000000000000000e+00,3.933103681605508439e-03,2.205258736264837012e+02,1.265904262823563275e+00
2.026107270615419864e+01,2.994493126870720090e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.554166666999999791e+01,-6.354629629999999807e+00,4.376784569499999833e+01,1.000000000000000000e+00,4.088874920250394271e-03,4.008138066488626237e+02,1.547011102184445264e+00
1.933967379090810113e+01,2.257583486372669868e-01,2.369166845000000308e+02,4.838105326000000446e+02,7.034999999999999432e+01,1.021620369999999944e+01,2.610942386829999862e+01,1.000000000000000000e+00,1.702125327372088718e-03,4.120044707584809203e+02,1.165548891586128288e+00
2.037311484191259936e+01,4.452114645363089807e+01,3.784673292000000089e+01,2.180306441000000106e+01,8.182500000000000284e+01,1.296342592999999965e+01,4.892609759169999961e+01,1.000000000000000000e+00,4.909706005115319419e-03,5.835556891233379702e+02,1.541761373061722340e+00
2.106461491680600062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.218333332999999641e+01,1.356990741000000078e+01,2.245476296249999848e+01,0.000000000000000000e+00,1.521309694704948284e-03,9.619197487391453478e+02,1.688268498238188364e+00
1.760873983765220174e+01,2.222689284317999991e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.409166666999999507e+01,1.858796295999999959e+00,3.019388472250000177e+01,1.000000000000000000e+00,1.429556909846186686e-03,6.909946768085777649e+02,1.529423156055314204e+00
1.926198247523310059e+01,5.211119834615939794e+01,2.277404166999999813e+00,1.888633220000000001e+00,7.710833332999999357e+01,1.620370369999999949e-01,5.887896550829999853e+01,1.000000000000000000e+00,1.580163400962148780e-03,8.007042208993009353e+02,1.225048359971201872e+00
2.282094006816380016e+01,1.728238748457399998e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.953833355999999810e+01,1.045120359999999948e+01,2.069635351830000047e+01,1.000000000000000000e+00,2.910425112663817850e-03,6.906395987853713905e+02,1.516588565098065722e+00
1.943465900279650072e+01,9.729672568790730836e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.996666666999999507e+01,-2.254629630000000162e-01,3.598068587579999900e+01,1.000000000000000000e+00,2.653136070797953387e-03,4.030750502306268572e+02,1.144187678269918740e+00
2.249490143965120126e+01,1.851630992380200169e+01,5.925618243000000263e+01,1.116744705999999976e+00,8.805833332999999641e+01,4.268981482000000049e+00,3.696695134670000016e+01,1.000000000000000000e+00,3.401811048266667817e-03,7.625799950987387774e+02,1.382991955267110384e+00
2.182882315542639873e+01,4.077104467414249811e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.912500000000000000e+01,5.998148147999999402e+00,1.907736133330000072e+01,1.000000000000000000e+00,3.168919200746958629e-03,8.353045055705090363e+02,1.679590028714309291e+00
2.556108121172259828e+01,0.000000000000000000e+00,5.628304325000000219e+00,6.729633276000000386e+00,5.926666666999999933e+01,2.105740740999999971e+01,2.521727472170000084e+01,0.000000000000000000e+00,4.725008230840157045e-03,3.022938588508441171e+02,1.398157975574927603e+00
2.412978261972870087e+01,6.159278355958870321e+01,4.080062239000000091e+01,3.951143533999999846e+00,8.158333333000000209e+01,-5.092592593000000001e+00,5.259741921330000025e+01,1.000000000000000000e+00,1.310092253934202339e-03,2.635726046780672505e+02,1.573119850135790809e+00
2.237236014277139873e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.781666667000000359e+01,1.302777777999999920e+01,2.302706481499999924e+01,0.000000000000000000e+00,2.425294023604802722e-03,6.689676916168689331e+02,1.673676925786890202e+00
2.341938195518190113e+01,2.029533831932879906e+01,3.460199483000000242e+01,3.282849731999999854e+00,9.812500000000000000e+01,8.471759259000000597e+00,3.405061136169999969e+01,1.000000000000000000e+00,4.200573063280477193e-03,6.035620449845214353e+02,1.665077878920070864e+00
2.024924145152829880e+01,2.131497702345459899e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.499166667000000075e+01,-4.217592593000000001e+00,3.089972855829999787e+01,1.000000000000000000e+00,4.753281999816822909e-03,9.229590056027968785e+02,1.644420131128919715e+00
1.790360396220669870e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.970000000000000284e+01,-1.254166667000000013e+00,1.775985787420000150e+01,0.000000000000000000e+00,3.988222433511556114e-03,2.383773974165409584e+02,1.702589693391369341e+00
2.237235730201080131e+01,8.652275648579600187e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.242499999999999716e+01,1.401851851999999843e+00,3.184695992079999982e+01,1.000000000000000000e+00,4.283187025054040371e-03,4.485336042066021491e+02,1.324350764099063493e+00
1.932542792353940087e+01,1.131989311287270006e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.714999999999999858e+01,5.107870369999999660e+00,2.806073195829999989e+01,1.000000000000000000e+00,3.597401753233522934e-03,2.402638965633497605e+02,1.484864247168209861e+00
2.325583976648690054e+01,1.334500120768369946e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,5.565740740999999936e+00,3.447552287919999969e+01,1.000000000000000000e+00,4.079838018235333943e-03,2.788414423420853723e+02,1.324827895461101024e+00
2.299150117011939898e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400833332999999925e+01,1.090092592999999965e+01,1.850681775580000021e+01,0.000000000000000000e+00,3.792452195116922161e-03,6.379550726746016380e+02,1.553924745338057134e+00
2.214037292449910055e+01,0.000000000000000000e+00,8.943633597999999552e+01,7.395517197000000351e+02,4.040833332999999783e+01,1.834722221999999903e+01,2.377912879579999839e+01,0.000000000000000000e+00,2.354875166773408215e-03,5.756831223390670402e+02,1.223834014394221459e+00
1.991369911479850074e+01,8.188290198253180563e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.320833333000000209e+01,-1.163101851999999958e+01,6.145567249999999859e+01,1.000000000000000000e+00,1.987518866814374802e-03,3.956064766242442943e+02,1.543557151230888547e+00
2.080923673133260010e+01,1.002127409524979917e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.549166667000000075e+01,1.029398147999999935e+01,2.728506778830000101e+01,1.000000000000000000e+00,1.940617265906080958e-03,8.284167791107821586e+02,1.622588531414971058e+00
2.544433732077120069e+01,5.901804412440259995e+01,8.034808569000000489e+01,4.034965449999999976e+01,7.620833333000000209e+01,2.142592593000000267e+00,6.037998523329999756e+01,1.000000000000000000e+00,4.886382991609324045e-03,2.442338427015962168e+02,1.693575374971676428e+00
2.231029193548170042e+01,0.000000000000000000e+00,2.443851512999999898e+01,1.713097045999999901e+00,6.615833333000000493e+01,1.764675925999999961e+01,2.203347864250000043e+01,0.000000000000000000e+00,2.368555520777655861e-03,8.643094881002106149e+02,1.582840108893504460e+00
2.505028447053290108e+01,0.000000000000000000e+00,9.737270349000000635e+01,5.630763201000000606e+00,4.781666666999999649e+01,1.874444443999999876e+01,2.356190833420000175e+01,0.000000000000000000e+00,2.545709113092460042e-03,2.655059575365796718e+02,1.376781484588728954e+00
1.901993986242660029e+01,1.592616767103490005e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.719166666999999649e+01,2.810185184999999919e+00,4.615002120420000153e+01,1.000000000000000000e+00,1.815557168281077636e-03,9.708375236242478650e+02,1.153888587956608758e+00
2.044356853342749858e+01,1.245482622589049981e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.401666667000000643e+01,-1.883796295999999870e+00,3.593260382329999914e+01,1.000000000000000000e+00,3.062870993003629499e-03,3.923102495552407163e+02,1.250325318155250276e+00
1.955302841390820134e+01,4.233367172243519860e+01,1.244978224000000182e+02,1.527493771999999979e+02,6.393333333000000351e+01,-5.264351851999999887e+00,6.529286453749999453e+01,1.000000000000000000e+00,2.653136070797953387e-03,4.030750502306268572e+02,1.144187678269918740e+00
1.916636871814380072e+01,9.097296193161559685e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.369166667000000359e+01,1.968518518000000217e+00,3.645124559579999612e+01,1.000000000000000000e+00,2.480751048129236930e-03,7.555436036594011284e+02,1.141296077856081226e+00
1.898410149353410148e+01,1.633648183798500142e+01,1.469163197999999966e+02,6.235003281000000008e+00,9.734999999999999432e+01,5.329166666999999968e+00,3.031803308250000129e+01,1.000000000000000000e+00,4.296913968660292030e-03,3.110018668001088713e+02,1.578669098262574400e+00
2.110647289779129920e+01,2.161614614039769933e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.340000000000000568e+01,6.409259258999999709e+00,3.331905111580000067e+01,1.000000000000000000e+00,2.132514819663017432e-03,4.737759828970771423e+02,1.594728721662770798e+00
2.296550993582809852e+01,0.000000000000000000e+00,5.626506822999999713e+00,1.464818729000000097e+00,9.594166667000000359e+01,1.361481481000000038e+01,2.419108450079999884e+01,0.000000000000000000e+00,2.317829704690787043e-03,2.174135635402479068e+02,1.260408568530122508e+00
1.972771886551910114e+01,2.953087308459209837e+01,2.351638553999999885e+02,2.276556430999999847e+01,8.089166667000000643e+01,-6.442129630000000162e+00,5.984831504670000157e+01,1.000000000000000000e+00,4.835620806263301458e-03,3.328984368682673676e+02,1.238340919717491717e+00
2.303934108178179940e+01,0.000000000000000000e+00,3.013718018999999799e+02,3.876095259999999598e+02,5.174166667000000075e+01,2.151759258999999957e+01,1.448507846250000064e+01,0.000000000000000000e+00,2.431853599958168095e-03,9.568743971592737125e+02,1.332615571477285821e+00
2.040428218183269848e+01,9.638590404154129487e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.302500000000000568e+01,2.150462963000000283e+00,3.540374299500000177e+01,1.000000000000000000e+00,4.835620806263301458e-03,3.328984368682673676e+02,1.238340919717491717e+00
1.996510495260410067e+01,3.394685488754139779e+00,1.104837815999999862e+02,1.181313959999999996e+00,8.363333332999999925e+01,5.333333332999999676e+00,2.219063543829999929e+01,1.000000000000000000e+00,4.179620708464085350e-03,7.844667240213268542e+02,1.252096314821288026e+00
2.226943639640600026e+01,2.315948603316569887e+01,8.983219148000000587e+01,6.155349208999999746e+02,6.980833332999999641e+01,3.787962963000000016e+00,3.658541462830000057e+01,1.000000000000000000e+00,1.915290147531811468e-03,5.884431559217881613e+02,1.523508106763922232e+00
1.728065978870250063e+01,6.418132939786559632e+01,1.903660176999999898e+00,6.124185000000000878e-01,9.804166666999999791e+01,2.325000000000000178e+00,3.096899185079999839e+01,1.000000000000000000e+00,1.260321381444684877e-03,2.064861073368287236e+02,1.605995179971976716e+00
2.278687852005329972e+01,0.000000000000000000e+00,2.026584018000000071e+02,1.501449155999999974e+01,6.179166666999999791e+01,1.642222221999999832e+01,2.278710900420000129e+01,0.000000000000000000e+00,2.167472135019432415e-03,7.907234789569138229e+02,1.161848392823370713e+00
2.239108672937319966e+01,1.519304179446259973e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.420000000000000284e+01,2.985185185000000185e+00,3.706948423499999734e+01,1.000000000000000000e+00,4.589211031718929724e-03,8.581439905871618521e+02,1.408068364686325902e+00
2.260274098389410113e+01,1.434871964011670009e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.242499999999999716e+01,1.401851851999999843e+00,3.184695992079999982e+01,1.000000000000000000e+00,2.856107973489605857e-03,9.084909213578966956e+02,1.520428683269806402e+00
2.323584182574050061e+01,6.440008098314810070e+01,1.972949086999999935e+01,8.528281644999999571e+02,5.493333333000000351e+01,-8.954166667000000857e+00,6.121300453579999612e+01,1.000000000000000000e+00,2.899498796197193598e-03,9.871604652824584036e+02,1.558320944765660743e+00
1.884997137766499975e+01,0.000000000000000000e+00,5.711294151999999968e+01,1.371865651000000019e+00,5.526666666999999933e+01,1.118657407999999975e+01,2.159441507000000016e+01,0.000000000000000000e+00,1.768297744725728839e-03,2.256485381283634126e+02,1.140429346216620399e+00
2.384686510755090083e+01,0.000000000000000000e+00,3.339158051000000569e+02,2.470655658999999957e+02,6.081666666999999649e+01,1.881620369999999909e+01,2.452255833250000094e+01,0.000000000000000000e+00,1.666930899240154189e-03,8.297049332480183921e+02,1.561933061076365981e+00
1.980826060172519831e+01,2.435341473001539914e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.258333333000000209e+01,5.366203704000000130e+00,1.872441079080000037e+01,1.000000000000000000e+00,4.385154505133226528e-03,3.471917213250293344e+02,1.479622074050003899e+00
2.270354945543740044e+01,2.491685300503329970e+01,8.714849443999999323e+01,2.048172254000000247e+00,6.705833332999999641e+01,2.589351852000000065e+00,3.926455032500000186e+01,1.000000000000000000e+00,3.626854570785204793e-03,7.056542028549665702e+02,1.656238374494611643e+00
2.371056251128619863e+01,0.000000000000000000e+00,8.363761495999999340e+01,3.233575089999999874e-01,9.260833332999999357e+01,1.504351851999999923e+01,2.379017286499999884e+01,0.000000000000000000e+00,3.573991216547814289e-03,9.536419673091216964e+02,1.708003011201696397e+00
2.087049423309800034e+01,8.197917322432920484e-01,7.643943822999999327e+01,8.563818940000000168e+01,6.161666667000000075e+01,1.335972222000000009e+01,2.257450320829999768e+01,1.000000000000000000e+00,2.981578657086646298e-03,7.465731353893902451e+02,1.288537379581617515e+00
2.009858098402530047e+01,1.015167824768949956e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.244166667000000359e+01,2.794907406999999733e+00,3.262942242670000326e+01,1.000000000000000000e+00,3.118941268527925664e-03,5.250774763648973931e+02,1.219884274676866998e+00
1.836277863223439866e+01,4.149544519752139848e+01,1.664234254999999862e+01,1.237933704000000024e+00,4.735000000000000142e+01,2.917592593000000178e+00,5.769103310250000050e+01,1.000000000000000000e+00,3.476891578008076480e-03,3.504444953116412762e+02,1.213779008054978847e+00
2.147346503252610006e+01,1.614686023250619940e+01,8.881121143999999390e+01,3.489518821000000326e+00,8.997499999999999432e+01,2.114351851999999976e+00,3.961559416669999933e+01,1.000000000000000000e+00,3.908861491466197186e-03,9.979377182271136917e+02,1.277192807617466119e+00
2.145271549125959964e+01,1.967591737032270138e-01,1.259650381999999951e+02,8.867883899999999819e-01,5.410000000000000142e+01,1.386898148000000042e+01,2.317113930080000017e+01,8.333333330000000649e-02,3.331103440767712014e-03,3.428123272035707032e+02,1.360051205191179058e+00
2.193309098963100112e+01,4.409275535517590328e+01,6.192954497000000202e+01,3.017834819999999918e-01,8.525833332999999925e+01,-3.702777778000000186e+00,4.747112458329999640e+01,1.000000000000000000e+00,3.661348719697158239e-03,2.007194578862345793e+02,1.677204289860241948e+00
2.237616609884090124e+01,7.063037144109320309e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.253333333000000493e+01,-2.468981481999999783e+00,6.038222944329999820e+01,1.000000000000000000e+00,4.538595776350998548e-03,9.474462281462436977e+02,1.654286738905375476e+00
2.300059788440099950e+01,8.459001938101030404e+00,8.137587075999999797e+01,8.333810724999999593e+02,6.601666667000000643e+01,5.459259258999999531e+00,2.976170325420000040e+01,1.000000000000000000e+00,3.226096611441297245e-03,7.806543279882041588e+02,1.426172817388929870e+00
1.867043027209890127e+01,4.028484772303220218e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.489166667000000643e+01,8.972222220000000137e-01,2.338280992170000161e+01,1.000000000000000000e+00,4.602793770771248898e-03,4.924284185880149494e+02,1.193103632668114811e+00
2.059125529434010105e+01,9.450518601453749667e+00,4.892306351999999947e+01,2.619747709999999952e-01,9.766666666999999791e+01,1.423240741000000043e+01,2.901943422579999776e+01,1.000000000000000000e+00,1.294166011241881364e-03,7.076930282131925196e+02,1.345192247062378721e+00
2.122514626107849978e+01,1.788729148481790077e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.169166667000000359e+01,7.768518517999999595e+00,3.412091876080000219e+01,1.000000000000000000e+00,1.376537666660290933e-03,8.962139597157832895e+02,1.399201321489152106e+00
1.884082953978240127e+01,4.031448645376040218e+01,6.585200269999999989e+01,4.178960980000000092e+01,6.051666666999999933e+01,7.643518518999999678e+00,5.953053962999999982e+01,1.000000000000000000e+00,2.388823211401294895e-03,7.698197341928917012e+02,1.169725440278085671e+00
2.375650497574610043e+01,1.695649919654330162e+01,9.568176674999999420e+01,8.664193957000000523e+01,6.214166666999999933e+01,2.204166666999999968e+00,3.669189958749999647e+01,1.000000000000000000e+00,4.733451281698764640e-03,6.268205784367117985e+02,1.429019626042888236e+00
2.154133077189110068e+01,3.918738667286969957e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.116666666999999791e+01,-1.062268519000000033e+01,4.513603634420000077e+01,1.000000000000000000e+00,3.573991216547814289e-03,9.536419673091216964e+02,1.708003011201696397e+00
2.013667686883350072e+01,2.105709155375210173e+01,1.768031800999999916e+02,3.922666454000000158e+02,5.815833332999999783e+01,4.892129630000000340e+00,4.324065898079999926e+01,1.000000000000000000e+00,3.710917932117214352e-03,3.006195260650690670e+02,1.254655454713203611e+00
2.240971094132650165e+01,3.974866579426699786e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.768333333000000351e+01,-2.710648148000000202e+00,5.711793481499999814e+01,1.000000000000000000e+00,4.460203800944291183e-03,5.895139265425766553e+02,1.330186267254763299e+00
2.598723232866390020e+01,2.527682169826570124e+00,1.327826270999999849e+02,8.381226891000000023e+02,2.875833332999999925e+01,1.151574074000000003e+01,2.388382630919999983e+01,1.000000000000000000e+00,3.597401753233522934e-03,2.402638965633497605e+02,1.484864247168209861e+00
1.886855140691859845e+01,1.461675533186130060e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.777499999999999858e+01,-5.714814815000000436e+00,3.394497448079999913e+01,1.000000000000000000e+00,3.692910695747885289e-03,5.008682373641397021e+02,1.336512359000131545e+00
