IAT average C,Heating demand khw,Diffuse solar w/m2,Direct normal solar w/m2,OAH,OAT C
21.37861055,0,209.2853559,54.90009968,75.2,16.83935185
21.71899871,0,142.5295858,41.87119806,69.975,17.92592593
21.9679955,0,55.4325973,1.889901374,67.9,17.83703704
22.18904872,0,24.43851513,1.713097046,66.15833333,17.64675926
22.19700473,0,2.597065222,0.745888487,77.35833333,15.76712963
22.0716773,0,0,0,85.16666667,14.72777778
21.93815677,0,0,0,89.43333333,14.14907407
21.76005783,0,0,0,84.83333333,14.64074074
21.61144214,0,0,0,85.34166667,14.64490741
21.42863885,0,0,0,92.49166667,13.52314815
21.3183086,0,0,0,92.18333333,13.56990741
21.25108248,0,0,0,88.85,13.80185185
21.19883452,0,0,0,86.78333333,13.82916667
21.18612864,0,0,0,83.675,13.66898148
21.17902529,0,0,0,77.55833333,12.65138889
21.10123008,6.245086553,0,0,77.925,12.05555556
21.04905404,4.370516673,0,0,75.775,11.4
20.95267796,4.451760122,0,0,74.15833333,10.72268519
20.84128811,4.573988092,2.417595195,0.694242117,77.65,9.584722222
20.66327971,4.331436858,23.31352275,3.106040227,85.95,6.633333333
20.55975225,4.400406877,55.50766289,2.45682957,84.00833333,6.019444445
20.64002598,4.551885647,95.35974187,2.78648106,82.575,5.97037037
20.75904036,5.724632672,95.67705676,0.901730719,83.14166667,5.823148148
20.69652549,11.78671003,110.4837816,1.18131396,83.63333333,5.333333333
20.89165412,58.48033421,90.83426958,0.972226549,81.66666667,5.279166667
22.01562328,49.18065133,121.1736261,5.711467849,78.06666667,5.727314815
22.70075031,2.364682349,74.2718467,5.232542017,76.38333333,5.645833333
22.16095723,1.69342906,34.25027224,10.50650529,77.69166667,4.925
21.4121142,0.867224279,3.490065136,1.042608179,82.94166667,3.950462963
20.60052495,0.577006317,0,0,89.55833333,2.733796296
19.82595473,0.477789552,0,0,93.61666667,1.701388889
19.338403,0.403722402,0,0,94.075,1.5
18.78622812,0.392013565,0,0,95.18333333,0.525462963
18.14711576,0.377161405,0,0,97.65833333,-0.151388889
17.57268819,0.380972638,0,0,99.10833333,-0.800925926
17.03928019,0.39271445,0,0,99.7,-1.254166667
16.49569264,0.423514817,0,0,99.56666667,-1.923611111
16.0865564,0.425757129,0,0,99.35,-2.433333333
15.66264772,0.432724668,0,0,98.475,-2.82962963
15.26080392,0.459288113,0,0,97.4,-3.094444445
14.85764424,0.445599845,0,0,95.24166667,-3.7
14.39117648,0.467539498,0,0,91.675,-4.399074074
13.94451089,0.482032277,0.80353061,0.263742148,85.725,-4.445370371
13.62157852,32.39573818,7.354335339,0.38713869,86.85,-4.427777778
14.32519675,70.09973847,14.26292143,0.140715296,85.475,-4.141666667
16.23998554,77.59609946,30.41370308,0.101593703,82.66666667,-3.794444445
18.39404357,79.56491303,40.64652288,0.078143429,80.925,-3.821296297
20.0359942,75.00494685,54.50178114,0.206472196,77.5,-4.549074074
21.20813698,65.54856022,58.67768197,0.409659026,69.3,-4.147222222
22.21980118,67.52114643,65.9423431,1.764527304,64.05833333,-4.253240741
22.59691705,25.72343066,42.99966169,1.288711658,69.5,-4.861111111
22.17059112,66.56941174,13.02638818,0.705876065,80.15,-5.81712963
22.32257896,33.59499827,3.372865234,1.294383214,75.71666667,-6.005555555
22.22984967,54.98845224,0,0,70.21666667,-6.502777778
22.09448904,75.87843132,0,0,68.64166667,-6.738425926
22.15546041,5.798822995,0,0,67.38333333,-6.89537037
21.18953558,26.55908443,0,0,69.56666667,-7.023148148
20.51023575,31.17921293,0,0,69.14642929,-7.083399417
20.11067357,32.36444666,0,0,70.1202375,-7.126322778
19.85641756,35.64533421,0,0,74.36666667,-7.164351852
19.70538426,36.11988321,0,0,73.15,-7.273148148
19.67866121,35.55995616,0,0,69.70833333,-7.4375
19.58757887,36.56981207,0,0,70.2,-7.60787037
19.44901273,37.233358,0,0,72.05,-7.896759259
19.37208696,38.97460872,0,0,74.80833333,-8.133333333
19.29861763,39.01266038,0,0,75.96666667,-8.590277778
19.60908136,77.10976769,8.500066467,189.3318053,77.18333333,-8.788425926
20.90009218,74.21193092,44.35362176,630.2613681,75.15,-8.248148148
22.30068383,25.02968818,86.5571659,674.2884412,69.80833333,-6.410185185
22.48773577,10.92122406,105.412062,751.7955736,63.55,-5.039351852
22.32074477,16.56611603,197.4410008,444.531559,61.86666667,-4.629166667
22.22672174,27.72944529,239.9776028,256.5600591,63.69166667,-4.172222222
22.16070315,41.94165113,213.4922757,49.12721027,63.65833333,-4.138425926
22.12864234,54.49626129,75.21526751,0.829271945,65.16666667,-3.981481482
22.35007277,29.8246102,87.030566,6.734193921,66.45,-3.816666667
22.2680482,35.53707636,62.04845179,30.61054051,64.275,-3.140740741
22.22117065,52.92156518,12.44731216,26.41727944,64.46666667,-2.781481481
22.33471737,28.66732259,0,0,64.24166667,-2.411574074
22.21430078,49.83987622,0,0,64.46666667,-2.106944444
22.24716111,5.051094795,0,0,60.95,-1.190277778
21.60910767,20.5473848,0,0,57.78333333,0.190740741
21.24147134,23.11628256,0,0,56.06666667,1.288888889
21.03284386,23.91148278,0,0,56.76666667,2.219444444
20.88835594,25.04912585,0,0,57.3,3.201388889
20.82461204,24.94167431,0,0,58.50833333,3.747222222
20.80228328,25.26963873,0,0,59.33333333,4.494907407
20.81660852,23.7363639,0,0,61.175,4.980555556
20.86014951,25.14448413,0,0,60.59166667,6.063425926
20.89512035,23.96366065,0,0,59.08333333,6.74212963
20.90751,23.82251596,0,0,59.54166667,6.955092593
20.93780288,23.32410128,9.355392233,15.13601283,60.39166667,7.097222222
21.47827287,80.40388638,65.8520027,41.7896098,60.51666667,7.643518519
22.74661956,16.47424699,136.5640145,59.98592842,59.39166667,8.743981481
23.12298275,6.994210026,171.4212147,290.0053897,58.04166667,10.1625
23.29460099,3.12184712,229.4469941,279.7611125,57.675,11.5625
23.30319567,3.00770399,219.8369508,403.0891481,58.44166667,12.31759259
23.32368556,2.984874589,225.6916152,326.8843589,59.175,12.71111111
23.32485633,3.000404088,180.0434634,325.6976024,59.38333333,13.1625
23.38935928,2.905842527,126.9127533,386.3302934,58.95,13.85787037
23.23261386,2.87327909,76.43943823,85.6381894,61.61666667,13.35972222
22.90456912,2.953313148,14.37669235,37.19384999,64.28333333,12.67824074
22.74735882,34.49085242,0,0,66.64166667,12.21111111
22.90648162,3.413041147,0,0,68.61666667,11.92083334
22.68707187,10.22477114,0,0,73.775,10.77407408
22.50915588,11.02096103,0,0,77.18333333,10.19861111
22.4122711,11.32164781,0,0,78.79166667,9.735648148
22.29736826,12.71338041,0,0,83.73333333,9.262962963
22.20040131,12.43851082,0,0,86.44166667,8.986574074
22.12877181,13.49205651,0,0,85.975,8.638425926
22.08492451,13.74418694,0,0,86.81666667,8.455555556
22.01348797,14.5699603,0,0,91.175,8.196296296
21.98977035,14.34034669,0,0,94.80833333,8.289351852
21.96695894,15.14591689,0,0,96.51666667,8.621296296
21.92672254,15.14066378,0,0,97.925,9.625462963
21.93307876,14.87992813,2.102696766,0.447005633,98.85,10.23935185
22.28168183,42.96789915,20.15894601,1.061005738,99.28333333,12.18194444
22.85335913,16.88629609,40.12492949,1.014517358,98.9,13.74953704
23.0618139,3.508160023,48.92306352,0.261974771,97.66666667,14.23240741
23.09091519,2.862843723,121.0722155,15.18177359,95.675,12.85555556
23.00404508,3.068232647,142.4413443,6.035275163,92.54166667,10.06157407
22.70824075,30.69614313,41.04914803,0.071643625,92,8.118981481
22.88105517,6.471159318,162.367847,86.00095061,88.10833333,8.751851852
22.90885514,3.594705824,123.1568792,40.00344678,80.25833333,9.545833333
22.67037153,30.7688593,42.00043671,8.627778623,73.975,8.441203704
22.74535492,23.14144461,2.768542858,0.585113268,75.55,7.827314815
22.77489554,26.09393714,0,0,77.29166667,7.684722222
22.36827673,7.946403818,0,0,82.925,6.485185185
20.85523847,30.8061901,0,0,62.13333333,5.143981481
19.90286139,35.19575603,0,0,56.86666667,4.406944445
19.11002664,42.48165596,0,0,53.775,3.427777778
18.6776559,42.87694477,0,0,57.19166667,2.810185185
18.52083525,46.93689158,0,0,70.675,1.278703704
18.27639733,48.52230748,0,0,69.79166667,0.770833333
18.20699793,45.81443397,0,0,66.50833333,0.518055556
18.29083694,47.98455408,0,0,84.60833333,-0.864814815
18.72094351,39.26131124,0,0,84.675,-0.674074074
19.1288558,36.89305408,0,0,80.075,-1.038888889
19.25072756,37.90677851,0,0,72.98333333,-0.793518518
19.7508585,82.81009175,4.157387512,1.118649397,71.1,-0.568055556
20.98513166,68.21199838,39.1059431,4.958176239,70.85,-0.368981481
21.99437605,57.09454086,61.01307796,1.899726993,70.63333333,-0.160648148
22.47599201,20.45173014,171.61996,26.75134063,64.40833333,0.528240741
22.56945515,29.49517871,244.7698343,89.74845701,61.28333333,1.262037037
22.84921862,15.9494336,164.8739476,683.7441166,58.3,2.530092593
22.97902875,3.603617877,100.8861029,936.9778185,54.35833333,3.531481481
22.78205313,3.028263208,92.17847674,863.9388065,53.25833333,4.247222222
22.69705005,28.54462246,71.43956806,803.3023667,52.55,4.426388889
22.88356809,9.934579337,45.57568596,722.934724,52.69166667,4.338425926
22.79372878,35.31663085,12.67542511,316.410208,54.59166667,3.560648148
22.61656316,32.96224238,0,0,56.525,3.133333333
22.5092874,31.1380489,0,0,58.2,2.743981482
22.27694347,8.735137902,0,0,59.99166667,2.230555556
21.83068606,19.40161655,0,0,62.425,1.401851852
21.57086913,20.20842658,0,0,69.125,0.418055556
21.37396171,21.96987564,0,0,70.925,0.061574074
21.18433253,22.37926836,0,0,69.33333333,-0.130555556
21.02873714,23.93344452,0,0,71.1,-0.241666667
20.91600396,24.3510778,0,0,69.96666667,-0.225462963
20.79056721,25.18802964,0,0,68.65833333,-0.033333333
20.7036233,26.18074662,0,0,70.79166667,-0.373611111
20.64016927,26.11179721,0,0,70.28333333,-0.146759259
20.60711823,26.58382268,0,0,69.80833333,0.05
20.99020464,81.7311562,11.13820776,11.46370363,70.55,0.17037037
22.25785451,41.4517926,77.46094195,58.87512197,69.04166667,0.938425926
22.69216463,26.60483577,130.9767831,46.64020805,64.74166667,2.170833333
22.91830794,7.866723843,139.1966056,546.8345651,58.36666667,4.578703704
23.09219191,3.392613596,106.4754544,843.6474478,53.425,6.391666667
23.11926337,3.101697076,109.065738,855.9136994,50.1,7.386574074
23.11927215,2.983023269,108.7720332,837.07443,50.425,8.143055555
23.14578281,2.882839533,104.9367892,780.9505607,46.13333333,9.525925926
23.21031782,2.863554958,106.8571188,610.5548964,44.7,9.743055555
23.17326423,2.870078242,64.14017564,545.8881704,46.625,9.511111111
22.86249541,34.76535874,11.4450044,344.6791298,47.76666667,8.892592593
22.73783119,8.542854498,0,0,55.15833333,7.901851852
22.43870879,17.0227985,0,0,59.83333333,7.11712963
22.11403356,11.41258779,0,0,59.475,6.454166667
21.80400894,17.40361398,0,0,59.44166667,5.931944444
21.60669234,19.35978516,0,0,60.225,5.671759259
21.4691084,19.11338343,0,0,61.875,5.716666667
21.4081848,19.57175868,0,0,62.64166667,5.932407407
21.3753589,19.30803116,0,0,62.76666667,6.106481482
21.46014292,18.13216317,0,0,62.71666667,6.322685186
21.41336652,19.70744128,0,0,64.08333333,6.009259259
21.35318588,19.57893443,0,0,66.13333333,5.612962963
21.29397626,20.46168525,0,0,68.31666705,5.227623338
21.24055251,21.09853874,0,0,72.975,4.258950509
21.46613036,74.27917001,2.977426053,0.595616826,80.94166667,2.186111111
22.38084646,24.25667694,62.31800358,35.65163708,72.76666667,1.802777778
22.51873616,23.04015853,130.4903521,55.73062137,70.625,1.656018519
22.52648274,17.76973632,184.6940931,166.9357954,65.2,1.727777778
22.62775578,17.2626813,151.2730885,315.8574791,59.325,1.968981482
22.51955193,26.28780998,198.396335,24.65657989,63.35,1.358333333
22.47036496,28.02386652,110.7007419,3.967109829,67.375,0.886111111
22.37739663,28.58817573,87.32526326,1.109884158,70.39166667,0.623611111
22.27804869,29.44983421,32.05415201,0.325074937,72.24166667,0.431944755
22.18968188,29.31170479,23.67078824,1.06611552,72.475,0.3
22.06288219,31.21003598,4.733761032,0.903597161,73.20833333,0.019907407
22.04643011,33.00629033,0,0,78.70833333,-0.706481482
22.00810525,32.16926382,0,0,80.80833333,-0.778240741
21.81781045,11.2355644,0,0,85.95,-1.718981481
21.31073944,21.57943493,0,0,89.3,-2.331018519
21.01276395,23.34660944,0,0,84.05,-2.243981481
20.8232317,26.1225,0,0,83.15476293,-2.463624389
20.62768378,27.25166698,0,0,83.59523829,-2.482208977
20.45980104,27.99601818,0,0,87.78333333,-2.825
20.43462783,26.60224867,0,0,84.98333333,-2.743518519
20.32413522,29.14616058,0,0,84.775,-2.82962963
20.22128019,29.2944195,0,0,84.3,-2.922685185
20.124998,29.94068891,0,0,81.58333333,-2.845370371
20.09743205,29.50883162,0,0,79.36666667,-3.036111111
20.36734377,79.9071723,6.048510708,1.622877986,76.69166667,-3.452314815
21.42714189,68.39860605,52.81393832,9.105839945,74.39166667,-3.259259259
22.29752329,36.67882759,104.0579525,9.520324217,75.44166667,-3.425462963
22.32122973,36.15732456,113.6470537,3.214259658,75.68333333,-3.192592593
22.35508527,36.02758649,165.6627628,6.242436019,77.89166667,-2.931018519
22.37138954,32.72826528,173.5958422,6.238691397,71.79166667,-2.493518519
22.32657209,34.41504291,158.5859909,5.355354151,71.64166667,-2.316203704
22.29134913,32.17770133,126.7945159,4.257114851,71.825,-2.131018519
22.42414018,31.72539693,121.7879088,40.4216756,73.18333333,-2.118981482
22.48104399,31.30885478,59.72334171,12.38377612,72.33333333,-1.96712963
22.19542997,35.41137363,13.1163702,8.591388153,70.51666667,-1.84212963
22.09182282,35.34886507,0,0,72.36666667,-2.184722222
22.04378262,49.56756184,0,0,74.075,-2.544444444
22.02995389,4.922974374,0,0,75.61666667,-2.812962963
21.48761477,21.66712781,0,0,76.775,-3.140740741
21.07064661,25.02721498,0,0,80.15833333,-3.562962963
20.78350059,26.54935256,0,0,82.85833333,-3.999537037
20.58713421,28.29443362,0,0,83.68333333,-4.260185185
20.46098564,28.76836606,0,0,83.44166667,-3.8375
20.46317136,27.17696733,0,0,82.64166667,-3.526388889
20.39472548,29.98489788,0,0,82.51666667,-3.414351852
20.373885,28.58682458,0,0,82.73333333,-3.230555556
20.41861039,28.76357901,0,0,78.925,-2.888425926
20.36236049,30.32642576,0,0,76.25,-2.543981482
20.78484029,81.40749583,13.15612094,233.5838036,74.9,-2.001851852
22.29839788,37.07825937,65.24295655,568.7172741,69.49166667,-0.253703704
22.93064477,4.626072087,121.344438,508.3300387,64.125,1.535185185
22.91399257,3.183371184,177.8166562,456.0993144,57.7,4.12037037
22.86981698,2.998778125,156.335292,666.5099312,51.375,6.693981482
22.94951003,2.849221333,120.0260202,827.3926154,47.09166667,8.840740741
23.08234218,2.724319843,150.6654056,699.2333442,45.06666667,10.18240741
23.31673003,2.717402094,120.2350018,834.9713665,43.73333333,11.27777778
23.52070229,2.613063032,116.751731,581.0471211,43.00833333,11.84722222
23.57233685,2.732146222,74.50165951,391.5006572,43.68333333,11.99351852
23.34835326,2.814482392,22.04422856,160.2420079,47.55,10.99444444
22.8844556,18.29269209,0,0,57.75,8.586574074
22.67010458,16.84897618,0,0,58.875,7.99537037
22.43004863,8.922134166,0,0,64.05833333,6.93287037
22.14555997,16.09367542,0,0,66.99166667,6.223611111
21.95238281,16.31692086,0,0,71.39166667,5.371759259
21.79151451,17.09345087,0,0,73.75833333,4.805555556
21.67594501,17.59383838,0,0,75.61666667,4.783333333
21.58783949,18.67827328,0,0,74.275,5.150462963
21.50880005,18.73113407,0,0,77.93333333,4.459722222
21.45797728,19.20374514,0,0,77.475,5.247685185
21.39768213,19.54409529,0,0,67.45833333,8.16712963
21.39938307,19.4303247,0,0,66.50833333,8.064351852
21.42013325,19.023746,0,0,66.21666667,8.096296296
21.48102717,17.54993558,15.43519982,139.4737096,63.475,8.788425926
22.20653991,30.240745,61.2903618,602.9269259,56.825,10.72453704
23.02367664,3.666393192,91.92207793,703.9859943,50.89166667,12.9125
23.43828544,3.04161094,130.2993988,684.2472256,47.16666667,14.28101852
23.74871187,2.90056374,152.3355402,687.5028577,43.93333333,15.87546296
24.03417284,2.823314403,147.016249,734.839768,40.65833333,17.22222222
24.32548929,2.832847788,110.4293671,848.2371204,38.24166667,18.50972222
24.62987383,2.795956892,171.0491527,493.8644344,36.81666667,19.28935185
24.92359848,2.866439698,102.8252188,597.720637,35.7,19.76203704
25.04557119,2.783489668,87.87488597,320.4690675,36.2,19.19259259
24.99386244,2.837194807,22.14318622,183.2190945,38.78333333,17.89907408
24.58035122,2.942733211,0,0,41.19166667,16.63194445
24.17267147,2.933777334,0,0,43.93333333,15.56851852
23.86693378,2.949286035,0,0,47.63333333,14.92175926
23.56548808,2.888765155,0,0,51.04166667,14.10648148
23.24583407,2.954692336,0,0,56.695,13.17962963
22.98042233,2.936544842,0,0,68.76333293,11.70740741
22.66217243,2.862705838,0,0,74.35833333,10.77777778
22.43659303,13.52066109,0,0,77.38333333,10.44305556
22.35329266,11.48760255,0,0,79.05,10.14722222
22.26984768,11.42893854,0,0,80.65,9.784722223
22.17736907,12.8586552,0,0,83.625,9.165277778
22.08210033,13.63864692,0,0,85.99166667,8.669444445
22.01581453,12.97426168,0,0,87.725,8.481481481
21.99012541,14.11959128,14.20492216,10.52467681,88.66666667,8.401851852
22.12105362,20.21634391,68.67780092,19.09813653,88.13333333,9.0625
22.43319749,12.93170335,146.7895547,41.78667616,84.44166667,10.15648148
22.83614975,4.203006303,193.9108919,296.3385191,79.11666667,11.34907407
23.29892789,2.966963186,128.06984,783.6474392,71.46666667,13.25601852
23.71253805,1.457697039,128.5175443,805.0858353,64.425,15.15416667
24.09089732,0,120.0782425,815.4904659,54.51666667,16.22685185
24.46170676,0,110.6061196,783.2287767,46.94166667,17.3712963
24.81917732,0,89.43633598,739.5517197,40.40833333,18.34722222
25.0503343,0,58.90606809,644.7711533,38.50833333,18.29907408
25.07592317,0,18.5575718,331.7324158,40.84166667,17.43472222
24.70307135,0,0,0,42.45833333,16.30416667
24.27341978,0,0,0,53.61666667,14.55925926
23.88809704,0,0,0,60.275,13.55046296
23.54971412,0,0,0,62.61666667,12.60092593
23.23143833,3.624908988,0,0,72.01666667,11.20740741
22.90799196,2.963363818,0,0,77.00833333,10.46527778
22.59295915,12.48325679,0,0,81.01666667,9.499074074
22.44683685,11.0084111,0,0,83.55833333,8.952314815
22.40617914,10.58840468,0,0,86.29166667,8.171759259
22.23670056,12.70754364,0,0,88.15833333,7.226388889
22.1390031,13.07430775,0,0,90.75,6.023148148
22.03560411,13.04930538,0,0,92.91666667,5.288425926
21.92984049,15.26043885,0,0,92.68333333,5.241203704
21.96248766,22.79626593,15.43935306,12.39052174,90.01666667,6.00462963
22.19808283,15.09556804,76.61604382,38.40026478,87.275,6.764814815
22.49186114,14.10410102,134.3492836,23.76759136,91.275,7.180555556
22.91137144,4.52515162,153.5971112,507.0069765,83.28333333,10.1087963
23.54615471,3.136134555,137.2228683,754.6476489,67.48333333,13.14166667
23.96608492,2.825507685,158.7710011,705.0333274,57.51666667,14.96898148
24.32159384,2.766014655,154.6855573,695.9032413,49.7,16.25
24.69841139,2.8107239,162.3530012,566.7575281,42.175,16.6912037
24.93680407,2.754424814,133.8901946,480.0349922,38.43333333,17.12777778
25.08985083,2.763517331,91.86259795,194.4748692,40.43333333,16.19212963
24.89817902,2.803215946,21.66541701,25.9841395,45.73333333,14.4962963
24.47328869,2.850976377,0,0,53.10833333,12.76805556
24.025658,2.877950838,0,0,55.775,11.56574074
23.65832723,2.89792024,0,0,54.06666667,10.88564815
23.33292137,2.822749908,0,0,53.16666667,10.64074074
23.03946089,2.91001566,0,0,51.94166667,10.61990741
22.74029948,2.934789581,0,0,51.925,10.43055556
22.50264354,10.29919125,0,0,53.78333333,10.00231482
22.4147695,10.30259386,0,0,54.4,9.880555556
22.41947404,10.93985746,0,0,56.83333333,9.439814815
22.40921502,9.814090488,0,0,58.81666667,8.996296296
22.31843859,11.80591119,0,0,59.73333333,9.014814815
22.2553228,11.01660788,0,0,60.85833333,8.796296296
22.20710284,13.01018148,0,0,60.74166667,8.857870371
22.25029899,18.80715305,18.40994715,251.6820644,60.05,9.367129629
22.53937231,11.77313871,92.4865893,113.2217326,55.2,10.47268518
22.80250171,3.336034382,160.5470321,106.8842927,51.91666667,11.97037037
23.0644439,3.080873196,213.518119,75.10424193,49.78333333,13.46296296
23.45585201,0,255.8235644,231.2462821,45.69166667,16.08842593
23.80542234,0,254.8470878,51.00417387,45.66666667,17.17314815
24.05647991,0,238.3020764,53.90283822,45.15833333,18.28472222
24.26615281,0,163.5314268,10.72448446,46.1,18.88796296
24.47701415,0,97.37270349,5.630763201,47.81666667,18.74444444
24.64433315,0,70.8100608,18.02786466,48.95833333,18.69074074
24.63339158,18.89678285,16.8021538,8.171030119,53.29166667,17.89120371
24.58977591,0,0,0,58.675,16.58148148
24.39447274,0,0,0,59.38333333,16.84675926
24.15557724,0,0,0,57.65,16.88935185
23.97895496,0,0,0,57.40833333,15.91111111
23.80384966,0,0,0,55.30833333,15.35416667
23.63337142,0,0,0,54.925,15.09259259
23.49161343,0,0,0,59.65,14.20972222
23.36178772,0,0,0,61.94166667,13.68611111
23.28307606,0,0,0,61.85,13.54537037
23.1371586,0,0,0,65.76666667,13.15138889
23.00361128,0,0,0,68.07500074,12.87037048
22.87153373,0,0,0,66.03333333,12.9625
22.74319552,0,0,0,65.45,13.05509259
22.63318105,1.579923192,5.362473544,0.830963891,65.20833333,13.40277778
22.58647995,0,37.96736797,2.349487032,63.11666667,14.06666667
22.65935346,0,126.6249592,25.85299279,61.925,14.66018519
22.95368759,0,223.3478322,84.94460101,61.025,15.85925926
23.40246496,0,202.6584018,15.01449156,61.79166667,16.42222222
23.73695386,0,270.0786259,107.2086618,61.71666667,17.43564815
24.15482587,0,234.7470676,236.3890417,61.03333333,18.60416667
24.67196102,0,130.8742274,716.1678263,57.89166667,19.63101852
25.14897296,0,133.1406542,510.2884227,56.26666667,19.83333333
25.5551313,0,71.11849136,519.3835406,56.90833333,19.40833333
25.61813023,0,23.40750442,24.17283406,60.09166667,18.66064815
25.37784775,0,0,0,63.91666667,18.00740741
25.16994524,0,0,0,68.21666667,17.26203704
24.93025197,0,0,0,72.55,16.45601852
24.73179365,0,0,0,76.06666667,15.71759259
24.5949478,0,0,0,78.3,15.25462963
24.35822564,0,0,0,80.43333333,14.83842593
24.12950274,0,0,0,82.1,14.58657407
23.96845942,0,0,0,84.10833333,14.23333333
23.86815349,0,0,0,85.26666667,14.08194444
23.71869992,0,0,0,87.23333333,13.56435185
23.523038,0,0,0,89.58333333,13.25925926
23.39451433,0,0,0,91.56666547,13.02638914
23.30465879,0,0,0,92.675,13.20972222
23.18861065,0,11.06207605,3.085153489,92.51666667,13.59398148
23.13158148,0,51.98804147,4.835717757,90.59166667,14.39722222
23.27297187,0,135.2387695,97.63531527,86.41666667,15.88240741
23.72622635,0,185.8462916,384.0969272,81.41666667,17.28518519
24.19043155,0,210.9104076,145.0193309,79.09166667,18.01342593
24.5890097,0,264.6885128,99.90668252,75.35,18.9625
24.770384,1.164706942,148.6885331,2.985053317,73.38333333,19.3
24.85649536,5.43737,138.3515697,5.849002579,69.91666667,19.82175926
24.99533327,0,146.1349938,102.1248864,66.21666667,20.49351852
25.2389321,0,97.0695107,114.061832,64.83333333,20.31018519
25.27973362,0,21.11964251,13.25208562,67.75833333,19.60231481
25.20377504,0,0,0,70.68333333,18.85648148
24.94436663,0,0,0,73.96666667,17.73333334
24.68599915,0,0,0,76.48333333,17.13935185
24.49048467,0,0,0,76.36666667,17.19814815
24.35826401,0,0,0,75.68333333,17.44166667
24.22224527,0,0,0,76.11666667,17.22083334
24.14312588,0,0,0,76.95833333,16.88518518
24.06852863,0,0,0,78.1,16.62638889
23.97130456,0,0,0,79.85,16.11759259
23.84564178,0,0,0,83.38333333,14.96759259
23.68333652,0,0,0,84.125,14.77453704
23.50359229,0,0,0,81.99166741,15.02685165
23.32707503,0,0,0,79.68333333,15.29259259
23.23357753,0,19.06220299,12.13807676,77.38333333,15.74259259
23.28578667,0,83.54066858,27.11041606,74.04807787,16.71371049
23.62618549,0,132.0027954,383.9610604,67.81025547,18.82980787
24.26778395,0,138.1429567,690.8474797,59.96666667,21.19490741
24.95416339,0,206.997265,518.835077,55.54166667,22.41342593
25.56444216,0,188.920601,615.5879579,51.3,23.32685185
26.01267487,0,168.5296428,630.9478398,48.99166667,23.98888889
26.53400642,0,157.5225439,604.9659994,46.14166667,24.6212963
27.00296344,0,135.2397277,521.4076826,44.2,24.8962963
27.18659922,0,106.5495073,122.5643852,44.44166667,24.39768519
27.28054828,0,28.43099846,232.5669409,44.35,23.98564815
27.14153422,0,0,0,46.11666667,22.93981482
26.81768682,0,0,0,54.75,20.22962963
26.43871125,0,0,0,57.65,19.5412037
26.10377099,0,0,0,53.66666667,20.15231481
25.83500154,0,0,0,54.19166667,19.92546296
25.59435565,0,0,0,56.025,19.97546296
25.40351472,0,0,0,58.675,19.57083333
25.22839832,0,0,0,61.225,19.05
25.06038246,0,0,0,62.55833333,18.71666667
24.94054972,0,0,0,68.94166667,17.56296296
24.67896746,0,0,0,83.61666667,15.04259259
24.3466077,0,0,0,90.79166667,13.94675926
24.05298885,0,0,0,92.88333333,13.75092592
23.78432891,0,2.096440103,0.346594931,95.3,13.07268519
23.53635532,2.211494359,13.79088066,0.333280835,92.425,10.68425926
23.29928622,3.000381666,40.93914273,0.44016764,78.85,9.350462963
23.10601046,2.933880447,163.1615922,12.15042398,79.05,8.988888889
22.99494934,2.85592973,154.7113371,4.825948411,73.64166667,9.147685185
22.80042954,2.854763346,159.6769361,11.62519104,70.41666667,9.281944445
22.81554371,2.80557291,266.1286172,114.3258344,57.55,9.962962962
22.79469716,2.844051032,221.2550747,190.0690192,58.59166667,8.840740741
22.73363089,2.868247053,172.6512703,260.5721104,56.80833333,6.901388889
22.38980995,2.988419909,94.58780087,84.60080445,51.525,5.501851852
21.88804627,33.29748257,17.53407765,7.46767393,61.65,3.596759259
21.77015131,23.64571011,0,0,65.05,2.685185185
21.59251693,8.440020398,0,0,64.21666667,1.333796296
21.2018192,18.30153258,0,0,63.65,0.524536926
20.91218436,19.68438189,0,0,66.975,-0.582407408
20.6930144,21.91212996,0,0,64.40833333,-0.816666667
20.53387709,22.30226203,0,0,65.05833333,-1.064351852
20.35469929,24.48554167,0,0,60.56666667,-1.514814815
20.19125636,25.19167495,0,0,64.6,-1.847685185
20.07428576,26.03742662,0,0,64.01666667,-1.883796296
20.00038112,26.46724634,0,0,67.65833333,-2.020833333
19.94854627,26.89776983,0,0,73.825,-2.37962963
19.9126651,27.649983,0,0,78.4,-2.473611111
19.89386016,28.2069698,0,0,77.71666667,-2.379166667
19.86641015,28.30710808,5.752381583,0.732432767,77.45,-2.02037037
20.23630756,76.3486689,55.92498324,5.854388927,74.40833333,-1.946296296
21.39358783,54.54912784,131.8671504,13.5818905,73.89166667,-1.704166667
22.03455572,20.55176593,165.7319399,12.0043523,71.3,-1.228703704
21.98607397,27.94645308,209.4902568,25.62129032,68.68333333,-0.718518519
22.11797501,17.48020813,247.1091635,206.0655087,63.875,0.322222222
22.17549528,3.587295998,189.7205992,502.4588536,56.71666667,1.65462963
22.08516949,8.429468112,101.2684196,854.1343757,50.025,3.574074074
22.1676337,6.955377813,80.93886005,825.574333,45.75833333,4.24212963
22.21923712,15.97383071,55.25479202,752.9172111,43.14166667,4.500925926
22.26529617,18.57708886,22.02167695,487.4670028,42.06666667,4.204166667
21.99451314,25.09419416,0,0,45,3.514351852
21.80289232,9.925943653,0,0,46.9,2.954166667
