# # iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea,infilRate
2.397051485373780011e+01,0.000000000000000000e+00,1.359628455000000145e+02,8.936793148000000429e+02,5.070833333000000209e+01,1.459398148000000006e+01,2.212031692249999892e+01,0.000000000000000000e+00,3.139754976994902323e-03,7.704276992280269951e+02,1.418408171933415840e+00,6.738528039225515076e-02
2.272671027381879938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.964166667000000643e+01,1.498379630000000162e+01,2.398795869499999966e+01,0.000000000000000000e+00,1.786835012192131925e-03,8.376066367817558103e+02,1.702859735931173679e+00,1.085040907679248323e-01
2.234386553871999936e+01,1.880729542755360129e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.779999999999999716e+01,-1.499537036999999851e+00,3.907404245330000236e+01,1.000000000000000000e+00,3.290622211484833110e-03,4.751222407892379351e+02,1.385464958536415381e+00,9.285968616551874832e-02
2.257458225539399876e+01,1.999282723148260033e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.509999999999999432e+01,4.075462963000000549e+00,3.254210413919999922e+01,1.000000000000000000e+00,2.144286548538170203e-03,7.825607637831085412e+02,1.707757693969767621e+00,3.568385991339531604e-02
2.110881471446850099e+01,0.000000000000000000e+00,1.990334903000000111e+01,4.078048360000000039e-01,9.357500000000000284e+01,1.457777777999999991e+01,2.235585902249999890e+01,0.000000000000000000e+00,3.436001538390674216e-03,8.452604674981239441e+02,1.219229010415731507e+00,1.746717134654330872e-01
1.856577924964210169e+01,1.664329146947460103e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.251666667000000643e+01,-3.414351851999999798e+00,3.905039652749999846e+01,1.000000000000000000e+00,1.543085168328602822e-03,8.693292390766536073e+02,1.218470273526814696e+00,2.430168258823972305e-01
2.217578049328770007e+01,1.381318601464420048e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.692499999999999716e+01,8.426851852000000420e+00,3.151604651419999925e+01,1.000000000000000000e+00,4.128856512705126811e-03,3.766787590739298821e+02,1.685505483026585871e+00,1.248582286618637877e-01
2.076620841943060114e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.564166667000000643e+01,1.025648147999999971e+01,2.123152155500000049e+01,0.000000000000000000e+00,2.977030645069220129e-03,8.358725773596079307e+02,1.347977815122314071e+00,2.037484286578080117e-01
2.188304457996170171e+01,1.286212199849890103e+00,1.523355401999999685e+02,6.875028577000000496e+02,4.393333333000000351e+01,1.587546296000000012e+01,2.450630345749999961e+01,1.000000000000000000e+00,1.099764225723750492e-03,6.004846862189458534e+02,1.498398530710828513e+00,1.963287994670071257e-01
2.247390707650799868e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.809999999999999432e+01,1.662638889000000120e+01,2.357256374079999972e+01,0.000000000000000000e+00,2.221443429335674680e-03,7.776058691553723747e+02,1.467558727478348590e+00,2.519522034045247327e-01
2.121327060605069903e+01,1.414028930972949993e+01,5.269835997999999933e+01,2.839733773000000294e+00,8.682500000000000284e+01,3.877314815000000081e+00,3.737816090169999939e+01,1.000000000000000000e+00,2.025161363499594289e-03,6.872019483038718590e+02,1.166248429674733078e+00,9.589893604747196099e-02
2.322818962717829905e+01,0.000000000000000000e+00,1.855757179999999806e+01,3.317324158000000125e+02,4.084166667000000217e+01,1.743472222000000116e+01,2.390330877750000127e+01,0.000000000000000000e+00,4.405907739878772537e-03,9.608120377049306171e+02,1.498155789825151185e+00,6.495283742205516797e-02
2.171099801387019923e+01,1.872403346869500051e+00,1.576696181999999737e+02,3.971483381000000090e+00,6.350000000000000000e+01,1.294861110999999987e+01,2.277320735329999835e+01,1.000000000000000000e+00,2.025161363499594289e-03,6.872019483038718590e+02,1.166248429674733078e+00,9.589893604747196099e-02
2.344387551183940133e+01,3.265873425968649713e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.738333332999999925e+01,-6.895370370000000193e+00,4.178174411999999904e+01,1.000000000000000000e+00,4.139993468211851033e-03,5.130713579434107032e+02,1.627100936851385127e+00,5.764068884280060950e-02
2.278207416262500118e+01,1.174867970493800051e+01,9.810363775000000430e+01,6.708012940999999785e+01,7.970833333000000209e+01,6.031481481000000144e+00,2.721227963079999768e+01,1.000000000000000000e+00,1.460660121897446257e-03,9.249179186301425943e+02,1.699000576490977465e+00,2.819684361333356093e-01
2.531880834485329856e+01,0.000000000000000000e+00,1.403405826999999704e+02,5.703193453999999747e+02,2.925833332999999925e+01,1.478981482000000014e+01,2.321730649499999899e+01,0.000000000000000000e+00,1.531284611953689055e-03,6.795028561248464030e+02,1.548888603744717374e+00,4.325475346705422164e-02
2.230988412890240014e+01,0.000000000000000000e+00,1.390914201999999875e+02,7.177679858999999851e+02,7.341666666999999791e+01,1.642314814999999939e+01,3.023300360329999847e+01,0.000000000000000000e+00,3.691148695981232714e-03,9.485436440884003559e+02,1.450936268484415148e+00,1.878319927692348179e-01
2.243297819480470068e+01,0.000000000000000000e+00,1.473671559999999943e+02,2.170250464000000079e+01,7.447499999999999432e+01,8.324074074000000323e+00,2.216226546329999891e+01,0.000000000000000000e+00,3.542008701609071757e-03,5.399388898028706762e+02,1.485956381646307944e+00,1.255803958509618679e-01
2.032102178861909891e+01,2.165162257762800024e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.295833333000000209e+01,-8.648148150000000145e-01,4.023534236079999715e+01,1.000000000000000000e+00,4.210439650348028751e-03,6.988814850328473085e+02,1.456539227761183275e+00,2.850112261708118155e-01
2.446493755165479911e+01,2.892105598954719969e+00,1.327826270999999849e+02,8.381226891000000023e+02,2.875833332999999925e+01,1.151574074000000003e+01,2.388382630919999983e+01,1.000000000000000000e+00,4.350835913381718295e-03,5.021992457399105092e+02,1.575963639531437366e+00,1.834330275545796585e-01
2.221120492537649938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.820833333000000209e+01,1.141666666999999968e+01,2.267147310670000238e+01,0.000000000000000000e+00,3.351419894076809996e-03,6.917276301844322006e+02,1.565531474166840242e+00,2.829193202424076237e-01
2.534053069345049991e+01,4.698218180024299784e+01,3.053810697999999846e+01,9.351252963999999679e+01,4.450000000000000000e+01,-1.697222221999999947e+00,5.420805990750000092e+01,1.000000000000000000e+00,4.458664439250167692e-03,5.679876862271748905e+02,1.491336760251026128e+00,3.257412585136327393e-02
1.825416589649680077e+01,5.209228320266760193e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.630277750000000481e+01,9.695987736000001078e+00,2.000911274579999954e+01,1.000000000000000000e+00,3.893825644343192581e-03,2.830963443632087433e+02,1.177001973105020083e+00,7.918501731587285208e-02
2.203585003488619876e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.974166667000000075e+01,1.293888888999999942e+01,2.333088678749999900e+01,0.000000000000000000e+00,2.241881468928946276e-03,8.142194827201988119e+02,1.528959142675854643e+00,2.156394928025553714e-01
2.316833390756420030e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.079166666999999791e+01,1.394675926000000032e+01,2.489371992919999954e+01,0.000000000000000000e+00,1.658029236137629949e-03,3.671868875213640422e+02,1.488353596742550300e+00,1.141890228826274861e-02
1.730649434744610105e+01,1.387193975989059957e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.243333333000000351e+01,-5.926851852000000420e+00,3.566401111999999785e+01,1.000000000000000000e+00,4.417560721440082216e-03,4.522278657635135346e+02,1.276128413575490228e+00,6.908096855546322357e-02
1.918164486135729874e+01,2.191349463764370142e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.894166667000000359e+01,-8.237500000000000711e+00,3.689557341670000312e+01,1.000000000000000000e+00,2.687835991545544853e-03,3.931710419040971374e+02,1.405494979021656432e+00,1.052209244538257205e-01
2.350843512560949833e+01,1.868162953196540021e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.310833333000000067e+01,1.276805556000000053e+01,2.380384763829999883e+01,1.000000000000000000e+00,1.046787518308506552e-03,2.540718134966236903e+02,1.143589965718087242e+00,1.174278113248759248e-01
2.191961201260340175e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.261666667000000075e+01,1.260092593000000072e+01,2.328570213920000143e+01,0.000000000000000000e+00,3.120874168752915331e-03,6.235314881598560532e+02,1.368764898487480064e+00,2.339099693625845966e-01
2.259488287351259928e+01,4.486425446271950079e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.150833332999999925e+01,9.101851850000000077e-01,4.969472421420000074e+01,1.000000000000000000e+00,2.144286548538170203e-03,7.825607637831085412e+02,1.707757693969767621e+00,3.568385991339531604e-02
1.613196100346529960e+01,1.468282756659090005e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.293333332999999641e+01,2.982407408000000260e+00,2.884608186000000174e+01,1.000000000000000000e+00,3.360173719819567820e-03,8.031862497134655996e+02,1.483220202276837485e+00,2.966868770092229157e-01
2.221453153099130162e+01,3.367355709602369984e+01,9.780337982000000707e+00,1.049097677999999867e+00,9.641666666999999791e+01,4.805092593000000356e+00,5.713239347249999867e+01,1.000000000000000000e+00,2.356144795910630058e-03,3.362914550797347033e+02,1.201342978217951663e+00,1.605309213677735131e-02
1.675699736653709948e+01,1.103107248291679987e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.405833332999999641e+01,3.353703703999999952e+00,2.160522363920000188e+01,1.000000000000000000e+00,2.710317998212594028e-03,5.420392821917571382e+02,1.609045265410323777e+00,2.971046738876080839e-01
2.114901647102299975e+01,1.642019770224650088e+01,5.669719229999999754e+01,1.537142169999999863e-01,9.770833333000000209e+01,1.083425925999999961e+01,1.412245854180000038e+01,2.500000000000000000e-01,4.272041376591428907e-03,7.164625834669868709e+02,1.204438536718637653e+00,2.877083005605031163e-01
1.952132843228239878e+01,4.604429636187280295e+00,1.824236261000000070e+02,3.408428346000000175e+01,8.959999999999999432e+01,6.591203703999999775e+00,2.601076399080000101e+01,1.000000000000000000e+00,1.107478208767713902e-03,5.610790790195485442e+02,1.474583545918314531e+00,7.417226594415825269e-02
2.054682302457399956e+01,1.972445660501950115e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.460833332999999357e+01,1.012453703999999988e+01,3.343476926830000195e+01,1.000000000000000000e+00,4.013045338420320220e-03,7.481874274092649557e+02,1.655909075874456127e+00,2.468390671244106715e-01
2.090053479217860044e+01,3.966221312953410205e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.407500000000000284e+01,-2.544444444000000249e+00,4.859219842499999942e+01,1.000000000000000000e+00,1.078569006930723282e-03,4.200866846883891412e+02,1.333694570608883856e+00,2.107984730301364629e-01
2.084158645803260157e+01,1.951237111579980166e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.783333333000000209e+01,-7.606481480000000239e-01,4.637327874999999722e+01,1.000000000000000000e+00,3.417201825330046412e-03,5.359311751826521686e+02,1.135510388243659685e+00,2.319268959534616092e-01
2.293301536539379981e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.846666666999999507e+01,1.806111110999999880e+01,2.337990775500000140e+01,0.000000000000000000e+00,3.306431697746124200e-03,8.831505608723554133e+02,1.579668323770454741e+00,2.267329554163327043e-01
2.199489699806009924e+01,2.683511269728339754e-01,8.787488596999999402e+01,3.204690674999999942e+02,3.620000000000000284e+01,1.919259259000000029e+01,2.476652436079999831e+01,1.000000000000000000e+00,3.408130994495622672e-03,8.569322525443425320e+02,1.332211347827509940e+00,2.572587927010658859e-01
2.313775605630370080e+01,1.756036026213379841e+01,1.057720730999999859e+02,3.597504521999999927e+00,9.658333333000000209e+01,8.928703704000000130e+00,3.412164537419999988e+01,1.000000000000000000e+00,3.071312912673590870e-03,3.487785195123365156e+02,1.430580014131207722e+00,1.920795272378720275e-01
2.208359304575330029e+01,1.756576843137800026e+01,1.714212146999999788e+02,2.900053896999999665e+02,5.804166666999999791e+01,1.016249999999999964e+01,3.409607806079999648e+01,1.000000000000000000e+00,3.049978914840730145e-03,2.806373069399963356e+02,1.588495573676658834e+00,2.784637260050865093e-01
2.258031176666969841e+01,2.556872553816490168e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.304166666999999791e+01,4.802777778000000275e+00,3.695047866670000047e+01,1.000000000000000000e+00,2.566407762459152822e-03,8.537907615838807942e+02,1.669155550523485854e+00,2.920363303038374103e-01
1.806242496232880157e+01,2.522548933342669830e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.475833332999999925e+01,1.248148147999999935e+01,1.955492546329999826e+01,1.000000000000000000e+00,1.333713919099272643e-03,7.638494612878871521e+02,1.194295436831174229e+00,2.719126411845341207e-01
2.267284572909040108e+01,2.003890581867819876e+01,9.108642584000000397e+01,2.101974071999999971e+00,8.579999999999999716e+01,4.862962963000000194e+00,3.585941075830000102e+01,1.000000000000000000e+00,1.236237578138504791e-03,2.954380730542202400e+02,1.388848289315375961e+00,1.415438962264566336e-01
2.470179011348639975e+01,0.000000000000000000e+00,3.339158051000000569e+02,2.470655658999999957e+02,6.081666666999999649e+01,1.881620369999999909e+01,2.452255833250000094e+01,0.000000000000000000e+00,3.238270291481656210e-03,2.092161283525825581e+02,1.695905739752761043e+00,2.465932252760111021e-01
2.058408796381980110e+01,2.857653190632600015e+01,8.283368320000001006e+01,8.299269514999999728e+02,5.888333332999999925e+01,-4.084722221999999903e+00,4.954511009329999638e+01,1.000000000000000000e+00,4.846773659474893498e-03,5.757175462415924585e+02,1.206365627398196416e+00,1.371235217465543998e-01
2.043682207168430054e+01,3.250960252859360189e+00,2.198369507999999826e+02,4.030891480999999885e+02,5.844166666999999649e+01,1.231759259000000029e+01,2.419321079579999889e+01,1.000000000000000000e+00,3.595009554233450505e-03,4.319677408068914133e+02,1.288830253931833036e+00,2.176664342541329011e-01
2.289730972198270109e+01,0.000000000000000000e+00,1.899417867999999885e+02,6.070765924999999470e+02,6.431666667000000359e+01,1.107916666999999933e+01,2.201641851830000007e+01,0.000000000000000000e+00,2.772013107394531023e-03,9.423638355271089040e+02,1.380585203587330501e+00,1.640895294243233105e-01
2.029321196411340011e+01,3.684325467670610266e+01,5.281393831999999833e+01,9.105839944999999602e+00,7.439166667000000643e+01,-3.259259258999999798e+00,6.586411676000000170e+01,1.000000000000000000e+00,4.192541607993731032e-03,5.575855349147209381e+02,1.168772045008633409e+00,1.227486786180246175e-01
2.357256587594070041e+01,1.764520651081249891e+00,1.814300793000000169e+02,7.211147837999999410e+02,3.688333332999999925e+01,1.186944444999999959e+01,2.269889307249999888e+01,1.000000000000000000e+00,1.046787518308506552e-03,2.540718134966236903e+02,1.143589965718087242e+00,1.174278113248759248e-01
2.086964719301899862e+01,1.353714903738140052e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.378333333000000493e+01,-2.303240740999999758e+00,3.080897148500000071e+01,1.000000000000000000e+00,4.108161119853676393e-03,7.893883443799644510e+02,1.440562030262353854e+00,1.334855991740805659e-01
2.072251416474869856e+01,1.191774106956020063e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.147499999999999432e+01,2.831018518000000039e+00,3.261194231079999639e+01,1.000000000000000000e+00,1.824595717907360982e-03,2.051256712808457507e+02,1.249918692553785071e+00,2.298438825507010952e-01
2.223938689095290044e+01,1.591226843487219966e+01,8.041502427000000353e+01,2.571973660000000383e-01,9.799166787999999428e+01,1.222546273999999933e+01,3.748767661920000194e+01,1.000000000000000000e+00,2.238815848604944897e-03,4.605380961211698718e+02,1.263518456187133321e+00,7.218279549411571461e-02
2.214686760136000032e+01,6.755343241270429644e+01,5.600603140000000035e-01,5.106481139999999863e-01,9.386666667000000075e+01,6.002314815000000081e+00,5.623268962920000291e+01,1.000000000000000000e+00,1.934088313568629435e-03,3.287869091893903715e+02,1.571572137531349167e+00,1.444426779083072265e-01
2.455930305009379921e+01,0.000000000000000000e+00,6.506031330999999795e+01,3.242854940999999940e+02,3.844166666999999649e+01,1.587314815000000046e+01,2.244450509329999832e+01,0.000000000000000000e+00,2.202942282246613502e-03,2.059275035780814278e+02,1.468985259263128507e+00,2.245250902439384910e-01
1.793144807632430116e+01,2.096517224047930128e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.640000000000000568e+01,-6.417592592999999290e+00,3.487280624920000349e+01,1.000000000000000000e+00,4.255687009393358672e-03,5.493702702334533114e+02,1.428035967299972286e+00,2.061150746709764781e-01
2.057827522983080115e+01,2.113835607612299938e+01,7.268512735000000191e+01,6.930906780000000156e-01,8.818333332999999641e+01,3.645370371000000276e+00,4.105411356420000146e+01,1.000000000000000000e+00,1.223378252991581469e-03,6.972621591114652801e+02,1.196511064309087935e+00,1.553925302176786261e-01
2.074873492233329841e+01,4.692193177188639908e+01,9.083426957999999729e+01,9.722265490000000510e-01,8.166666666999999791e+01,5.279166667000000146e+00,4.523948259250000348e+01,1.000000000000000000e+00,3.351419894076809996e-03,6.917276301844322006e+02,1.565531474166840242e+00,2.829193202424076237e-01
2.271901572575760042e+01,3.075310932962419841e+01,1.513792633000000194e+02,1.659585474000000005e+01,6.883333333000000209e+01,2.976851850000000188e-01,4.261294574080000075e+01,1.000000000000000000e+00,2.870121904276308131e-03,9.824687917001429014e+02,1.559286913418147957e+00,1.826168055082913189e-01
2.199008265239740112e+01,2.723550345165400088e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.460833332999999357e+01,-3.533333333000000298e+00,3.913964911920000134e+01,1.000000000000000000e+00,4.302602344301006965e-03,2.658072196325966843e+02,1.533936257626385524e+00,1.093685951155822511e-01
2.210160358947020143e+01,3.637197961134769741e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.324166667000000075e+01,-1.123379629999999985e+01,4.472870898170000231e+01,1.000000000000000000e+00,3.703251172442418703e-03,8.285120264813529047e+02,1.709718062125539895e+00,2.840746736188670130e-01
2.093616530873039849e+01,1.224905007006950086e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.143333333000000351e+01,-4.674537036999999451e+00,3.666641226830000022e+01,1.000000000000000000e+00,3.798540430933049217e-03,9.329271578197684676e+02,1.251855506955083186e+00,1.852382751398718441e-01
1.924862731079030098e+01,8.467054993226579285e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.039166667000000643e+01,2.384722221999999725e+00,2.315400137500000000e+01,1.000000000000000000e+00,3.726046448062451510e-03,6.743499750597929960e+02,1.268396568403673319e+00,2.591311643696987688e-02
2.379200538998199832e+01,2.146460427716240016e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.102499999999999858e+01,7.296759258999999886e+00,2.184437781829999992e+01,1.000000000000000000e+00,1.961395599289741422e-03,7.579516374893420334e+02,1.364363255383566731e+00,2.726721825368644270e-02
2.017231198253389834e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.884999999999999432e+01,1.380185185000000025e+01,2.240976733420000144e+01,0.000000000000000000e+00,1.314364256880376503e-03,6.053405229034708555e+02,1.419874789594514741e+00,1.651989451004340359e-01
2.167234065085969874e+01,1.466120488707360003e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.209166666999999507e+01,1.205324073999999968e+01,3.071281798080000058e+01,1.000000000000000000e+00,2.221443429335674680e-03,7.776058691553723747e+02,1.467558727478348590e+00,2.519522034045247327e-01
2.143176193929739881e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.367499999999999716e+01,1.366898147999999935e+01,2.234222225829999786e+01,0.000000000000000000e+00,4.458664439250167692e-03,5.679876862271748905e+02,1.491336760251026128e+00,3.257412585136327393e-02
2.296292158451970167e+01,3.124233869248940110e+01,1.856623551999999790e+02,1.688862514999999860e+02,6.104999999999999716e+01,-4.675925926000000565e+00,5.172069930669999849e+01,1.000000000000000000e+00,4.987544963271781789e-03,8.956642326276308950e+02,1.320802381837748563e+00,3.741201360674767384e-02
2.273503972107370075e+01,1.875089139956180162e+01,1.517973360000000014e+02,2.148489321999999788e+02,7.543333332999999641e+01,9.722221999999999115e-03,3.964148820749999658e+01,1.000000000000000000e+00,3.339052708267953740e-03,9.008567570325216138e+02,1.234994493021874584e+00,1.474856686123705019e-01
2.109216784714540083e+01,3.553388825594319655e+01,1.102192130000000103e-01,6.486436400000000768e-02,9.409166666999999507e+01,3.870833333999999848e+00,5.766954527579999734e+01,1.000000000000000000e+00,4.471481511382042855e-03,8.855027381846882690e+02,1.187599500520403195e+00,4.473358921352135753e-02
2.254572491716589866e+01,2.204363368921179855e+01,2.245174635999999850e+02,2.731709164000000101e+02,5.239999999999999858e+01,2.161574074000000234e+00,3.313497163249999744e+01,1.000000000000000000e+00,3.502091702430740021e-03,4.920747048114934046e+02,1.711132012133297131e+00,1.291657029429929271e-01
2.329054598225830119e+01,1.737359063013670024e+01,1.846940930999999750e+02,1.669357954000000177e+02,6.520000000000000284e+01,1.727777778000000097e+00,3.630068988000000019e+01,1.000000000000000000e+00,4.598761706292645718e-03,3.207428636283347032e+02,1.422059473369152949e+00,2.356391500992579269e-01
2.267207921609480081e+01,1.602280495410610017e+00,3.796736796999999797e+01,2.349487031999999864e+00,6.311666667000000075e+01,1.406666667000000004e+01,2.226693959250000177e+01,1.666666666999999935e-01,3.744688766127054948e-03,5.806793323229542239e+02,1.400921272516025162e+00,2.218030212695564218e-01
1.834264082138999896e+01,3.998362910351070099e+01,2.157672440999999885e+00,5.632625929999999226e-01,7.318333332999999641e+01,7.687500000000000000e+00,5.036335300919999725e+01,1.000000000000000000e+00,3.884764985903505288e-03,9.113904238594385561e+02,1.667068336316752886e+00,2.983221867046707554e-01
2.090537990205960028e+01,1.394326716623469942e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.778333332999999783e+01,1.907407410000000192e-01,3.282405578750000075e+01,1.000000000000000000e+00,2.772013107394531023e-03,9.423638355271089040e+02,1.380585203587330501e+00,1.640895294243233105e-01
2.181466213146419975e+01,6.384762597673460327e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.684999999999999432e+01,1.115416667000000039e+01,3.138198707829999989e+01,1.000000000000000000e+00,4.037910939761508652e-03,9.546240629179376356e+02,1.226437256355088046e+00,2.252679144562485386e-02
2.115335792729720055e+01,3.712704329665459824e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.012023750000000177e+01,-7.126322777999999580e+00,4.000728634330000233e+01,1.000000000000000000e+00,1.738140256774112821e-03,9.590512211736621566e+02,1.632375195716881500e+00,6.643207136581431860e-02
2.114740500316149863e+01,2.373357723978099898e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.285833332999999357e+01,-3.999537037000000073e+00,3.675767000999999823e+01,1.000000000000000000e+00,2.993458210199238280e-03,4.255960473909749453e+02,1.634517328801702973e+00,2.416941769666658413e-01
2.356442092552730116e+01,8.661250361512534690e-02,7.450165950999999609e+01,3.915006571999999778e+02,4.368333333000000351e+01,1.199351852000000029e+01,2.269809938919999937e+01,1.000000000000000000e+00,3.984294276101854257e-03,6.884399455253512770e+02,1.471197551397200876e+00,8.310275764942735843e-02
1.942382882400340094e+01,1.060687410369789951e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.933333333000000209e+01,-1.462499999999999911e+00,3.886023212919999992e+01,1.000000000000000000e+00,1.553997734828590008e-03,2.969219451332791664e+02,1.142361978710396242e+00,1.868261229756468522e-01
1.647277858556219954e+01,1.782090232650849870e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.910833332999999357e+01,-1.246250000000000036e+01,5.058428532420000323e+01,1.000000000000000000e+00,3.861107608776899458e-03,9.876370413635643217e+02,1.161377277564017652e+00,2.604164703510176149e-01
1.978377350688710123e+01,1.303964928143179947e+01,1.714212146999999788e+02,2.900053896999999665e+02,5.804166666999999791e+01,1.016249999999999964e+01,3.409607806079999648e+01,1.000000000000000000e+00,4.537371093701718372e-03,9.352700661756073259e+02,1.179989941229288020e+00,1.781272887438974939e-01
2.006996450667420007e+01,8.653805950141279624e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.025833332999999925e+01,6.036111111000000307e+00,3.059755111579999820e+01,1.000000000000000000e+00,2.885388626613707985e-03,3.791948990636717554e+02,1.268769458012179774e+00,2.927458162355989768e-01
1.999894361548480148e+01,7.820329109198249640e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.874166667000000075e+01,6.827777777999999742e+00,3.176738845330000061e+01,1.000000000000000000e+00,3.339052708267953740e-03,9.008567570325216138e+02,1.234994493021874584e+00,1.474856686123705019e-01
2.405009555825759904e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.867499999999999716e+01,1.658148148000000077e+01,3.010913536079999986e+01,0.000000000000000000e+00,2.321121255020723063e-03,2.509342815209327568e+02,1.456164032380497186e+00,2.048688500391779299e-01
2.144313199704999917e+01,1.139300736948099946e+01,2.741563474999999812e+02,1.228207175000000007e+02,5.564999999999999858e+01,2.600000000000000089e+00,3.439692217920000417e+01,1.000000000000000000e+00,2.602971795001309506e-03,5.550782249635784638e+02,1.128857847668511827e+00,2.348157954846624706e-01
2.199544712619890063e+01,1.691353735645099832e+01,9.767744577000000561e+01,4.069445106999999666e+02,7.095000000000000284e+01,3.268518518000000039e+00,3.729117004670000313e+01,1.000000000000000000e+00,3.118381579780752852e-03,9.559626649184283451e+02,1.284683070185703047e+00,5.168379711611700150e-02
1.763846645468050056e+01,6.484796618792040057e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577499999999999858e+01,5.002777778000000453e+00,2.351213668249999955e+01,1.000000000000000000e+00,1.892446491050586363e-03,3.263146605268157145e+02,1.256526648626056897e+00,2.662624995382661952e-01
2.466901833945859934e+01,0.000000000000000000e+00,3.321380565000000047e+02,2.043379281999999932e+02,5.352499999999999858e+01,2.266736111000000164e+01,2.418999010670000160e+01,0.000000000000000000e+00,4.948164456180495843e-03,4.487645691222950290e+02,1.378969954712128798e+00,2.768557895142632064e-01
1.919119361224559839e+01,2.817663050284210158e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.371666667000000217e+01,-6.177777777999999387e+00,3.537058930170000082e+01,1.000000000000000000e+00,2.806136892833304558e-03,8.784809863107464025e+02,1.653466892810816713e+00,2.360190630963111477e-02
2.342063067528169995e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821666666999999507e+01,1.726203703999999917e+01,2.396525601829999985e+01,0.000000000000000000e+00,3.118381579780752852e-03,9.559626649184283451e+02,1.284683070185703047e+00,5.168379711611700150e-02
2.182481689271689973e+01,2.329034491560179987e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.213333332999999925e+01,5.143981480999999967e+00,3.518216882499999798e+01,1.000000000000000000e+00,1.738140256774112821e-03,9.590512211736621566e+02,1.632375195716881500e+00,6.643207136581431860e-02
2.333725051590660016e+01,2.069081225921859968e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.527500000000000568e+01,3.685185184999999919e+00,3.396333237500000024e+01,1.000000000000000000e+00,1.917937030133757669e-03,3.736617306079305081e+02,1.588098805324279494e+00,4.188450992176380450e-02
2.088998997853520123e+01,2.858763911712199857e+01,6.629698319000000062e+00,8.192741119999999988e-01,9.654166666999999791e+01,7.508333332999999499e+00,4.582936963080000226e+01,1.000000000000000000e+00,1.543085168328602822e-03,8.693292390766536073e+02,1.218470273526814696e+00,2.430168258823972305e-01
2.156815762080190169e+01,1.347223886132359993e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.982500000000000284e+01,4.458333333999999759e+00,3.131357090579999891e+01,1.000000000000000000e+00,1.358731560304630125e-03,2.728069458114778172e+02,1.361486458868025329e+00,2.458181973462481018e-01
