,,sim 52,mea daily,sim daily,mea hourly,sim hourly,,,,,,,,,,,,,,,
,521264.6737,480482.0181,-0.078237904,,,,,1:y true - y pred square,y true - y pred,,y true mean,1 diff square mean,daily cvrmse,daily mbe,,y true - y pred hourly,y true - y pred square hourly,y true mean,diff square mean,hourly cvrmse,hourly mbe
2017-04-22T18:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T19:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T20:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T21:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T22:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-22T23:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T00:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T01:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T02:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:20:00Z,11.2820387,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:25:00Z,0.67717,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:30:00Z,3.16943383,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:35:00Z,3.15554738,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:40:00Z,2.62151837,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:45:00Z,2.62076688,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:50:00Z,2.72198033,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T03:55:00Z,2.74421287,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:00:00Z,2.60972285,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:05:00Z,3.0223496,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:10:00Z,3.01456785,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:15:00Z,3.00818729,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:20:00Z,2.74895883,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:25:00Z,3.02765083,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:30:00Z,3.15377164,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:35:00Z,2.60741854,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:40:00Z,2.88215327,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:45:00Z,3.03022957,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:50:00Z,2.611425,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T04:55:00Z,3.03051949,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:00:00Z,2.8794682,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:05:00Z,2.74919319,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:10:00Z,2.96589947,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:15:00Z,2.885034,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:20:00Z,2.8785255,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:25:00Z,2.88029861,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:30:00Z,2.73814845,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:35:00Z,3.021916,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:40:00Z,3.02932,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:45:00Z,2.74674749,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:50:00Z,2.879732,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T05:55:00Z,2.883344,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:00:00Z,2.88298035,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:05:00Z,2.66134453,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:10:00Z,2.88297653,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:15:00Z,2.74869514,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:20:00Z,2.75049877,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:25:00Z,2.877836,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:30:00Z,2.74747419,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:35:00Z,2.69256449,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:40:00Z,2.89176917,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:45:00Z,2.726811,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:50:00Z,2.59568119,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T06:55:00Z,2.74619,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:00:00Z,2.75318265,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:05:00Z,2.864615,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:10:00Z,3.02328563,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:15:00Z,2.74708414,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:20:00Z,3.003355,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:25:00Z,2.74318075,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:30:00Z,2.743569,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:35:00Z,2.74739218,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:40:00Z,3.15196824,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:45:00Z,2.74289441,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:50:00Z,3.01493931,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T07:55:00Z,2.745246,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:00:00Z,2.88417435,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:05:00Z,2.87484074,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:10:00Z,3.02186656,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:15:00Z,3.01760864,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:20:00Z,2.73936,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:25:00Z,2.74702382,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:30:00Z,2.61325264,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:35:00Z,2.87730885,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:40:00Z,3.02239871,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:45:00Z,3.01943731,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:50:00Z,2.8794682,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T08:55:00Z,2.61275148,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:00:00Z,2.879867,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:05:00Z,3.01813841,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:10:00Z,3.028536,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:15:00Z,2.888149,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:20:00Z,2.74376082,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:25:00Z,2.614937,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:30:00Z,2.615493,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:35:00Z,2.79556656,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:40:00Z,2.8873713,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:45:00Z,3.00448918,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:50:00Z,2.74394917,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T09:55:00Z,2.88119817,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:00:00Z,2.59449553,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:05:00Z,2.875615,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:10:00Z,98.9583359,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:15:00Z,30.1627216,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:20:00Z,20.630722,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:25:00Z,13.266818,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:30:00Z,22.8407784,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:35:00Z,21.749012,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:40:00Z,9.25869,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:45:00Z,8.963311,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:50:00Z,11.4663687,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T10:55:00Z,25.0067329,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:00:00Z,11.7170267,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:05:00Z,5.91427469,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:10:00Z,4.2620945,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:15:00Z,3.98846316,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:20:00Z,4.13293,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:25:00Z,3.57839179,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:30:00Z,3.58797932,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:35:00Z,3.01801252,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:40:00Z,3.848888,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:45:00Z,3.7221396,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:50:00Z,3.15251517,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T11:55:00Z,3.15274048,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:00:00Z,3.02007842,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:05:00Z,27.3517685,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:10:00Z,40.76466,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:15:00Z,17.9750557,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:20:00Z,11.2411165,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:25:00Z,12.3309937,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:30:00Z,19.9113522,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:35:00Z,16.9101486,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:40:00Z,13.26248,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:45:00Z,8.542988,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:50:00Z,8.010076,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T12:55:00Z,4.03055573,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:00:00Z,4.398396,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:05:00Z,3.72395444,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:10:00Z,3.58184028,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:15:00Z,3.71072,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T13:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T14:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T15:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T16:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T17:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T18:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T19:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T20:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T21:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:30:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:35:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:40:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:45:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:50:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T22:55:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:00:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:05:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:10:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:15:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:20:00Z,0,,,,0,0,,,,,,,,,,,,,,,
2017-04-23T23:25:00Z,0,,,,0,0,,,,,,,,,,,,,,,
