,,f,c
2017-02-15T21:55:00Z,,71.84276272,22.13486818
2017-02-15T22:00:00Z,,71.83619937,22.13122187
2017-02-15T22:05:00Z,,71.80551272,22.11417373
2017-02-15T22:10:00Z,,71.78607333,22.10337407
2017-02-15T22:15:00Z,,71.77015428,22.09453015
2017-02-15T22:20:00Z,,71.74506778,22.08059321
2017-02-15T22:25:00Z,,71.71856073,22.06586707
2017-02-15T22:30:00Z,,71.69733,22.05407222
2017-02-15T22:35:00Z,,71.68300516,22.04611398
2017-02-15T22:40:00Z,,71.65620884,22.03122714
2017-02-15T22:45:00Z,,71.66883667,22.03824259
2017-02-15T22:50:00Z,,71.67016376,22.03897986
2017-02-15T22:55:00Z,,71.67799389,22.04332994
2017-02-15T23:00:00Z,,71.67934826,22.04408236
2017-02-15T23:05:00Z,,71.68305829,22.04614349
2017-02-15T23:10:00Z,,71.69388,22.05215556
2017-02-15T23:15:00Z,,71.71961778,22.06645432
2017-02-15T23:20:00Z,,71.73266349,22.07370194
2017-02-15T23:25:00Z,,71.71816947,22.0656497
2017-02-15T23:30:00Z,,71.72726808,22.07070449
2017-02-15T23:35:00Z,,71.72627179,22.07015099
2017-02-15T23:40:00Z,,71.70916504,22.06064725
2017-02-15T23:45:00Z,,71.66773778,22.0376321
2017-02-15T23:50:00Z,,71.66525889,22.03625494
2017-02-15T23:55:00Z,,71.5935343,21.99640794
2017-02-16T00:00:00Z,,71.56626556,21.98125864
2017-02-16T00:05:00Z,,71.56597,21.98109444
2017-02-16T00:10:00Z,,71.58702733,21.99279296
2017-02-16T00:15:00Z,,71.58752333,21.99306852
2017-02-16T00:20:00Z,,71.59170444,21.99539136
2017-02-16T00:25:00Z,,71.59312399,21.99617999
2017-02-16T00:30:00Z,,71.60268387,22.00149104
2017-02-16T00:35:00Z,,71.63689783,22.0204988
2017-02-16T00:40:00Z,,71.65244672,22.02913707
2017-02-16T00:45:00Z,,71.64847613,22.02693119
2017-02-16T00:50:00Z,,71.6373484,22.02074911
2017-02-16T00:55:00Z,,71.639454,22.02191889
2017-02-16T01:00:00Z,,71.63241728,22.0180096
2017-02-16T01:05:00Z,,71.62200556,22.01222531
2017-02-16T01:10:00Z,,71.60094109,22.00052283
2017-02-16T01:15:00Z,,71.56112844,21.97840469
2017-02-16T01:20:00Z,,71.51054889,21.95030494
2017-02-16T01:25:00Z,,71.42912111,21.90506728
2017-02-16T01:30:00Z,,71.34424776,21.85791542
2017-02-16T01:35:00Z,,71.26209229,21.81227349
2017-02-16T01:40:00Z,,71.19780718,21.77655954
2017-02-16T01:45:00Z,,71.07842448,21.71023582
2017-02-16T01:50:00Z,,70.98385886,21.65769936
2017-02-16T01:55:00Z,,70.89082333,21.60601296
2017-02-16T02:00:00Z,,70.78370667,21.5465037
2017-02-16T02:05:00Z,,70.71685466,21.5093637
2017-02-16T02:10:00Z,,70.64676677,21.47042598
2017-02-16T02:15:00Z,,70.57938764,21.43299314
2017-02-16T02:20:00Z,,70.51483503,21.39713057
2017-02-16T02:25:00Z,,70.45993444,21.36663025
2017-02-16T02:30:00Z,,70.3827929,21.32377383
2017-02-16T02:35:00Z,,70.32352492,21.29084718
2017-02-16T02:40:00Z,,70.25353331,21.25196295
2017-02-16T02:45:00Z,,70.19424603,21.21902557
2017-02-16T02:50:00Z,,70.13107341,21.18392967
2017-02-16T02:55:00Z,,70.0676827,21.14871261
2017-02-16T03:00:00Z,,70.04134,21.13407778
2017-02-16T03:05:00Z,,69.98658172,21.10365651
2017-02-16T03:10:00Z,,69.94702726,21.08168181
2017-02-16T03:15:00Z,,69.9182762,21.065709
2017-02-16T03:20:00Z,,69.88313769,21.0461876
2017-02-16T03:25:00Z,,69.86569,21.03649444
2017-02-16T03:30:00Z,,69.84110126,21.02283403
2017-02-16T03:35:00Z,,69.80400044,21.00222247
2017-02-16T03:40:00Z,,69.78472722,20.99151512
2017-02-16T03:45:00Z,,69.75610829,20.97561572
2017-02-16T03:50:00Z,,69.71376719,20.95209288
2017-02-16T03:55:00Z,,69.71054111,20.95030062
2017-02-16T04:00:00Z,,69.6647429,20.92485717
2017-02-16T04:05:00Z,,69.62741059,20.90411699
2017-02-16T04:10:00Z,,69.62286236,20.9015902
2017-02-16T04:15:00Z,,69.59278499,20.88488055
2017-02-16T04:20:00Z,,69.55768397,20.86537998
2017-02-16T04:25:00Z,,69.53656232,20.85364573
2017-02-16T04:30:00Z,,69.50400173,20.83555652
2017-02-16T04:35:00Z,,69.45969947,20.81094415
2017-02-16T04:40:00Z,,69.43893117,20.7994062
2017-02-16T04:45:00Z,,69.40777114,20.78209508
2017-02-16T04:50:00Z,,69.38690168,20.77050093
2017-02-16T04:55:00Z,,69.33919482,20.74399712
2017-02-16T05:00:00Z,,69.3080006,20.726667
2017-02-16T05:05:00Z,,69.28362844,20.71312691
2017-02-16T05:10:00Z,,69.24983889,20.69435494
2017-02-16T05:15:00Z,,69.22795762,20.68219868
2017-02-16T05:20:00Z,,69.19431846,20.66351025
2017-02-16T05:25:00Z,,69.16480158,20.64711199
2017-02-16T05:30:00Z,,69.14061938,20.63367743
2017-02-16T05:35:00Z,,69.11429723,20.61905402
2017-02-16T05:40:00Z,,69.10298654,20.6127703
2017-02-16T05:45:00Z,,69.06213677,20.59007598
2017-02-16T05:50:00Z,,69.03416111,20.57453395
2017-02-16T05:55:00Z,,69.0039157,20.55773094
2017-02-16T06:00:00Z,,68.97930783,20.54405991
2017-02-16T06:05:00Z,,68.94500057,20.52500031
2017-02-16T06:10:00Z,,68.94441841,20.5246769
2017-02-16T06:15:00Z,,68.89381822,20.49656568
2017-02-16T06:20:00Z,,68.87719826,20.48733236
2017-02-16T06:25:00Z,,68.84210819,20.46783788
2017-02-16T06:30:00Z,,68.82695398,20.45941888
2017-02-16T06:35:00Z,,68.80263889,20.44591049
2017-02-16T06:40:00Z,,68.79389608,20.44105338
2017-02-16T06:45:00Z,,68.75985653,20.42214252
2017-02-16T06:50:00Z,,68.74153883,20.41196602
2017-02-16T06:55:00Z,,68.75069444,20.41705247
2017-02-16T07:00:00Z,,68.75358,20.41865556
2017-02-16T07:05:00Z,,68.79288441,20.44049134
2017-02-16T07:10:00Z,,68.81036556,20.45020309
2017-02-16T07:15:00Z,,68.83323606,20.46290892
2017-02-16T07:20:00Z,,68.83904426,20.4661357
2017-02-16T07:25:00Z,,68.83090443,20.46161357
2017-02-16T07:30:00Z,,68.81713847,20.45396581
2017-02-16T07:35:00Z,,68.80291507,20.44606393
2017-02-16T07:40:00Z,,68.77924111,20.43291173
2017-02-16T07:45:00Z,,68.74388333,20.41326852
2017-02-16T07:50:00Z,,68.72631399,20.40350777
2017-02-16T07:55:00Z,,68.70753886,20.39307714
2017-02-16T08:00:00Z,,68.70449556,20.39138642
2017-02-16T08:05:00Z,,68.68053836,20.37807686
2017-02-16T08:10:00Z,,68.64842331,20.36023517
2017-02-16T08:15:00Z,,68.63807667,20.35448704
2017-02-16T08:20:00Z,,68.6040311,20.33557283
2017-02-16T08:25:00Z,,68.60979479,20.33877488
2017-02-16T08:30:00Z,,68.58736333,20.32631296
2017-02-16T08:35:00Z,,68.58477046,20.32487248
2017-02-16T08:40:00Z,,68.56984119,20.31657844
2017-02-16T08:45:00Z,,68.54689004,20.3038278
2017-02-16T08:50:00Z,,68.51624383,20.28680213
2017-02-16T08:55:00Z,,68.51610778,20.28672654
2017-02-16T09:00:00Z,,68.49924,20.27735556
2017-02-16T09:05:00Z,,68.49773378,20.27651877
2017-02-16T09:10:00Z,,68.4699033,20.26105739
2017-02-16T09:15:00Z,,68.46101386,20.25611881
2017-02-16T09:20:00Z,,68.42151494,20.23417497
2017-02-16T09:25:00Z,,68.40253506,20.22363059
2017-02-16T09:30:00Z,,68.41607057,20.23115031
2017-02-16T09:35:00Z,,68.39797844,20.22109914
2017-02-16T09:40:00Z,,68.38272902,20.21262723
2017-02-16T09:45:00Z,,68.38528159,20.21404533
2017-02-16T09:50:00Z,,68.34605778,20.19225432
2017-02-16T09:55:00Z,,68.31214778,20.17341543
2017-02-16T10:00:00Z,,68.28668599,20.15926999
2017-02-16T10:05:00Z,,68.25704932,20.14280518
2017-02-16T10:10:00Z,,68.24551167,20.13639537
2017-02-16T10:15:00Z,,68.24566838,20.13648243
2017-02-16T10:20:00Z,,68.22262017,20.12367787
2017-02-16T10:25:00Z,,68.20862211,20.11590117
2017-02-16T10:30:00Z,,68.21829667,20.12127593
2017-02-16T10:35:00Z,,68.20914336,20.11619075
2017-02-16T10:40:00Z,,68.21443222,20.11912901
2017-02-16T10:45:00Z,,68.21351222,20.1186179
2017-02-16T10:50:00Z,,68.2126284,20.11812689
2017-02-16T10:55:00Z,,68.22797556,20.12665309
2017-02-16T11:00:00Z,,68.22449667,20.12472037
2017-02-16T11:05:00Z,,68.21971889,20.12206605
2017-02-16T11:10:00Z,,68.21060458,20.11700254
2017-02-16T11:15:00Z,,68.20082156,20.11156753
2017-02-16T11:20:00Z,,68.18047203,20.10026224
2017-02-16T11:25:00Z,,68.20379889,20.1132216
2017-02-16T11:30:00Z,,68.1908472,20.10602622
2017-02-16T11:35:00Z,,68.18375092,20.10208385
2017-02-16T11:40:00Z,,68.18083164,20.10046202
2017-02-16T11:45:00Z,,68.15754399,20.08752444
2017-02-16T11:50:00Z,,68.14521,20.08067222
2017-02-16T11:55:00Z,,68.13353156,20.0741842
2017-02-16T12:00:00Z,,68.09740111,20.05411173
2017-02-16T12:05:00Z,,68.10872267,20.06040148
2017-02-16T12:10:00Z,,68.14716836,20.0817602
2017-02-16T12:15:00Z,,68.21536556,20.11964753
2017-02-16T12:20:00Z,,68.31193222,20.17329568
2017-02-16T12:25:00Z,,68.41439958,20.23022199
2017-02-16T12:30:00Z,,68.53186214,20.29547897
2017-02-16T12:35:00Z,,68.64848009,20.36026672
2017-02-16T12:40:00Z,,68.80157778,20.44532099
2017-02-16T12:45:00Z,,68.95301566,20.52945314
2017-02-16T12:50:00Z,,69.10378676,20.61321486
2017-02-16T12:55:00Z,,69.27246092,20.70692273
2017-02-16T13:00:00Z,,69.42585379,20.79214099
2017-02-16T13:05:00Z,,69.5967256,20.88706978
2017-02-16T13:10:00Z,,69.78630287,20.99239048
2017-02-16T13:15:00Z,,69.96795444,21.09330802
2017-02-16T13:20:00Z,,70.14487857,21.1915992
2017-02-16T13:25:00Z,,70.31901876,21.28834375
2017-02-16T13:30:00Z,,70.50359892,21.39088829
2017-02-16T13:35:00Z,,70.67737664,21.48743147
2017-02-16T13:40:00Z,,70.85858117,21.58810065
2017-02-16T13:45:00Z,,71.02114756,21.67841531
2017-02-16T13:50:00Z,,71.19189769,21.77327649
2017-02-16T13:55:00Z,,71.31740091,21.84300051
2017-02-16T14:00:00Z,,71.4413817,21.91187872
2017-02-16T14:05:00Z,,71.56437112,21.98020618
2017-02-16T14:10:00Z,,71.66254378,22.03474654
2017-02-16T14:15:00Z,,71.78737222,22.10409568
2017-02-16T14:20:00Z,,71.920585,22.17810278
2017-02-16T14:25:00Z,,72.04859762,22.2492209
2017-02-16T14:30:00Z,,72.19257667,22.32920926
2017-02-16T14:35:00Z,,72.30215778,22.39008765
2017-02-16T14:40:00Z,,72.40124954,22.44513864
2017-02-16T14:45:00Z,,72.45118609,22.47288116
2017-02-16T14:50:00Z,,72.44684333,22.47046852
2017-02-16T14:55:00Z,,72.4340022,22.46333456
2017-02-16T15:00:00Z,,72.41501778,22.45278765
2017-02-16T15:05:00Z,,72.36379812,22.42433229
2017-02-16T15:10:00Z,,72.31378268,22.39654593
2017-02-16T15:15:00Z,,72.25435583,22.36353102
2017-02-16T15:20:00Z,,72.22134883,22.3451938
2017-02-16T15:25:00Z,,72.1794806,22.32193367
2017-02-16T15:30:00Z,,72.13094333,22.29496852
2017-02-16T15:35:00Z,,72.10931111,22.28295062
2017-02-16T15:40:00Z,,72.11401881,22.28556601
2017-02-16T15:45:00Z,,72.10851728,22.2825096
2017-02-16T15:50:00Z,,72.10291284,22.27939602
2017-02-16T15:55:00Z,,72.11227324,22.28459625
2017-02-16T16:00:00Z,,72.12781951,22.29323306
2017-02-16T16:05:00Z,,72.16937556,22.31631975
2017-02-16T16:10:00Z,,72.18756878,22.3264271
2017-02-16T16:15:00Z,,72.19735111,22.33186173
2017-02-16T16:20:00Z,,72.23347397,22.35192998
2017-02-16T16:25:00Z,,72.21534491,22.34185828
2017-02-16T16:30:00Z,,72.218999,22.34388833
2017-02-16T16:35:00Z,,72.24363162,22.35757312
2017-02-16T16:40:00Z,,72.2434046,22.357447
2017-02-16T16:45:00Z,,72.27536891,22.37520495
2017-02-16T16:50:00Z,,72.27579381,22.37544101
2017-02-16T16:55:00Z,,72.30288133,22.39048963
2017-02-16T17:00:00Z,,72.30664833,22.39258241
2017-02-16T17:05:00Z,,72.29612162,22.38673423
2017-02-16T17:10:00Z,,72.31433329,22.39685183
2017-02-16T17:15:00Z,,72.32561306,22.40311836
2017-02-16T17:20:00Z,,72.30289326,22.39049625
2017-02-16T17:25:00Z,,72.29438333,22.38576852
2017-02-16T17:30:00Z,,72.28516179,22.38064544
2017-02-16T17:35:00Z,,72.28728778,22.38182654
2017-02-16T17:40:00Z,,72.25963828,22.36646571
2017-02-16T17:45:00Z,,72.25950269,22.36639038
2017-02-16T17:50:00Z,,72.21930401,22.34405778
2017-02-16T17:55:00Z,,72.20681667,22.33712037
2017-02-16T18:00:00Z,,72.17095833,22.31719907
2017-02-16T18:05:00Z,,72.15976233,22.31097907
2017-02-16T18:10:00Z,,72.1586173,22.31034294
2017-02-16T18:15:00Z,,72.1305372,22.29474289
2017-02-16T18:20:00Z,,72.15015401,22.30564112
2017-02-16T18:25:00Z,,72.17473838,22.3192991
2017-02-16T18:30:00Z,,72.19115044,22.32841691
2017-02-16T18:35:00Z,,72.20756329,22.33753516
2017-02-16T18:40:00Z,,72.22240333,22.34577963
2017-02-16T18:45:00Z,,72.23646062,22.35358923
2017-02-16T18:50:00Z,,72.22964126,22.3498007
2017-02-16T18:55:00Z,,72.19735222,22.33186235
2017-02-16T19:00:00Z,,72.19557667,22.33087593
2017-02-16T19:05:00Z,,72.1626548,22.312586
2017-02-16T19:10:00Z,,72.15602279,22.30890155
2017-02-16T19:15:00Z,,72.16087938,22.31159965
2017-02-16T19:20:00Z,,72.12660271,22.29255706
2017-02-16T19:25:00Z,,72.14116537,22.30064743
2017-02-16T19:30:00Z,,72.11009222,22.28338457
2017-02-16T19:35:00Z,,72.12255656,22.2903092
2017-02-16T19:40:00Z,,72.12276779,22.29042655
2017-02-16T19:45:00Z,,72.11534462,22.28630257
2017-02-16T19:50:00Z,,72.09894377,22.27719098
2017-02-16T19:55:00Z,,72.07621049,22.26456138
2017-02-16T20:00:00Z,,72.09990068,22.2777226
2017-02-16T20:05:00Z,,72.12175789,22.28986549
2017-02-16T20:10:00Z,,72.16411288,22.31339604
2017-02-16T20:15:00Z,,72.20913894,22.33841052
2017-02-16T20:20:00Z,,72.26033051,22.36685028
2017-02-16T20:25:00Z,,72.33730136,22.40961186
2017-02-16T20:30:00Z,,72.36299497,22.42388609
2017-02-16T20:35:00Z,,72.41903709,22.4550206
2017-02-16T20:40:00Z,,72.43685377,22.46491876
2017-02-16T20:45:00Z,,72.46741179,22.48189544
2017-02-16T20:50:00Z,,72.51585111,22.50880617
2017-02-16T20:55:00Z,,72.53526872,22.51959373
2017-02-16T21:00:00Z,,72.53136889,22.51742716
2017-02-16T21:05:00Z,,72.55505717,22.53058731
2017-02-16T21:10:00Z,,72.57694949,22.54274972
2017-02-16T21:15:00Z,,72.5791149,22.54395272
2017-02-16T21:20:00Z,,72.57553623,22.54196457
2017-02-16T21:25:00Z,,72.54713511,22.52618617
2017-02-16T21:30:00Z,,72.53500096,22.51944498
2017-02-16T21:35:00Z,,72.49690994,22.4982833
2017-02-16T21:40:00Z,,72.45859667,22.47699815
2017-02-16T21:45:00Z,,72.40386401,22.44659112
2017-02-16T21:50:00Z,,72.35356351,22.4186464
2017-02-16T21:55:00Z,,72.28168672,22.37871485
2017-02-16T22:00:00Z,,72.22713547,22.34840859
2017-02-16T22:05:00Z,,72.17479043,22.31932802
2017-02-16T22:10:00Z,,72.11732671,22.28740373
2017-02-16T22:15:00Z,,72.07858778,22.2658821
2017-02-16T22:20:00Z,,72.03469157,22.24149531
2017-02-16T22:25:00Z,,71.99667903,22.22037724
2017-02-16T22:30:00Z,,71.95613111,22.19785062
2017-02-16T22:35:00Z,,71.93164178,22.18424543
2017-02-16T22:40:00Z,,71.87976287,22.15542381
2017-02-16T22:45:00Z,,71.85352727,22.14084848
2017-02-16T22:50:00Z,,71.82892046,22.12717803
2017-02-16T22:55:00Z,,71.80867556,22.11593086
2017-02-16T23:00:00Z,,71.76055283,22.08919602
2017-02-16T23:05:00Z,,71.73670489,22.07594716
2017-02-16T23:10:00Z,,71.72388446,22.0688247
2017-02-16T23:15:00Z,,71.74192333,22.0788463
2017-02-16T23:20:00Z,,71.75620222,22.08677901
2017-02-16T23:25:00Z,,71.75088099,22.08382277
2017-02-16T23:30:00Z,,71.76264111,22.09035617
2017-02-16T23:35:00Z,,71.78516497,22.10286943
2017-02-16T23:40:00Z,,71.76322833,22.09068241
2017-02-16T23:45:00Z,,71.79326794,22.10737108
2017-02-16T23:50:00Z,,71.7795071,22.09972617
2017-02-16T23:55:00Z,,71.79468272,22.10815707
2017-02-17T00:00:00Z,,71.79528477,22.10849154
2017-02-17T00:05:00Z,,71.79592459,22.10884699
2017-02-17T00:10:00Z,,71.80241052,22.11245029
2017-02-17T00:15:00Z,,71.77298556,22.09610309
2017-02-17T00:20:00Z,,71.75448333,22.08582407
2017-02-17T00:25:00Z,,71.69653714,22.05363175
2017-02-17T00:30:00Z,,71.67031503,22.03906391
2017-02-17T00:35:00Z,,71.63654267,22.02030148
2017-02-17T00:40:00Z,,71.60727489,22.0040416
2017-02-17T00:45:00Z,,71.57711597,21.98728665
2017-02-17T00:50:00Z,,71.55343111,21.9741284
2017-02-17T00:55:00Z,,71.60158987,22.00088326
2017-02-17T01:00:00Z,,71.67709396,22.04282998
2017-02-17T01:05:00Z,,71.73739778,22.0763321
2017-02-17T01:10:00Z,,71.81191102,22.11772835
2017-02-17T01:15:00Z,,71.84810798,22.13783777
2017-02-17T01:20:00Z,,71.84989911,22.13883284
2017-02-17T01:25:00Z,,71.81581382,22.11989657
2017-02-17T01:30:00Z,,71.77493168,22.09718427
2017-02-17T01:35:00Z,,71.71249111,22.06249506
2017-02-17T01:40:00Z,,71.64671778,22.02595432
2017-02-17T01:45:00Z,,71.55453017,21.97473898
2017-02-17T01:50:00Z,,71.4588634,21.92159078
2017-02-17T01:55:00Z,,71.35754444,21.86530247
2017-02-17T02:00:00Z,,71.27879562,21.82155312
2017-02-17T02:05:00Z,,71.17427608,21.76348671
2017-02-17T02:10:00Z,,71.06148454,21.70082475
2017-02-17T02:15:00Z,,70.965075,21.64726389
2017-02-17T02:20:00Z,,70.86037608,21.58909782
2017-02-17T02:25:00Z,,70.76289393,21.53494107
2017-02-17T02:30:00Z,,70.6723477,21.48463761
2017-02-17T02:35:00Z,,70.61066838,21.45037132
2017-02-17T02:40:00Z,,70.53455396,21.40808553
2017-02-17T02:45:00Z,,70.47008778,21.37227099
2017-02-17T02:50:00Z,,70.39543616,21.33079786
2017-02-17T02:55:00Z,,70.34448838,21.30249354
2017-02-17T03:00:00Z,,70.28079111,21.26710617
2017-02-17T03:05:00Z,,70.22258017,21.23476676
2017-02-17T03:10:00Z,,70.15462099,21.19701166
2017-02-17T03:15:00Z,,70.10702548,21.17056971
2017-02-17T03:20:00Z,,70.06063216,21.14479564
2017-02-17T03:25:00Z,,69.99749,21.10971667
2017-02-17T03:30:00Z,,69.94597991,21.08109995
2017-02-17T03:35:00Z,,69.88882508,21.04934727
2017-02-17T03:40:00Z,,69.84349329,21.02416294
2017-02-17T03:45:00Z,,69.78547821,20.99193234
2017-02-17T03:50:00Z,,69.74318054,20.96843364
2017-02-17T03:55:00Z,,69.71333274,20.95185152
2017-02-17T04:00:00Z,,69.66332824,20.92407125
2017-02-17T04:05:00Z,,69.60868012,20.89371118
2017-02-17T04:10:00Z,,69.57238618,20.87354788
2017-02-17T04:15:00Z,,69.53456508,20.85253615
2017-02-17T04:20:00Z,,69.49517852,20.83065473
2017-02-17T04:25:00Z,,69.45177556,20.80654198
2017-02-17T04:30:00Z,,69.41168889,20.7842716
2017-02-17T04:35:00Z,,69.39173451,20.77318584
2017-02-17T04:40:00Z,,69.35914551,20.75508084
2017-02-17T04:45:00Z,,69.33572111,20.74206728
2017-02-17T04:50:00Z,,69.28302057,20.7127892
2017-02-17T04:55:00Z,,69.24730333,20.6929463
2017-02-17T05:00:00Z,,69.23241333,20.68467407
2017-02-17T05:05:00Z,,69.20960886,20.67200492
2017-02-17T05:10:00Z,,69.15834889,20.64352716
2017-02-17T05:15:00Z,,69.15279778,20.64044321
2017-02-17T05:20:00Z,,69.12778556,20.62654753
2017-02-17T05:25:00Z,,69.10267934,20.61259964
2017-02-17T05:30:00Z,,69.07040056,20.59466698
2017-02-17T05:35:00Z,,69.0481561,20.58230894
2017-02-17T05:40:00Z,,69.01967957,20.56648865
2017-02-17T05:45:00Z,,68.99288326,20.55160181
2017-02-17T05:50:00Z,,68.96956838,20.5386491
2017-02-17T05:55:00Z,,68.92455326,20.5136407
2017-02-17T06:00:00Z,,68.90563732,20.50313185
2017-02-17T06:05:00Z,,68.8942543,20.49680794
2017-02-17T06:10:00Z,,68.88328333,20.49071296
2017-02-17T06:15:00Z,,68.87112271,20.48395706
2017-02-17T06:20:00Z,,68.84503407,20.46946337
2017-02-17T06:25:00Z,,68.82456168,20.45808982
2017-02-17T06:30:00Z,,68.82577894,20.45876608
2017-02-17T06:35:00Z,,68.83039664,20.46133147
2017-02-17T06:40:00Z,,68.82028833,20.45571574
2017-02-17T06:45:00Z,,68.80422333,20.44679074
2017-02-17T06:50:00Z,,68.7946584,20.44147689
2017-02-17T06:55:00Z,,68.78466684,20.43592602
2017-02-17T07:00:00Z,,68.77902116,20.43278953
2017-02-17T07:05:00Z,,68.76363387,20.42424104
2017-02-17T07:10:00Z,,68.78807344,20.43781858
2017-02-17T07:15:00Z,,68.81344169,20.45191205
2017-02-17T07:20:00Z,,68.84211889,20.46784383
2017-02-17T07:25:00Z,,68.86451271,20.48028484
2017-02-17T07:30:00Z,,68.87148049,20.48415583
2017-02-17T07:35:00Z,,68.88502269,20.49167927
2017-02-17T07:40:00Z,,68.86674839,20.48152688
2017-02-17T07:45:00Z,,68.85604778,20.4755821
2017-02-17T07:50:00Z,,68.83711563,20.46506424
2017-02-17T07:55:00Z,,68.81981512,20.45545285
2017-02-17T08:00:00Z,,68.79649062,20.44249479
2017-02-17T08:05:00Z,,68.77085778,20.42825432
2017-02-17T08:10:00Z,,68.7460295,20.41446083
2017-02-17T08:15:00Z,,68.73984049,20.41102249
2017-02-17T08:20:00Z,,68.72309381,20.40171878
2017-02-17T08:25:00Z,,68.70697731,20.39276517
2017-02-17T08:30:00Z,,68.71524889,20.39736049
2017-02-17T08:35:00Z,,68.71410393,20.39672441
2017-02-17T08:40:00Z,,68.70512836,20.39173798
2017-02-17T08:45:00Z,,68.70346274,20.39081264
2017-02-17T08:50:00Z,,68.67864937,20.37702743
2017-02-17T08:55:00Z,,68.66328651,20.36849251
2017-02-17T09:00:00Z,,68.65939159,20.36632866
2017-02-17T09:05:00Z,,68.65558378,20.36421321
2017-02-17T09:10:00Z,,68.65930726,20.36628181
2017-02-17T09:15:00Z,,68.63846939,20.35470522
2017-02-17T09:20:00Z,,68.6325116,20.35139533
2017-02-17T09:25:00Z,,68.6313395,20.35074417
2017-02-17T09:30:00Z,,68.6337183,20.35206572
2017-02-17T09:35:00Z,,68.64833667,20.36018704
2017-02-17T09:40:00Z,,68.66501223,20.36945124
2017-02-17T09:45:00Z,,68.68619001,20.38121667
2017-02-17T09:50:00Z,,68.7170678,20.398371
2017-02-17T09:55:00Z,,68.73849778,20.41027654
2017-02-17T10:00:00Z,,68.76988163,20.42771202
2017-02-17T10:05:00Z,,68.79956333,20.44420185
2017-02-17T10:10:00Z,,68.79971664,20.44428702
2017-02-17T10:15:00Z,,68.79171841,20.43984356
2017-02-17T10:20:00Z,,68.78169493,20.43427496
2017-02-17T10:25:00Z,,68.77607733,20.43115407
2017-02-17T10:30:00Z,,68.75362599,20.4186811
2017-02-17T10:35:00Z,,68.74242444,20.41245802
2017-02-17T10:40:00Z,,68.74001904,20.41112169
2017-02-17T10:45:00Z,,68.72269377,20.40149654
2017-02-17T10:50:00Z,,68.72153672,20.40085373
2017-02-17T10:55:00Z,,68.71628824,20.39793791
2017-02-17T11:00:00Z,,68.69662556,20.3870142
2017-02-17T11:05:00Z,,68.69142291,20.38412384
2017-02-17T11:10:00Z,,68.68036444,20.37798025
2017-02-17T11:15:00Z,,68.66433457,20.36907476
2017-02-17T11:20:00Z,,68.66273931,20.36818851
2017-02-17T11:25:00Z,,68.67161444,20.37311914
2017-02-17T11:30:00Z,,68.64783554,20.35990864
2017-02-17T11:35:00Z,,68.65733398,20.36518554
2017-02-17T11:40:00Z,,68.63583222,20.35324012
2017-02-17T11:45:00Z,,68.62388444,20.34660247
2017-02-17T11:50:00Z,,68.63742667,20.35412593
2017-02-17T11:55:00Z,,68.62824289,20.34902383
2017-02-17T12:00:00Z,,68.62595511,20.34775284
2017-02-17T12:05:00Z,,68.62983556,20.34990864
2017-02-17T12:10:00Z,,68.69049027,20.3836057
2017-02-17T12:15:00Z,,68.78681401,20.4371189
2017-02-17T12:20:00Z,,68.91103111,20.5061284
2017-02-17T12:25:00Z,,69.06368877,20.5909382
2017-02-17T12:30:00Z,,69.23203444,20.68446358
2017-02-17T12:35:00Z,,69.41901828,20.78834349
2017-02-17T12:40:00Z,,69.6013328,20.88962933
2017-02-17T12:45:00Z,,69.80288,21.0016
2017-02-17T12:50:00Z,,70.03667016,21.13148342
2017-02-17T12:55:00Z,,70.27208667,21.26227037
2017-02-17T13:00:00Z,,70.50666829,21.39259349
2017-02-17T13:05:00Z,,70.76480154,21.53600086
2017-02-17T13:10:00Z,,71.04110509,21.68950283
2017-02-17T13:15:00Z,,71.322779,21.84598833
2017-02-17T13:20:00Z,,71.61244111,22.00691173
2017-02-17T13:25:00Z,,71.88765722,22.15980957
2017-02-17T13:30:00Z,,72.17697939,22.3205441
2017-02-17T13:35:00Z,,72.42616843,22.45898246
2017-02-17T13:40:00Z,,72.63587733,22.57548741
2017-02-17T13:45:00Z,,72.78406673,22.65781485
2017-02-17T13:50:00Z,,72.90707833,22.72615463
2017-02-17T13:55:00Z,,73.00714889,22.78174938
2017-02-17T14:00:00Z,,73.07929111,22.8218284
2017-02-17T14:05:00Z,,73.145165,22.858425
2017-02-17T14:10:00Z,,73.21050717,22.8947262
2017-02-17T14:15:00Z,,73.2523994,22.91799967
2017-02-17T14:20:00Z,,73.28638502,22.93688057
2017-02-17T14:25:00Z,,73.30941,22.94967222
2017-02-17T14:30:00Z,,73.29567069,22.94203927
2017-02-17T14:35:00Z,,73.31919729,22.9551096
2017-02-17T14:40:00Z,,73.30682778,22.94823765
2017-02-17T14:45:00Z,,73.2998,22.94433333
2017-02-17T14:50:00Z,,73.30427627,22.94682015
2017-02-17T14:55:00Z,,73.28286392,22.9349244
2017-02-17T15:00:00Z,,73.28942444,22.93856914
2017-02-17T15:05:00Z,,73.29955656,22.94419809
2017-02-17T15:10:00Z,,73.31712842,22.95396023
2017-02-17T15:15:00Z,,73.30079774,22.94488764
2017-02-17T15:20:00Z,,73.30703098,22.94835054
2017-02-17T15:25:00Z,,73.28233382,22.9346299
2017-02-17T15:30:00Z,,73.26398556,22.92443642
