,F,C,sim results
2017-04-28T22:55:00Z,73.30097,22.94498333,
2017-04-28T23:00:00Z,73.34966,22.97203333,
2017-04-28T23:05:00Z,73.256,22.92,
2017-04-28T23:10:00Z,73.184,22.88,
2017-04-28T23:15:00Z,73.256,22.92,
2017-04-28T23:20:00Z,73.328,22.96,
2017-04-28T23:25:00Z,73.4,23,
2017-04-28T23:30:00Z,73.49366,23.05203333,
2017-04-28T23:35:00Z,73.616,23.12,
2017-04-28T23:40:00Z,73.724,23.18,
2017-04-28T23:45:00Z,73.767334,23.20407444,
2017-04-28T23:50:00Z,73.81031,23.22795,
2017-04-28T23:55:00Z,73.832,23.24,
2017-04-29T00:00:00Z,73.88234,23.26796667,
2017-04-29T00:05:00Z,73.9519653,23.30664739,
2017-04-29T00:10:00Z,74.048,23.36,
2017-04-29T00:15:00Z,74.1343155,23.40795306,
2017-04-29T00:20:00Z,74.156,23.42,
2017-04-29T00:25:00Z,74.17035,23.42797222,
2017-04-29T00:30:00Z,74.264,23.48,
2017-04-29T00:35:00Z,74.3119659,23.50664772,
2017-04-29T00:40:00Z,74.336,23.52,
2017-04-29T00:45:00Z,74.3216858,23.51204767,
2017-04-29T00:50:00Z,74.35766,23.53203333,
2017-04-29T00:55:00Z,74.42235,23.56797222,
2017-04-29T01:00:00Z,74.39902,23.55501111,
2017-04-29T01:05:00Z,74.336,23.52,
2017-04-29T01:10:00Z,74.3,23.5,
2017-04-29T01:15:00Z,74.156,23.42,
2017-04-29T01:20:00Z,74.12,23.4,
2017-04-29T01:25:00Z,74.13292,23.40717778,
2017-04-29T01:30:00Z,74.06237,23.36798333,
2017-04-29T01:35:00Z,74.084,23.38,
2017-04-29T01:40:00Z,74.156,23.42,
2017-04-29T01:45:00Z,74.17394,23.42996667,
2017-04-29T01:50:00Z,74.21366,23.45203333,
2017-04-29T01:55:00Z,74.14301,23.41278333,
2017-04-29T02:00:00Z,74.192,23.44,
2017-04-29T02:05:00Z,74.156,23.42,
2017-04-29T02:10:00Z,74.12,23.4,
2017-04-29T02:15:00Z,74.13436,23.40797778,
2017-04-29T02:20:00Z,74.13434,23.40796667,
2017-04-29T02:25:00Z,74.048,23.36,
2017-04-29T02:30:00Z,74.048,23.36,
2017-04-29T02:35:00Z,74.12,23.4,
2017-04-29T02:40:00Z,74.048,23.36,
2017-04-29T02:45:00Z,73.904,23.28,
2017-04-29T02:50:00Z,73.9256744,23.29204133,
2017-04-29T02:55:00Z,74.048,23.36,
2017-04-29T03:00:00Z,74.048,23.36,
2017-04-29T03:05:00Z,74.048,23.36,
2017-04-29T03:10:00Z,74.048,23.36,
2017-04-29T03:15:00Z,73.96869,23.31593889,
2017-04-29T03:20:00Z,73.94,23.3,
2017-04-29T03:25:00Z,73.904,23.28,
2017-04-29T03:30:00Z,73.85365,23.25202778,
2017-04-29T03:35:00Z,73.796,23.22,
2017-04-29T03:40:00Z,73.724,23.18,
2017-04-29T03:45:00Z,73.724,23.18,
2017-04-29T03:50:00Z,73.85367,23.25203889,
2017-04-29T03:55:00Z,73.8176346,23.23201922,
2017-04-29T04:00:00Z,73.724,23.18,
2017-04-29T04:05:00Z,73.724,23.18,
2017-04-29T04:10:00Z,73.77435,23.20797222,
2017-04-29T04:15:00Z,73.616,23.12,
2017-04-29T04:20:00Z,73.6736755,23.15204194,
2017-04-29T04:25:00Z,73.616,23.12,
2017-04-29T04:30:00Z,73.50069,23.05593889,
2017-04-29T04:35:00Z,73.4,23,
2017-04-29T04:40:00Z,73.45768,23.03204444,
2017-04-29T04:45:00Z,73.58,23.1,
2017-04-29T04:50:00Z,73.53668,23.07593333,
2017-04-29T04:55:00Z,73.544,23.08,
2017-04-29T05:00:00Z,73.58,23.1,
2017-04-29T05:05:00Z,73.60168,23.11204444,
2017-04-29T05:10:00Z,73.56564,23.09202222,
2017-04-29T05:15:00Z,73.544,23.08,
2017-04-29T05:20:00Z,73.52232,23.06795556,
2017-04-29T05:25:00Z,73.49365,23.05202778,
2017-04-29T05:30:00Z,73.472,23.04,
2017-04-29T05:35:00Z,73.4,23,
2017-04-29T05:40:00Z,73.38565,22.99202778,
2017-04-29T05:45:00Z,73.38566,22.99203333,
2017-04-29T05:50:00Z,73.3496246,22.97201367,
2017-04-29T05:55:00Z,73.328,22.96,
2017-04-29T06:00:00Z,73.256,22.92,
2017-04-29T06:05:00Z,73.22,22.9,
2017-04-29T06:10:00Z,73.27766,22.93203333,
2017-04-29T06:15:00Z,73.256,22.92,
2017-04-29T06:20:00Z,73.1983643,22.88798017,
2017-04-29T06:25:00Z,73.1983261,22.88795894,
2017-04-29T06:30:00Z,73.16233,22.86796111,
2017-04-29T06:35:00Z,73.148,22.86,
2017-04-29T06:40:00Z,73.148,22.86,
2017-04-29T06:45:00Z,73.16968,22.87204444,
2017-04-29T06:50:00Z,73.148,22.86,
2017-04-29T06:55:00Z,73.06872,22.81595556,
2017-04-29T07:00:00Z,73.04,22.8,
2017-04-29T07:05:00Z,73.04,22.8,
2017-04-29T07:10:00Z,73.04,22.8,
2017-04-29T07:15:00Z,73.04,22.8,
2017-04-29T07:20:00Z,72.9920349,22.77335272,
2017-04-29T07:25:00Z,73.04,22.8,
2017-04-29T07:30:00Z,72.98967,22.77203889,
2017-04-29T07:35:00Z,73.02567,22.79203889,
2017-04-29T07:40:00Z,72.968,22.76,
2017-04-29T07:45:00Z,72.932,22.74,
2017-04-29T07:50:00Z,72.94633,22.74796111,
2017-04-29T07:55:00Z,72.932,22.74,
2017-04-29T08:00:00Z,72.87433,22.70796111,
2017-04-29T08:05:00Z,72.8816757,22.71204206,
2017-04-29T08:10:00Z,72.9032745,22.72404139,
2017-04-29T08:15:00Z,72.88167,22.71203889,
2017-04-29T08:20:00Z,72.896,22.72,
2017-04-29T08:25:00Z,72.87437,22.70798333,
2017-04-29T08:30:00Z,72.83833,22.68796111,
2017-04-29T08:35:00Z,72.838356,22.68797556,
2017-04-29T08:40:00Z,72.83137,22.68409444,
2017-04-29T08:45:00Z,72.752,22.64,
2017-04-29T08:50:00Z,72.716,22.62,
2017-04-29T08:55:00Z,72.73033,22.62796111,
2017-04-29T09:00:00Z,72.752,22.64,
2017-04-29T09:05:00Z,72.752,22.64,
2017-04-29T09:10:00Z,72.69433,22.60796111,
2017-04-29T09:15:00Z,72.716,22.62,
2017-04-29T09:20:00Z,72.68,22.6,
2017-04-29T09:25:00Z,72.65831,22.58795,
2017-04-29T09:30:00Z,72.6583252,22.58795844,
2017-04-29T09:35:00Z,72.644,22.58,
2017-04-29T09:40:00Z,72.6583252,22.58795844,
2017-04-29T09:45:00Z,72.644,22.58,
2017-04-29T09:50:00Z,72.644,22.58,
2017-04-29T09:55:00Z,72.644,22.58,
2017-04-29T10:00:00Z,72.61997,22.56665,
2017-04-29T10:05:00Z,72.62605,22.57002778,
2017-04-29T10:10:00Z,72.6006851,22.55593617,
2017-04-29T10:15:00Z,72.572,22.54,
2017-04-29T10:20:00Z,72.536,22.52,
2017-04-29T10:25:00Z,72.5216446,22.51202478,
2017-04-29T10:30:00Z,72.536,22.52,
2017-04-29T10:35:00Z,72.52163,22.51201667,
2017-04-29T10:40:00Z,72.5216751,22.51204172,
2017-04-29T10:45:00Z,72.5,22.5,
2017-04-29T10:50:00Z,72.5,22.5,
2017-04-29T10:55:00Z,72.5,22.5,
2017-04-29T11:00:00Z,72.5,22.5,
2017-04-29T11:05:00Z,72.5,22.5,
2017-04-29T11:10:00Z,72.5,22.5,
2017-04-29T11:15:00Z,72.47095,22.48386111,
2017-04-29T11:20:00Z,72.5,22.5,
2017-04-29T11:25:00Z,72.52166,22.51203333,
2017-04-29T11:30:00Z,72.536,22.52,
2017-04-29T11:35:00Z,72.54325,22.52402778,
2017-04-29T11:40:00Z,72.536,22.52,
2017-04-29T11:45:00Z,72.52167,22.51203889,
2017-04-29T11:50:00Z,72.50898,22.50498889,
2017-04-29T11:55:00Z,72.464,22.48,
2017-04-29T12:00:00Z,72.44234,22.46796667,
2017-04-29T12:05:00Z,72.428,22.46,
2017-04-29T12:10:00Z,72.428,22.46,
2017-04-29T12:15:00Z,72.428,22.46,
2017-04-29T12:20:00Z,72.356,22.42,
2017-04-29T12:25:00Z,72.428,22.46,
2017-04-29T12:30:00Z,72.428,22.46,
2017-04-29T12:35:00Z,72.4496841,22.47204672,
2017-04-29T12:40:00Z,72.4423447,22.46796928,
2017-04-29T12:45:00Z,72.392,22.44,
2017-04-29T12:50:00Z,72.392,22.44,
2017-04-29T12:55:00Z,72.38493,22.43607222,
2017-04-29T13:00:00Z,72.392,22.44,
2017-04-29T13:05:00Z,72.428,22.46,
2017-04-29T13:10:00Z,72.464,22.48,
2017-04-29T13:15:00Z,72.5,22.5,
2017-04-29T13:20:00Z,72.536,22.52,
2017-04-29T13:25:00Z,72.5503159,22.52795328,
2017-04-29T13:30:00Z,72.572,22.54,
2017-04-29T13:35:00Z,72.61534,22.56407778,
2017-04-29T13:40:00Z,72.66567,22.59203889,
2017-04-29T13:45:00Z,72.716,22.62,
2017-04-29T13:50:00Z,72.752,22.64,
2017-04-29T13:55:00Z,72.79505,22.66391667,
2017-04-29T14:00:00Z,72.80967,22.67203889,
2017-04-29T14:05:00Z,72.932,22.74,
2017-04-29T14:10:00Z,72.932,22.74,
2017-04-29T14:15:00Z,72.98964,22.77202222,
2017-04-29T14:20:00Z,73.01834,22.78796667,
2017-04-29T14:25:00Z,73.06868,22.81593333,
2017-04-29T14:30:00Z,73.148,22.86,
2017-04-29T14:35:00Z,73.23435,22.90797222,
2017-04-29T14:40:00Z,73.256,22.92,
2017-04-29T14:45:00Z,73.34235,22.96797222,
2017-04-29T14:50:00Z,73.4,23,
2017-04-29T14:55:00Z,73.472,23.04,
2017-04-29T15:00:00Z,73.58,23.1,
2017-04-29T15:05:00Z,73.616,23.12,
2017-04-29T15:10:00Z,73.6663361,23.1479645,
2017-04-29T15:15:00Z,73.69997,23.16665,
2017-04-29T15:20:00Z,73.724,23.18,
2017-04-29T15:25:00Z,73.86066,23.25592222,
2017-04-29T15:30:00Z,73.94,23.3,
2017-04-29T15:35:00Z,74.0192947,23.34405261,
2017-04-29T15:40:00Z,74.09833,23.38796111,
2017-04-29T15:45:00Z,74.156,23.42,
2017-04-29T15:50:00Z,74.12,23.4,
2017-04-29T15:55:00Z,74.07666,23.37592222,
2017-04-29T16:00:00Z,74.10567,23.39203889,
2017-04-29T16:05:00Z,74.048,23.36,
2017-04-29T16:10:00Z,74.0046539,23.33591883,
2017-04-29T16:15:00Z,73.94,23.3,
2017-04-29T16:20:00Z,73.832,23.24,
2017-04-29T16:25:00Z,73.832,23.24,
2017-04-29T16:30:00Z,73.85366,23.25203333,
2017-04-29T16:35:00Z,73.904,23.28,
2017-04-29T16:40:00Z,73.904,23.28,
2017-04-29T16:45:00Z,73.93267,23.29592778,
2017-04-29T16:50:00Z,73.94,23.3,
2017-04-29T16:55:00Z,73.904,23.28,
2017-04-29T17:00:00Z,73.858284,23.25460222,
2017-04-29T17:05:00Z,73.81768,23.23204444,
2017-04-29T17:10:00Z,73.73836,23.18797778,
2017-04-29T17:15:00Z,73.688,23.16,
2017-04-29T17:20:00Z,73.68799,23.15999444,
2017-04-29T17:25:00Z,73.67368,23.15204444,
2017-04-29T17:30:00Z,73.6642456,23.14680311,
2017-04-29T17:35:00Z,73.688,23.16,
2017-04-29T17:40:00Z,73.688,23.16,
2017-04-29T17:45:00Z,73.688,23.16,
2017-04-29T17:50:00Z,73.688,23.16,
2017-04-29T17:55:00Z,73.63765,23.13202778,
2017-04-29T18:00:00Z,73.65929,23.14405,
2017-04-29T18:05:00Z,73.616,23.12,
2017-04-29T18:10:00Z,73.52236,23.06797778,
2017-04-29T18:15:00Z,73.515274,23.06404111,
2017-04-29T18:20:00Z,73.51534,23.06407778,
2017-04-29T18:25:00Z,73.5441055,23.08005861,
2017-04-29T18:30:00Z,73.50072,23.05595556,
2017-04-29T18:35:00Z,73.508,23.06,
2017-04-29T18:40:00Z,73.544,23.08,
2017-04-29T18:45:00Z,73.56566,23.09203333,
2017-04-29T18:50:00Z,73.58,23.1,
2017-04-29T18:55:00Z,73.616,23.12,
2017-04-29T19:00:00Z,73.616,23.12,
2017-04-29T19:05:00Z,73.60166,23.11203333,
2017-04-29T19:10:00Z,73.544,23.08,
2017-04-29T19:15:00Z,73.544,23.08,
2017-04-29T19:20:00Z,73.472,23.04,
2017-04-29T19:25:00Z,73.48633,23.04796111,
2017-04-29T19:30:00Z,73.472,23.04,
2017-04-29T19:35:00Z,73.5296555,23.07203083,
2017-04-29T19:40:00Z,73.616,23.12,
2017-04-29T19:45:00Z,73.64463,23.13590556,
2017-04-29T19:50:00Z,73.688,23.16,
2017-04-29T19:55:00Z,73.81033,23.22796111,
2017-04-29T20:00:00Z,73.9256439,23.29202439,
2017-04-29T20:05:00Z,73.94,23.3,
2017-04-29T20:10:00Z,74.069664,23.37203556,
2017-04-29T20:15:00Z,74.156,23.42,
2017-04-29T20:20:00Z,74.192,23.44,
2017-04-29T20:25:00Z,74.31433,23.50796111,
2017-04-29T20:30:00Z,74.444,23.58,
2017-04-29T20:35:00Z,74.552,23.64,
2017-04-29T20:40:00Z,74.68404,23.71335556,
2017-04-29T20:45:00Z,74.732,23.74,
2017-04-29T20:50:00Z,74.804,23.78,
2017-04-29T20:55:00Z,74.92633,23.84796111,
2017-04-29T21:00:00Z,74.96237,23.86798333,
2017-04-29T21:05:00Z,74.96967,23.87203889,
2017-04-29T21:10:00Z,75.0130157,23.89611983,
2017-04-29T21:15:00Z,75.092,23.94,
2017-04-29T21:20:00Z,75.2,24,
2017-04-29T21:25:00Z,75.32233,24.06796111,
2017-04-29T21:30:00Z,75.416,24.12,
2017-04-29T21:35:00Z,75.43767,24.13203889,
2017-04-29T21:40:00Z,75.56,24.2,
2017-04-29T21:45:00Z,75.704,24.28,
2017-04-29T21:50:00Z,75.76296,24.31275556,
2017-04-29T21:55:00Z,75.848,24.36,
2017-04-29T22:00:00Z,75.92,24.4,
2017-04-29T22:05:00Z,76.028,24.46,
2017-04-29T22:10:00Z,76.064,24.48,
2017-04-29T22:15:00Z,76.136,24.52,
2017-04-29T22:20:00Z,76.26565,24.59202778,
2017-04-29T22:25:00Z,76.3663254,24.64795856,
2017-04-29T22:30:00Z,76.38066,24.65592222,
2017-04-29T22:35:00Z,76.388,24.66,
2017-04-29T22:40:00Z,76.532,24.74,
2017-04-29T22:45:00Z,76.66393,24.81329444,
2017-04-29T22:50:00Z,76.748,24.86,
2017-04-29T22:55:00Z,76.877655,24.93203056,
2017-04-29T23:00:00Z,76.928,24.96,
2017-04-29T23:05:00Z,77.036,25.02,
2017-04-29T23:10:00Z,77.06303,25.03501667,
2017-04-29T23:15:00Z,77.036,25.02,
2017-04-29T23:20:00Z,77.072,25.04,
2017-04-29T23:25:00Z,77.02164,25.01202222,
2017-04-29T23:30:00Z,77.11531,25.06406111,
2017-04-29T23:35:00Z,77.144,25.08,
2017-04-29T23:40:00Z,77.216,25.12,
2017-04-29T23:45:00Z,77.252,25.14,
2017-04-29T23:50:00Z,77.23034,25.12796667,
2017-04-29T23:55:00Z,77.16195,25.08997222,
2017-04-30T00:00:00Z,77.19434,25.10796667,
2017-04-30T00:05:00Z,77.144,25.08,
2017-04-30T00:10:00Z,77,25,
2017-04-30T00:15:00Z,77,25,
2017-04-30T00:20:00Z,76.87767,24.93203889,
2017-04-30T00:25:00Z,76.82,24.9,
2017-04-30T00:30:00Z,76.73364,24.85202222,
2017-04-30T00:35:00Z,76.64,24.8,
2017-04-30T00:40:00Z,76.62569,24.79205,
2017-04-30T00:45:00Z,76.604,24.78,
2017-04-30T00:50:00Z,76.5393143,24.7440635,
2017-04-30T00:55:00Z,76.424,24.68,
2017-04-30T01:00:00Z,76.3279648,24.62664711,
2017-04-30T01:05:00Z,76.208,24.56,
2017-04-30T01:10:00Z,76.07833,24.48796111,
2017-04-30T01:15:00Z,75.992,24.44,
2017-04-30T01:20:00Z,75.92,24.4,
2017-04-30T01:25:00Z,75.848,24.36,
2017-04-30T01:30:00Z,75.83367,24.35203889,
2017-04-30T01:35:00Z,75.72564,24.29202222,
2017-04-30T01:40:00Z,75.632,24.24,
2017-04-30T01:45:00Z,75.632,24.24,
2017-04-30T01:50:00Z,75.56,24.2,
2017-04-30T01:55:00Z,75.60332,24.22406667,
2017-04-30T02:00:00Z,75.56,24.2,
2017-04-30T02:05:00Z,75.54562,24.19201111,
2017-04-30T02:10:00Z,75.45931,24.14406111,
2017-04-30T02:15:00Z,75.38,24.1,
2017-04-30T02:20:00Z,75.31527,24.06403889,
2017-04-30T02:25:00Z,75.236,24.02,
2017-04-30T02:30:00Z,75.2,24,
2017-04-30T02:35:00Z,75.164,23.98,
2017-04-30T02:40:00Z,75.056,23.92,
2017-04-30T02:45:00Z,75.0343246,23.90795811,
2017-04-30T02:50:00Z,74.9239655,23.8466475,
2017-04-30T02:55:00Z,74.84,23.8,
2017-04-30T03:00:00Z,74.83266,23.79592222,
2017-04-30T03:05:00Z,74.732,23.74,
2017-04-30T03:10:00Z,74.5609741,23.64498561,
2017-04-30T03:15:00Z,74.45834,23.58796667,
2017-04-30T03:20:00Z,74.30734,23.50407778,
2017-04-30T03:25:00Z,74.16497,23.42498333,
2017-04-30T03:30:00Z,74.134346,23.40797,
2017-04-30T03:35:00Z,74.192,23.44,
2017-04-30T03:40:00Z,74.3180542,23.51003011,
2017-04-30T03:45:00Z,74.48,23.6,
2017-04-30T03:50:00Z,74.516,23.62,
2017-04-30T03:55:00Z,74.530365,23.62798056,
2017-04-30T04:00:00Z,74.47279,23.59599444,
2017-04-30T04:05:00Z,74.552,23.64,
2017-04-30T04:10:00Z,74.57902,23.65501111,
2017-04-30T04:15:00Z,74.602356,23.66797556,
2017-04-30T04:20:00Z,74.588,23.66,
2017-04-30T04:25:00Z,74.552,23.64,
2017-04-30T04:30:00Z,74.444,23.58,
2017-04-30T04:35:00Z,74.45834,23.58796667,
2017-04-30T04:40:00Z,74.458374,23.58798556,
2017-04-30T04:45:00Z,74.444,23.58,
2017-04-30T04:50:00Z,74.4873352,23.60407511,
2017-04-30T04:55:00Z,74.42596,23.56997778,
2017-04-30T05:00:00Z,74.42965,23.57202778,
2017-04-30T05:05:00Z,74.3143539,23.50797439,
2017-04-30T05:10:00Z,74.23698,23.46498889,
2017-04-30T05:15:00Z,74.21365,23.45202778,
2017-04-30T05:20:00Z,74.21365,23.45202778,
2017-04-30T05:25:00Z,74.13431,23.40795,
2017-04-30T05:30:00Z,74.10566,23.39203333,
2017-04-30T05:35:00Z,74.12,23.4,
2017-04-30T05:40:00Z,74.156,23.42,
2017-04-30T05:45:00Z,74.12,23.4,
2017-04-30T05:50:00Z,74.048,23.36,
2017-04-30T05:55:00Z,74.12,23.4,
2017-04-30T06:00:00Z,74.12,23.4,
2017-04-30T06:05:00Z,74.10565,23.39202778,
2017-04-30T06:10:00Z,74.156,23.42,
2017-04-30T06:15:00Z,74.1440353,23.41335294,
2017-04-30T06:20:00Z,74.084,23.38,
2017-04-30T06:25:00Z,74.13431,23.40795,
2017-04-30T06:30:00Z,74.14168,23.41204444,
2017-04-30T06:35:00Z,74.06234,23.36796667,
2017-04-30T06:40:00Z,74.048,23.36,
2017-04-30T06:45:00Z,74.09834,23.38796667,
2017-04-30T06:50:00Z,74.12,23.4,
2017-04-30T06:55:00Z,74.12,23.4,
2017-04-30T07:00:00Z,74.12,23.4,
2017-04-30T07:05:00Z,74.12,23.4,
2017-04-30T07:10:00Z,74.12,23.4,
2017-04-30T07:15:00Z,74.12,23.4,
2017-04-30T07:20:00Z,74.0983353,23.38796406,
2017-04-30T07:25:00Z,74.084,23.38,
2017-04-30T07:30:00Z,74.06234,23.36796667,
2017-04-30T07:35:00Z,74.06234,23.36796667,
2017-04-30T07:40:00Z,74.048,23.36,
2017-04-30T07:45:00Z,74.048,23.36,
2017-04-30T07:50:00Z,73.99765,23.33202778,
2017-04-30T07:55:00Z,73.976,23.32,
2017-04-30T08:00:00Z,73.9616547,23.31203039,
2017-04-30T08:05:00Z,73.94,23.3,
2017-04-30T08:10:00Z,73.94,23.3,
2017-04-30T08:15:00Z,73.904,23.28,
2017-04-30T08:20:00Z,73.87997,23.26665,
2017-04-30T08:25:00Z,73.8606949,23.25594161,
2017-04-30T08:30:00Z,73.868,23.26,
2017-04-30T08:35:00Z,73.8606339,23.25590772,
2017-04-30T08:40:00Z,73.796,23.22,
2017-04-30T08:45:00Z,73.81033,23.22796111,
2017-04-30T08:50:00Z,73.81769,23.23205,
2017-04-30T08:55:00Z,73.74565,23.19202778,
2017-04-30T09:00:00Z,73.73834,23.18796667,
2017-04-30T09:05:00Z,73.70231,23.16795,
2017-04-30T09:10:00Z,73.6040344,23.11335244,
2017-04-30T09:15:00Z,73.6303558,23.12797544,
2017-04-30T09:20:00Z,73.688,23.16,
2017-04-30T09:25:00Z,73.652,23.14,
2017-04-30T09:30:00Z,73.64472,23.13595556,
2017-04-30T09:35:00Z,73.616,23.12,
2017-04-30T09:40:00Z,73.616,23.12,
2017-04-30T09:45:00Z,73.58,23.1,
2017-04-30T09:50:00Z,73.616,23.12,
2017-04-30T09:55:00Z,73.58,23.1,
2017-04-30T10:00:00Z,73.616,23.12,
2017-04-30T10:05:00Z,73.5583344,23.08796356,
2017-04-30T10:10:00Z,73.4863358,23.04796433,
2017-04-30T10:15:00Z,73.52605,23.07002778,
2017-04-30T10:20:00Z,73.472,23.04,
2017-04-30T10:25:00Z,73.4863358,23.04796433,
2017-04-30T10:30:00Z,73.49363,23.05201667,
2017-04-30T10:35:00Z,73.472,23.04,
2017-04-30T10:40:00Z,73.48636,23.04797778,
2017-04-30T10:45:00Z,73.472,23.04,
2017-04-30T10:50:00Z,73.472,23.04,
2017-04-30T10:55:00Z,73.436,23.02,
2017-04-30T11:00:00Z,73.4433441,23.02408006,
2017-04-30T11:05:00Z,73.436,23.02,
2017-04-30T11:10:00Z,73.45765,23.03202778,
2017-04-30T11:15:00Z,73.42866,23.01592222,
2017-04-30T11:20:00Z,73.4240341,23.01335228,
2017-04-30T11:25:00Z,73.436,23.02,
2017-04-30T11:30:00Z,73.45033,23.02796111,
2017-04-30T11:35:00Z,73.472,23.04,
2017-04-30T11:40:00Z,73.45405,23.03002778,
2017-04-30T11:45:00Z,73.4286652,23.01592511,
2017-04-30T11:50:00Z,73.48633,23.04796111,
2017-04-30T11:55:00Z,73.472,23.04,
2017-04-30T12:00:00Z,73.472,23.04,
2017-04-30T12:05:00Z,73.472,23.04,
2017-04-30T12:10:00Z,73.472,23.04,
2017-04-30T12:15:00Z,73.48635,23.04797222,
2017-04-30T12:20:00Z,73.472,23.04,
2017-04-30T12:25:00Z,73.49903,23.05501667,
2017-04-30T12:30:00Z,73.5153046,23.06405811,
2017-04-30T12:35:00Z,73.544,23.08,
2017-04-30T12:40:00Z,73.55297,23.08498333,
2017-04-30T12:45:00Z,73.55835,23.08797222,
2017-04-30T12:50:00Z,73.59434,23.10796667,
2017-04-30T12:55:00Z,73.58,23.1,
2017-04-30T13:00:00Z,73.616,23.12,
2017-04-30T13:05:00Z,73.58,23.1,
2017-04-30T13:10:00Z,73.616,23.12,
2017-04-30T13:15:00Z,73.59435,23.10797222,
2017-04-30T13:20:00Z,73.616,23.12,
2017-04-30T13:25:00Z,73.64463,23.13590556,
2017-04-30T13:30:00Z,73.688,23.16,
2017-04-30T13:35:00Z,73.7023544,23.16797467,
2017-04-30T13:40:00Z,73.74569,23.19205,
2017-04-30T13:45:00Z,73.7479248,23.19329156,
2017-04-30T13:50:00Z,73.832,23.24,
2017-04-30T13:55:00Z,73.832,23.24,
2017-04-30T14:00:00Z,73.81768,23.23204444,
2017-04-30T14:05:00Z,73.85364,23.25202222,
2017-04-30T14:10:00Z,73.91833,23.28796111,
2017-04-30T14:15:00Z,73.96167,23.31203889,
2017-04-30T14:20:00Z,74.048,23.36,
2017-04-30T14:25:00Z,74.048,23.36,
2017-04-30T14:30:00Z,74.048,23.36,
2017-04-30T14:35:00Z,74.048,23.36,
2017-04-30T14:40:00Z,74.048,23.36,
2017-04-30T14:45:00Z,74.048,23.36,
2017-04-30T14:50:00Z,74.048,23.36,
2017-04-30T14:55:00Z,73.9976654,23.33203633,
2017-04-30T15:00:00Z,73.9903259,23.32795883,
2017-04-30T15:05:00Z,74.048,23.36,
2017-04-30T15:10:00Z,74.048,23.36,
2017-04-30T15:15:00Z,74.084,23.38,
2017-04-30T15:20:00Z,74.14164,23.41202222,
2017-04-30T15:25:00Z,74.156,23.42,
2017-04-30T15:30:00Z,74.20633,23.44796111,
2017-04-30T15:35:00Z,74.264,23.48,
2017-04-30T15:40:00Z,74.336,23.52,
2017-04-30T15:45:00Z,74.3936539,23.55202994,
2017-04-30T15:50:00Z,74.53037,23.62798333,
2017-04-30T15:55:00Z,74.624,23.68,
2017-04-30T16:00:00Z,74.732,23.74,
2017-04-30T16:05:00Z,74.825676,23.79204222,
2017-04-30T16:10:00Z,74.9600754,23.86670856,
2017-04-30T16:15:00Z,75.092,23.94,
2017-04-30T16:20:00Z,75.2,24,
2017-04-30T16:25:00Z,75.308,24.06,
2017-04-30T16:30:00Z,75.416,24.12,
2017-04-30T16:35:00Z,75.56,24.2,
2017-04-30T16:40:00Z,75.67534,24.26407778,
2017-04-30T16:45:00Z,75.776,24.32,
2017-04-30T16:50:00Z,75.92,24.4,
2017-04-30T16:55:00Z,75.992,24.44,
2017-04-30T17:00:00Z,76.064,24.48,
2017-04-30T17:05:00Z,76.208,24.56,
2017-04-30T17:10:00Z,76.316,24.62,
2017-04-30T17:15:00Z,76.4096756,24.672042,
2017-04-30T17:20:00Z,76.532,24.74,
2017-04-30T17:25:00Z,76.604,24.78,
2017-04-30T17:30:00Z,76.75501,24.86389444,
2017-04-30T17:35:00Z,76.892,24.94,
2017-04-30T17:40:00Z,77,25,
2017-04-30T17:45:00Z,77.108,25.06,
2017-04-30T17:50:00Z,77.18897,25.10498333,
2017-04-30T17:55:00Z,77.27364,25.15202222,
2017-04-30T18:00:00Z,77.38166,25.21203333,
2017-04-30T18:05:00Z,77.4950256,25.27501422,
2017-04-30T18:10:00Z,77.612,25.34,
2017-04-30T18:15:00Z,77.684,25.38,
2017-04-30T18:20:00Z,77.756,25.42,
2017-04-30T18:25:00Z,77.9,25.5,
2017-04-30T18:30:00Z,78.008,25.56,
2017-04-30T18:35:00Z,78.188,25.66,
2017-04-30T18:40:00Z,78.2673,25.70405556,
2017-04-30T18:45:00Z,78.38967,25.77203889,
2017-04-30T18:50:00Z,78.49031,25.82795,
2017-04-30T18:55:00Z,78.584,25.88,
2017-04-30T19:00:00Z,78.59833,25.88796111,
2017-04-30T19:05:00Z,78.66796,25.92664444,
2017-04-30T19:10:00Z,78.78565,25.99202778,
2017-04-30T19:15:00Z,78.87938,26.0441,
2017-04-30T19:20:00Z,79.016,26.12,
2017-04-30T19:25:00Z,79.10964,26.17202222,
2017-04-30T19:30:00Z,79.232,26.24,
2017-04-30T19:35:00Z,79.31835,26.28797222,
2017-04-30T19:40:00Z,79.376,26.32,
2017-04-30T19:45:00Z,79.484,26.38,
2017-04-30T19:50:00Z,79.54167,26.41203889,
2017-04-30T19:55:00Z,79.6423645,26.46798028,
2017-04-30T20:00:00Z,79.736,26.52,
2017-04-30T20:05:00Z,79.86567,26.59203889,
2017-04-30T20:10:00Z,79.88725,26.60402778,
2017-04-30T20:15:00Z,80.00966,26.67203333,
2017-04-30T20:20:00Z,80.07432,26.70795556,
2017-04-30T20:25:00Z,80.11763,26.73201667,
2017-04-30T20:30:00Z,80.29765,26.83202778,
2017-04-30T20:35:00Z,80.312,26.84,
2017-04-30T20:40:00Z,80.36967,26.87203889,
