# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,elecEquipDensityHigh,elecEquipDensityLow,mullMetalConductivity,intMass,infilRate
2.811545120630000127e+01,8.426822287999999617e+01,7.684577596000000312e+02,3.759166667000000217e+01,1.705555555999999839e+01,2.234725786999999997e+01,0.000000000000000000e+00,3.191742839269999976e+01,1.826047159890000060e+01,2.633318511108000166e+02,3.479764283795000210e+02,2.202180424999999886e-01
2.567060913439999936e+01,2.582491502999999966e+01,1.407462183000000033e+00,9.864166667000000643e+01,8.395370370000000193e+00,3.392750592080000160e+01,1.000000000000000000e+00,4.834397034220000222e+01,2.282587983290000011e+01,1.876650866260999919e+02,5.080554210532999946e+02,1.969432211000000099e-01
2.237029467909999880e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.817499999999999716e+01,-5.000925925999999855e+00,2.496573911500000165e+01,1.000000000000000000e+00,3.019390080000000154e+01,1.558849097390000082e+01,8.450200367120000067e+01,7.473369789030000447e+02,2.515904072999999852e-01
2.174636239839999874e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.440833333000000493e+01,-8.166666670000000128e-01,3.272894676079999954e+01,1.000000000000000000e+00,2.066537984169999831e+01,1.678075502020000087e+01,7.195535089870000434e+01,6.306621832498999538e+02,2.667115702999999782e-01
2.806811226059999953e+01,1.403405826999999988e+02,5.703193453999999747e+02,2.925833332999999925e+01,1.478981482000000014e+01,2.321730649499999899e+01,0.000000000000000000e+00,3.312245821970000037e+01,9.576062551199999717e+00,1.108729932262999966e+02,3.202193154886999764e+02,2.530786171000000140e-01
2.387917618639999873e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.291666666999999791e+01,5.288425926000000388e+00,2.918430489329999844e+01,1.000000000000000000e+00,3.567352085000000272e+01,1.648265807900000013e+01,2.230734173193000061e+02,8.033054938238000204e+02,1.978742699999999979e-02
2.149980372279999941e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.079166666999999791e+01,-7.502777777999999564e+00,3.599194696330000198e+01,1.000000000000000000e+00,3.770301210960000304e+01,2.497464185770000000e+01,6.379534555600000090e+01,9.009241086004000181e+02,2.479064770999999945e-01
2.370025565539999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.624166667000000075e+01,1.479814814999999939e+01,2.257750231500000027e+01,0.000000000000000000e+00,3.326872044800000339e+01,2.133398996249999868e+01,2.744573255033999999e+02,8.347539381305000461e+02,1.500158614999999862e-01
2.326704525690000125e+01,1.258582705000000033e+02,7.230894184999999652e+02,4.328333332999999783e+01,-5.583333339999999589e-01,4.066790759250000065e+01,1.000000000000000000e+00,3.727328378600000036e+01,2.122934549449999864e+01,7.397172250730000087e+01,7.872498508932000050e+02,1.805515299999999879e-01
2.386528650360000015e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.571666666999999507e+01,1.382407407000000088e+00,2.937646877830000136e+01,1.000000000000000000e+00,4.494646381649999967e+01,1.870942556110000154e+01,1.279046955024000027e+02,9.790321708289000071e+02,6.137077269999999946e-02
2.362053317330000013e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.429166666999999791e+01,4.748611110999999774e+00,3.717708424079999929e+01,1.000000000000000000e+00,2.383559212810000005e+01,2.152853869380000162e+01,2.719139842888999965e+02,4.622516073963000167e+02,1.926126223999999887e-01
2.425018858580000014e+01,1.896228519999999946e+02,4.392235630999999785e+01,6.364999999999999858e+01,8.888888899999999871e-02,4.165328986080000107e+01,1.000000000000000000e+00,4.285042829919999718e+01,2.012556053899999853e+01,1.896935516025999959e+02,4.023935412568999936e+02,9.127333249999999842e-02
2.300862966329999892e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.194166666999999649e+01,2.418518517999999951e+00,2.815927108420000025e+01,1.000000000000000000e+00,4.504709758210000103e+01,2.256429753809999994e+01,1.001019178506000031e+02,3.736703280054999823e+02,1.229754497000000030e-01
2.142022558849999925e+01,5.961226680000000222e-01,2.238346740000000112e-01,8.069166667000000359e+01,-1.996759259000000064e+00,4.127794953749999962e+01,1.000000000000000000e+00,4.029624687249999937e+01,1.858051361640000110e+01,1.346518712415000039e+02,4.415255731437999884e+02,2.452941197000000073e-01
2.257562026260000110e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.713333332999999925e+01,-1.196342592999999965e+01,4.737915310080000353e+01,1.000000000000000000e+00,4.193851310939999877e+01,1.071371896489999997e+01,2.404962485201999982e+02,4.350876274020000096e+02,5.294537299999999697e-02
2.355002501230000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.004166666999999791e+01,8.055555554999999757e+00,3.441991644920000226e+01,1.000000000000000000e+00,4.724688394449999862e+01,9.229299684800000847e+00,8.600717519250000009e+01,7.598020358651999686e+02,1.529578721000000030e-01
1.745138696989999971e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.689166667000000643e+01,-1.239814815000000081e+01,4.973288310169999704e+01,1.000000000000000000e+00,2.444342222430000078e+01,8.483978270799999777e+00,1.534075441496999872e+02,3.536991396238000220e+02,2.867865022000000153e-01
2.177447601680000133e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.695000000000000284e+01,1.073240741000000043e+01,3.101273018499999878e+01,1.000000000000000000e+00,2.070030921480000075e+01,1.156217240319999995e+01,1.324934358812000141e+02,2.337609593861000121e+02,1.506018255000000083e-01
2.143713335629999861e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.536666667000000075e+01,1.078379630000000056e+01,2.977655794000000000e+01,1.000000000000000000e+00,2.866974135079999897e+01,1.775273155800000069e+01,1.425555203691000088e+02,9.691325534203000416e+02,2.989220857000000064e-01
2.202465782599999855e+01,5.721014698999999837e+01,4.687867454999999950e+01,6.542499999999999716e+01,-5.932407407000000354e+00,6.654586958250000350e+01,1.000000000000000000e+00,4.740475550069999855e+01,5.984063800300000402e+00,2.414842256414000019e+02,5.558385278151999955e+02,2.106378520999999948e-01
2.062147873380000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.516666666999999791e+01,-1.084583332999999961e+01,3.882047976919999854e+01,1.000000000000000000e+00,3.227197168979999731e+01,1.241752213240000025e+01,2.020376871178999920e+02,5.135584106426999824e+02,2.902054262000000051e-01
2.410774194520000080e+01,8.880751542000000143e+01,1.800773274999999956e+02,4.361666667000000075e+01,-1.984259259000000108e+00,4.689656194500000197e+01,1.000000000000000000e+00,3.422771497739999802e+01,1.753064156820000008e+01,2.298430008327999872e+02,6.107040862167000341e+02,1.058674804000000053e-01
2.184751861939999884e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.244166666999999649e+01,-4.930555560000000059e-01,3.410538186250000336e+01,1.000000000000000000e+00,4.029624687249999937e+01,1.858051361640000110e+01,1.346518712415000039e+02,4.415255731437999884e+02,2.452941197000000073e-01
2.092610296180000162e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.020000000000000284e+01,-7.607870369999999660e+00,4.279474745329999763e+01,1.000000000000000000e+00,2.290498830659999996e+01,2.334923432460000114e+01,2.040442400356999997e+02,7.736819543223000437e+02,2.214976811000000101e-01
2.369942274819999994e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.925833332999999925e+01,4.278703703999999775e+00,3.002860065750000018e+01,1.000000000000000000e+00,2.529653096659999889e+01,1.310346121679999953e+01,2.674024440289999802e+02,2.185566052954000043e+02,1.392555105000000126e-01
2.316886976219999994e+01,1.523355401999999970e+02,6.875028577000000496e+02,4.393333333000000351e+01,1.587546296000000012e+01,2.450630345749999961e+01,1.000000000000000000e+00,2.967832939599999875e+01,9.762351347699999238e+00,3.771211150111000165e+02,3.238024825283000041e+02,1.867017706999999915e-01
2.352279663979999924e+01,4.167500236000000058e+01,3.005665048000000183e+02,8.604999999999999716e+01,-2.172685185000000185e+00,5.904772902749999730e+01,1.000000000000000000e+00,4.488051224040000164e+01,2.220843352280000005e+01,3.266221499846000142e+02,8.628485838500999989e+02,2.243360134999999866e-01
2.442530009689999915e+01,2.435318444000000113e+02,5.090891427999999905e+02,4.423333333000000067e+01,4.818518519000000389e+00,2.647986510579999830e+01,1.000000000000000000e+00,2.994796883800000131e+01,2.018255337809999972e+01,1.390995434476000128e+02,6.964447155837000309e+02,6.222243329999999767e-02
2.243611409489999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.927499999999999858e+01,-2.661111110999999863e+00,3.973195601829999646e+01,1.000000000000000000e+00,4.247542422880000146e+01,1.198831603200000018e+01,1.945386856135999949e+02,9.773317453761000024e+02,1.401044875000000134e-01
1.999863538880000036e+01,5.152981823999999733e+01,1.761905007000000012e+01,8.494166667000000359e+01,2.231018519000000033e+00,5.542934495419999763e+01,1.000000000000000000e+00,2.501728088069999956e+01,1.553086013989999969e+01,1.241228121248999940e+02,6.074025464577000548e+02,1.340604914000000092e-01
2.275997640059999938e+01,7.395991886999999565e+01,1.124657250000000025e-01,9.422499999999999432e+01,5.851851852000000243e+00,2.985037889919999898e+01,1.000000000000000000e+00,4.330014467130000355e+01,1.698104055479999985e+01,2.155267872178000061e+02,5.161954677262000359e+02,6.708788520000000255e-02
2.296499045619999890e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.616666666999999791e+01,1.043101852000000029e+01,2.319201362000000088e+01,1.000000000000000000e+00,3.308031300769999916e+01,1.099313770000000012e+01,3.250369174103000205e+02,4.802955132254999739e+02,1.786043717999999947e-01
2.335621758950000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.075000000000000000e+01,6.023148147999999757e+00,2.869601759249999873e+01,1.000000000000000000e+00,3.422771497739999802e+01,1.753064156820000008e+01,2.298430008327999872e+02,6.107040862167000341e+02,1.058674804000000053e-01
2.443190448469999865e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.010833332999999357e+01,1.363842593000000036e+01,2.228455416750000140e+01,8.333333330000000649e-02,4.494646381649999967e+01,1.870942556110000154e+01,1.279046955024000027e+02,9.790321708289000071e+02,6.137077269999999946e-02
2.300726956380000132e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.891666666999999791e+01,4.599074073999999790e+00,3.394925694329999999e+01,1.000000000000000000e+00,2.284003521840000062e+01,1.387242095999999947e+01,2.173124172580000106e+02,4.161843263520000278e+02,1.616745210000000016e-02
2.409145374610000090e+01,9.057513640999999893e+00,2.482003914999999949e+00,9.761666667000000075e+01,8.403240740999999403e+00,3.441691861999999702e+01,1.000000000000000000e+00,2.471975162180000041e+01,1.348579690550000088e+01,3.615078166775999762e+02,2.395520890386000019e+02,2.875183859000000064e-01
2.351933822930000062e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.881666667000000359e+01,-5.031018518999999856e+00,3.143190371420000062e+01,1.000000000000000000e+00,3.035417918470000131e+01,1.897650927879999827e+01,1.329768366524999976e+02,7.209075578209000241e+02,8.685133180000000064e-02
2.409484110300000026e+01,1.200260202000000049e+02,8.273926153999999542e+02,4.709166667000000217e+01,8.840740740999999403e+00,2.238517447250000103e+01,1.000000000000000000e+00,2.148578994020000010e+01,1.590120164470000041e+01,3.074355450558999792e+02,5.281675254514999551e+02,3.330725589999999903e-02
2.567152933810000093e+01,9.290675518999999838e+01,1.906985248000000022e+00,6.831666667000000359e+01,3.624999999999999889e-01,4.121121694419999670e+01,1.000000000000000000e+00,4.619219387089999884e+01,2.324482299610000169e+01,1.440776811382000062e+02,8.286425879541000086e+02,1.321381013000000049e-01
1.987961262900000037e+01,8.561925003000000700e+00,3.251061556999999880e+01,8.054999999999999716e+01,3.114351851999999976e+00,5.588791939829999933e+01,1.000000000000000000e+00,2.595493105959999980e+01,1.472829264099999946e+01,2.287337885045000121e+02,3.369566589611000040e+02,1.816102733000000136e-01
2.408801245149999914e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.220000000000000284e+01,1.009537062999999968e+01,2.140745578670000171e+01,0.000000000000000000e+00,2.831363156740000164e+01,1.457050611770000081e+01,7.287357104699999866e+01,9.544478931168999907e+02,1.275922999000000113e-01
2.594806412779999860e+01,6.961176098000000145e+00,1.443381492000000099e+00,8.175000000000000000e+01,7.810185184999999919e+00,2.253618610999999916e+01,0.000000000000000000e+00,4.606243431259999710e+01,1.379050142690000058e+01,1.181949636617000010e+02,9.423121418316000018e+02,1.722434160000000172e-02
2.454809513560000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,5.565740740999999936e+00,3.447552287919999969e+01,1.000000000000000000e+00,2.649126591110000106e+01,2.363786915540000066e+01,3.160315449816999944e+02,3.431907659721999835e+02,2.601102303999999754e-01
2.562459626580000105e+01,1.158524733999999938e+02,4.588101485999999909e+02,4.954166666999999791e+01,-2.804166667000000057e+00,4.621608050919999755e+01,1.000000000000000000e+00,4.739394392530000033e+01,1.761516332240000082e+01,1.643559327657000040e+02,4.200725907876000065e+02,1.331730532000000022e-01
2.297759881909999891e+01,1.127590948999999938e+02,2.550908616000000109e+02,5.739999999999999858e+01,-2.905555554999999845e+00,5.118311398080000174e+01,1.000000000000000000e+00,4.669744432920000321e+01,9.677271136299999910e+00,2.884631157163000239e+02,8.576259316926999645e+02,2.812544048000000241e-01
2.568308039020000066e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.117499999999999716e+01,7.818518518000000306e+00,2.268812247580000019e+01,0.000000000000000000e+00,4.193851310939999877e+01,1.071371896489999997e+01,2.404962485201999982e+02,4.350876274020000096e+02,5.294537299999999697e-02
2.399990768769999860e+01,1.057720731000000001e+02,3.597504521999999927e+00,9.658333333000000209e+01,8.928703704000000130e+00,3.412164537419999988e+01,1.000000000000000000e+00,3.484258575599999830e+01,1.533385899159999965e+01,9.263853119099999844e+01,6.696556009532999951e+02,1.453508087000000004e-01
2.311512481729999990e+01,7.643943822999999327e+01,8.563818940000000168e+01,6.161666667000000075e+01,1.335972222000000009e+01,2.257450320830000123e+01,1.000000000000000000e+00,3.905052099619999950e+01,8.659777040799999881e+00,2.333207214367999995e+02,6.511573853735000057e+02,1.316768809999999956e-01
2.323598311769999825e+01,4.760800116000000060e+01,3.565494449999999915e+01,7.688333332999999925e+01,-6.034722222000000080e+00,5.269743078669999647e+01,1.000000000000000000e+00,2.326012096350000036e+01,2.312748267619999964e+01,1.377091560250999862e+02,5.515229438510999671e+02,2.248372537999999976e-01
2.074602376649999869e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.158333333000000209e+01,-2.845370371000000009e+00,3.928427388920000141e+01,1.000000000000000000e+00,3.147615556299999895e+01,8.197881671499999356e+00,9.934607446930000663e+01,3.610561769746000209e+02,4.587528209999999773e-02
2.360924690650000102e+01,9.775661850999999558e+01,6.719858275000000276e+02,6.214999999999999858e+01,-8.291203704000000840e+00,5.018012671420000004e+01,1.000000000000000000e+00,4.829731350069999962e+01,1.786666548499999863e+01,1.465431835164000063e+02,7.530326229687000250e+02,2.348881724999999920e-01
2.438614049210000090e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.165833333000000493e+01,1.570370370000000015e+00,3.856921597670000068e+01,1.000000000000000000e+00,3.567352085000000272e+01,1.648265807900000013e+01,2.230734173193000061e+02,8.033054938238000204e+02,1.978742699999999979e-02
2.593370004999999878e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.020833333000000209e+01,1.186898148000000042e+01,2.144469417999999905e+01,0.000000000000000000e+00,3.469615252519999871e+01,1.712939015579999946e+01,1.232079406503000030e+02,4.157588464597999973e+02,2.525326170000000148e-02
2.105943184599999896e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.434166666999999507e+01,-5.710648147999999757e+00,4.240957532499999871e+01,1.000000000000000000e+00,4.903168095200000209e+01,6.040762858999999985e+00,3.460908210137999959e+02,2.045194390222999914e+02,1.637615273999999954e-01
2.299466907269999894e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.369166667000000359e+01,1.968518517999999995e+00,3.645124559580000323e+01,1.000000000000000000e+00,4.582875992440000346e+01,2.069195630000000108e+01,2.451596829830000104e+02,8.644849935127999743e+02,2.763309221999999954e-01
2.252223141929999883e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.878333333000000493e+01,1.575555555999999946e+01,2.605343955420000057e+01,0.000000000000000000e+00,2.094136376930000054e+01,1.955010029390000170e+01,8.850515476370000556e+01,4.396294231762000209e+02,1.595291886999999909e-01
2.541344631080000127e+01,5.260684418999999679e+01,7.309950729999999952e-01,9.065833333000000493e+01,4.275925926000000210e+00,3.740306852829999684e+01,1.000000000000000000e+00,4.546425900460000236e+01,2.022660303500000012e+01,1.479327844000000027e+02,3.561078722977999860e+02,2.382196199999999930e-01
2.395720990339999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.964166667000000643e+01,1.498379629999999985e+01,2.398795869499999966e+01,0.000000000000000000e+00,3.975674434999999818e+01,1.047103317989999915e+01,1.665447218777999865e+02,7.687288727540000082e+02,2.423644070000000039e-02
2.508542178560000124e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.475000000000000000e+01,2.022962963000000158e+01,2.522210833329999957e+01,0.000000000000000000e+00,3.064864941000000087e+01,6.792635051299999560e+00,2.834450119791000020e+02,8.720388529082999867e+02,5.630590829999999880e-02
2.478475896080000140e+01,1.035709104999999930e+01,3.074842075999999924e+00,5.984166667000000217e+01,7.650925926000000210e+00,2.166891876000000039e+01,0.000000000000000000e+00,2.649126591110000106e+01,2.363786915540000066e+01,3.160315449816999944e+02,3.431907659721999835e+02,2.601102303999999754e-01
2.352945323539999833e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.343000000000000682e+01,-5.282777838000000337e+00,3.476616513500000138e+01,1.000000000000000000e+00,4.696994807629999968e+01,1.218174885500000038e+01,2.573684976490000054e+02,7.010450356372999750e+02,1.490483610999999986e-01
2.120025979940000127e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.334166666999999507e+01,2.204166666999999968e+00,3.498463034249999737e+01,1.000000000000000000e+00,2.208411728760000159e+01,5.654806768500000302e+00,3.787483972951000055e+02,3.629875799193999910e+02,2.092468420999999967e-01
2.368648931759999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.621666666999999507e+01,1.049583332999999996e+01,3.226003823580000329e+01,1.000000000000000000e+00,4.247542422880000146e+01,1.198831603200000018e+01,1.945386856135999949e+02,9.773317453761000024e+02,1.401044875000000134e-01
2.182737030190000027e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.044166667000000359e+01,4.839351852000000065e+00,3.393754882919999716e+01,1.000000000000000000e+00,3.335230911909999918e+01,2.173741061160000143e+01,1.018908106175999961e+02,7.371367744036000431e+02,2.713562398000000098e-01
2.385415536889999899e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.630277750000000481e+01,9.695987735999999302e+00,2.000911274579999954e+01,1.000000000000000000e+00,4.853035817629999826e+01,2.315637044720000048e+01,3.483868661711999835e+02,7.465549567701000342e+02,3.813398679999999846e-02
2.359678917280000121e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.925833332999999925e+01,1.079722222000000009e+01,3.309043685329999818e+01,1.000000000000000000e+00,3.546272357320000168e+01,1.173300170579999957e+01,1.211396750540999960e+02,3.393699300287000256e+02,1.542303198999999958e-01
2.571938677740000045e+01,1.761894379999999956e+02,1.693011923999999908e+02,6.441666666999999791e+01,1.315138888999999978e+01,2.852625965749999892e+01,1.000000000000000000e+00,3.742964106590000029e+01,2.290607620780000175e+01,2.503650877961999868e+02,5.968483924803000491e+02,9.659117489999999306e-02
2.303177679499999897e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.881666667000000359e+01,2.930555559999999948e-01,3.770606867579999744e+01,1.000000000000000000e+00,2.639665130519999892e+01,2.263854187260000117e+01,3.574238768564999873e+02,9.140037830922000239e+02,2.227859825999999877e-01
2.416183671210000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.849166667000000075e+01,-1.116203703999999908e+00,4.777046416670000184e+01,1.000000000000000000e+00,3.147615556299999895e+01,8.197881671499999356e+00,9.934607446930000663e+01,3.610561769746000209e+02,4.587528209999999773e-02
2.395089088960000012e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.510833333000000067e+01,8.630555555999999129e+00,2.253178121750000074e+01,0.000000000000000000e+00,2.032825184300000032e+01,6.547392253499999981e+00,3.197539582736000057e+02,8.717329223427000215e+02,1.473299882999999921e-01
2.132093480180000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.377500000000000568e+01,1.077407408000000011e+01,2.683921889750000034e+01,1.000000000000000000e+00,2.102927824180000016e+01,9.961559639200000760e+00,1.431313252585999862e+02,6.733880330747999778e+02,1.945072670000000115e-01
2.503791148499999863e+01,1.136470537000000007e+02,3.214259658000000019e+00,7.568333332999999641e+01,-3.192592593000000090e+00,4.543017550999999798e+01,1.000000000000000000e+00,2.216199695770000133e+01,2.181754046340000031e+01,3.142197464581000190e+02,4.058193403517000206e+02,5.543138499999999969e-02
2.572939069030000070e+01,1.248317751999999956e+02,9.128496873999999934e+02,2.645833332999999854e+01,7.385648147999999580e+00,2.145472092079999982e+01,1.000000000000000000e+00,4.327940434029999750e+01,7.559006112599999661e+00,2.471019612652999911e+02,5.387163247257999501e+02,1.540289259000000022e-01
2.302055277130000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.480833332999999641e+01,8.289351851999999354e+00,3.056202963080000146e+01,1.000000000000000000e+00,4.285042829919999718e+01,2.012556053899999853e+01,1.896935516025999959e+02,4.023935412568999936e+02,9.127333249999999842e-02
2.507527179150000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.261666667000000075e+01,1.260092593000000072e+01,2.328570213920000143e+01,0.000000000000000000e+00,4.504709758210000103e+01,2.256429753809999994e+01,1.001019178506000031e+02,3.736703280054999823e+02,1.229754497000000030e-01
2.232412920799999867e+01,1.145543285000000022e+00,5.712386421999999797e+00,7.206666667000000359e+01,1.658796295999999870e+01,2.398533305670000004e+01,0.000000000000000000e+00,2.444342222430000078e+01,8.483978270799999777e+00,1.534075441496999872e+02,3.536991396238000220e+02,2.867865022000000153e-01
2.351775687270000148e+01,8.899302376999999353e+01,3.125371400000000222e+02,7.359166666999999507e+01,5.810185180000000393e-01,3.907748277750000199e+01,1.000000000000000000e+00,3.312245821970000037e+01,9.576062551199999717e+00,1.108729932262999966e+02,3.202193154886999764e+02,2.530786171000000140e-01
2.399841248190000087e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.495000000000000284e+01,5.474999999999999645e+00,1.899844468499999905e+01,1.000000000000000000e+00,3.858633247499999896e+01,2.208619080080000074e+01,3.670992272735999791e+02,7.061283288294999920e+02,2.316119869999999914e-01
2.349276788310000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.700833332999999925e+01,1.046527777999999920e+01,2.198917289079999904e+01,1.000000000000000000e+00,2.872781185790000080e+01,1.451906896799999913e+01,3.677828804226999750e+02,6.853532095726000080e+02,1.605598289999999873e-01
2.801055501700000150e+01,6.536592828999999938e+01,8.427102998999999954e+02,2.989999999999999858e+01,3.879629630000000162e+00,2.933334257750000162e+01,1.000000000000000000e+00,2.054028736809999955e+01,2.453106655899999922e+01,3.421247818817000166e+02,2.016577317334999861e+02,2.400433201999999933e-01
2.056815783009999876e+01,4.996748009000000224e+01,3.163608641999999804e+02,6.659166666999999507e+01,-7.842592593000000001e+00,3.430313424420000246e+01,1.000000000000000000e+00,3.175387249139999923e+01,5.040967753500000370e+00,1.250431377247000029e+02,2.545951058173000092e+02,1.073241545999999991e-01
2.060025763080000161e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.405833332999999641e+01,4.543981482000000405e+00,3.367079956420000286e+01,1.000000000000000000e+00,2.208411728760000159e+01,5.654806768500000302e+00,3.787483972951000055e+02,3.629875799193999910e+02,2.092468420999999967e-01
2.560284697610000038e+01,2.487105574999999931e+02,4.250589289000000122e+02,5.705833333000000351e+01,1.875462962999999927e+00,3.747477384670000333e+01,1.000000000000000000e+00,2.805961359410000000e+01,1.335864838260000020e+01,3.908609655518000068e+02,5.266952367220000042e+02,5.715779320000000108e-02
2.363172980090000053e+01,1.186832263000000012e+02,7.865999144999999544e+02,5.558333333000000209e+01,8.921296295999999515e+00,2.328697155920000128e+01,1.000000000000000000e+00,4.582875992440000346e+01,2.069195630000000108e+01,2.451596829830000104e+02,8.644849935127999743e+02,2.763309221999999954e-01
2.278193103379999940e+01,2.181893386999999862e+01,4.336664853999999991e+01,9.149166667000000075e+01,5.605555555999999662e+00,3.826173486999999795e+01,1.000000000000000000e+00,3.648213032240000331e+01,1.208801503910000008e+01,7.983218919220000487e+01,7.966483244147999585e+02,2.008034664999999996e-01
2.352415810189999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.064166667000000643e+01,1.271250000000000036e+01,2.371819811579999993e+01,0.000000000000000000e+00,2.918028695880000001e+01,8.804310526200000098e+00,3.534763641743999756e+02,2.702417071424999904e+02,4.306335619999999975e-02
2.182094298970000068e+01,2.954615901000000235e+02,2.182349290999999880e+02,6.656666667000000359e+01,7.147685185000000274e+00,2.336956508749999983e+01,1.000000000000000000e+00,2.424872814420000111e+01,6.911918938100000354e+00,3.340888925857000231e+02,5.800197360030000482e+02,4.678877359999999985e-02
2.518241785949999922e+01,1.506654056000000139e+02,6.992333442000000332e+02,4.506666666999999649e+01,1.018240740999999971e+01,2.208786151920000052e+01,1.000000000000000000e+00,3.639402466069999775e+01,1.919019095919999884e+01,6.075240810060000030e+01,2.461001102310000022e+02,1.763718625000000040e-01
2.285471035249999971e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.199166741000000513e+01,1.502685164999999934e+01,2.402094810170000017e+01,0.000000000000000000e+00,2.032825184300000032e+01,6.547392253499999981e+00,3.197539582736000057e+02,8.717329223427000215e+02,1.473299882999999921e-01
2.457644988159999855e+01,9.331380864000000486e+01,4.123666245999999802e+01,7.655833332999999641e+01,1.305555559999999893e-01,5.985078930579999934e+01,1.000000000000000000e+00,4.903168095200000209e+01,6.040762858999999985e+00,3.460908210137999959e+02,2.045194390222999914e+02,1.637615273999999954e-01
2.466536689040000141e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.118333332999999641e+01,3.132407407000000088e+00,3.793949773580000340e+01,1.000000000000000000e+00,4.708714931530000314e+01,2.419148226449999939e+01,2.035560738160999961e+02,3.835252785033000009e+02,8.885927609999999532e-02
2.260368471170000149e+01,2.288332420000000145e+00,1.379543092000000026e+00,8.515000000000000568e+01,-8.659259259000000597e+00,5.990702259169999877e+01,1.000000000000000000e+00,4.065865241360000226e+01,2.190726132580000041e+01,2.761994858754000006e+02,9.258987379054999565e+02,1.823118043999999993e-01
2.294543053960000023e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,7.704166665999999886e+00,1.914814465830000145e+01,1.000000000000000000e+00,4.797264005080000260e+01,2.119433052389999972e+01,3.921154375411999808e+02,4.759590986630000202e+02,9.501601530000000628e-02
2.289869173599999996e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.121666666999999507e+01,-6.497685184999999919e+00,3.229489074079999966e+01,1.000000000000000000e+00,3.019390080000000154e+01,1.558849097390000082e+01,8.450200367120000067e+01,7.473369789030000447e+02,2.515904072999999852e-01
2.053551823760000161e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.101666666999999933e+01,-7.588888888999999693e+00,3.646341720830000099e+01,1.000000000000000000e+00,3.615913929860000309e+01,7.419860130500000039e+00,3.281911175109000283e+02,7.620995027305999656e+02,2.441555185000000017e-01
2.466528452369999869e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.165833333000000493e+01,-1.745370370000000060e-01,3.935569087999999738e+01,1.000000000000000000e+00,4.939455339130000056e+01,2.044427662989999916e+01,3.887232529511999815e+02,8.400585372312999652e+02,7.021963059999999923e-02
