# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,pitchedRoofInsuThickness,mullSurfaceMetalThickness,extWinU,extWinSHGC,intMass,infilRate
1.664902672732339894e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.315740740999999936e+00,9.009999999999999432e+01,3.785185185000000008e+00,2.523333333000000209e+02,2.980266669999999674e-01,3.500168894829999999e+01,1.000000000000000000e+00,7.631415649946771129e-02,7.900556734801691267e-03,2.609324050815736484e+00,2.500067216610857290e-01,3.376875839091241716e+01,1.498835738345372370e-01
2.029922114760509899e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.283703704000000023e+01,7.695833333000000209e+01,1.688518518000000057e+01,1.460000000000000000e+02,1.937173330000000193e-01,2.331392730419999992e+01,0.000000000000000000e+00,6.346726616615043504e-02,2.103921532281274962e-03,2.887486805175315752e+00,5.965685045077673276e-01,4.454198483981840440e+01,9.941725755407321286e-02
1.867164086457109917e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.765185184999999990e+00,5.669500000000000028e+01,1.317962963000000087e+01,2.359666666999999904e+02,2.332058667000000085e+00,2.247875439919999963e+01,1.000000000000000000e+00,1.325762512684122152e-01,4.839718378245923963e-03,2.804401030781655813e+00,3.147255359564672950e-01,4.941794157086499695e+01,2.232368477317133726e-01
2.046784241014229977e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.428240740999999758e+00,9.657500000000000284e+01,8.934722222000001324e+00,2.120000000000000000e+02,0.000000000000000000e+00,3.102247661579999871e+01,1.000000000000000000e+00,2.244284631285586307e-01,8.575918765230200469e-03,2.116076416024671225e+00,3.953294744931553639e-01,5.233896864764746226e+01,1.225353982665927516e-01
2.479215250391429848e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.236666667999999980e+01,6.792499999999999716e+01,1.837500005000000058e+01,2.175000000000000000e+02,2.533226680000000286e-01,2.306445138999999855e+01,0.000000000000000000e+00,1.144389186737497094e-01,2.203690808562799516e-03,1.532229001525130752e+00,4.792260905411850347e-01,4.868748927547544980e+01,2.682902113450337245e-01
1.870541039040150011e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.714351852000000065e+00,8.855833332999999641e+01,7.474999999999999645e+00,8.575000000000000000e+01,1.527386669999999946e-01,3.143047215670000227e+01,1.000000000000000000e+00,1.430968463083558406e-01,8.827660850102119969e-03,2.291399288034916992e+00,2.794440058082463541e-01,6.740672105039824658e+01,2.224322148604463423e-01
1.753574909141340044e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.849999999999999645e+00,9.693333332999999641e+01,1.030370369999999980e+01,2.400000000000000000e+01,0.000000000000000000e+00,2.827779980500000079e+01,1.000000000000000000e+00,1.052410253297157428e-01,7.819828298734581365e-03,2.781758064325622115e+00,3.829302145176939343e-01,6.480517558944833922e+01,2.095038985665456932e-01
2.012132178219410150e+01,8.970717274000000430e+01,5.959822402000000920e+02,-1.188287036999999913e+01,4.841666666999999791e+01,-2.489351851999999976e+00,2.914166667000000075e+02,3.021245332999999977e+00,3.407449152579999918e+01,1.000000000000000000e+00,2.428556822781253177e-01,8.147839466314726886e-03,2.760127393013152464e+00,4.556789716989536609e-01,9.062780165547499678e+01,2.190869342652467799e-01
1.893636454603700159e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.209814815000000010e+01,7.020000000000000284e+01,-7.607870369999999660e+00,2.816666667000000075e+02,3.229864000000000068e+00,4.279474745329999763e+01,1.000000000000000000e+00,2.577463715119819865e-01,7.596555949329698680e-03,1.511930520858797422e+00,2.865094806441339514e-01,9.239300169784110039e+01,2.569188178634382869e-01
1.978442472804630015e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.083333333000000032e+01,7.674166667000000075e+01,1.486435185000000025e+01,6.175000000000000000e+01,8.940800000000000136e-02,2.376096272170000034e+01,0.000000000000000000e+00,1.530468360583504828e-01,6.246293968565149075e-03,2.047566584652891208e+00,5.237071331448364120e-01,8.517306645456804404e+01,2.811563056368935887e-01
2.136016647999069917e+01,9.812929076999999722e+01,3.110380746000000158e+02,1.377962963000000052e+01,8.461666667000000075e+01,1.637083332999999996e+01,2.210833333000000209e+02,1.363472000000000017e+00,2.493124334750000060e+01,0.000000000000000000e+00,2.561641253813891628e-01,7.559974234047989877e-03,2.675249124546843937e+00,5.567276190991455875e-01,8.406986992571253836e+01,2.490737148156504932e-01
1.639125343224139897e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.043055556000000106e+00,9.847499999999999432e+01,-2.829629629999999896e+00,3.100000000000000000e+02,0.000000000000000000e+00,1.641012605670000113e+01,0.000000000000000000e+00,2.481270015247161731e-01,2.024991876453098756e-03,2.417131428811964522e+00,5.866482141937812145e-01,9.305065833395516961e+01,1.682354157695614694e-01
2.071193019276130087e+01,1.374598795999999936e+02,4.339253581000000395e+02,-1.552592592999999965e+01,6.329166666999999791e+01,-9.863425925999999677e+00,2.836666667000000075e+02,3.375151999999999486e+00,6.534363995500000044e+01,1.000000000000000000e+00,2.897445435954559279e-01,9.976212831597792291e-03,1.679405780349894517e+00,3.749546894828557075e-01,6.041272450837190888e+01,2.930958393380240223e-01
2.122486223592600041e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.800462963000000194e+00,6.980833332999999641e+01,5.000000000000000278e-02,1.479166666999999791e+02,6.966373329999999697e-01,3.752232605500000062e+01,1.000000000000000000e+00,2.234498382729641075e-01,2.227959476899746532e-03,2.029897630873571668e+00,5.454277141779463323e-01,9.504375681573009160e+01,8.211285640277500575e-02
2.187249887229650014e+01,3.685053837999999971e+00,5.885914859999999971e-01,9.818981481999999872e+00,9.634166666999999507e+01,1.036527777999999955e+01,8.575000000000000000e+01,4.209626670000000126e-01,2.111285740750000173e+01,0.000000000000000000e+00,1.713304185262976842e-01,9.722228915306090763e-03,1.769130860651082493e+00,5.417192533626488116e-01,8.494004213306922679e+01,1.546447506357500612e-01
2.038318148164099952e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.520833332999999676e+00,4.546666667000000217e+01,3.121296296000000137e+00,1.584166666999999791e+02,5.029200000000000337e-01,3.546911412920000117e+01,1.000000000000000000e+00,2.296652697525539133e-01,8.901475676160532785e-03,2.563513444288936682e+00,5.940736494644798249e-01,4.775071529187195551e+01,6.490863295755715245e-02
1.964881115026690139e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.857407407000000177e+00,3.912500000000000000e+01,5.998148147999999402e+00,1.412500000000000000e+02,6.333066700000000715e-02,1.907736133330000072e+01,1.000000000000000000e+00,8.542726746740364474e-02,7.857644972420854343e-03,2.349850211965318625e+00,3.058595110320842525e-01,6.244650852841009225e+01,1.059198861824807991e-01
1.735996138261799970e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.347222222000000080e+00,9.220000000000000284e+01,5.509259258999999354e+00,2.823333332999999925e+02,2.771647999999999890e+00,3.372763637919999979e+01,1.000000000000000000e+00,2.597103465479900231e-01,7.735698118679927918e-03,2.568082648558514869e+00,2.585263065990410225e-01,6.274857552319841858e+01,2.614972195080935147e-01
1.854912346775509846e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.462962963000000283e+00,9.316666666999999791e+01,4.468055556000000372e+00,9.400000000000000000e+01,0.000000000000000000e+00,3.156819574580000065e+01,1.000000000000000000e+00,1.665330565802097262e-01,8.501465636227060335e-03,2.456488044162973949e+00,5.715249694572099859e-01,9.373771958520902103e+01,2.345358631273740113e-01
2.506431593979920081e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.316666666999999791e+00,8.400833332999999925e+01,1.090092592999999965e+01,3.089166667000000075e+02,2.265002667000000081e+00,1.850681775580000021e+01,0.000000000000000000e+00,2.227407907056765946e-01,4.776867573082205568e-03,2.297362637543460373e+00,5.708074144139486661e-01,6.131319292748593597e+01,7.024505299402529490e-02
1.422738430757990002e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.019907408000000082e+01,6.763333332999999925e+01,-5.147685185000000274e+00,2.865833332999999925e+02,1.162304000000000004e+00,3.388849210330000261e+01,1.000000000000000000e+00,6.945841197447427673e-02,6.043285979785370694e-03,2.221142013529254999e+00,2.952821919688306540e-01,3.247476119465855504e+01,1.698322727584282710e-01
2.354877115266409859e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.249537037000000073e+00,5.720000000000000284e+01,1.034398148000000006e+01,1.505833333000000209e+02,0.000000000000000000e+00,2.249938039419999924e+01,1.000000000000000000e+00,1.315018999176079950e-01,2.438030783651361135e-03,1.575154478880057995e+00,5.668698672309332443e-01,3.563266924868534602e+01,1.943711099587449864e-01
1.818378834563240076e+01,4.157387511999999674e+00,1.118649396999999990e+00,-5.156481482000000227e+00,7.109999999999999432e+01,-5.680555560000000170e-01,2.966666667000000075e+02,2.618909332999999950e+00,6.263164763830000226e+01,1.000000000000000000e+00,1.463706364391980652e-01,2.732147241485206705e-03,2.301011355016869597e+00,3.719273104974444299e-01,8.996107457059363810e+01,2.531651242393837542e-01
2.167299316596029968e+01,1.280698399999999992e+02,7.836474392000001217e+02,8.212962962999998950e+00,7.146666666999999507e+01,1.325601851999999958e+01,2.489166666999999791e+02,2.037757333000000060e+00,2.415638717670000091e+01,1.000000000000000000e+00,2.779597343034603263e-01,2.555811120774750290e-03,2.381273719397609234e+00,4.160777053365639633e-01,5.514737912180821411e+01,3.535026839355737832e-02
2.089341816291479859e+01,2.202167694999999981e+01,4.874670027999999888e+02,-7.539814814999999726e+00,4.206666666999999649e+01,4.204166666999999968e+00,2.290833333000000209e+02,2.030306667000000065e+00,3.396506160749999736e+01,1.000000000000000000e+00,7.783238483611093494e-02,3.992202063101826098e-03,1.862023895498184256e+00,4.621460883228954430e-01,4.813070012533769670e+01,7.206134727160275200e-02
2.032750796174190100e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.976388888999999871e+00,6.520000000000000284e+01,-2.393518520000000038e-01,7.508333333000000209e+01,2.570479999999999987e-01,4.871738509330000255e+01,1.000000000000000000e+00,9.967957251748782443e-02,9.024276175465851396e-03,2.944545965130552112e+00,5.229823305075442796e-01,8.642644841722011506e+01,1.836402859756958994e-01
1.625801984803850075e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.035648147999999935e+00,7.892499999999999716e+01,-2.888425926000000032e+00,1.285833332999999925e+02,1.974426669999999884e-01,3.887717861170000333e+01,1.000000000000000000e+00,2.706050070366483595e-01,5.914078594024500292e-03,2.790740905228603186e+00,3.505526293240606717e-01,6.594477715905351545e+01,2.339344667887963691e-01
2.275362089602609927e+01,1.008861029000000116e+02,9.369778185000000121e+02,-4.811111111000000662e+00,5.435833333000000067e+01,3.531481481000000144e+00,2.925000000000000000e+02,3.397504000000000079e+00,2.713505649580000068e+01,1.000000000000000000e+00,2.503129431828879925e-01,8.434370410148788258e-03,2.850451862445405826e+00,4.271031699914934476e-01,7.510903835409089879e+01,7.966212868927290136e-02
1.676534052255939855e+01,8.037815593999999919e+01,8.569071379000000661e+02,-1.054074074000000039e+01,3.975833332999999925e+01,1.678703704000000130e+00,3.038333332999999925e+02,1.430528000000000022e+00,2.408332026420000105e+01,1.000000000000000000e+00,8.337224531422270102e-02,2.528012893874610669e-03,2.950792635523435514e+00,3.581945182362363811e-01,8.898980337320844569e+01,1.482241062170334411e-01
2.261280545185319824e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.404166667000000146e+00,8.815833333000000493e+01,7.226388888999999871e+00,2.238333333000000209e+02,3.762586670000000466e-01,2.822120387920000084e+01,1.000000000000000000e+00,1.924227664354200007e-01,8.304872868451843027e-03,1.565879583235850747e+00,4.610686835907645276e-01,7.846039737693732263e+01,1.035523295266294053e-01
1.662143120929210127e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.990740739999999898e-01,7.763333332999999925e+01,3.743055556000000283e+00,1.830000000000000000e+02,0.000000000000000000e+00,2.848695233750000000e+01,1.000000000000000000e+00,2.600351361683230778e-01,6.017073815700476301e-03,2.206070154733823507e+00,2.690899076376218058e-01,4.431585810239866419e+01,1.184311851401425031e-01
1.475871252719299953e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.245842593000000065e+01,6.109333333000000010e+01,-6.181388944000000052e+00,2.497833333000000096e+02,0.000000000000000000e+00,3.438088174579999645e+01,1.000000000000000000e+00,2.740784409609122729e-01,3.965669784230295078e-03,2.896933571732167145e+00,2.976824782275515613e-01,3.812948933945725116e+01,1.891545978299705166e-01
1.772540985119119838e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.822222222000000613e+00,6.476666667000000643e+01,-1.031944444999999932e+00,7.200000000000000000e+01,2.160693330000000023e-01,3.559055092580000235e+01,1.000000000000000000e+00,5.106559409263261573e-02,5.108471052099414905e-03,2.683065074517592130e+00,6.359678661521206422e-01,4.331471041377652398e+01,1.427910213890500046e-01
2.534737093506749872e+01,4.557568596000000127e+01,7.229347240000000738e+02,-4.468981482000000227e+00,5.269166666999999649e+01,4.338425926000000210e+00,2.863333332999999925e+02,3.017520000000000202e+00,2.957964888420000094e+01,1.000000000000000000e+00,1.901866874389896434e-01,9.528517844485346472e-03,2.554457818557296811e+00,5.918011840223653675e-01,4.471365577192975138e+01,1.143716652655726307e-01
1.919623026347769823e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.018518519000000122e+00,6.187500000000000000e+01,5.716666667000000146e+00,2.261666666999999791e+02,1.605618666999999888e+00,3.302907341249999718e+01,1.000000000000000000e+00,1.463706364391980652e-01,2.732147241485206705e-03,2.301011355016869597e+00,3.719273104974444299e-01,8.996107457059363810e+01,2.531651242393837542e-01
2.199836315610290072e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.896296110999999840e+00,9.220000000000000284e+01,1.009537062999999968e+01,6.791666666999999791e+01,6.705599999999999061e-02,2.140745578670000171e+01,0.000000000000000000e+00,2.115147821569980935e-01,4.285463724485275364e-03,2.306090616722517694e+00,5.979453669602765586e-01,7.640598679561688300e+01,1.861873498748945754e-01
2.040902553617710069e+01,1.753407765000000040e+01,7.467673930000000126e+00,-3.093055556000000372e+00,6.164999999999999858e+01,3.596759258999999709e+00,2.802500000000000000e+02,5.666231999999999935e+00,3.015132612500000064e+01,1.000000000000000000e+00,2.648012720800478892e-01,3.552403929188488289e-03,1.984850592821659543e+00,3.375612744061818882e-01,7.242471166113224967e+01,2.511299513919162951e-01
1.881853223895010174e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.384259259000000242e+00,9.151666667000000643e+01,3.635185185000000097e+00,2.408333333000000209e+02,5.029200000000000337e-01,3.445057615329999834e+01,1.000000000000000000e+00,2.029830154489100091e-01,5.822796332424599874e-03,2.355425154670011345e+00,3.306585770902428778e-01,8.753925799517183748e+01,2.356822552934349779e-01
2.010690019804109951e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.251851851999999710e+00,9.586666667000000075e+01,4.851851852000000243e+00,6.466666666999999791e+01,0.000000000000000000e+00,3.516726525420000371e+01,1.000000000000000000e+00,1.548553122039794672e-01,9.513248395547166392e-03,2.171428746285712919e+00,3.852667247445153986e-01,6.017885520251672204e+01,2.659850109392692535e-02
1.933189177464259956e+01,9.375611431999999468e+01,2.014078939000000013e+00,5.506018518999999500e+00,9.116666666999999791e+01,6.839814815000000436e+00,7.741666666999999791e+01,1.721104000000000189e+00,3.457624045499999710e+01,1.000000000000000000e+00,5.602471310680701838e-02,3.850749324222938960e-03,2.330577725279198376e+00,4.275616406293214489e-01,8.383114300057405899e+01,5.815404518875520040e-02
2.086011453882330002e+01,3.460199483000000242e+01,3.282849731999999854e+00,8.202314814999999371e+00,9.812500000000000000e+01,8.471759259000000597e+00,8.791666666999999791e+01,4.470400000000000068e-02,3.405061136169999969e+01,1.000000000000000000e+00,2.832247294795410819e-01,9.192524680124009723e-03,2.500980729687760196e+00,6.115620277555913198e-01,3.888280942537691942e+01,2.707445577859592944e-01
1.933613607589320083e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.678703704000000130e+00,5.963333332999999925e+01,1.017129629999999985e+01,1.868333333000000209e+02,1.713653330000000086e-01,2.102808793579999858e+01,0.000000000000000000e+00,2.935247208649057193e-01,6.820118277758423914e-03,2.906922528731458399e+00,5.494899501123311492e-01,4.516656286168580436e+01,6.389767226089659857e-02
1.708602881336519985e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.194444449999999991e-01,8.405833332999999641e+01,3.353703703999999952e+00,2.914166667000000075e+02,2.197946667000000076e+00,2.160522363920000188e+01,1.000000000000000000e+00,2.378778029963828922e-01,3.349784795516919881e-03,2.862084006980651019e+00,5.023080094004290785e-01,6.979627223485498178e+01,1.321879440622096280e-01
2.044004052124670068e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.125324074000000074e+01,6.064999999999999858e+01,-4.816203703000000225e+00,6.275000000000000000e+01,2.235200000000000034e-02,3.234472287919999900e+01,1.000000000000000000e+00,1.286893133573794035e-01,4.317361579918319557e-03,1.633155847133541450e+00,5.644308263660791081e-01,4.716316953223392261e+01,2.434293372043621617e-01
1.851166406220900029e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.210648148000000202e+00,9.082500000000000284e+01,4.577777777999999742e+00,2.822500000000000000e+02,9.462346670000000293e-01,3.459299213749999780e+01,1.000000000000000000e+00,1.404211381132106085e-01,6.378866170289316899e-03,1.807642370098407669e+00,3.114380962297813027e-01,3.995060294859035821e+01,2.940853412377817389e-01
2.832700541985009934e+01,6.904493137999999419e+01,2.660563025999999809e+02,1.229861110999999951e+01,5.100833332999999925e+01,2.295879630000000304e+01,2.460000000000000000e+02,2.559304000000000023e+00,2.249938060579999899e+01,0.000000000000000000e+00,2.284311800933883085e-01,5.183324530692759273e-03,2.719509943265107754e+00,4.693443263097767382e-01,3.877741201535009452e+01,8.660013475405488326e-02
1.895795104232789896e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.466666667000000146e+00,8.599166667000000075e+01,8.669444444999999888e+00,2.232500000000000000e+02,1.173479999999999857e+00,2.916035479670000186e+01,1.000000000000000000e+00,9.628574328288297401e-02,4.518396872343953194e-03,2.580099997958433811e+00,5.560713742762528611e-01,5.264764165277294694e+01,1.171901337979169289e-01
1.701805032415089869e+01,1.258582705000000033e+02,7.230894184999999652e+02,-1.150787036999999913e+01,4.328333332999999783e+01,-5.583333339999999589e-01,2.537500000000000000e+02,1.847765333000000121e+00,4.066790759250000065e+01,1.000000000000000000e+00,1.023585185310545015e-01,6.761152222859924399e-03,2.703077828779229197e+00,3.241991834758702340e-01,5.041666132316437654e+01,2.584113883943415235e-01
1.817697772930360145e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.037222221999999938e+01,9.726666667000000643e+01,1.077731481000000002e+01,1.582500000000000000e+02,5.438986670000000023e-01,2.037597235670000018e+01,1.000000000000000000e+00,2.818996392204107804e-01,9.097884791493610762e-03,2.974894527799476052e+00,4.193843921016355836e-01,8.946943594850552017e+01,2.947053348149299978e-01
2.001973293849280111e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.849074073999999790e+00,9.117499999999999716e+01,8.196296295999999870e+00,2.916666667000000146e+01,0.000000000000000000e+00,3.028044447999999988e+01,1.000000000000000000e+00,1.954723518113792857e-01,5.532785736367897347e-03,1.928032154143487498e+00,5.689462148747808090e-01,9.014271899047571424e+01,1.816593964718702103e-01
1.920791821043249925e+01,1.318671503999999857e+02,1.358189050000000009e+01,-5.746296296000000581e+00,7.389166667000000643e+01,-1.704166666999999968e+00,2.890833332999999925e+02,2.115989332999999917e+00,6.072095583419999798e+01,1.000000000000000000e+00,1.277513617848638483e-01,8.587050213984703806e-03,2.396119158124568660e+00,2.629961517268974425e-01,3.709444056013386160e+01,1.562453983142259029e-01
2.143101051131230150e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.343981481999999783e+00,9.012500000000000000e+01,3.811111111000000218e+00,2.337500000000000000e+02,3.390053329999999643e-01,3.485393989420000338e+01,1.000000000000000000e+00,2.066999687380740025e-01,5.371992290559917185e-03,1.770427017299692984e+00,4.002135400706979818e-01,3.043482922706488836e+01,4.074846049836289286e-02
2.270808593625320171e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.994444443999999095e+00,5.301666666999999933e+01,-1.672685184999999963e+00,2.945000000000000000e+02,1.046818666999999925e+00,3.912734949000000029e+01,1.000000000000000000e+00,1.959125550422301520e-01,2.565709132836570521e-03,2.543517397001505032e+00,6.275292783638160010e-01,4.735038621077754328e+01,9.537892890647189925e-02
1.725009182008620101e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.180972221999999938e+01,6.127499999999999858e+01,-5.537037037000000161e+00,2.730000000000000000e+02,2.596557333000000245e+00,4.163566060080000142e+01,1.000000000000000000e+00,7.258212985049024291e-02,9.833092264790024850e-03,1.717658120538689381e+00,5.214825211848507225e-01,9.171447935526899187e+01,1.728244758555694260e-01
2.444304872117369953e+01,2.741563474999999812e+02,1.228207175000000007e+02,-5.370370369999999838e+00,5.564999999999999858e+01,2.600000000000000089e+00,2.856666667000000075e+02,3.591221333000000016e+00,3.439692217920000417e+01,1.000000000000000000e+00,2.022448234554706237e-01,5.148674844678088544e-03,1.684508709976132002e+00,3.349236153035056729e-01,3.322072654424867721e+01,9.298897749844885208e-02
2.089587673304200166e+01,2.785615808999999672e+02,1.545305050000000051e+02,-8.151851852000000065e+00,6.174166667000000075e+01,-1.779166666999999924e+00,2.887500000000000000e+02,3.878071999999999964e+00,4.109307064749999938e+01,1.000000000000000000e+00,7.258212985049024291e-02,9.833092264790024850e-03,1.717658120538689381e+00,5.214825211848507225e-01,9.171447935526899187e+01,1.728244758555694260e-01
1.816290779985070003e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.220370370000000371e+00,6.820000000000000284e+01,-1.107407406999999955e+00,3.032500000000000000e+02,1.937173330000000193e-01,3.833970837919999752e+01,1.000000000000000000e+00,1.176997273625516455e-01,6.884965427841760986e-03,1.819021333207708535e+00,3.739904367841455635e-01,7.309036689769317263e+01,1.722429077529780417e-01
1.853698081915780094e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.103240741000000025e+00,8.277500000000000568e+01,4.874999999999999889e-01,2.771666667000000075e+02,2.369311999999999863e+00,3.723737879920000182e+01,1.000000000000000000e+00,1.434768326078004197e-01,7.708720516758440361e-03,2.243188809575271225e+00,4.972749279630633845e-01,6.187564824340640257e+01,2.675592399556989132e-01
1.928070117898959879e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.800925929999999342e-01,7.689166667000000643e+01,3.075925926000000032e+00,2.362500000000000000e+02,1.881293333000000123e+00,3.773189273669999722e+01,1.000000000000000000e+00,2.115147821569980935e-01,4.285463724485275364e-03,2.306090616722517694e+00,5.979453669602765586e-01,7.640598679561688300e+01,1.861873498748945754e-01
2.300773087352359880e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.115601851999999994e+01,9.861666667000000075e+01,1.135324074000000039e+01,2.898333332999999925e+02,4.060613329999999688e-01,2.873143005829999908e+01,0.000000000000000000e+00,1.184732770364566451e-01,9.485951844337056280e-03,1.881256316497045500e+00,6.071395350272319469e-01,3.015436708244796904e+01,2.474691729552111474e-02
2.450514315190730130e+01,3.080844498000000087e+01,6.226178816000000324e+02,-1.206851851999999958e+01,4.993333333000000351e+01,-3.103240741000000025e+00,3.070833332999999925e+02,2.395389333000000232e+00,4.304211605079999714e+01,1.000000000000000000e+00,1.924227664354200007e-01,8.304872868451843027e-03,1.565879583235850747e+00,4.610686835907645276e-01,7.846039737693732263e+01,1.035523295266294053e-01
2.223310649808480122e+01,2.035163374999999917e+02,5.733909389999999995e+00,1.392268518999999927e+01,9.575000000000000000e+01,1.457916666999999933e+01,3.007500000000000000e+02,1.568365333000000028e+00,2.392956759249999976e+01,0.000000000000000000e+00,8.488033048501444910e-02,8.407227796882098259e-03,2.014338924161035216e+00,2.675642045059007379e-01,7.390464088639993179e+01,2.389244295531970375e-01
2.227202519190900176e+01,1.637786428000000072e+01,3.900782720000000037e+00,9.729166667000001212e+00,7.930833332999999641e+01,1.322129630000000233e+01,1.743333333000000209e+02,1.400725333000000017e+00,2.605003860669999938e+01,1.000000000000000000e+00,1.144389186737497094e-01,2.203690808562799516e-03,1.532229001525130752e+00,4.792260905411850347e-01,4.868748927547544980e+01,2.682902113450337245e-01
2.365202460243159877e+01,1.144500440000000019e+01,3.446791297999999983e+02,-1.582407406999999822e+00,4.776666666999999933e+01,8.892592592999999823e+00,2.346666666999999791e+02,2.201672000000000295e+00,3.124934467499999968e+01,1.000000000000000000e+00,1.926107138574886801e-01,8.232639371253396010e-03,2.520795849874275518e+00,5.249563338376619370e-01,5.561894440669566109e+01,2.018604579908442609e-01
2.465680974954819860e+01,8.597748217000000182e+01,3.847596400000000139e-02,1.015000000000000036e+01,9.688333332999999925e+01,1.061296296000000083e+01,8.708333333000000209e+01,3.017520000000000202e-01,4.489073721329999955e+01,1.000000000000000000e+00,1.842882163342731139e-01,4.925774591599622540e-03,2.672124055709957702e+00,6.166544488969545323e-01,8.431392481842439679e+01,2.950913568799921893e-02
2.151996154684179885e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.085092593000000072e+01,9.465000000000000568e+01,1.166759258999999993e+01,1.078333332999999925e+02,4.656666670000000341e-01,2.334313610999999966e+01,0.000000000000000000e+00,2.360920027591674186e-01,5.589126280046947254e-03,2.964335486443151702e+00,4.063431951850420276e-01,3.617533267773212913e+01,1.687396688772154485e-01
2.088886869929299905e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.750462962999999927e+00,8.951666667000000643e+01,4.318518518999999500e+00,5.941666666999999791e+01,0.000000000000000000e+00,3.296693082329999669e+01,1.000000000000000000e+00,2.805364229127737530e-01,9.922809189238311969e-03,2.876184325150551668e+00,4.533061619041509616e-01,6.952453878283412791e+01,3.308096500116317756e-02
2.242903345684959859e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.150416667000000004e+01,7.964166667000000643e+01,1.498379630000000162e+01,1.918333333000000209e+02,0.000000000000000000e+00,2.398795869499999966e+01,0.000000000000000000e+00,2.545486105659868770e-01,8.033129223089997828e-03,2.212357969958631543e+00,6.210517805878568165e-01,4.540168635266326902e+01,1.713768534466448279e-01
1.976159162057259877e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.474305556000000017e+01,6.895833333000000209e+01,-1.013101851999999958e+01,2.886666667000000075e+02,5.289973329999999585e-01,3.628726905079999909e+01,1.000000000000000000e+00,2.322391730478401417e-01,2.656795495671749295e-03,2.450410571246224745e+00,3.394211030043011168e-01,7.917601706655514704e+01,1.243537579193031845e-01
1.985440726623420105e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.069861110999999987e+01,7.698333332999999357e+01,1.467453704000000059e+01,8.450000000000000000e+01,1.080346669999999870e-01,2.371851430999999977e+01,0.000000000000000000e+00,2.613161266550651507e-01,8.367116929267157110e-03,2.966487920050679072e+00,5.058082808443393752e-01,6.153767089376152910e+01,8.882038246831128192e-02
2.156209159785570151e+01,1.244147729000000027e+02,5.786077701000000388e+02,-1.166342593000000072e+01,4.201666666999999933e+01,-3.236111110000000068e-01,2.367500000000000000e+02,1.758357333000000189e+00,3.942824240670000080e+01,1.000000000000000000e+00,2.284311800933883085e-01,5.183324530692759273e-03,2.719509943265107754e+00,4.693443263097767382e-01,3.877741201535009452e+01,8.660013475405488326e-02
