# # iw north average temp C,iw heating energy kWh,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode
2.177417488000000034e+01,0.000000000000000000e+00,1.493621420000000057e+02,3.750596774000000266e+01,1.391296295999999977e+01,7.554166666999999791e+01,1.829907406999999964e+01,2.160833333000000209e+02,3.248490666999999998e+00,2.152621321750000050e+01,0.000000000000000000e+00
2.259021759000000174e+01,4.338435943000000350e+01,4.629005766999999771e+00,2.630195277999999970e+00,-7.277777779999999863e-01,5.477499999999999858e+01,7.798148147999999225e+00,2.813333332999999925e+02,2.980266666999999980e+00,4.383229430499999779e+01,1.000000000000000000e+00
2.282556480000000221e+01,1.519215048000000046e+01,1.075024291999999981e+01,1.981486399999999870e-01,4.635185185000000097e+00,9.677500000000000568e+01,5.101851852000000243e+00,6.266666666999999791e+01,6.333066670000000453e-01,4.130300773249999935e+01,1.000000000000000000e+00
2.227637581999999838e+01,3.117228263999999882e+01,1.179986480999999969e+02,9.303737937999999303e+02,-1.098750000000000071e+01,3.744166666999999649e+01,2.025462963000000283e+00,3.151666667000000075e+02,2.745570666999999965e+00,3.256216532500000227e+01,1.000000000000000000e+00
2.146910839999999610e+01,1.911338342999999895e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.018518519000000122e+00,6.187500000000000000e+01,5.716666667000000146e+00,2.261666666999999791e+02,1.605618666999999888e+00,3.302907341249999718e+01,1.000000000000000000e+00
2.264344490999999948e+01,1.505489464000000055e+01,6.336749643999999648e+01,1.226158850999999883e+00,5.902314815000000436e+00,8.960833332999999357e+01,7.491203704000000130e+00,7.900000000000000000e+01,1.758357333000000189e+00,3.386209398169999929e+01,1.000000000000000000e+00
2.388062681999999981e+01,0.000000000000000000e+00,1.936321863999999948e+02,6.955032202000001007e+02,4.456018518999999678e+00,5.085000000000000142e+01,1.450462963000000016e+01,2.942500000000000000e+02,2.607733333000000098e+00,2.356135253749999947e+01,0.000000000000000000e+00
2.478791771999999938e+01,0.000000000000000000e+00,2.035192289000000017e+02,1.834050828000000308e+02,1.225509259000000029e+01,6.849166667000000075e+01,1.812916667000000004e+01,1.931666666999999791e+02,8.046720000000000539e-01,2.577280138829999956e+01,0.000000000000000000e+00
1.713085090999999949e+01,3.127097248000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.085833333000000067e+01,8.396666666999999507e+01,-8.625000000000000000e+00,2.813333332999999925e+02,4.515104000000000006e+00,3.873179328829999690e+01,1.000000000000000000e+00
1.970890022000000030e+01,3.999386186000000265e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.529074074000000039e+01,7.232500000000000284e+01,-1.129351851999999923e+01,3.154166667000000075e+02,4.470400000000000068e-02,4.518944296419999773e+01,1.000000000000000000e+00
2.208492451000000045e+01,1.374418694000000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.394907407999999904e+00,8.681666667000000359e+01,8.455555556000000195e+00,4.533333333000000209e+01,2.235200000000000034e-02,2.994053961079999837e+01,1.000000000000000000e+00
2.411653478999999933e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150416667000000004e+01,7.964166667000000643e+01,1.498379630000000162e+01,1.918333333000000209e+02,0.000000000000000000e+00,2.398795869499999966e+01,0.000000000000000000e+00
2.192350254999999848e+01,3.861795827999999986e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.585185184999999830e+00,7.264166667000000643e+01,8.231944443999999805e+00,1.549166666999999791e+02,2.235200000000000034e-02,2.139486435250000085e+01,1.000000000000000000e+00
2.236794277999999991e+01,3.887780738999999652e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.249074073999999701e+00,3.483333333000000209e+01,1.176481481000000073e+01,2.763333332999999925e+02,3.904149333000000333e+00,2.693273679670000220e+01,1.000000000000000000e+00
2.274389869999999902e+01,3.145451862999999904e+01,6.887739295000000084e+01,9.118209969000000115e+01,-1.192314814999999939e+01,4.195833333000000209e+01,-5.916666670000000350e-01,2.052500000000000000e+02,9.276079999999999881e-01,4.251982157329999978e+01,1.000000000000000000e+00
2.489817902000000061e+01,2.803215946000000347e+00,2.166541700999999875e+01,2.598413949999999772e+01,2.928240741000000202e+00,4.573333333000000067e+01,1.449629630000000091e+01,2.235833333000000209e+02,2.235200000000000034e-02,2.427047653170000174e+01,1.000000000000000000e+00
2.298769784999999999e+01,2.289081485000000171e+01,1.601405170999999825e+02,2.291684783999999979e+02,-6.896759258999999531e+00,5.734166667000000217e+01,5.574074079999999931e-01,2.678333332999999925e+02,1.057994667000000000e+00,3.929340416499999833e+01,1.000000000000000000e+00
2.016838346000000115e+01,3.505997052000000025e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.824999999999999289e+00,7.221666666999999507e+01,-5.614814814999999903e+00,2.837500000000000000e+02,1.549738666999999959e+00,4.277851773079999731e+01,1.000000000000000000e+00
1.927594377999999864e+01,2.015279054999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.078564815000000010e+01,5.754999999999999716e+01,-3.625462962999999927e+00,2.092500000000000000e+02,2.235200000000000034e-02,2.979380668579999991e+01,1.000000000000000000e+00
2.165250054999999918e+01,1.971291352000000074e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.550925929999999564e-01,7.451666667000000643e+01,3.754166666999999791e+00,2.778333332999999925e+02,2.853605332999999966e+00,3.419879512920000053e+01,1.000000000000000000e+00
2.225785451000000137e+01,4.145179260000000454e+01,7.746094195000000582e+01,5.887512197000000214e+01,-4.099074073999999790e+00,6.904166666999999791e+01,9.384259259999999658e-01,1.505833333000000209e+02,7.823200000000000154e-01,5.939397013829999850e+01,1.000000000000000000e+00
2.406852862999999942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.281157407000000070e+01,7.809999999999999432e+01,1.662638889000000120e+01,1.439166666999999791e+02,2.235200000000000034e-02,2.357256374079999972e+01,0.000000000000000000e+00
2.140836201999999844e+01,3.035387296000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.611111109999999513e-01,6.164166666999999933e+01,7.689814815000000081e+00,2.769166667000000075e+02,5.226642667000000131e+00,2.095325018000000128e+01,1.000000000000000000e+00
2.095267167000000086e+01,1.943761688000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.712962960000000034e-01,8.994166667000000359e+01,1.946759259000000020e+00,3.366666666999999791e+01,6.705599999999999061e-02,1.986183821750000078e+01,1.000000000000000000e+00
2.135431072000000086e+01,2.508298042999999922e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.481481480000000239e-01,7.353333333000000493e+01,3.324537036999999806e+00,2.646666667000000075e+02,1.408176000000000094e+00,3.704985863920000355e+01,1.000000000000000000e+00
2.520377504000000002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343333332999999996e+01,7.068333332999999641e+01,1.885648147999999935e+01,1.860000000000000000e+02,5.513493329999999970e-01,2.148765483669999909e+01,0.000000000000000000e+00
2.224220452999999864e+01,2.833029196000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202731481000000002e+01,9.078333333000000493e+01,1.348564814999999939e+01,2.065000000000000000e+02,1.616794666999999963e+00,2.272358196249999907e+01,1.000000000000000000e+00
2.024435851000000142e+01,7.880992365999999549e+01,4.604755673999999743e+01,3.095908831000000418e+02,-2.825462963000000105e+00,4.900000000000000000e+01,7.178240741000000646e+00,2.582500000000000000e+02,1.743456000000000117e+00,5.398854000080000048e+01,1.000000000000000000e+00
2.523893210000000309e+01,0.000000000000000000e+00,9.706951070000000925e+01,1.140618320000000097e+02,1.349490740999999971e+01,6.483333333000000209e+01,2.031018518999999856e+01,2.250833333000000209e+02,1.739730666999999897e+00,1.857325811500000157e+01,0.000000000000000000e+00
2.419231106000000153e+01,0.000000000000000000e+00,8.283785300000000973e+01,9.809547409999999079e-01,1.210324074000000039e+01,9.049166667000000075e+01,1.361574073999999968e+01,3.096666667000000075e+02,1.594442666999999814e+00,1.354314072730000085e+01,5.833333333000000342e-01
2.280239372999999858e+01,3.505645364000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.147222221999999903e+00,7.783333333000000209e+01,-7.606481480000000239e-01,2.814166667000000075e+02,2.775373333000000109e+00,4.637327874999999722e+01,1.000000000000000000e+00
2.266763420000000195e+01,2.432752430000000032e+01,6.641082312999999715e+01,1.638555919000000083e+00,-1.074074074000000101e+00,7.241666666999999791e+01,3.411111111000000307e+00,2.684166667000000075e+02,2.857330666999999824e+00,3.855806263920000276e+01,1.000000000000000000e+00
2.129572595000000135e+01,8.053459508000000255e+01,4.183950659999999822e+00,6.179555057000000851e+00,-2.645833333000000120e+00,8.170000000000000284e+01,1.101851850000000049e-01,2.700000000000000000e+02,1.322493332999999938e+00,6.103249185079999961e+01,1.000000000000000000e+00
2.467196102000000124e+01,0.000000000000000000e+00,1.308742273999999952e+02,7.161678262999998879e+02,1.112916667000000004e+01,5.789166666999999933e+01,1.963101852000000136e+01,2.295000000000000000e+02,1.143677333000000074e+00,2.312182266670000175e+01,0.000000000000000000e+00
2.281624748999999852e+01,2.347913445000000010e+01,9.075184665999999822e+01,2.083644346000000169e+01,-6.958333329999999428e-01,7.464166667000000643e+01,3.375000000000000000e+00,2.723333332999999925e+02,8.456506670000000225e-01,3.816075943420000272e+01,1.000000000000000000e+00
2.481917732000000143e+01,0.000000000000000000e+00,8.943633597999999552e+01,7.395517197000000351e+02,4.654629629999999629e+00,4.040833332999999783e+01,1.834722221999999903e+01,2.881666667000000075e+02,2.808901333000000111e+00,2.377912879579999839e+01,0.000000000000000000e+00
2.094299540000000093e+01,2.911128761000000065e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037222221999999938e+01,9.726666667000000643e+01,1.077731481000000002e+01,1.582500000000000000e+02,5.438986670000000023e-01,2.037597235670000018e+01,1.000000000000000000e+00
2.270880796000000146e+01,3.636940606000000287e+01,1.513792633000000194e+02,1.659585474000000005e+01,-4.749537036999999629e+00,6.883333333000000209e+01,2.976851850000000188e-01,2.314166666999999791e+02,3.065949333000000276e+00,4.261294574080000075e+01,1.000000000000000000e+00
2.060052495000000050e+01,5.770063170000000463e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.186574074000000145e+00,8.955833332999999641e+01,2.733796296000000403e+00,2.101666666999999791e+02,1.598168000000000033e+00,2.367958546830000088e+01,0.000000000000000000e+00
2.092344781999999981e+01,2.728143406999999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.021759258999999975e+00,8.035833332999999357e+01,-4.722222200000000120e-02,2.680833332999999925e+02,1.467781333000000021e+00,3.834832330580000104e+01,1.000000000000000000e+00
2.208433636999999905e+01,0.000000000000000000e+00,1.671695178000000226e+00,7.724118659999998915e-01,2.468055555999999928e+00,5.681666666999999649e+01,1.067129629999999985e+01,1.690833333000000209e+02,1.527386669999999946e-01,2.148101759249999887e+01,0.000000000000000000e+00
2.199437604999999962e+01,5.709454086000000217e+01,6.101307795999999684e+01,1.899726993000000030e+00,-4.850462963000000016e+00,7.063333332999999925e+01,-1.606481480000000184e-01,2.960000000000000000e+02,2.238925333000000073e+00,6.404917092579999860e+01,1.000000000000000000e+00
2.198067816000000008e+01,6.533655122999999776e+01,1.194968080000000099e-01,7.450026199999999765e-02,7.658333332999999854e+00,9.812500000000000000e+01,7.928703704000000130e+00,1.764166666999999791e+02,8.940800000000000136e-02,5.513355361250000186e+01,1.000000000000000000e+00
2.007428575999999865e+01,2.603742662000000152e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.784722222000000080e+00,6.401666667000000643e+01,-1.883796295999999870e+00,2.808333332999999925e+02,3.695530666999999880e+00,3.593260382329999914e+01,1.000000000000000000e+00
2.284414534000000074e+01,1.062372208000000029e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.746296296000000581e+00,9.679999999999999716e+01,1.022222222000000080e+01,2.400000000000000000e+01,0.000000000000000000e+00,2.841601638330000057e+01,1.000000000000000000e+00
2.362618549000000101e+01,0.000000000000000000e+00,1.320027954000000250e+02,3.839610604000000080e+02,1.275181594999999923e+01,6.781025547000000131e+01,1.882980786999999978e+01,1.874166666999999791e+02,1.497010866999999967e+00,2.371817070330000021e+01,0.000000000000000000e+00
2.202918487000000169e+01,1.819033901999999969e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.374074074000000145e+00,8.963333332999999925e+01,6.953703703999999597e+00,7.116666666999999791e+01,4.470400000000000068e-02,3.316037105499999882e+01,1.000000000000000000e+00
2.259082511000000082e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.070833332999999499e+00,8.979166666999999791e+01,1.066712962999999981e+01,8.616666666999999791e+01,1.031917332999999992e+00,2.316965968079999882e+01,0.000000000000000000e+00
2.389760833000000062e+01,2.842467481000000351e+00,1.362279928000000098e+02,8.266365821000000551e+02,-3.971759258999999709e+00,2.960000000000000142e+01,1.341851851999999923e+01,2.808333332999999925e+02,3.147906666999999992e+00,2.318084722249999885e+01,1.000000000000000000e+00
2.269723147999999924e+01,3.651431010999999671e+01,2.339461126999999863e+01,1.407236309999999879e-01,4.984722222000000258e+00,9.564166667000000643e+01,5.620370369999999838e+00,6.658333333000000209e+01,3.576320000000000054e-01,3.899758870329999638e+01,1.000000000000000000e+00
1.949806510999999887e+01,1.126847214999999913e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.097222219999999943e-01,7.764166667000000643e+01,3.646759258999999975e+00,1.845000000000000000e+02,0.000000000000000000e+00,2.663342996749999969e+01,1.000000000000000000e+00
2.288143562000000131e+01,2.221922096000000124e+01,4.215857241999999871e+01,2.804161024999999974e+00,6.759259299999999249e-02,7.568333332999999641e+01,3.968518518999999856e+00,6.066666666999999791e+01,4.470400000000000068e-02,3.699762776829999922e+01,1.000000000000000000e+00
2.305312849999999969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.671296300000000290e-01,5.086666667000000075e+01,1.039444443999999912e+01,5.708333333000000209e+01,2.943013329999999983e-01,2.299980423999999957e+01,0.000000000000000000e+00
2.306020187000000021e+01,3.210177068000000133e+00,1.637786428000000072e+01,3.900782720000000037e+00,9.729166667000001212e+00,7.930833332999999641e+01,1.322129630000000233e+01,1.743333333000000209e+02,1.400725333000000017e+00,2.605003860669999938e+01,1.000000000000000000e+00
2.156943670000000068e+01,5.131587897000000176e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.038333332999999925e+01,6.289999999999999858e+01,-4.382870371000000098e+00,3.089166667000000075e+02,3.613573329999999473e-01,3.238296185579999786e+01,1.000000000000000000e+00
2.179434896000000066e+01,2.268300204000000164e+01,1.788928413000000148e+02,1.631403544000000068e+02,-8.659722222000000968e+00,6.110833333000000067e+01,-2.177777778000000275e+00,2.793333332999999925e+02,3.818466667000000037e+00,4.718658131419999791e+01,1.000000000000000000e+00
1.885304161999999906e+01,2.021309979000000112e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.456944443999999450e+00,6.057500000000000284e+01,-1.846296296000000003e+00,3.050000000000000000e+02,0.000000000000000000e+00,3.118227008750000095e+01,1.000000000000000000e+00
1.928301499000000163e+01,1.931566748999999916e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.421759259000000108e+00,8.791666666999999791e+01,3.462962960000000034e-01,2.111666666999999791e+02,1.057994667000000000e+00,3.026166161920000164e+01,1.000000000000000000e+00
2.238927130000000076e+01,1.457008536000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.428240740999999758e+00,9.657500000000000284e+01,8.934722222000001324e+00,2.120000000000000000e+02,0.000000000000000000e+00,3.102247661579999871e+01,1.000000000000000000e+00
2.264217396000000093e+01,1.207523765000000004e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.318518518999999500e+00,8.584166666999999507e+01,1.058009258999999957e+01,2.511666666999999791e+02,7.338906670000000521e-01,2.969055001419999940e+01,1.000000000000000000e+00
2.201562327999999980e+01,4.918065133000000344e+01,1.211736260999999928e+02,5.711467848999999930e+00,2.207407406999999822e+00,7.806666667000000359e+01,5.727314814999999726e+00,3.144166667000000075e+02,1.300141333000000010e+00,5.830612092580000194e+01,8.333333333000000342e-01
2.138863557999999898e+01,1.606645042999999973e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.567129630000000162e+00,9.025833332999999925e+01,6.036111111000000307e+00,1.250000000000000000e+02,0.000000000000000000e+00,3.059755111579999820e+01,1.000000000000000000e+00
2.482944415000000049e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063240741000000078e+01,7.596666666999999507e+01,1.481203703999999988e+01,9.975000000000000000e+01,1.158578667000000006e+00,2.457683148170000109e+01,0.000000000000000000e+00
2.332485632999999936e+01,3.000404088000000247e+00,1.800434634000000074e+02,3.256976023999999938e+02,5.431481482000000582e+00,5.938333332999999925e+01,1.316249999999999964e+01,2.671666667000000075e+02,1.784434666999999974e+00,2.277313748670000138e+01,1.000000000000000000e+00
2.313158148000000125e+01,0.000000000000000000e+00,5.198804146999999887e+01,4.835717757000000283e+00,1.289444444999999995e+01,9.059166666999999507e+01,1.439722221999999974e+01,1.945833333000000209e+02,6.966373329999999697e-01,2.371116990830000049e+01,0.000000000000000000e+00
2.146910839999999610e+01,1.911338342999999895e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.018518519000000122e+00,6.187500000000000000e+01,5.716666667000000146e+00,2.261666666999999791e+02,1.605618666999999888e+00,3.302907341249999718e+01,1.000000000000000000e+00
2.275329829000000004e+01,4.687033598000000012e+01,1.013812286999999941e+02,2.061452062000000041e+01,-1.369166667000000004e+01,6.595000000000000284e+01,-8.461111111000001017e+00,2.861666667000000075e+02,1.177205333000000076e+00,5.573455666579999956e+01,1.000000000000000000e+00
2.180804670999999928e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.521296296000000048e+00,5.754166666999999791e+01,1.053888889000000084e+01,1.560833333000000209e+02,2.235200000000000034e-02,2.141665369829999932e+01,0.000000000000000000e+00
2.280748226000000045e+01,2.565712827000000118e+01,8.379180249999999219e+00,1.176373834999999923e+00,-1.144444444000000116e+00,7.819166667000000359e+01,2.259722221999999725e+00,1.422500000000000000e+02,0.000000000000000000e+00,3.926326828670000424e+01,1.000000000000000000e+00
2.147125288999999881e+01,1.542357201000000089e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.679166666999999613e+00,8.939166667000000643e+01,6.288888888999999871e+00,1.250000000000000000e+02,0.000000000000000000e+00,3.028478194579999894e+01,1.000000000000000000e+00
2.180995568999999890e+01,2.945134479000000027e+01,1.164453291000000057e+01,1.274017430000000006e+00,-6.180555560000000614e-01,9.268333332999999641e+01,4.319444439999999830e-01,9.666666666999999791e+01,4.097866700000000334e-02,4.556306638830000111e+01,1.000000000000000000e+00
2.346563225999999958e+01,0.000000000000000000e+00,1.417805361000000062e+02,5.237395047999999775e+01,1.342314814999999939e+01,8.915833333000000493e+01,1.517870369999999802e+01,2.047500000000000000e+02,1.184655999999999931e+00,2.534704288000000005e+01,0.000000000000000000e+00
2.065131089999999858e+01,3.034414728999999866e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.413888888999999871e+00,8.965833333000000493e+01,-2.943055554999999934e+00,2.912500000000000000e+02,4.470399999999999374e-01,4.035808546330000013e+01,1.000000000000000000e+00
2.159571631000000025e+01,6.865784657999999752e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.627314815000000081e+00,9.740000000000000568e+01,6.002777777999999564e+00,8.208333333000000209e+01,6.333066700000000715e-02,5.684740097249999735e+01,1.000000000000000000e+00
2.209207793999999936e+01,1.850168147000000118e+01,1.003495586000000017e+01,1.419355593999999998e+00,8.753240741000000824e+00,8.732500000000000284e+01,1.076666666999999933e+01,1.555833333000000209e+02,5.476239999999999997e-01,3.354129005579999756e+01,1.000000000000000000e+00
2.232536530000000141e+01,8.417832761999999747e+00,1.138396429000000012e+02,8.073455512000000454e+02,-9.450462962999999661e+00,4.320833333000000209e+01,1.735648148000000113e+00,8.050000000000000000e+01,5.662506670000000408e-01,2.993043190579999902e+01,1.000000000000000000e+00
2.163200901000000087e+01,2.263035796999999860e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.185185189999999888e-01,7.054166666999999791e+01,4.256018518000000306e+00,2.659166667000000075e+02,1.952074666999999986e+00,3.554058611079999963e+01,1.000000000000000000e+00
1.842108014000000082e+01,2.762961960999999889e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.245842593000000065e+01,6.109333333000000010e+01,-6.181388944000000052e+00,2.497833333000000096e+02,0.000000000000000000e+00,3.438088174579999645e+01,1.000000000000000000e+00
2.185080793999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.269027778000000062e+01,8.883333333000000209e+01,1.449305556000000017e+01,1.929166666999999791e+02,1.929722666999999836e+00,2.247412826000000052e+01,0.000000000000000000e+00
2.228279527000000115e+01,1.313433123000000080e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.963425926000000210e+00,8.066666666999999791e+01,1.012453703999999988e+01,2.820000000000000000e+02,2.395389333000000232e+00,3.093785213079999963e+01,1.000000000000000000e+00
2.328533111999999861e+01,1.326047460999999927e+01,5.828790629999999595e+01,1.113083325000000023e+01,5.777777777999999920e+00,6.026666666999999933e+01,1.330416667000000075e+01,1.545000000000000000e+02,1.031917332999999992e+00,3.111155624079999882e+01,1.000000000000000000e+00
2.069301439999999559e+01,2.191212996000000146e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.688425925999999855e+00,6.440833333000000493e+01,-8.166666670000000128e-01,2.832500000000000000e+02,4.150021332999999757e+00,3.272894676079999954e+01,1.000000000000000000e+00
1.975834172000000066e+01,3.951944963999999771e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.683842592999999965e+01,6.324166667000000075e+01,-1.123379629999999985e+01,2.045833333000000209e+02,4.917439999999999589e-01,4.472870898170000231e+01,1.000000000000000000e+00
2.086144317000000115e+01,4.682755672999999952e+00,3.014932100999999989e+02,1.675827185999999926e+02,-1.266759258999999993e+01,5.085833333000000067e+01,-3.995370369999999838e+00,2.852500000000000000e+02,3.524165333000000011e+00,2.974181422079999848e+01,1.000000000000000000e+00
2.269348978000000017e+01,5.209750322000000011e+01,5.534943731999999983e+01,3.197981589999999841e+01,-9.501388888999999338e+00,6.403333333000000493e+01,-3.692129630000000162e+00,2.845833332999999925e+02,2.115989332999999917e+00,5.510696222250000176e+01,1.000000000000000000e+00
2.460489789999999743e+01,0.000000000000000000e+00,6.485858021999999323e+01,1.558944710999999756e+02,2.180555555999999839e+00,4.481666666999999649e+01,1.396759259000000064e+01,2.945000000000000000e+02,2.451269332999999939e+00,2.299569462919999907e+01,0.000000000000000000e+00
2.213900310000000005e+01,1.307430774999999912e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.630555556000000017e+00,9.075000000000000000e+01,6.023148147999999757e+00,2.230000000000000000e+02,0.000000000000000000e+00,2.869601759249999873e+01,1.000000000000000000e+00
2.138187934000000112e+01,2.692262777999999912e+00,8.549068220000000906e+01,5.812059087999999747e+02,-9.752777777999998676e+00,2.595833332999999854e+01,8.696759259000000242e+00,1.198333332999999925e+02,6.109546670000000068e-01,2.051658055500000089e+01,1.000000000000000000e+00
2.103284385999999984e+01,2.391148278000000005e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.468055556000000372e+00,5.676666666999999933e+01,2.219444444000000072e+00,2.009166666999999791e+02,6.556586670000000838e-01,3.576042841169999775e+01,1.000000000000000000e+00
2.284639976000000061e+01,3.474416798000000028e+01,1.674048351000000139e+02,3.548894162999999935e+01,-1.064351852000000065e+01,5.618333333000000351e+01,-3.150925926000000210e+00,2.847500000000000000e+02,1.534837333000000026e+00,4.515251458499999870e+01,1.000000000000000000e+00
2.397895495999999937e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.522222222000000791e+00,5.740833332999999783e+01,1.591111111000000022e+01,1.358333333000000209e+02,3.427306670000000444e-01,2.477014467749999937e+01,0.000000000000000000e+00
2.149294532000000046e+01,2.166533258000000117e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.247685184999999919e+00,9.265833333000000493e+01,2.313425925999999855e+00,6.900000000000000000e+01,2.235200000000000034e-02,3.573690302920000050e+01,1.000000000000000000e+00
2.376497593999999935e+01,2.618564140000000151e+00,1.052026644999999974e+02,7.383066148999999996e+02,1.901851851999999843e+00,4.925833332999999925e+01,1.221620369999999944e+01,2.357500000000000000e+02,1.754631999999999969e+00,2.275776012500000078e+01,1.000000000000000000e+00
2.414033142999999981e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111712963000000087e+01,9.345833333000000209e+01,1.213055555999999946e+01,9.900000000000000000e+01,1.050544000000000144e+00,2.377747251829999797e+01,0.000000000000000000e+00
2.363840748999999875e+01,4.153272418000000243e+00,8.215280717999999638e+01,5.446761347999998861e+02,1.043750000000000000e+01,9.317499999999999716e+01,1.150416667000000004e+01,2.652500000000000000e+02,0.000000000000000000e+00,3.368826867579999629e+01,1.000000000000000000e+00
2.053785634000000115e+01,6.899876467999999363e+01,7.854529546999999923e+01,3.396435873000000356e+02,-1.432962962999999945e+01,7.465000000000000568e+01,-1.069537036999999913e+01,2.987500000000000000e+02,1.303866669999999839e-01,6.662767296170000009e+01,1.000000000000000000e+00
1.860060581000000113e+01,2.556590299000000144e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.266342593000000072e+01,6.071666667000000217e+01,-6.320833332999999499e+00,3.255833332999999925e+02,1.043093330000000041e-01,3.309893831419999799e+01,1.000000000000000000e+00
2.218904871999999884e+01,0.000000000000000000e+00,2.443851512999999898e+01,1.713097045999999901e+00,1.126944443999999912e+01,6.615833333000000493e+01,1.764675925999999961e+01,2.264166666999999791e+02,9.052559999999999496e-01,2.203347864250000043e+01,0.000000000000000000e+00
2.252006194000000150e+01,4.321262081999999793e+01,4.109350016999999866e+01,1.758418488000000082e+02,1.739351851999999976e+00,7.495000000000000284e+01,5.833333332999999676e+00,1.680833333000000209e+02,0.000000000000000000e+00,5.655162833170000170e+01,1.000000000000000000e+00
2.258294052999999835e+01,1.350869916000000082e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.865277777999999387e+00,9.998333332999999357e+01,9.857407408000000260e+00,2.845000000000000000e+02,4.060613329999999688e-01,3.044665766670000195e+01,1.000000000000000000e+00
2.067521431000000121e+01,2.943799293000000006e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.395833333000000120e+00,8.295833333000000209e+01,-8.648148150000000145e-01,2.653333332999999925e+02,7.413413329999999357e-01,4.023534236079999715e+01,1.000000000000000000e+00
2.493681476000000075e+01,0.000000000000000000e+00,1.580398882000000071e+02,1.356325241999999776e+02,1.201296295999999941e+01,6.680833332999999641e+01,1.826851852000000065e+01,1.897500000000000000e+02,9.909386669999999953e-01,2.545832132829999850e+01,0.000000000000000000e+00
2.364695309000000023e+01,0.000000000000000000e+00,1.223222243000000020e+02,7.904099670999999994e+00,1.079768518999999927e+01,7.945833333000000209e+01,1.428981482000000014e+01,7.775000000000000000e+01,8.940800000000000136e-02,2.420875833330000049e+01,8.333333330000000649e-02
2.149144599999999983e+01,2.233239924000000087e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.073611110999999951e+00,7.691666666999999791e+01,1.531481481999999783e+00,2.855833332999999925e+02,9.685866670000000678e-01,3.552412423250000018e+01,1.000000000000000000e+00
