# # iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea
1.873276672571210000e+01,3.908098153742219694e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.596666666999999507e+01,-8.590277777999999032e+00,4.431070189829999606e+01,1.000000000000000000e+00,2.785665157813519734e-03,2.514835542238776043e+02,1.567465250108300179e+00
2.131257995360110158e+01,2.659578928897370176e+01,4.012492948999999953e+01,1.014517357999999980e+00,9.890000000000000568e+01,1.374953703999999988e+01,3.930328823079999978e+01,1.000000000000000000e+00,2.033353554147745382e-03,4.949232850003434692e+02,1.460083713831677565e+00
2.198546890563209999e+01,9.469135817707730496e+00,9.248658929999999145e+01,1.132217325999999815e+02,5.520000000000000284e+01,1.047268517999999915e+01,3.053386982500000002e+01,1.000000000000000000e+00,1.702125327372088718e-03,4.120044707584809203e+02,1.165548891586128288e+00
2.003874119103669926e+01,1.011660780431540019e+01,1.778166561999999828e+02,4.560993143999999120e+02,5.770000000000000284e+01,4.120370369999999838e+00,2.609859171169999925e+01,1.000000000000000000e+00,4.522005612680179976e-03,7.010063879799633924e+02,1.138416339744978023e+00
2.074376304425760154e+01,5.565795700528550327e+01,9.475119336999999575e+01,2.141899941000000140e+01,7.461666667000000075e+01,-5.143981482000000049e+00,5.123678037079999825e+01,1.000000000000000000e+00,1.915290147531811468e-03,5.884431559217881613e+02,1.523508106763922232e+00
2.144388593297150081e+01,2.588867423704439830e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.862500000000000000e+01,2.561111110999999774e+00,3.427408383000000214e+01,1.000000000000000000e+00,1.363321393642809992e-03,2.808903646085552168e+02,1.652089701443716807e+00
2.010305317493460109e+01,1.861097664536389917e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.397499999999999432e+01,5.503703703999999419e+00,1.974680830000000142e+01,1.000000000000000000e+00,2.579546970568180782e-03,9.659333362881316134e+02,1.262038947287461355e+00
2.138478476067639988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.510833333000000067e+01,8.630555556000000905e+00,2.253178121750000074e+01,0.000000000000000000e+00,2.800736781478740077e-03,2.335307659587130331e+02,1.653055233590781103e+00
2.311234189655510107e+01,2.009272516504249850e+01,1.096413059000000061e+02,7.591077728999999863e+02,5.695000000000000284e+01,2.700462963000000105e+00,3.418274267670000199e+01,1.000000000000000000e+00,2.785665157813519734e-03,2.514835542238776043e+02,1.567465250108300179e+00
2.340265501494850042e+01,2.719101816304389985e+01,5.972334170999999969e+01,1.238377612000000028e+01,7.233333333000000209e+01,-1.967129630000000073e+00,4.253917787079999613e+01,1.000000000000000000e+00,4.909706005115319419e-03,5.835556891233379702e+02,1.541761373061722340e+00
2.002633850153809902e+01,4.127897741564940048e+01,1.210973695000000134e+02,7.973527129999999907e-01,8.175000000000000000e+01,-4.128703703999999419e+00,4.790181009329999995e+01,1.000000000000000000e+00,2.294321641539403406e-03,9.943723249995659899e+02,1.493929608961795719e+00
2.351313748499349998e+01,0.000000000000000000e+00,3.368918172000000055e+01,1.592915171000000019e+00,9.691666666999999791e+01,1.379074074000000039e+01,2.406893050749999929e+01,0.000000000000000000e+00,4.522005612680179976e-03,7.010063879799633924e+02,1.138416339744978023e+00
2.132918661075800060e+01,1.134055401751679959e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.570833333000000209e+01,-7.090740741000000291e+00,3.628272739749999687e+01,1.000000000000000000e+00,3.988222433511556114e-03,2.383773974165409584e+02,1.702589693391369341e+00
2.372698402876740076e+01,0.000000000000000000e+00,2.233478321999999707e+02,8.494460100999999952e+01,6.102499999999999858e+01,1.585925925999999997e+01,2.265663173579999778e+01,0.000000000000000000e+00,4.226471811704234083e-03,3.129646158185116747e+02,1.555113805582919451e+00
2.065786286995420085e+01,3.336122194861749790e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,-8.316203703999999419e+00,4.559065259169999962e+01,1.000000000000000000e+00,4.990610258181336044e-03,3.609256133945857528e+02,1.537940689518400017e+00
2.409087900287050132e+01,1.662932006356830028e+00,1.814300793000000169e+02,7.211147837999999410e+02,3.688333332999999925e+01,1.186944444999999959e+01,2.269889307249999888e+01,1.000000000000000000e+00,3.450615567307747846e-03,2.285690446642136635e+02,1.367161517380967029e+00
2.083382242048359956e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.180833332999999641e+01,1.530601852000000029e+01,2.263583629249999873e+01,0.000000000000000000e+00,3.692910695747885289e-03,5.008682373641397021e+02,1.336512359000131545e+00
2.412769484184429913e+01,0.000000000000000000e+00,1.381429566999999849e+02,6.908474797000000081e+02,5.996666667000000217e+01,2.119490740999999900e+01,2.381825664830000022e+01,0.000000000000000000e+00,3.720881286215697078e-03,3.750972857699595693e+02,1.306642564461925282e+00
2.277347553143970060e+01,2.268364789253120151e+01,1.787462238000000170e+01,2.965215889999999743e-01,7.575000000000000000e+01,3.097685185000000008e+00,3.799111843000000022e+01,1.000000000000000000e+00,2.033353554147745382e-03,4.949232850003434692e+02,1.460083713831677565e+00
2.405545343830860006e+01,0.000000000000000000e+00,1.094118620000000135e+02,8.230147126000000526e+02,3.968333333000000351e+01,1.703564815000000010e+01,2.227259422250000043e+01,0.000000000000000000e+00,2.877325430952894919e-03,7.967255098387129237e+02,1.426726091894195747e+00
2.255199862310239922e+01,3.961991943214660239e+01,1.392590275999999960e+02,6.199348624000000285e+01,6.638333332999999925e+01,-5.376851852000000598e+00,5.426037888919999830e+01,1.000000000000000000e+00,3.331103440767712014e-03,3.428123272035707032e+02,1.360051205191179058e+00
2.071998210978630084e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.249166667000000075e+01,1.352314815000000081e+01,2.246103287000000037e+01,0.000000000000000000e+00,1.960166178210964380e-03,2.562152197575966852e+02,1.500205853844600368e+00
2.098369360622190172e+01,1.125031608821269913e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.379999999999999716e+01,-1.329629629999999896e+00,2.817194606079999986e+01,1.000000000000000000e+00,3.980989538259381393e-03,9.641097605143901319e+02,1.391527119920618061e+00
2.315602222920229991e+01,0.000000000000000000e+00,9.216009155000000064e+00,7.610859641000000408e+01,8.153333333000000493e+01,1.272824074000000039e+01,1.701185025919999916e+01,0.000000000000000000e+00,3.792452195116922161e-03,6.379550726746016380e+02,1.553924745338057134e+00
2.273080580455399868e+01,1.897078213551629844e+01,8.962813156999999364e+01,1.035470059000000020e+02,7.025833332999999925e+01,1.537500000000000089e+00,3.796042507420000334e+01,1.000000000000000000e+00,4.589211031718929724e-03,8.581439905871618521e+02,1.408068364686325902e+00
1.953413110196110125e+01,1.118418647557670020e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.546666667000000217e+01,3.121296296000000137e+00,3.546911412920000117e+01,1.000000000000000000e+00,3.933103681605508439e-03,2.205258736264837012e+02,1.265904262823563275e+00
2.243405942565249944e+01,2.233978704328060161e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.690833333000000493e+01,2.085648148000000202e+00,3.246196175000000039e+01,1.000000000000000000e+00,1.828957099551305112e-03,4.754374631291034348e+02,1.658845701370824210e+00
2.218015835947079850e+01,1.285993432194830000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.853333333000000493e+01,2.993981481999999694e+00,3.647477338750000087e+01,1.000000000000000000e+00,4.765457007073345234e-03,4.168097776687697547e+02,1.350042796832348735e+00
2.133617134805960092e+01,7.906824689777580240e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.118333332999999641e+01,3.132407407000000088e+00,3.793949773579999629e+01,1.000000000000000000e+00,4.397520004383441775e-03,8.217863931715179433e+02,1.155460598355732449e+00
2.085998637832960156e+01,1.292675658339769917e+01,3.099395944999999983e+02,1.147163462999999979e+02,3.979166666999999791e+01,5.837037037000000872e+00,3.150666297420000106e+01,1.000000000000000000e+00,4.560328131437231536e-03,6.326639149694990465e+02,1.373976360024162124e+00
2.178286245162160029e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.503333333000000493e+01,1.399768519000000033e+01,2.360670141670000177e+01,0.000000000000000000e+00,4.200573063280477193e-03,6.035620449845214353e+02,1.665077878920070864e+00
2.244491859652210053e+01,1.197057422135950056e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,5.565740740999999936e+00,3.447552287919999969e+01,1.000000000000000000e+00,3.556983455924589421e-03,5.149064796224977272e+02,1.229745831371889420e+00
2.074378895852489890e+01,1.149347852269150039e+00,1.641496112000000096e+02,1.320268246999999917e+02,7.104999999999999716e+01,1.550370369999999909e+01,3.111456778499999842e+01,8.333333330000000649e-02,4.035403111164523673e-03,9.449450227757895391e+02,1.232954553878988557e+00
2.368370017680830131e+01,1.670980048114740102e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.393333333000000351e+01,1.556851851999999958e+01,2.366210393080000074e+01,1.000000000000000000e+00,2.501477181317327252e-03,2.351491962964648792e+02,1.646420240953242242e+00
1.883095208976089907e+01,9.695575034651119140e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.264166667000000643e+01,-3.526388888999999693e+00,3.855906865669999917e+01,1.000000000000000000e+00,4.022111687339970619e-03,8.139380054557117319e+02,1.158297054060309250e+00
1.978462953134309998e+01,4.385484486850930175e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.481666666999999649e+01,4.729166721999999545e+00,1.998135423249999931e+01,1.000000000000000000e+00,1.904598578452526515e-03,8.915313820886420899e+02,1.430779351720190995e+00
2.299167210316209875e+01,7.605502756740909831e+01,9.780337982000000707e+00,1.049097677999999867e+00,9.641666666999999791e+01,4.805092593000000356e+00,5.713239347249999867e+01,1.000000000000000000e+00,1.098791495898551393e-03,4.687530888885591480e+02,1.599730328285910996e+00
1.762253792992610002e+01,6.987111494318050120e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.773333333000000067e+01,6.262500000000000178e+00,2.743490344079999943e+01,1.000000000000000000e+00,3.933103681605508439e-03,2.205258736264837012e+02,1.265904262823563275e+00
2.307200510093040080e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361666667000000075e+01,1.455925925999999926e+01,2.381614394420000025e+01,0.000000000000000000e+00,3.626854570785204793e-03,7.056542028549665702e+02,1.656238374494611643e+00
2.251700123041110047e+01,6.396203463003470091e+01,1.140180242000000135e+02,7.410228132999999389e+02,5.349166667000000075e+01,9.236111109999999291e-01,4.000178157420000247e+01,1.000000000000000000e+00,1.521309694704948284e-03,9.619197487391453478e+02,1.688268498238188364e+00
1.945490523846070019e+01,5.372264131175769819e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,2.629629629999999940e-01,3.781138929669999982e+01,1.000000000000000000e+00,1.155524991515096593e-03,6.361041785742959291e+02,1.471076246946815491e+00
2.107038457717940005e+01,3.722764710519719955e+01,2.780346288999999693e+00,6.561285409999999274e+01,4.921666667000000217e+01,1.323148148000000024e+00,4.066092430420000170e+01,1.000000000000000000e+00,1.780496228207607660e-03,9.374944133014782892e+02,1.556415873671770589e+00
2.192573796514560058e+01,4.537890410822660314e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.766666666999999791e+01,-1.004629630000000023e-01,2.833448743079999943e+01,1.000000000000000000e+00,3.305187405624265308e-03,5.958215653069219115e+02,1.452484426114364346e+00
2.256387328754480137e+01,1.776794532499329904e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.929999999999999716e+01,-2.331018519000000122e+00,3.336775805669999784e+01,1.000000000000000000e+00,3.818893360633567567e-03,4.140033219798403934e+02,1.643397411066154223e+00
2.372500428185700017e+01,4.916572587294569807e-01,2.166541700999999875e+01,2.598413949999999772e+01,4.573333333000000067e+01,1.449629630000000091e+01,2.427047653170000174e+01,1.000000000000000000e+00,2.943479578531246060e-03,8.790179046459691108e+02,1.650103628609362438e+00
2.254902414475320072e+01,7.421573861533060423e+00,1.008861029000000116e+02,9.369778185000000121e+02,5.435833333000000067e+01,3.531481481000000144e+00,2.713505649580000068e+01,1.000000000000000000e+00,3.692910695747885289e-03,5.008682373641397021e+02,1.336512359000131545e+00
2.112936165942250000e+01,7.139604541365989654e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.104166666999999791e+01,1.080787036999999984e+01,3.090927404580000015e+01,1.000000000000000000e+00,3.908861491466197186e-03,9.979377182271136917e+02,1.277192807617466119e+00
2.053735569546779871e+01,5.920514777509700011e+00,1.138396429000000012e+02,8.073455512000000454e+02,4.320833333000000209e+01,1.735648148000000113e+00,2.993043190579999902e+01,1.000000000000000000e+00,2.480751048129236930e-03,7.555436036594011284e+02,1.141296077856081226e+00
1.990881246511800029e+01,2.339069055296969957e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.704166666999999791e+01,1.166944443999999947e+01,2.060550601829999806e+01,1.000000000000000000e+00,3.933103681605508439e-03,2.205258736264837012e+02,1.265904262823563275e+00
2.032551278056600097e+01,2.319022234267810134e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.483333333000000209e+01,-8.250925926000000743e+00,4.287625300919999916e+01,1.000000000000000000e+00,4.467911945216101327e-03,4.289573303703366491e+02,1.411238976290160929e+00
1.854749410913879970e+01,5.519252993500580295e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.751805582999999444e+01,9.308410537000000318e+00,1.971814465750000167e+01,1.000000000000000000e+00,4.959133174065540745e-03,4.886642188549444086e+02,1.628542828334496928e+00
2.333462465318330104e+01,3.311194509135390263e+01,9.616885383000000331e+01,2.624529499999999871e+02,5.568333333000000351e+01,-2.465277777999999920e+00,4.352291273080000167e+01,1.000000000000000000e+00,3.545505949466145473e-03,6.545381731578654581e+02,1.626021375337415309e+00
2.629724190821579910e+01,0.000000000000000000e+00,7.520811369999999840e+01,1.964269308000000080e+02,5.608333333000000209e+01,2.024537036999999984e+01,2.465022777829999967e+01,0.000000000000000000e+00,1.768297744725728839e-03,2.256485381283634126e+02,1.140429346216620399e+00
2.438676642979610065e+01,5.038340949882430309e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.483333333000000209e+01,1.176481481000000073e+01,2.693273679670000220e+01,1.000000000000000000e+00,4.725008230840157045e-03,3.022938588508441171e+02,1.398157975574927603e+00
2.038960662348990027e+01,1.331130675976809918e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.621666666999999507e+01,8.096296296000000225e+00,3.354075917170000309e+01,1.000000000000000000e+00,3.382240856490635258e-03,2.031694973061784424e+02,1.403544601008325454e+00
2.369998966226529902e+01,2.731928797172890100e+01,1.107007418999999970e+02,3.967109828999999976e+00,6.737500000000000000e+01,8.861111109999999513e-01,3.866775657419999845e+01,1.000000000000000000e+00,2.442789524484144815e-03,2.896970500762353140e+02,1.563429284289268084e+00
2.086435048823119942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.756666628000000685e+01,1.020879651000000088e+01,2.140762175920000132e+01,0.000000000000000000e+00,1.090156281269222000e-03,3.532992615353094834e+02,1.160403299921872744e+00
2.481124167545160120e+01,6.116598961489780351e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.498333333000000067e+01,-1.760185185000000097e+00,5.812468273079999648e+01,1.000000000000000000e+00,2.714172264656330644e-03,3.985593213029740127e+02,1.675999889173307444e+00
2.259412341649279909e+01,0.000000000000000000e+00,1.615424478000000192e+02,1.098430733000000004e+02,6.565000000000000568e+01,1.377129630000000127e+01,2.112771944500000032e+01,0.000000000000000000e+00,3.318856420965603758e-03,8.851057054898201386e+02,1.448806695914000242e+00
2.146023797147569923e+01,1.071374865993849994e+02,4.183950659999999822e+00,6.179555057000000851e+00,8.170000000000000284e+01,1.101851850000000049e-01,6.103249185079999961e+01,1.000000000000000000e+00,1.852686693010979421e-03,6.411891464387872475e+02,1.686011303965761599e+00
2.089680206659399886e+01,5.385923839263850255e+01,1.883650441999999714e+02,2.575504271000000145e+01,8.259999999999999432e+01,-7.037037037000000161e+00,6.016101601919999808e+01,1.000000000000000000e+00,3.758453000271033771e-03,4.473640411598214541e+02,1.476736912955328052e+00
2.286733200168830038e+01,3.095478185600319954e+00,1.280698399999999992e+02,7.836474392000001217e+02,7.146666666999999507e+01,1.325601851999999958e+01,2.415638717670000091e+01,1.000000000000000000e+00,2.591851139061634654e-03,2.120059135761195819e+02,1.666490609641185117e+00
2.175600532315689861e+01,1.882250380034570014e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.697499999999999432e+01,-5.824074080000000153e-01,3.155699006000000040e+01,1.000000000000000000e+00,2.533280916092779493e-03,7.517561770351624091e+02,1.613388892429888255e+00
1.775405289754170113e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.970000000000000284e+01,-1.254166667000000013e+00,1.775985787420000150e+01,0.000000000000000000e+00,2.785665157813519734e-03,2.514835542238776043e+02,1.567465250108300179e+00
1.814514106576190144e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.956666667000000359e+01,-1.923611111000000040e+00,1.727849699500000114e+01,0.000000000000000000e+00,4.414306590662149185e-03,3.197016379205737167e+02,1.719682851744730012e+00
2.033649252794209872e+01,1.390138317696129988e+01,5.764909473000000162e+01,8.242022143999998889e+02,4.022500000000000142e+01,1.093518519000000078e+00,3.720456250499999840e+01,1.000000000000000000e+00,4.522005612680179976e-03,7.010063879799633924e+02,1.138416339744978023e+00
2.185548450434999879e+01,2.453922368093749995e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.315476293000000396e+01,-2.463624389000000026e+00,3.591208836999999932e+01,1.000000000000000000e+00,2.368555520777655861e-03,8.643094881002106149e+02,1.582840108893504460e+00
1.911653898676360086e+01,7.581890970159509635e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.160833333000000067e+01,3.739351851999999976e+00,3.198763791580000060e+01,1.000000000000000000e+00,3.118941268527925664e-03,5.250774763648973931e+02,1.219884274676866998e+00
1.867748208828179912e+01,1.664557396681550117e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.652500000000000568e+01,-1.312962962999999927e+00,4.041409833419999842e+01,1.000000000000000000e+00,2.513723456494702975e-03,4.550706166662036480e+02,1.240416988192909908e+00
2.181286061823550071e+01,7.421367463393309549e+01,1.207876902000000001e+02,2.440893344999999925e+01,6.757500000000000284e+01,-8.130092592000000451e+00,6.553308319500000323e+01,1.000000000000000000e+00,1.615534437773148745e-03,9.285034423056571313e+02,1.491288035861017658e+00
2.040309198997389828e+01,8.700197898892360726e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.508333333000000209e+01,-3.774074073999999612e+00,2.947296316750000145e+01,1.000000000000000000e+00,3.062870993003629499e-03,3.923102495552407163e+02,1.250325318155250276e+00
2.226929394760839998e+01,2.375638675174379877e+00,8.227078100999999322e+01,1.410757749999999866e-01,9.772499999999999432e+01,1.016574074000000039e+01,3.096401842499999901e+01,1.666666666999999935e-01,4.675075241475760285e-03,5.411939666486774740e+02,1.167617160498187534e+00
1.862405016023310012e+01,1.084055327070280050e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.350833332999999925e+01,-2.700462963000000105e+00,4.044384694499999711e+01,1.000000000000000000e+00,4.675075241475760285e-03,5.411939666486774740e+02,1.167617160498187534e+00
2.399871956406920148e+01,5.964413660951689566e-01,1.202350017999999920e+02,8.349713665000000447e+02,4.373333333000000067e+01,1.127777777999999920e+01,2.219492731000000063e+01,1.000000000000000000e+00,4.959133174065540745e-03,4.886642188549444086e+02,1.628542828334496928e+00
2.134213151325069902e+01,2.270190890877200118e+01,8.120563117000000375e+01,9.865248370000000433e-01,7.351666667000000643e+01,1.851388814999999965e+00,3.867405717999999837e+01,1.000000000000000000e+00,4.765457007073345234e-03,4.168097776687697547e+02,1.350042796832348735e+00
2.510423361198530046e+01,1.724981927449819874e-01,6.664816627999999810e+01,7.455064022999998770e+02,2.880833332999999996e+01,1.370324074000000003e+01,2.246307453749999894e+01,1.000000000000000000e+00,4.715213892237987703e-03,3.046088599160056560e+02,1.152477235267045375e+00
2.155969834316400124e+01,6.746249356555189536e+01,4.484736568999999662e+01,5.766962329000000409e+02,6.779166666999999791e+01,-7.438425925999999855e+00,6.233992874919999849e+01,1.000000000000000000e+00,4.243003694845223425e-03,9.153183487950764174e+02,1.457230775489337882e+00
2.065301190141559928e+01,1.646906930549409953e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.025833332999999925e+01,4.130555556000000017e+00,1.866258597170000044e+01,1.000000000000000000e+00,2.388823211401294895e-03,7.698197341928917012e+02,1.169725440278085671e+00
1.930144747491780066e+01,1.725226408133420009e+01,1.301425175999999908e+02,5.921010242999999491e+02,6.679999999999999716e+01,-8.416203703999999064e+00,4.253093550999999906e+01,1.000000000000000000e+00,4.022111687339970619e-03,8.139380054557117319e+02,1.158297054060309250e+00
2.150674108539429952e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850833332999999925e+01,1.343240740999999971e+01,2.390934259249999982e+01,0.000000000000000000e+00,3.062870993003629499e-03,3.923102495552407163e+02,1.250325318155250276e+00
2.341260030421920035e+01,3.021363624974570072e+01,1.896228519999999946e+02,4.392235630999999785e+01,6.364999999999999858e+01,8.888888899999999871e-02,4.165328986080000107e+01,1.000000000000000000e+00,4.414306590662149185e-03,3.197016379205737167e+02,1.719682851744730012e+00
1.742604070647540127e+01,1.317497170517740024e+01,2.564760984000000121e+02,4.576736728000000198e+01,6.481666667000000359e+01,-3.474537036999999717e+00,3.697694307500000122e+01,1.000000000000000000e+00,3.239433653862683945e-03,2.229393052462047820e+02,1.247188226938644950e+00
2.238013695972599848e+01,1.978046725077190038e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.194166666999999649e+01,1.061990740999999971e+01,2.190098823170000131e+01,1.000000000000000000e+00,1.702125327372088718e-03,4.120044707584809203e+02,1.165548891586128288e+00
2.202977567232260014e+01,2.039069916292639917e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.676666666999999933e+01,2.219444444000000072e+00,3.576042841169999775e+01,1.000000000000000000e+00,4.351782950096502560e-03,3.365218062226289817e+02,1.619695114264636304e+00
