# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.156613686664280038e+01,8.507139977632709460e+00,1.506469819999999848e-01,6.989841099999999363e-02,8.341666666999999791e+01,9.496296296000000581e+00,3.427188472329999769e+01,1.000000000000000000e+00,4.463516939739139988e-02,3.138497487994353037e+02,7.240594712084342746e+02,1.155639121986812068e+00,1.928424871420019571e+01,4.347012790213874922e+01,2.973804476038838240e-01
2.197134526021280010e+01,1.921784741651850092e+00,1.104837815999999862e+02,1.181313959999999996e+00,8.363333332999999925e+01,5.333333332999999676e+00,2.219063543829999929e+01,1.000000000000000000e+00,1.182358671680681581e-02,3.668472557451883631e+02,9.503503167402121790e+02,1.566648922120882581e+00,9.291419671510599443e+00,3.654894968039720027e+01,2.293128864647832332e-01
2.391033103972240070e+01,5.866570290608730254e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.768333332999999641e+01,2.112037036999999895e+00,3.269539355669999736e+01,1.000000000000000000e+00,8.979942672721343000e-02,3.321878862775535026e+02,4.425130096366376051e+02,1.514993986572787055e+00,2.023978705731991568e+01,2.343623679624960943e+01,1.728856055850871709e-01
1.896114474360139823e+01,2.109407356277570145e+01,1.210656770000000080e+02,4.333324600999999916e+02,5.734166667000000217e+01,-3.338888888999999693e+00,6.020328624999999789e+01,1.000000000000000000e+00,2.243698379324969919e-02,2.184388231483130198e+02,7.431623282859450228e+02,1.203758350815120171e+00,1.737977290833993393e+01,4.129108181268188105e+01,2.198081498584992799e-01
2.315498569710250010e+01,2.961760690949209973e+01,8.034808569000000489e+01,4.034965449999999976e+01,7.620833333000000209e+01,2.142592593000000267e+00,6.037998523329999756e+01,1.000000000000000000e+00,6.100600306866402374e-03,2.814169453306708419e+02,8.959466629189452078e+02,1.184535606447736811e+00,1.775418211314464401e+01,3.277020891431811833e+01,4.735692990721206141e-02
2.429725933191440035e+01,1.957084616888170103e+01,1.574966512999999964e+02,2.518578378999999856e+01,7.043333332999999641e+01,2.265277778000000186e+00,4.006905851670000374e+01,1.000000000000000000e+00,1.540189314559856082e-02,8.281230837678367607e+01,7.135839032224263292e+02,1.676488532971122547e+00,1.128276799316111934e+01,4.285468400122647381e+01,2.702607382100211120e-01
2.163993022279089828e+01,4.421499546186709928e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.630833332999999641e+01,6.773148147999999757e+00,3.228206150079999759e+01,1.000000000000000000e+00,1.697001413123874758e-02,1.490106516508499226e+02,3.313936849925075308e+02,1.243320870459952321e+00,2.172769985618676003e+01,2.575262516819411829e+01,1.320137124048813559e-01
2.360167537235890123e+01,0.000000000000000000e+00,1.035709104999999930e+01,3.074842076000000368e+00,5.984166667000000217e+01,7.650925926000000210e+00,2.166891876000000039e+01,0.000000000000000000e+00,2.254880216652552227e-02,3.516219747627394554e+02,8.500050902358954090e+02,1.267658775757926959e+00,9.612125031853757662e+00,2.128372303283372702e+01,1.196085395718749292e-02
2.158420970578359999e+01,2.444954455214039868e+01,4.407121348999999810e+01,2.241218888000000220e+02,7.720833333000000209e+01,-4.722222200000000120e-02,6.263785685330000064e+01,1.000000000000000000e+00,8.813222475588133875e-02,8.041042368143995134e+01,9.707844341400665371e+02,1.162980091642952019e+00,7.480535458842899388e+00,3.920019688918721101e+01,9.243933419184600930e-02
2.414366873185970164e+01,1.341966954627389974e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.317499999999999716e+01,9.975925925000000305e+00,4.252826289330000264e+01,1.000000000000000000e+00,8.392094266287773718e-02,2.777726914006570951e+02,3.055614273184867784e+02,1.359222999024013667e+00,1.872793827457250160e+01,4.312182014874952074e+01,1.019615663679273310e-01
2.022699508692430115e+01,8.890376817916090246e+00,2.399663341000000116e+01,2.391511819000000205e+00,7.648333332999999357e+01,4.319907406999999644e+00,3.441699579170000334e+01,1.000000000000000000e+00,9.666735109692334293e-03,3.994868476451511583e+02,9.102471426961903944e+02,1.706700546980817190e+00,1.659456340407430375e+01,4.997176410489525011e+01,1.485274409657821038e-01
1.567509012039699989e+01,1.055949760540299920e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.929999999999999716e+01,-1.259583334000000043e+01,5.155643014000000335e+01,1.000000000000000000e+00,9.783829592623548288e-02,2.938173926048838211e+02,4.510553067499953954e+02,1.168172577227847286e+00,5.686406894711024229e+00,4.915518050218308588e+01,2.891114030245365285e-01
2.033334249435559826e+01,1.090602014623589966e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.248333332999999357e+01,-9.763425924999999950e+00,4.443388763829999988e+01,1.000000000000000000e+00,7.551834552458372429e-02,2.650851566128592367e+02,3.094587858132272231e+02,1.313139685107767907e+00,6.184630812045375237e+00,3.082812335683413352e+01,7.098425006438499607e-02
2.103900254488900146e+01,2.913696791516440143e+01,1.665400336999999809e+02,4.052608676999999915e+01,6.267499999999999716e+01,-7.028703703999999775e+00,6.548593958329999509e+01,1.000000000000000000e+00,2.980801892964504360e-02,1.593814193649187700e+02,7.014658495781751526e+02,1.190647018709697136e+00,8.072668785925653623e+00,4.228739541146750014e+01,7.993752355970158707e-02
2.367851052965970027e+01,6.332943326245920046e-01,2.212550746999999944e+02,1.900690191999999854e+02,5.859166667000000217e+01,8.840740740999999403e+00,2.132505184749999927e+01,1.000000000000000000e+00,5.512167289218980470e-02,6.191957449785408585e+01,5.306173193062013524e+02,1.308420192031285900e+00,7.373522808357317437e+00,3.580935130900891750e+01,1.172889260177134990e-01
2.294400265408859951e+01,9.378842338828320635e+00,4.104914802999999779e+01,7.164362500000000245e-02,9.200000000000000000e+01,8.118981481000000500e+00,2.977494791670000041e+01,1.000000000000000000e+00,3.296263006255906874e-02,1.657702430015363575e+02,5.657688354452517387e+02,1.701319880756399172e+00,1.268731216462497891e+01,4.260138675477228531e+01,3.853663928521026266e-02
2.426879458584830118e+01,1.495253520996119967e+00,4.093914273000000037e+01,4.401676400000000267e-01,7.884999999999999432e+01,9.350462963000000016e+00,2.227700196670000210e+01,1.000000000000000000e+00,5.843545922070898097e-02,3.595197858542629774e+02,2.783952633824419536e+02,1.629677686034266326e+00,1.634592905154546827e+01,3.342293205497279018e+01,2.481120771013658466e-01
2.333649794157069834e+01,1.864105785012129957e+01,1.203915035999999787e+02,5.626726244999999693e+01,8.311666667000000075e+01,-3.569444444999999799e+00,4.507513972329999774e+01,1.000000000000000000e+00,3.704927208159316393e-02,1.707945117967209967e+02,3.992926119131223004e+02,1.291237982925562466e+00,1.296370780002279943e+01,3.300934173133230587e+01,1.504295501750829156e-01
2.373894665507780033e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.529999999999999716e+01,1.009398148000000006e+01,2.132864371750000032e+01,0.000000000000000000e+00,4.633879501210760865e-02,2.189013338040256258e+02,4.055209104161915548e+02,1.378090206315928601e+00,1.362275624805543472e+01,4.180355183053265478e+01,7.486994137747611522e-02
2.385766573932469825e+01,1.038478594101080077e+01,8.962813156999999364e+01,1.035470059000000020e+02,7.025833332999999925e+01,1.537500000000000089e+00,3.796042507420000334e+01,1.000000000000000000e+00,1.954204750329082210e-02,3.282167090809770116e+02,6.512103974697550939e+02,1.227771807839877383e+00,6.884007517967824619e+00,3.832275828765875758e+01,9.983504774910582913e-02
2.102923071869890137e+01,2.111013702195219999e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.773333333000000067e+01,6.262500000000000178e+00,2.743490344079999943e+01,1.000000000000000000e+00,8.287491879685074392e-02,2.673777722591679549e+02,3.724951032013847225e+02,1.218222087413627808e+00,2.155755576253772432e+01,3.146704521672086230e+01,4.121589724948358791e-02
2.606429522012589928e+01,5.687891779863000430e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.713333332999999925e+01,1.876249999999999929e+01,2.286571990750000083e+01,0.000000000000000000e+00,7.628619124995264685e-03,1.562719064230487902e+02,4.343598923553078066e+02,1.250236229204578775e+00,2.179867154954754227e+01,4.564237280446988620e+01,1.224537866213005199e-01
2.276151046440379844e+01,4.687167587947789826e+01,1.052946378999999979e+02,3.465215919999999983e+01,7.871666666999999507e+01,-7.115740740000000564e-01,6.597992435170000647e+01,1.000000000000000000e+00,4.607396861460768406e-02,1.433664109893774707e+02,6.410054224366633662e+02,1.557819049615853935e+00,1.780389000876837713e+01,4.086480549544380381e+01,2.451176104180906312e-01
2.170016746701369925e+01,2.654628328358730016e+01,6.647146564000000524e+01,9.555038649999999523e-01,8.188333332999999925e+01,1.835648148000000202e+00,5.291286499920000352e+01,1.000000000000000000e+00,2.776406569051850098e-02,1.472675945298637430e+02,9.182456444630421402e+02,1.293543683107304609e+00,5.754022054519328577e+00,4.854466230449962438e+01,2.320002079979882614e-01
2.237621905075999962e+01,2.457908590887900147e+01,9.780337982000000707e+00,1.049097677999999867e+00,9.641666666999999791e+01,4.805092593000000356e+00,5.713239347249999867e+01,1.000000000000000000e+00,7.158002952114479733e-02,3.402846369819545203e+02,5.733866829755487515e+02,1.233484160302913191e+00,5.159736127033251130e+00,2.534500565080092116e+01,1.039412313960541845e-01
2.265293973472779854e+01,2.689530445547160031e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.139166667000000643e+01,1.248148147999999935e+01,2.688300207920000062e+01,4.166666667000000213e-01,1.361442754509606043e-02,1.134089511514873436e+02,5.511563463714247746e+02,1.165930806617986093e+00,1.879099741003996726e+01,4.330548995878287144e+01,1.094905727318424560e-01
2.196347723943100050e+01,1.133526842738259965e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.127499999999999858e+01,-5.537037037000000161e+00,4.163566060080000142e+01,1.000000000000000000e+00,8.014279054504262756e-02,2.418681235228666537e+02,3.234415808431274399e+02,1.429147112818892396e+00,7.223833314615807133e+00,2.149192562354885183e+01,5.195610145153320425e-02
2.266178391178819851e+01,1.669903132667160151e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.713333332999999925e+01,-1.196342592999999965e+01,4.737915310079999642e+01,1.000000000000000000e+00,9.862161299215421728e-02,3.653760636933355386e+02,9.954670713271347040e+02,1.532165520009517667e+00,1.054417953970580690e+01,2.966385905571801374e+01,2.762745749350732360e-01
2.003618819731520162e+01,1.119370631845760045e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900833332999999925e+01,-8.187037036999999629e+00,3.223048521169999958e+01,1.000000000000000000e+00,5.733483094271387553e-02,9.994595984057825433e+01,8.619057059389213009e+02,1.668103643021956906e+00,9.072407551815416582e+00,3.841114543156106720e+01,2.731079447601227339e-01
2.359731062804949886e+01,7.706404086573609646e+00,5.925618243000000263e+01,1.116744705999999976e+00,8.805833332999999641e+01,4.268981482000000049e+00,3.696695134670000016e+01,1.000000000000000000e+00,8.484108372320520175e-02,3.120972698731286528e+02,7.164903343718171982e+02,1.493071033170335182e+00,2.446230681523985950e+01,2.224204123697881030e+01,1.176148942191034968e-01
2.548358757227750004e+01,3.250974852053810338e+01,6.903467967999999644e+01,2.962912201000000412e+00,7.682500000000000284e+01,1.651388889000000137e+00,5.195154930420000028e+01,1.000000000000000000e+00,3.160061497864369989e-02,3.953872695502973329e+02,2.468269364141365543e+02,1.534836306311142540e+00,7.440901593873153530e+00,3.466038427944954492e+01,2.878083605520826427e-01
2.001048655967460022e+01,8.773750859173759409e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.946666666999999507e+01,-3.412037039999999966e-01,3.871712226919999722e+01,1.000000000000000000e+00,2.776406569051850098e-02,1.472675945298637430e+02,9.182456444630421402e+02,1.293543683107304609e+00,5.754022054519328577e+00,4.854466230449962438e+01,2.320002079979882614e-01
2.607911724119979979e+01,1.298793005331650008e+01,9.631288465000000087e+01,1.569874141000000023e+01,5.900833332999999925e+01,-3.418518518999999589e+00,4.526221569500000186e+01,1.000000000000000000e+00,4.992037906121132157e-02,2.389124425689329598e+02,3.276605190762361985e+02,1.517305953989654732e+00,1.898452722522648628e+01,4.035034962295958394e+01,2.799080516716757200e-02
2.153487420269809860e+01,1.069688621092499936e+01,1.049364304000000061e+02,5.501580787999999167e+00,6.979999999999999716e+01,3.625925926000000299e+00,3.724646426079999628e+01,1.000000000000000000e+00,5.700333404416409872e-02,2.639378268617465437e+02,4.465105196999193140e+02,1.252844003513414073e+00,8.748239025521284518e+00,2.479912345639315419e+01,2.910228351022809967e-01
2.096255623470860030e+01,1.141228653277190030e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.154999999999999716e+01,5.780092592999999113e+00,2.047799648079999812e+01,1.000000000000000000e+00,8.789872914676725990e-02,1.607293556704784123e+02,9.667776799639686942e+02,1.263656367320914242e+00,1.793790455335406975e+01,3.683312383801046508e+01,2.608592538832936736e-01
2.215781261302469929e+01,3.590785451354289726e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.145833333000000209e+01,1.022777778000000026e+01,2.058797638920000139e+01,1.000000000000000000e+00,7.784930965277944703e-02,3.107371010176141795e+02,4.562739299622138560e+02,1.258247716865786847e+00,1.062523908786797300e+01,3.003174851859824912e+01,1.115793449079811456e-01
2.150819803273699904e+01,8.118926107938630565e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.973333332999999357e+01,6.099537037000000161e+00,3.059439218170000174e+01,1.000000000000000000e+00,1.775459934215746494e-02,3.300423003990018174e+02,4.368516356671012204e+02,1.607572075428696845e+00,5.915496659764633236e+00,2.592139410848031744e+01,1.517695743507431125e-02
2.549089731831670136e+01,3.500720319045459661e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.391666666999999791e+01,-3.111574073999999968e+00,5.485354199079999660e+01,1.000000000000000000e+00,7.481440260010999155e-02,2.977065375683846469e+02,7.542892937300629228e+02,1.633954376071788506e+00,2.412673909244671933e+01,3.537196841354580812e+01,1.744293114246537046e-01
2.343135079374729912e+01,8.469123143694899269e+00,5.189531310999999647e+01,8.932645613000000040e+00,7.623333332999999357e+01,7.984722222000000258e+00,5.399900393419999745e+01,1.000000000000000000e+00,9.910513756444289113e-02,1.311558680008503188e+02,8.851316994663206970e+02,1.202724699052238666e+00,1.532131985105781524e+01,4.108889888831919279e+01,1.194788267718753794e-01
2.425748493693529895e+01,5.803938023999079654e+00,8.137587075999999797e+01,8.333810724999999593e+02,6.601666667000000643e+01,5.459259258999999531e+00,2.976170325420000040e+01,1.000000000000000000e+00,9.105911746781485128e-02,7.300029960346608959e+01,3.742724438159638112e+02,1.384576681619444694e+00,1.261400277394273672e+01,2.939470090606123875e+01,1.669948067052226537e-01
2.435470415420650170e+01,8.763886172880079428e+00,2.780346288999999693e+00,6.561285409999999274e+01,4.921666667000000217e+01,1.323148148000000024e+00,4.066092430420000170e+01,1.000000000000000000e+00,4.693306012560429646e-02,2.104737822824957902e+02,2.082827851355486075e+02,1.370663621697736367e+00,1.250105124312509552e+01,3.261961170385193753e+01,9.314945846105164573e-02
2.284496077918170087e+01,2.536462960637589958e+01,1.244731215999999918e+01,2.641727944000000150e+01,6.446666666999999507e+01,-2.781481481000000144e+00,5.170607009169999913e+01,1.000000000000000000e+00,3.344489715721984946e-02,2.733465735290586736e+02,8.370065545779513059e+02,1.322719130793552189e+00,2.293587456812607783e+01,3.430414885466255726e+01,2.666755826650665240e-01
2.611935591869670148e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.886666667000000075e+01,1.521990740999999936e+01,2.433183101670000070e+01,0.000000000000000000e+00,5.421329668885158798e-02,2.485260460778646348e+02,7.581284133492803221e+02,1.405302578155211535e+00,2.061398734117491927e+01,2.313291328987700268e+01,6.043333922850071399e-02
2.231717081649529888e+01,5.796942057891370403e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.062500000000000000e+01,4.442592593000000534e+00,3.467128177669999900e+01,1.000000000000000000e+00,6.792782870804893458e-02,1.059787101269480019e+02,4.144817288141667859e+02,1.368705516134806954e+00,2.096266551325755856e+01,3.403052155491360509e+01,2.465176389408733626e-01
2.319349286588819936e+01,1.233781850931860014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.629166666999999791e+01,4.555555555999999839e+00,3.480291537080000097e+01,1.000000000000000000e+00,4.607396861460768406e-02,1.433664109893774707e+02,6.410054224366633662e+02,1.557819049615853935e+00,1.780389000876837713e+01,4.086480549544380381e+01,2.451176104180906312e-01
2.198242287194399935e+01,7.303579863924119842e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.729999999999999716e+01,3.201388888999999960e+00,3.659762223579999585e+01,1.000000000000000000e+00,9.105911746781485128e-02,7.300029960346608959e+01,3.742724438159638112e+02,1.384576681619444694e+00,1.261400277394273672e+01,2.939470090606123875e+01,1.669948067052226537e-01
2.539478988354170141e+01,0.000000000000000000e+00,4.105337481999999483e+00,3.708631958000000228e+00,5.466666666999999791e+01,2.168194443999999876e+01,2.285952361080000017e+01,0.000000000000000000e+00,9.251779572828625064e-02,3.789916353444978654e+02,8.597007386150049797e+02,1.327251764554073343e+00,2.038492153695440834e+01,3.480036580431867321e+01,1.624904878448069356e-01
2.217799313886920132e+01,1.847866880751849905e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348333332999999357e+01,6.939351852000000598e+00,2.156221687580000079e+01,1.000000000000000000e+00,6.100600306866402374e-03,2.814169453306708419e+02,8.959466629189452078e+02,1.184535606447736811e+00,1.775418211314464401e+01,3.277020891431811833e+01,4.735692990721206141e-02
2.197493633653600043e+01,2.610648187202520010e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.624166667000000075e+01,4.849537037000000161e+00,2.513340559579999933e+01,1.000000000000000000e+00,4.633879501210760865e-02,2.189013338040256258e+02,4.055209104161915548e+02,1.378090206315928601e+00,1.362275624805543472e+01,4.180355183053265478e+01,7.486994137747611522e-02
2.313394067937489851e+01,2.172717735755500090e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,9.926388889000000049e+00,2.970150377250000062e+01,1.000000000000000000e+00,5.930484486154719709e-02,6.110470253838536792e+01,6.669478838993479712e+02,1.143371474183392467e+00,1.962547022899935456e+01,4.543729911694456547e+01,1.740422520156599540e-02
2.033596516170630153e+01,7.199189629991719741e+00,7.624646948000000179e+01,4.628633540000000046e-01,9.884999999999999432e+01,3.812962962999999927e+00,3.713527578749999947e+01,1.000000000000000000e+00,6.153271122921816216e-02,3.173329587979548592e+02,9.579397028079655456e+02,1.436571979727533144e+00,2.429348696895338477e+01,3.361022346041205111e+01,2.830118262983690181e-01
2.488782425948560117e+01,0.000000000000000000e+00,2.700786258999999632e+02,1.072086618000000016e+02,6.171666667000000217e+01,1.743564814999999868e+01,2.286195138420000106e+01,0.000000000000000000e+00,1.329453777889255325e-02,9.469481312632089498e+01,5.870638790300278060e+02,1.686490901116524332e+00,2.136391354214613969e+01,2.363582629736654184e+01,1.249713255740328155e-01
2.479155065874919828e+01,1.794763158330979991e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.768333333000000351e+01,-2.710648148000000202e+00,5.711793481499999814e+01,1.000000000000000000e+00,7.281078259334360092e-02,2.765155127855941828e+02,3.357836439922796217e+02,1.344281688062365587e+00,2.323337511418456813e+01,4.172443669846308723e+01,1.363509482464638281e-02
2.220953327165450020e+01,1.670738547449539979e+01,1.244118886999999951e+01,1.240225893000000079e+00,8.424166667000000075e+01,8.928240740999999758e+00,3.697503193920000086e+01,1.000000000000000000e+00,4.771063580984789138e-02,3.697987223670160120e+02,6.086053931009741973e+02,1.585040787608562152e+00,1.605612248488188243e+01,2.296729211976424168e+01,2.769300717207659468e-01
2.000362481924729963e+01,9.003021559553870290e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.954999999999999716e+01,1.964351851999999843e+00,3.082628976750000049e+01,1.000000000000000000e+00,3.296263006255906874e-02,1.657702430015363575e+02,5.657688354452517387e+02,1.701319880756399172e+00,1.268731216462497891e+01,4.260138675477228531e+01,3.853663928521026266e-02
2.318719250194349968e+01,2.639083073772269916e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.379999999999999716e+01,1.147314815000000010e+01,2.730352868079999951e+01,1.000000000000000000e+00,9.305088330303422361e-02,2.407441168892227097e+02,6.166480398945409434e+02,1.226463958105225682e+00,1.464759032344045764e+01,3.289598949678355666e+01,4.017207974287925754e-02
2.359121407509249835e+01,1.573597869699890062e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.250000000000000000e+01,-1.150231482000000049e+01,4.592354698999999840e+01,1.000000000000000000e+00,4.992037906121132157e-02,2.389124425689329598e+02,3.276605190762361985e+02,1.517305953989654732e+00,1.898452722522648628e+01,4.035034962295958394e+01,2.799080516716757200e-02
2.406655104579980176e+01,3.427323231489180166e+00,9.810363775000000430e+01,6.708012940999999785e+01,7.970833333000000209e+01,6.031481481000000144e+00,2.721227963079999768e+01,1.000000000000000000e+00,7.044470684353393297e-02,1.469194841325573293e+02,5.789239766242121732e+02,1.336184197005007901e+00,1.617915724598488580e+01,3.151309219293611363e+01,5.526101399280986676e-02
2.317867350443529872e+01,6.343879876632350090e+00,3.178632663000000136e+01,6.450183130000000098e-01,7.734166666999999507e+01,1.186527777999999955e+01,2.807640069500000024e+01,4.166666667000000213e-01,9.577415426658987541e-02,1.443747899671303685e+02,2.666880292711653055e+02,1.683835442926175041e+00,7.536707817508647267e+00,4.130580214837499398e+01,2.655521430510329184e-01
2.217041814950070133e+01,4.202200701645599779e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.657500000000000284e+01,8.934722222000001324e+00,3.102247661579999871e+01,1.000000000000000000e+00,7.879433130125103324e-02,1.862127467356250179e+02,6.775355451036334671e+02,1.398934073791168631e+00,1.732323015941433653e+01,2.013547841955066176e+01,1.279213662176665323e-01
2.162092133801720095e+01,3.035685140364579926e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.621666666999999507e+01,8.096296296000000225e+00,3.354075917170000309e+01,1.000000000000000000e+00,6.762917579484706287e-02,3.390138278823389442e+02,6.974379149062583565e+02,1.172736462172099259e+00,1.143995641176210754e+01,3.800306357597798979e+01,7.941831001016777525e-02
2.323641256914559960e+01,3.280413352955979889e+01,2.177303208000000012e+01,5.970943935000000202e+00,8.928333333000000493e+01,-6.787037040000000188e-01,6.591746814830000289e+01,1.000000000000000000e+00,9.164168661828370199e-02,1.613217618115650112e+02,8.305726110147222698e+02,1.285129248368547250e+00,1.332985646880008268e+01,4.370518545746013217e+01,4.874753731339918905e-02
2.540440082057060067e+01,0.000000000000000000e+00,2.053400428000000204e+02,4.155360621000000378e+02,5.931666666999999649e+01,2.043101851999999852e+01,2.367320120420000151e+01,0.000000000000000000e+00,1.412851734541071061e-02,3.679932845433312423e+02,3.372419324206801434e+02,1.445472649677279398e+00,9.574184878705420232e+00,3.739769593962358840e+01,1.865052923540188867e-01
2.295776238375169953e+01,9.812924895898600397e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.925833332999999925e+01,1.079722222000000009e+01,3.309043685329999818e+01,1.000000000000000000e+00,1.054416448262788034e-02,1.785824116346647656e+02,4.004654771548209737e+02,1.357070940894057554e+00,1.717482723374057940e+01,2.623937293888605993e+01,2.861558099278012635e-01
2.469155548652850030e+01,1.074544613448570018e+01,9.228083635000000129e+01,2.169146266999999906e+00,8.677500000000000568e+01,4.574074073999999435e+00,3.577471944420000227e+01,1.000000000000000000e+00,3.160061497864369989e-02,3.953872695502973329e+02,2.468269364141365543e+02,1.534836306311142540e+00,7.440901593873153530e+00,3.466038427944954492e+01,2.878083605520826427e-01
2.441571520686940033e+01,8.260325053634050008e+00,1.808572386999999821e+02,1.279526047000000091e+02,6.418333332999999641e+01,-9.587962959999999368e-01,4.107225958250000275e+01,1.000000000000000000e+00,7.084590953619629428e-02,1.161105886776153966e+02,6.257145164992895161e+02,1.365267076991469208e+00,1.596325893180039657e+01,4.472691659222337535e+01,2.094858923048211474e-01
2.343875197989209980e+01,6.756724466323370315e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.834999999999999432e+01,2.313888889000000226e+00,3.522463400830000069e+01,1.000000000000000000e+00,8.065439376371233426e-02,8.530980868712042309e+01,3.909278251679068035e+02,1.452978717102912931e+00,1.324107140740249555e+01,3.628038377051132102e+01,4.828355032893231341e-02
2.512286803536580138e+01,2.302561376130600124e+01,1.825110670999999840e+01,5.994594158999999536e+02,5.380833333000000351e+01,-7.060185190000000111e-01,4.755876097080000164e+01,1.000000000000000000e+00,2.543721985432643648e-02,3.872121280852414316e+02,2.981529630477569413e+02,1.642210435997192963e+00,1.042397219942097841e+01,3.880268759562582659e+01,2.009353324292050269e-01
2.039251650746370004e+01,1.013206604021939938e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.409166666999999507e+01,-8.425925925999999677e+00,3.784703190750000346e+01,1.000000000000000000e+00,5.421329668885158798e-02,2.485260460778646348e+02,7.581284133492803221e+02,1.405302578155211535e+00,2.061398734117491927e+01,2.313291328987700268e+01,6.043333922850071399e-02
2.347859822832090160e+01,0.000000000000000000e+00,1.771444401999999627e+02,1.078399442999999902e+00,6.561666667000000075e+01,1.067222222000000009e+01,2.112020344920000170e+01,0.000000000000000000e+00,2.776406569051850098e-02,1.472675945298637430e+02,9.182456444630421402e+02,1.293543683107304609e+00,5.754022054519328577e+00,4.854466230449962438e+01,2.320002079979882614e-01
2.201631370823839973e+01,2.097420129452479998e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.262500000000000000e+01,-6.781018518999999856e+00,4.365219611170000036e+01,1.000000000000000000e+00,1.300364649474524195e-02,2.654920581742428567e+02,7.263343975052040378e+02,1.597671346217352628e+00,1.346698312166014588e+01,2.053590293554913870e+01,9.721322458596010074e-02
2.296156087674599888e+01,9.891096273898890345e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.831666705000000661e+01,5.227623337999999897e+00,3.390364045919999825e+01,1.000000000000000000e+00,1.265182072350861525e-02,3.690011327196021398e+02,8.402519847125346359e+02,1.548773185715700329e+00,1.917353697405982160e+01,3.327698299022326722e+01,1.160933880019816324e-02
2.476539748029140142e+01,1.921666848561149976e+01,4.217488003999999790e+00,5.059697765000000125e+00,7.159166666999999507e+01,3.267592593000000267e+00,4.796266944500000307e+01,1.000000000000000000e+00,4.992037906121132157e-02,2.389124425689329598e+02,3.276605190762361985e+02,1.517305953989654732e+00,1.898452722522648628e+01,4.035034962295958394e+01,2.799080516716757200e-02
2.361821662457219873e+01,3.973302987033790146e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.377500000000000568e+01,1.077407408000000011e+01,2.683921889750000034e+01,1.000000000000000000e+00,6.997834870684135899e-02,2.095349650543933819e+02,6.048223760351939973e+02,1.507438213230785529e+00,1.907756398766698425e+01,4.353739481046689264e+01,1.367172747187333781e-01
2.183095332419249957e+01,6.884740778783790205e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.175000000000000000e+01,2.623148148000000290e+00,3.594592781419999739e+01,1.000000000000000000e+00,7.574657988431381106e-02,3.086738990194212420e+02,7.838914135721546472e+02,1.388013099305438480e+00,1.399551913561105998e+01,2.707513972234120914e+01,2.140424837378515077e-01
2.084019581302599988e+01,6.040968701002550345e-01,3.593136988999999915e+01,4.154035466000000270e+02,2.789166666999999933e+01,8.194444444000000161e+00,2.061090879580000035e+01,1.000000000000000000e+00,1.942357076168656910e-02,1.916705883370163122e+02,9.485950462696770273e+02,1.570937780514877424e+00,8.235054988776919771e+00,3.635856406709815758e+01,2.547366351376310067e-01
