# # cmbedY,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
1.995477771165629832e+01,1.203915035999999787e+02,5.626726244999999693e+01,8.311666667000000075e+01,-3.569444444999999799e+00,4.507513972329999774e+01,1.000000000000000000e+00,4.090456384761415563e-03,1.473960928290758545e+02,9.367637767690088140e+02,1.434175582779258828e+00,9.856602214099083881e+00,4.300534054437447651e+01,8.280371965715473126e-02
2.161710660263599948e+01,1.768031800999999916e+02,3.922666454000000158e+02,5.815833332999999783e+01,4.892129630000000340e+00,4.324065898079999926e+01,1.000000000000000000e+00,9.292979119401512111e-02,2.677875495026871135e+02,5.420500574703098664e+02,1.715565543721241593e+00,2.401038653759519548e+01,4.327183647878733552e+01,1.776836091990818267e-01
5.872973386484240166e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.790000000000000568e+01,2.109722221999999814e+00,3.145856624420000003e+01,1.000000000000000000e+00,6.137544552961884253e-02,1.994244096769950261e+02,5.126152976904959360e+02,1.312708055845512645e+00,1.993486073215824916e+01,3.532723830898910933e+01,1.618946161833911546e-01
2.368504079527939865e+01,4.419346995000000078e+01,1.382264166999999873e+02,5.642499999999999716e+01,-2.085185184999999830e+00,4.308152995420000053e+01,1.000000000000000000e+00,2.476735483770871327e-02,2.400584360897500176e+02,6.120454155087544450e+02,1.213571845478975453e+00,1.608887863327913337e+01,3.301932438251019875e+01,8.809717465968625039e-02
2.359755711635330044e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.066666666999999791e+01,1.012453703999999988e+01,3.093785213079999963e+01,1.000000000000000000e+00,4.277537352553961031e-02,2.057378854316513923e+02,5.958271128056192083e+02,1.711557949841960635e+00,2.068215872071053951e+01,4.345314129128119873e+01,9.019207578525000046e-02
2.302831827180229851e+01,7.427184670000001177e+01,5.232542017000000101e+00,7.638333332999999925e+01,5.645833332999999676e+00,5.061337939919999940e+01,0.000000000000000000e+00,6.821302801096609802e-02,1.561085453024405183e+02,2.870458023558446712e+02,1.518617129266071286e+00,1.529830029249096945e+01,2.326564610043817538e+01,1.431892126253385689e-01
2.166142775943999865e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.926666667000000643e+01,1.008287037000000019e+01,3.384797720830000145e+01,1.000000000000000000e+00,6.104862379169725961e-03,2.155988442583862934e+02,8.188987158308652852e+02,1.667610579070174737e+00,2.132380972747716541e+01,4.969414446707918387e+01,2.024083992038170354e-01
2.157913792558260013e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.684166666999999507e+01,-4.987962963000000194e+00,3.336853844419999859e+01,1.000000000000000000e+00,1.975973795806490810e-02,3.773730620071182216e+02,2.449013093627382887e+02,1.383654842750374536e+00,9.993166516302693481e+00,4.893368964106181096e+01,2.010612369487365519e-02
2.017018918637700153e+01,1.371160688999999877e+02,8.336046957999999449e+02,4.931666666999999649e+01,-1.074074074000000101e+00,2.170470037999999846e+01,1.000000000000000000e+00,9.894255541650294472e-02,6.688546070599007010e+01,5.351372348195124005e+02,1.510391494065263407e+00,1.572005291806661553e+01,4.953885422469639366e+01,2.884752553382310958e-01
1.356044747727090005e+01,2.744959801000000539e+02,4.407494246000000544e+02,4.497500000000000142e+01,3.786574073999999790e+00,2.819983686579999826e+01,1.000000000000000000e+00,9.094403007292733987e-02,6.596634461690106832e+01,3.694386855253447948e+02,1.656937782305926810e+00,2.467536512285214556e+01,3.978089088026897002e+01,1.885015647753509049e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.807500073999999302e+01,1.287037048000000006e+01,2.368097495829999843e+01,0.000000000000000000e+00,9.969436054615148091e-02,2.750300862297908111e+02,8.734799092252052333e+02,1.669097894438115182e+00,2.063346464137610425e+01,3.062611660145900316e+01,6.250609116809870136e-02
2.112208919504029936e+01,1.103983746000000110e+02,1.984703805999999959e+00,7.494166667000000359e+01,4.950462963000000549e+00,2.871963108829999811e+01,1.000000000000000000e+00,4.554283959600768233e-02,1.305273911174084560e+02,4.178732209965127140e+02,1.545694140895337076e+00,9.371719689855217084e+00,4.067654680094820208e+01,8.682565312144559233e-02
1.141599528315379963e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.604166666999999791e+01,-1.341203703999999997e+00,4.094830337999999870e+01,1.000000000000000000e+00,3.057575711648661057e-02,7.792735499816103584e+01,9.869468438742179615e+02,1.534988814398944967e+00,5.142872828121462625e+00,4.423833087421467525e+01,1.573111516675976540e-01
0.000000000000000000e+00,1.186901699000000008e+02,2.779888203000000431e+02,7.306666667000000359e+01,1.635324074000000039e+01,2.407654868999999920e+01,0.000000000000000000e+00,8.151254151175399421e-02,2.030852349460629682e+02,2.141547753824124243e+02,1.677140526461163628e+00,1.000860987304289118e+01,4.013223346417370152e+01,1.067700469203499009e-01
2.202979885384320013e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.084166666999999507e+01,-4.837037036999999984e+00,2.064573358000000169e+01,1.000000000000000000e+00,6.821302801096609802e-02,1.561085453024405183e+02,2.870458023558446712e+02,1.518617129266071286e+00,1.529830029249096945e+01,2.326564610043817538e+01,1.431892126253385689e-01
2.189634718410119874e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.559999999999999432e+01,-1.389351851999999887e+00,3.642806799499999926e+01,1.000000000000000000e+00,9.318282629987921506e-02,3.596413045484950999e+02,8.819380362148762060e+02,1.659889769298126705e+00,1.074244836316727181e+01,4.858708031469332411e+01,2.785183814338184627e-01
1.505770863378299929e+01,3.288222547000000162e+01,3.047304902000000126e+01,6.817499999999999716e+01,-5.859259258999999886e+00,6.611114800830000604e+01,1.000000000000000000e+00,7.466062002395884578e-02,2.834417239052767741e+02,5.926577179039437624e+02,1.444231817146393260e+00,1.925986607474824552e+01,2.726133746702469196e+01,1.740124056314720224e-01
1.925871718371190155e+01,9.539830809999999550e-01,4.528131210000000406e-01,8.374166667000000075e+01,-2.509259260000000213e-01,6.181199550920000263e+01,1.000000000000000000e+00,2.117697662584153498e-02,8.450623796073793415e+01,5.073611087779057129e+02,1.168100711984172868e+00,1.096678843626166966e+01,3.556153554107746828e+01,5.170828431667783692e-02
1.982429068094119984e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.159999999999999432e+01,1.183796296000000048e+01,2.334296041079999995e+01,0.000000000000000000e+00,5.189841096040311019e-02,2.011397748853577241e+02,2.482047779455637055e+02,1.183616109121762960e+00,6.885037598954596660e+00,2.271352604763110961e+01,2.979732020553076399e-01
2.569253322777250048e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.596666666999999507e+01,1.481203703999999988e+01,2.457683148170000109e+01,0.000000000000000000e+00,7.963962250338241233e-03,3.974730838476453982e+02,4.122551576738845824e+02,1.680397123784464375e+00,1.862501494270851765e+01,2.855669294434585836e+01,1.043022509535137948e-01
5.455599638651309924e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.316666666999999791e+01,4.607870369999999660e+00,3.194809426169999966e+01,1.000000000000000000e+00,7.796460961463377859e-02,8.512189601331228062e+01,5.807060948993437250e+02,1.277118889944649727e+00,9.270768917368947371e+00,4.593969260995954329e+01,2.177270429336810309e-01
2.047714208390529933e+01,1.417805361000000062e+02,5.237395047999999775e+01,8.915833333000000493e+01,1.517870369999999802e+01,2.534704288000000005e+01,0.000000000000000000e+00,6.985066346710504248e-02,1.788264148139719225e+02,2.958200597842612183e+02,1.228047165668748386e+00,1.040419750615112626e+01,2.561488225916738060e+01,1.018198194128299011e-01
2.138985855504229860e+01,5.961226680000000222e-01,2.238346739999999835e-01,8.069166667000000359e+01,-1.996759259000000064e+00,4.127794953749999962e+01,1.000000000000000000e+00,8.982442952264640956e-02,6.848870341521039506e+01,8.877251770147018988e+02,1.697051496706718510e+00,2.032182381027593721e+01,3.747469898262311716e+01,1.809241444222802198e-01
2.251330723224300101e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.783333333000000209e+01,-7.606481480000000239e-01,4.637327874999999722e+01,1.000000000000000000e+00,7.320090738922928504e-03,3.241692295225774387e+02,4.641767335197033049e+02,1.614581329519539254e+00,2.011682100025759823e+01,4.636177690142817198e+01,1.770428573717295617e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.499166667000000075e+01,1.005879630000000091e+01,1.964681827329999919e+01,0.000000000000000000e+00,5.784051750955837568e-02,3.096328421663520203e+02,6.651421873577771748e+02,1.396858396114116996e+00,1.627893873503565203e+01,2.111333268975766586e+01,3.799590686845667753e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.659999999999999432e+01,1.694675926000000032e+01,2.165458766080000075e+01,0.000000000000000000e+00,3.948202291396378516e-02,2.311837370015362012e+02,6.938933511799230018e+02,1.223449479338386325e+00,6.290797213628271045e+00,2.039879268509897159e+01,8.375603610298923418e-02
2.248483558488860012e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.884999999999999432e+01,1.380185185000000025e+01,2.240976733420000144e+01,0.000000000000000000e+00,5.536229771283600332e-02,3.127420490381260834e+02,3.086668092788378317e+02,1.387022787129912782e+00,1.799732086231971451e+01,2.421464410487004670e+01,3.805561632422557045e-02
1.962983126911629839e+01,1.506654055999999855e+02,6.992333442000000332e+02,4.506666666999999649e+01,1.018240740999999971e+01,2.208786151920000052e+01,1.000000000000000000e+00,5.890159907699773698e-03,8.663446012863629164e+01,6.087897079780343574e+02,1.160327827655672994e+00,1.749983615070989273e+01,3.159132695945633174e+01,2.392183920923996454e-01
2.136192460081720057e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.035833332999999357e+01,-4.722222200000000120e-02,3.834832330580000104e+01,1.000000000000000000e+00,7.064826789319204881e-02,7.599452124104310258e+01,3.045396005227783007e+02,1.375607141841909797e+00,1.817550861572969723e+01,2.415640218396918470e+01,1.712159721458891143e-02
1.686420255272010138e+01,3.712768313000000120e+01,4.257958061000000072e+01,8.306666667000000359e+01,-1.150046296000000012e+01,6.659923597169999709e+01,1.000000000000000000e+00,3.179535896832209885e-02,2.729078847100632856e+02,7.108946441314967615e+02,1.405943210354726691e+00,6.763513735514429470e+00,3.687898432365746260e+01,2.569130633972229738e-01
2.622065700767360141e+01,1.017857705999999922e+02,1.006951536999999952e+00,9.525000000000000000e+01,1.457731481999999978e+01,2.382769444420000227e+01,0.000000000000000000e+00,1.211216354478188498e-02,8.082696586838022768e+01,8.252451479586935648e+02,1.654821162141023372e+00,9.667256943548771631e+00,4.671242017398682123e+01,8.838284086476977386e-02
2.484565826453500037e+01,9.427930641999999750e+01,1.793374507000000051e+02,7.351666667000000643e+01,1.620277778000000168e+01,2.566966428579999970e+01,0.000000000000000000e+00,5.070139225524378929e-02,1.050035237959853873e+02,5.614233300793429180e+02,1.600708629911034020e+00,1.804743166461248904e+01,2.504487051713417856e+01,3.422393044677839863e-02
1.867008060091119859e+01,1.032908249000000112e+00,3.797553949999999956e-01,7.700000000000000000e+01,4.222685184999999564e+00,2.594696859829999980e+01,1.000000000000000000e+00,2.935948982219902317e-02,3.462718982811868500e+02,3.808704391459277758e+02,1.621348499191866743e+00,9.472941034245504710e+00,4.144721550181780145e+01,2.703417531026069964e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.529999999999999716e+01,1.180509258999999922e+01,2.366182784669999961e+01,0.000000000000000000e+00,7.796460961463377859e-02,8.512189601331228062e+01,5.807060948993437250e+02,1.277118889944649727e+00,9.270768917368947371e+00,4.593969260995954329e+01,2.177270429336810309e-01
2.522474591834300028e+01,1.456428633000000161e+02,3.016143816999999672e+00,5.954999999999999716e+01,1.031342592999999930e+01,2.117241223579999954e+01,0.000000000000000000e+00,1.211216354478188498e-02,8.082696586838022768e+01,8.252451479586935648e+02,1.654821162141023372e+00,9.667256943548771631e+00,4.671242017398682123e+01,8.838284086476977386e-02
1.615803306748690105e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.418333332999999641e+01,-4.287037037000000161e+00,5.262784791749999869e+01,1.000000000000000000e+00,4.613499403466998772e-02,3.122081342013871676e+02,3.199617533688100366e+02,1.625736590131426684e+00,9.423649510778126626e+00,4.833380871354331987e+01,7.477011117456455747e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850833332999999925e+01,1.343240740999999971e+01,2.390934259249999982e+01,0.000000000000000000e+00,5.835430906298012116e-02,3.545981615251221797e+02,6.319595382242516735e+02,1.665017612534508196e+00,1.336360225030619020e+01,2.943815839507985999e+01,2.040146482313452414e-01
2.566659300031799873e+01,1.235601697999999828e+02,1.765788395000000151e+02,6.554166666999999791e+01,1.036111110999999951e+01,3.870538661999999874e+01,1.000000000000000000e+00,8.683843080979963824e-02,2.227412123717095369e+02,2.762984976590764177e+02,1.326563710912546101e+00,1.297120017411504200e+01,4.687182625755310283e+01,1.209193912431755225e-01
1.181001265446380089e+01,8.880751542000000143e+01,1.800773274999999956e+02,4.361666667000000075e+01,-1.984259259000000108e+00,4.689656194500000197e+01,1.000000000000000000e+00,6.062104660894819530e-02,1.416226379903218344e+02,5.307534673715369991e+02,1.182069704976820290e+00,5.754214387726451996e+00,3.771253820441663152e+01,5.922768676103051799e-02
2.490358169206529837e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.947500000000000142e+01,6.454166667000000857e+00,2.955213223920000232e+01,1.000000000000000000e+00,8.873171223151078701e-02,3.529752544585029455e+02,4.022446298411732641e+02,1.583149315409452473e+00,6.057536696357854744e+00,4.054595971709338897e+01,5.113275286796320485e-02
6.766456252052130083e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.160833333000000067e+01,-2.823148148000000024e+00,3.623580438829999650e+01,1.000000000000000000e+00,3.948202291396378516e-02,2.311837370015362012e+02,6.938933511799230018e+02,1.223449479338386325e+00,6.290797213628271045e+00,2.039879268509897159e+01,8.375603610298923418e-02
8.239781503978669264e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.927499999999999858e+01,-2.661111110999999863e+00,3.973195601829999646e+01,1.000000000000000000e+00,5.576633295909715071e-02,6.056673845888548158e+01,7.711490553327145108e+02,1.259196455295568784e+00,8.602899328412693336e+00,2.646024420758363505e+01,2.431356766740941713e-02
9.693037196899030761e+00,5.152981823999999733e+01,1.761905007000000012e+01,8.494166667000000359e+01,2.231018519000000033e+00,5.542934495419999763e+01,1.000000000000000000e+00,7.346754494032325944e-02,9.240092296008432982e+01,9.576867842688847077e+02,1.453082888242627657e+00,6.691327300087502650e+00,3.828116085205777352e+01,1.053556228531416505e-01
2.068817294371989846e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.865000000000000568e+01,-4.071296295999999870e+00,4.018514032329999708e+01,1.000000000000000000e+00,7.593515906723322106e-02,2.655221764621942953e+02,7.561307894664087144e+02,1.402928502067647187e+00,1.147569994354099521e+01,4.841819217497747729e+01,5.576171663861967387e-02
2.125875305297750018e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.974166667000000075e+01,4.363425926000000565e+00,3.466508630580000272e+01,1.000000000000000000e+00,1.231637108713829615e-02,3.187426714399108505e+02,5.209437602849131963e+02,1.611763958559050414e+00,2.191044544059847965e+01,4.799819197041736629e+01,2.753223830598943156e-01
2.307943504933810175e+01,7.778792162999999960e+01,8.157048409000000220e+02,6.250000000000000000e+01,6.304629629999999985e+00,2.978615093499999844e+01,1.000000000000000000e+00,2.642245939517972198e-03,3.763575288785927455e+02,9.063548254774618727e+02,1.502355415585327369e+00,2.429614311988656894e+01,4.031702083969003070e+01,2.351445374812588529e-01
2.111973792887710033e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.035833332999999357e+01,-4.722222200000000120e-02,3.834832330580000104e+01,1.000000000000000000e+00,2.951760465596703006e-02,2.943870521692711009e+02,2.203986483891939940e+02,1.493698998334051176e+00,8.176917202462700374e+00,3.007045983812624002e+01,9.736516234352486643e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.549166667000000075e+01,1.517407408000000046e+01,2.462168981499999987e+01,0.000000000000000000e+00,9.816336398521668949e-02,3.996484664468477490e+02,2.834350130554318525e+02,1.309206565683605605e+00,2.098426071671847737e+01,4.562562822399168283e+01,2.790398054763766345e-01
1.248518057164490003e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.500833332999999925e+01,-9.884259259999998992e-01,3.737170303669999782e+01,1.000000000000000000e+00,8.632770780379685205e-02,3.023100489117624647e+02,3.817089954366650772e+02,1.719894509739405164e+00,8.846962123532797762e+00,3.351151570258112145e+01,3.922489243520423802e-02
1.987036973823170172e+01,5.764909473000000162e+01,8.242022143999998889e+02,4.022500000000000142e+01,1.093518519000000078e+00,3.720456250499999840e+01,1.000000000000000000e+00,9.692303656620390728e-02,1.205663094610257815e+02,8.927028802025284904e+02,1.276492803345599114e+00,6.395573602927490775e+00,4.742839953232605410e+01,1.284953555189591035e-01
2.449350006278239889e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.393333333000000351e+01,1.204907406999999964e+01,2.674258749999999907e+01,1.000000000000000000e+00,7.682855906780947097e-02,3.447239578360602650e+02,6.026539417007162456e+02,1.152213648378764610e+00,1.833286084520998571e+01,2.493925232798296321e+01,1.389525105749342682e-01
2.552040736616330108e+01,4.670474069000000128e+01,9.621897497000000499e+01,3.305833333000000351e+01,1.229814814999999939e+01,2.304850414330000064e+01,0.000000000000000000e+00,2.642245939517972198e-03,3.763575288785927455e+02,9.063548254774618727e+02,1.502355415585327369e+00,2.429614311988656894e+01,4.031702083969003070e+01,2.351445374812588529e-01
1.598562480851759915e+01,1.739575310000000030e+01,6.231539050000000302e+00,5.576666666999999933e+01,7.679629628999999902e+00,5.473965004669999956e+01,1.000000000000000000e+00,2.951760465596703006e-02,2.943870521692711009e+02,2.203986483891939940e+02,1.493698998334051176e+00,8.176917202462700374e+00,3.007045983812624002e+01,9.736516234352486643e-02
2.417610957946330075e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.075000000000000000e+01,-2.751851851999999710e+00,4.435397347250000166e+01,1.000000000000000000e+00,8.565276309705101287e-02,2.335312014644108274e+02,7.012832937426879880e+02,1.700124815582256810e+00,1.211805597189414740e+01,3.541267354885082597e+01,1.609824469409764369e-01
1.220032553411959952e+01,2.834853988000000058e+01,7.590206062000000031e+01,6.150833332999999925e+01,-8.639351852000000775e+00,6.318119189829999982e+01,1.000000000000000000e+00,6.258487941927452780e-02,3.497610610082879816e+02,6.493860086825034159e+02,1.158890539981050960e+00,1.584057314287704621e+01,4.042853871318911985e+01,2.150664841199884658e-01
6.898741092943089903e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.264166667000000643e+01,8.231944443999999805e+00,2.139486435250000085e+01,1.000000000000000000e+00,9.485203760306708254e-02,3.844678204301328606e+02,2.881491952308190889e+02,1.553661808047023030e+00,1.909997706735527245e+01,4.514779553114971122e+01,4.271400274987377510e-02
1.904175013640740133e+01,1.355828186999999900e+02,4.769177298999999692e+01,7.351666667000000643e+01,-9.796759258999999886e+00,5.919528606329999576e+01,1.000000000000000000e+00,8.287572501221454613e-02,3.337453362279985640e+02,6.464949844379766546e+02,1.648308349153942753e+00,1.008737110474207199e+01,2.539921427367534434e+01,1.078119622769799918e-01
1.213268492864379944e+01,1.210722154999999987e+02,1.518177359000000060e+01,9.567499999999999716e+01,1.285555556000000088e+01,2.492932360670000236e+01,1.000000000000000000e+00,7.288146678540892431e-02,2.170521558019131589e+02,4.258190793400671055e+02,1.392433741119198487e+00,9.181396589435605549e+00,3.795656091794581499e+01,2.419957438129942684e-01
2.317635029388009826e+01,3.921009372000000326e+01,1.623797929999999945e-01,9.345833333000000209e+01,6.105555556000000550e+00,3.915806846750000147e+01,1.000000000000000000e+00,1.172285346438117076e-02,7.100648453481163358e+01,4.876154752153544223e+02,1.285360201400684410e+00,1.606476827042848754e+01,4.245638427393521397e+01,2.049818438219651595e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.338333332999999925e+01,1.496759259000000064e+01,2.416369721750000110e+01,0.000000000000000000e+00,6.359395108509707795e-02,1.366097242262776206e+02,8.540824156759537118e+02,1.189541396225257675e+00,1.639966140340383305e+01,4.269176069978477983e+01,1.184936862829563120e-01
1.553908213686180062e+01,2.339461126999999863e+01,1.407236309999999879e-01,9.564166667000000643e+01,5.620370369999999838e+00,3.899758870329999638e+01,1.000000000000000000e+00,7.963962250338241233e-03,3.974730838476453982e+02,4.122551576738845824e+02,1.680397123784464375e+00,1.862501494270851765e+01,2.855669294434585836e+01,1.043022509535137948e-01
2.403673146397429861e+01,2.401367203000000075e+02,1.878780236000000059e+02,5.337500000000000000e+01,-1.133796295999999870e+00,3.605000567999999816e+01,1.000000000000000000e+00,2.276402644410907561e-02,1.243252935976573639e+02,3.897334254525294455e+02,1.686836319991537048e+00,1.823649686394721314e+01,2.751664377667183814e+01,1.450556831461536633e-01
8.876970875546669859e+00,2.868795466999999917e+02,3.084793771999999876e+02,5.386666667000000075e+01,8.245370370000000282e-01,4.199091171330000094e+01,1.000000000000000000e+00,9.355852875526503298e-02,1.151447985184610303e+02,3.581543876774632054e+02,1.234971884853279800e+00,1.326585074299813805e+01,2.870505751237810443e+01,5.331074098309445536e-02
2.019856341895999918e+01,5.450178113999999852e+01,2.064721960000000245e-01,7.750000000000000000e+01,-4.549074073999999968e+00,6.912184935250000706e+01,1.000000000000000000e+00,5.881674756637203516e-02,3.737336765128004004e+02,6.264031890988273972e+02,1.301502111085304669e+00,2.041378045781728900e+01,2.588089178541937230e+01,4.746284289937140882e-02
2.134049036636509911e+01,1.029222397000000058e+02,9.205361895999999433e+02,4.104166666999999791e+01,4.375000000000000000e-01,2.596817775419999919e+01,1.000000000000000000e+00,4.469190074759991221e-02,3.796407063209045418e+02,9.619907558939340788e+02,1.222433898718387590e+00,2.013923448597700627e+01,2.054081599254986301e+01,4.315692091883734094e-02
0.000000000000000000e+00,4.499351665999999739e+01,2.699777252000000161e+01,8.150000000000000000e+01,1.396342592999999965e+01,1.544079939170000060e+01,0.000000000000000000e+00,7.154946057953211203e-02,1.165848794434443221e+02,3.417010205022617129e+02,1.607949393155081896e+00,1.762180520455733301e+01,2.011075482029864148e+01,1.896249968051391677e-01
2.216626784043430121e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.377499999999999858e+01,3.427777778000000275e+00,4.377987550920000359e+01,1.000000000000000000e+00,7.114980203751983256e-02,3.325622662695970462e+02,6.803627729176371304e+02,1.565791665643335495e+00,1.145778061888431054e+01,4.906851566001898846e+01,1.786759213548474723e-01
1.871897668774440149e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.134999999999999432e+01,3.157870369999999927e+00,2.908607014000000035e+01,1.000000000000000000e+00,6.632150801011021946e-02,3.263148356888061699e+02,7.086343857730736318e+02,1.496733789472789011e+00,1.850691774619664542e+01,2.193330383611522905e+01,2.407537592947565641e-01
2.055685115014570030e+01,5.711294151999999968e+01,1.371865651000000019e+00,5.526666666999999933e+01,1.118657407999999975e+01,2.159441507000000016e+01,0.000000000000000000e+00,5.616161235635315496e-02,2.545715790267673810e+02,2.338605976026535131e+02,1.130013952241873509e+00,1.522329393322074509e+01,3.015810144363798884e+01,2.121434038501117947e-01
1.270634309224620040e+01,8.561680259999999709e-01,4.298598429999999637e-01,7.003333333000000493e+01,3.350925926000000388e+00,5.846859323999999702e+01,1.000000000000000000e+00,7.062589947661887524e-03,1.729106952167604732e+02,5.476137601861739768e+02,1.450614090872538897e+00,1.644545732802558646e+01,4.601622467574232900e+01,1.369769424379637668e-01
1.184895510473680069e+01,4.435362176000000289e+01,6.302613681000000270e+02,7.515000000000000568e+01,-8.248148148000000290e+00,6.653539388750000683e+01,1.000000000000000000e+00,6.765319241984955878e-02,3.388243080565384844e+02,4.438723238337596513e+02,1.162733890235080558e+00,2.292265698263278750e+01,3.099863434951128127e+01,2.940111711159429930e-01
1.023451004553539967e+01,8.732526325999999983e+01,1.109884158000000065e+00,7.039166667000000643e+01,6.236111109999999957e-01,3.950071393500000028e+01,1.000000000000000000e+00,4.469190074759991221e-02,3.796407063209045418e+02,9.619907558939340788e+02,1.222433898718387590e+00,2.013923448597700627e+01,2.054081599254986301e+01,4.315692091883734094e-02
6.964778975523089777e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.765833333000000493e+01,-2.020833333000000120e+00,3.641451874999999916e+01,1.000000000000000000e+00,5.466537122778052094e-02,2.525764021354978013e+02,9.807462485200604760e+02,1.408137527109354137e+00,1.778882612961481158e+01,3.673175272761685051e+01,1.467263184051035840e-01
1.411506549642230013e+01,2.815835473000000206e+02,1.070252138999999971e+02,5.633333333000000209e+01,-2.278703704000000219e+00,2.777478834829999954e+01,1.000000000000000000e+00,5.155165002850636141e-02,2.844878128139869773e+02,5.148231576453063099e+02,1.413027693408025032e+00,1.597303528637816683e+01,4.400949614685143274e+01,1.401444734901601263e-01
1.737561268908509859e+01,1.664234254999999862e+01,1.237933704000000024e+00,4.735000000000000142e+01,2.917592593000000178e+00,5.769103310250000050e+01,1.000000000000000000e+00,8.173038512616821738e-02,1.910436777102315205e+02,9.003476356442672568e+02,1.279166935296440988e+00,2.103574679591655894e+01,2.133043687897682616e+01,1.814860730845168912e-01
1.432539117115850047e+01,5.828790629999999595e+01,1.113083325000000023e+01,6.026666666999999933e+01,1.330416667000000075e+01,3.111155624079999882e+01,1.000000000000000000e+00,3.700844591507235215e-02,3.349547515586691020e+02,7.504117207718026066e+02,1.555310242223074013e+00,1.537523749505988313e+01,4.827825233824146522e+01,1.232677381688737119e-02
1.217165277108090038e+01,6.113603172999999913e+01,1.238218368000000069e+00,7.231666667000000359e+01,-6.342592599999999359e-02,5.015569379669999961e+01,1.000000000000000000e+00,6.217842499968750242e-02,7.208681374037450951e+01,3.751895405972284721e+02,1.420033936659069962e+00,8.439022076768052827e+00,3.482931215726529217e+01,1.925268957285320992e-01
2.332408189544250021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.055833332999999641e+01,3.260185185000000097e+00,3.172315028250000069e+01,1.000000000000000000e+00,9.724144158941266936e-02,2.024695459683985064e+02,4.498321014121538610e+02,1.364612620840896628e+00,1.561968815358761731e+01,4.935177705999544173e+01,9.848074911060254732e-02
1.852010297192349952e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.840833333000000493e+01,-1.120833332999999987e+00,3.887627921420000376e+01,1.000000000000000000e+00,4.010620006027583451e-02,3.372599828349842142e+02,5.263150920654825313e+02,1.147844227504054349e+00,1.960406311389009204e+01,3.455945750262198146e+01,9.992145968281547497e-02
2.158596033420529992e+01,3.758345635999999956e+01,7.469007997999999589e+02,4.775833332999999925e+01,1.338287036999999913e+01,2.302410559249999977e+01,1.000000000000000000e+00,9.731180666249047984e-03,2.559048036225369174e+02,6.433553123345164977e+02,1.360725822458916934e+00,5.206703382511999045e+00,3.241333161346253178e+01,9.245502092481729106e-02
8.229186887366690684e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.265833333000000493e+01,2.313425925999999855e+00,3.573690302920000050e+01,1.000000000000000000e+00,7.412547510311665033e-02,1.294143311758294885e+02,9.302820526564031525e+02,1.427765363269388965e+00,1.715476185417171706e+01,3.287758141287890368e+01,2.866108722220978566e-01
1.990357244795999847e+01,5.961226680000000222e-01,2.238346739999999835e-01,8.069166667000000359e+01,-1.996759259000000064e+00,4.127794953749999962e+01,1.000000000000000000e+00,8.918741892558661177e-02,2.504801677723727096e+02,8.472500519900900144e+02,1.580072591888678435e+00,6.167976078331154355e+00,2.287847800793494812e+01,2.432740813537757341e-01
