# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityAll,infilRate
1.995749457223000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.865833333000000493e+01,1.475092592000000025e+01,2.262093685170000157e+01,0.000000000000000000e+00,3.774485552575196270e-03,9.300520712248192012e+01,9.805437216133780112e+02,1.321000790888084531e+00,1.373837246454611005e+01,2.841480570188824051e-01
2.701044587003169895e+01,0.000000000000000000e+00,2.092853559000000132e+02,5.490009967999999674e+01,7.520000000000000284e+01,1.683935184999999990e+01,2.160329696249999998e+01,0.000000000000000000e+00,1.932501024881124168e-03,3.928218165891988178e+02,4.128007210537087417e+02,1.399186172402234085e+00,4.425499378172946052e+01,2.602182466285899443e-01
2.447792165160580069e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.894166667000000359e+01,1.756296296000000012e+01,2.512193056919999989e+01,0.000000000000000000e+00,4.744696765690371854e-03,2.591213294409304808e+02,7.527371751380846945e+02,1.519599826431419665e+00,2.072033867980364619e+01,2.757823032767212079e-02
2.263025448520210148e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.756666628000000685e+01,1.020879651000000088e+01,2.140762175920000132e+01,0.000000000000000000e+00,4.602906557964571606e-03,2.478303226585928769e+02,4.724680938446300615e+02,1.583000438093307150e+00,2.479580979822440767e+01,1.252596544331922301e-01
2.191588806521869870e+01,1.756910726009880008e+01,3.408364324000000067e+01,2.925531788999999883e+00,7.305833332999999641e+01,7.812037037000000517e+00,4.675730458329999806e+01,1.000000000000000000e+00,4.874880319403456647e-03,7.329972729519464281e+01,7.796106637787092950e+02,1.565837023142194750e+00,4.167227527042810209e+01,1.639172889299949087e-01
2.475340671667920134e+01,5.763860707222470126e+01,1.156657854000000043e+02,9.359357878000000142e+01,7.455833332999999641e+01,-3.029629630000000073e+00,6.390824314750000212e+01,1.000000000000000000e+00,4.874880319403456647e-03,7.329972729519464281e+01,7.796106637787092950e+02,1.565837023142194750e+00,4.167227527042810209e+01,1.639172889299949087e-01
2.584425591887979934e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.867499999999999716e+01,1.957083332999999925e+01,2.531734463000000090e+01,0.000000000000000000e+00,4.701086069178682034e-03,2.803588240372442897e+02,9.913402346639784355e+02,1.504271357114855823e+00,3.338228580180931715e+01,2.824628096683280409e-01
2.434062076406249986e+01,2.253449927536970065e+01,2.487105575000000215e+02,4.250589289000000122e+02,5.705833333000000351e+01,1.875462963000000149e+00,3.747477384670000333e+01,1.000000000000000000e+00,3.534704941466422674e-03,2.310996819988541802e+02,5.669679504757100403e+02,1.714315808207854674e+00,2.747673794818886961e+01,2.450888032555400275e-01
2.463224870675309930e+01,9.310507015005020648e+00,3.460199483000000242e+01,3.282849731999999854e+00,9.812500000000000000e+01,8.471759259000000597e+00,3.405061136169999969e+01,1.000000000000000000e+00,4.426974891866967618e-03,1.547514772962932739e+02,5.854956546646177458e+02,1.184268731852394341e+00,3.512902510858847904e+01,4.778710068785461951e-02
2.110805848637989968e+01,2.654699974398389983e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.243333332999999641e+01,-1.152685184999999990e+01,4.972100777829999885e+01,1.000000000000000000e+00,4.523422808311413496e-03,1.205921923891295648e+02,5.776471814296367029e+02,1.367360051260867460e+00,1.655162140386090641e+01,2.005600943232687533e-02
2.133530070530899891e+01,1.001854027609610043e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.104166666999999791e+01,-7.859259258999999886e+00,3.448393941169999977e+01,1.000000000000000000e+00,1.573997601243300962e-03,1.628455563241914490e+02,2.909861758592584238e+02,1.130110830822913748e+00,3.871191818459356426e+01,4.926294115430002174e-02
2.084271515074510006e+01,3.136862937713960164e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.523333332999999357e+01,-1.212500000000000000e+01,4.894164051170000107e+01,1.000000000000000000e+00,4.029292792209212583e-03,2.637847659679818548e+02,9.817498618613736880e+02,1.437413148981092181e+00,2.199962370535084588e+01,2.303590867314960766e-01
1.932302771444789968e+01,8.268220283540310689e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.539999999999999858e+01,5.946759258999999354e+00,2.600585460579999975e+01,1.000000000000000000e+00,4.920829446693224772e-03,1.642410330363209425e+02,3.392329021346600939e+02,1.521668035487126147e+00,1.304511918179113650e+01,2.497731730318079324e-01
2.476876350744759847e+01,2.522469696880009948e+01,9.075184665999999822e+01,2.083644346000000169e+01,7.464166667000000643e+01,3.375000000000000000e+00,3.816075943420000272e+01,1.000000000000000000e+00,3.873385449935119133e-03,7.377052827319513995e+01,6.047500659274987811e+02,1.693393777327936611e+00,3.021406077048142791e+01,2.427573132174251080e-01
2.286767504092199843e+01,3.620026121336930203e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.914642929000000038e+01,-7.083399417000000753e+00,3.822139384249999949e+01,1.000000000000000000e+00,1.270471030214028775e-03,2.179504553998091012e+02,5.278352409151444817e+02,1.674673563847891122e+00,4.286133314729883637e+01,2.465156709163528193e-01
2.035702850585829893e+01,3.195658347515550002e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.481666666999999649e+01,4.729166721999999545e+00,1.998135423249999931e+01,1.000000000000000000e+00,3.661517308611372118e-03,3.023133417833601584e+02,8.328725319281245447e+02,1.463415208485996377e+00,2.781578700573813023e+01,2.352653372065663939e-01
2.225665970489299994e+01,8.083104080052530005e-01,3.593136988999999915e+01,4.154035466000000270e+02,2.789166666999999933e+01,8.194444444000000161e+00,2.061090879580000035e+01,1.000000000000000000e+00,1.866608268071400000e-03,1.689649689059437492e+02,6.594357334057822300e+02,1.276252594851649880e+00,3.314199698990859133e+01,9.142509117254489504e-02
2.108470631410870055e+01,8.062807239722860686e+01,1.315612093999999921e+01,2.335838035999999818e+02,7.490000000000000568e+01,-2.001851851999999710e+00,6.143524393420000251e+01,1.000000000000000000e+00,1.805893235819361255e-03,3.727586294478001037e+02,5.309539870247384670e+02,1.593784399097627258e+00,1.279523343314985873e+01,1.490531638121754265e-01
2.441173860340339985e+01,1.943548334432029989e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.832500000000000284e+01,1.074675925999999926e+01,3.284875577670000268e+01,1.000000000000000000e+00,1.814429903414274160e-03,3.387581450921188093e+02,3.325283657460930726e+02,1.562639519331993299e+00,2.526088988404813662e+01,4.621298149086018603e-02
2.135184735046539828e+01,2.218765232837499823e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.389166667000000643e+01,5.849537037000000161e+00,3.282215319000000164e+01,1.000000000000000000e+00,1.038955538624294949e-03,1.167626799232079975e+02,3.822218810321219280e+02,1.595554669714507767e+00,1.560406280827488423e+01,1.198218517773848718e-01
2.396114243369920160e+01,1.244255597114639933e+01,9.108642584000000397e+01,2.101974071999999971e+00,8.579999999999999716e+01,4.862962963000000194e+00,3.585941075830000102e+01,1.000000000000000000e+00,1.248249253220104927e-03,3.818065951513153777e+02,3.247051448808083478e+02,1.294822894977739169e+00,2.370655611780917482e+01,9.739371739722244015e-02
2.095241960558459837e+01,2.178605574036539849e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.498333332999999357e+01,-2.743518518999999767e+00,3.763283594499999651e+01,1.000000000000000000e+00,1.548363021981761546e-03,3.161804244597766456e+02,2.755759171822952567e+02,1.350957640611208932e+00,3.189629530836116089e+01,1.444317274655524397e-01
2.299948303623349943e+01,1.214206478572240044e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.480833332999999641e+01,8.289351852000001131e+00,3.056202963079999790e+01,1.000000000000000000e+00,4.804742688433187928e-03,2.792397417959107315e+02,3.445212517238312557e+02,1.683772224510351245e+00,2.855614639472060290e+01,5.799803550830302801e-02
1.934053987269669861e+01,1.606106924079989895e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.480833332999999641e+01,-8.133333332999999499e+00,4.393778064749999857e+01,1.000000000000000000e+00,3.368527274886839919e-03,3.910308707911439114e+02,6.628908594067351032e+02,1.195229617088325869e+00,4.373072393801918167e+01,2.714751320777507582e-01
2.373345816763039906e+01,2.373828397026300152e+01,1.821672068000000309e+02,3.217166882999999871e+02,7.400000000000000000e+01,-3.148148200000000507e-02,4.108525388920000410e+01,1.000000000000000000e+00,4.986967650115023583e-03,3.574600010234216825e+02,2.480369313994251002e+02,1.326024819956507006e+00,2.262260457260801871e+01,1.650461487578761266e-01
2.213895350935269946e+01,3.045418050451059955e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.771666666999999507e+01,-9.960185184000000191e+00,4.165906560170000006e+01,1.000000000000000000e+00,3.463070724556215323e-03,1.367787866834084411e+02,3.292774087580614832e+02,1.535710724166354790e+00,6.763231030479363248e+00,2.100091568236469863e-01
2.212123347218069824e+01,1.415787822350799985e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.985833332999999357e+01,9.650925926000001098e+00,3.104092346670000069e+01,1.000000000000000000e+00,3.585850798051193507e-03,2.866522138697437754e+02,3.805885585385306058e+02,1.622136485787322169e+00,1.798679522955139731e+01,2.870659298967139783e-01
2.312542998893169965e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.695000000000000284e+01,1.536111110999999951e+01,2.397532936920000068e+01,0.000000000000000000e+00,1.057812014964424436e-03,1.830195767776705509e+02,9.095157221350837062e+02,1.405513114689132870e+00,3.233402357303720009e+01,2.051765462279774022e-01
2.312387728946560017e+01,2.072514870295500078e+00,2.954615901000000235e+02,2.182349290999999596e+02,6.656666667000000359e+01,7.147685185000000274e+00,2.336956508749999983e+01,1.000000000000000000e+00,4.910894691618668435e-03,2.139021338134693053e+02,6.311496698057580943e+02,1.642035051699113346e+00,3.666667558319045384e+01,2.150201639916197310e-02
2.323353991123019924e+01,1.227867475337509973e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.955833332999999641e+01,7.554166667000000501e+00,2.935362157750000023e+01,1.000000000000000000e+00,1.663619922799967378e-03,1.399755536781139540e+02,2.899917024742358080e+02,1.652572587567856743e+00,2.615756186271092432e+01,2.784449653343072373e-01
2.286892912265750155e+01,7.842567643690609991e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.644166667000000359e+01,8.986574073999999968e+00,2.923655417499999842e+01,1.000000000000000000e+00,2.140458082988122047e-03,2.622390873208515245e+02,2.557159780803685862e+02,1.313034727046793471e+00,4.318211027750430020e+01,1.697027435751778113e-01
2.328485874992379934e+01,3.646585361014790294e+01,2.657111959999999939e+01,9.618246240000000169e-01,7.634166666999999507e+01,2.425462963000000194e+00,4.673757611079999919e+01,1.000000000000000000e+00,1.248249253220104927e-03,3.818065951513153777e+02,3.247051448808083478e+02,1.294822894977739169e+00,2.370655611780917482e+01,9.739371739722244015e-02
2.226257184749550078e+01,2.097236097839219937e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.271666667000000217e+01,6.322685186000000179e+00,3.317869167079999926e+01,1.000000000000000000e+00,1.181768410959445001e-03,3.126493259111981615e+02,8.975029010639540274e+02,1.581242640456729021e+00,1.747228541327225315e+01,2.494912654732309165e-01
2.965160512114159985e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.645000000000000284e+01,1.240046296000000048e+01,2.251317149579999821e+01,0.000000000000000000e+00,4.425297018553606479e-03,1.411559391168402726e+02,2.225019490877782573e+02,1.241207328311970226e+00,4.016737799188686608e+01,9.341447949862212441e-02
2.946388147851959971e+01,0.000000000000000000e+00,1.065495072999999877e+02,1.225643851999999896e+02,4.444166666999999649e+01,2.439768519000000069e+01,2.540573491670000195e+01,0.000000000000000000e+00,1.612581890062236237e-03,1.912636929282409710e+02,7.306174637611201206e+02,1.171911129537261731e+00,3.956409637749155195e+01,2.345128731006937417e-02
2.246939392075439912e+01,1.871410531614730033e+01,9.631288465000000087e+01,1.569874141000000023e+01,5.900833332999999925e+01,-3.418518518999999589e+00,4.526221569500000186e+01,1.000000000000000000e+00,3.747887115177990502e-03,1.103407829176635175e+02,4.432893230436613408e+02,1.176674880201253437e+00,2.107586315101816865e+01,1.672960630659197645e-01
2.052764412970289953e+01,5.331669053522190183e+01,1.658227291999999977e+02,4.404312362000000007e+02,5.882500000000000284e+01,-6.818981482000000760e+00,4.867184324000000117e+01,1.000000000000000000e+00,3.672628697513391060e-03,2.351426153925143581e+02,8.660491702767385505e+02,1.578796572953895749e+00,9.267723963514029606e+00,1.912092186371990021e-01
2.120084881643569830e+01,2.438779759755550103e+01,1.768031800999999916e+02,3.922666454000000158e+02,5.815833332999999783e+01,4.892129630000000340e+00,4.324065898079999926e+01,1.000000000000000000e+00,2.978988977722060554e-03,1.613986877933968174e+02,5.705359424306673191e+02,1.356989171448339748e+00,2.275924799480503680e+01,2.364101779333578068e-01
2.137452252783469930e+01,2.108295351617499946e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.685833332999999357e+01,2.867592592999999912e+00,3.615109489000000309e+01,1.000000000000000000e+00,3.107832194565306183e-03,1.556481102563871559e+02,8.836760752369791589e+02,1.591088107115395722e+00,1.211014772713241427e+01,1.064541848868192087e-01
2.193937533609370050e+01,4.578553659351589999e+01,5.281393831999999833e+01,9.105839944999999602e+00,7.439166667000000643e+01,-3.259259258999999798e+00,6.586411676000000170e+01,1.000000000000000000e+00,4.948704627334058782e-03,1.143061712752514438e+02,6.845507653932008907e+02,1.299005187766334224e+00,2.445876558175403304e+01,2.284364322548728399e-01
2.353105194103930131e+01,2.862522723459850127e+01,2.399776027999999997e+02,2.565600590999999895e+02,6.369166666999999649e+01,-4.172222222000000258e+00,3.421386801079999884e+01,1.000000000000000000e+00,1.289448423992952189e-03,3.951154929015928019e+02,6.676590970564759573e+02,1.713798827196832519e+00,3.284832560114084288e+01,2.143749994537535453e-01
2.153238089679690148e+01,1.383635016956180053e+01,8.597748217000000182e+01,3.847596400000000139e-02,9.688333332999999925e+01,1.061296296000000083e+01,4.489073721329999955e+01,1.000000000000000000e+00,1.805893235819361255e-03,3.727586294478001037e+02,5.309539870247384670e+02,1.593784399097627258e+00,1.279523343314985873e+01,1.490531638121754265e-01
2.404449460077109890e+01,1.931439746178750028e+01,4.646700806999999855e+01,3.821754110000000204e-01,9.812500000000000000e+01,7.281944444999999710e+00,3.553719395419999927e+01,1.000000000000000000e+00,3.431372200744419593e-03,1.595875227248322403e+02,2.064363558191189441e+02,1.559825546105250371e+00,1.883509415412826371e+01,2.529257597448621997e-01
2.242573493889549852e+01,2.293661849849110013e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.079166666999999791e+01,-3.736111109999999957e-01,3.704784435170000023e+01,1.000000000000000000e+00,4.535483307261393288e-03,9.003483175070238076e+01,6.425900457147025691e+02,1.673293149042967665e+00,2.849027012472181752e+01,1.408536707274490873e-01
2.365009135480140046e+01,4.648471147933879877e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.829166666999999791e+01,-8.365740740000000564e-01,5.151982976920000112e+01,1.000000000000000000e+00,3.904624405532695301e-03,2.609919895676761712e+02,5.557820547933586113e+02,1.598727561524551088e+00,5.563251780662313628e+00,9.536704870535951672e-02
2.080789558128130068e+01,1.344592305654030007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.797499999999999432e+01,2.179629629999999985e+00,3.101308656169999978e+01,1.000000000000000000e+00,2.649880053342787943e-03,2.537293069742512728e+02,5.576362240101757379e+02,1.395966275856906469e+00,4.519725860097072001e+01,1.849968832311702227e-01
2.381092389814369881e+01,9.588467912634559553e+00,1.211403532000000070e+02,9.106141072000000349e+02,4.175000000000000000e+01,1.367592593000000134e+00,2.337110666829999772e+01,1.000000000000000000e+00,1.763220483284131702e-03,3.686797256468664727e+02,6.886998535677116706e+02,1.186770912366239772e+00,3.579341434619716011e+01,1.752236774842017009e-01
2.299934121151530064e+01,3.335967681706640064e+01,1.358513670999999761e+02,1.546498247999999975e+01,6.931666667000000359e+01,-5.105555556000000550e+00,4.844079884170000128e+01,1.000000000000000000e+00,2.607816424690921533e-03,2.000335561940523235e+02,4.859010626174351728e+02,1.371648389230461840e+00,2.711456259940211666e+01,2.538334059199000570e-01
2.437057422928659989e+01,6.891998294083730059e+01,5.721014698999999837e+01,4.687867454999999950e+01,6.542499999999999716e+01,-5.932407407000000354e+00,6.654586958250000350e+01,1.000000000000000000e+00,3.009133592041034026e-03,2.375262797888246382e+02,3.868448020091569788e+02,1.529662264804668936e+00,4.684978816387489786e+01,1.555901424318807125e-01
2.440024961874550158e+01,2.017658304445480155e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.003333333000000493e+01,4.617129629999999985e+00,4.502304999829999588e+01,1.000000000000000000e+00,4.426974891866967618e-03,1.547514772962932739e+02,5.854956546646177458e+02,1.184268731852394341e+00,3.512902510858847904e+01,4.778710068785461951e-02
2.226342659507459842e+01,4.782202574331339662e+01,2.929441381999999976e+02,1.499253694000000223e+02,6.319166666999999649e+01,-3.987499999999999822e+00,4.739713837829999932e+01,1.000000000000000000e+00,1.038955538624294949e-03,1.167626799232079975e+02,3.822218810321219280e+02,1.595554669714507767e+00,1.560406280827488423e+01,1.198218517773848718e-01
2.321219156997889854e+01,1.859495661879439865e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.793333332999999641e+01,4.459722221999999903e+00,3.306641058329999794e+01,1.000000000000000000e+00,1.511276784341685549e-03,1.723100257928173562e+02,5.144426983743460369e+02,1.512431933003986817e+00,3.654439235425797960e+01,2.388157443094908461e-01
2.273596795719279839e+01,9.376734439296809498e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.874166667000000075e+01,6.827777777999999742e+00,3.176738845330000061e+01,1.000000000000000000e+00,2.831463449703757948e-03,2.645390930305287611e+02,8.458643622781205522e+02,1.318945704676229624e+00,3.886686213613005236e+01,1.979843369165388001e-01
2.160769211313320071e+01,4.749981062690350342e+01,1.658227291999999977e+02,4.404312362000000007e+02,5.882500000000000284e+01,-6.818981482000000760e+00,4.867184324000000117e+01,1.000000000000000000e+00,3.487632951138614108e-03,1.033929750631345712e+02,9.775078724387300326e+02,1.586717002688459166e+00,4.394650716507127441e+01,2.772432226586554749e-01
1.860692585084229833e+01,7.039602089263090079e+01,3.976353410000000110e+01,7.150462914999999953e+01,6.364166666999999933e+01,-2.881018518999999944e+00,5.824968620420000320e+01,1.000000000000000000e+00,1.964416533162500773e-03,1.794381920475308334e+02,4.157803503257902094e+02,1.461642207981536767e+00,1.918508806087017149e+01,2.955466503255925192e-01
2.280790570279640050e+01,1.300025804752940051e+00,1.576696181999999737e+02,3.971483381000000090e+00,6.350000000000000000e+01,1.294861110999999987e+01,2.277320735329999835e+01,1.000000000000000000e+00,1.154665788088825350e-03,6.563007712718545861e+01,7.362714531138137772e+02,1.523831150917235755e+00,2.290903055107324704e+01,2.240795480025949138e-01
2.653569284528279937e+01,0.000000000000000000e+00,3.045364168999999492e+02,2.694695233999999928e+01,5.535000000000000142e+01,2.188935185000000061e+01,2.394574616670000111e+01,0.000000000000000000e+00,1.325367032725046018e-03,3.938255770953278443e+02,9.370375587410983371e+02,1.469476793240319212e+00,4.299267173579092116e+01,2.413488482944112501e-01
2.100004795421569881e+01,1.483446039159960073e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.697499999999999432e+01,-2.585648148000000202e+00,3.177798954580000057e+01,1.000000000000000000e+00,2.129834964606429609e-03,1.153236247978139204e+02,8.695561171753082590e+02,1.331558276659541296e+00,2.008018372501977922e+01,1.041798847052318594e-01
2.345846074712549978e+01,1.412668557120779944e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.531666667000000359e+01,3.411111111000000307e+00,3.495879316170000095e+01,1.000000000000000000e+00,3.413181625559653064e-03,3.302035384345828675e+02,5.904616674832329863e+02,1.418514303057685444e+00,2.647334862710205527e+01,1.542990342537312876e-01
2.819273863318279894e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,1.723379630000000162e+01,2.460348910249999932e+01,0.000000000000000000e+00,2.664177782246127460e-03,8.727218941029536836e+01,2.604158456231636478e+02,1.718848512471425449e+00,3.756974304607766868e+01,1.369798255245330276e-01
2.525289399317459882e+01,2.557384970925939971e-01,1.167517310000000066e+02,5.810471211000000267e+02,4.300833332999999925e+01,1.184722222000000080e+01,2.247192386580000090e+01,1.000000000000000000e+00,3.431372200744419593e-03,1.595875227248322403e+02,2.064363558191189441e+02,1.559825546105250371e+00,1.883509415412826371e+01,2.529257597448621997e-01
2.540302197332859890e+01,3.262819657809809826e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.275000000000000000e+01,4.607870369999999660e+00,4.607492549829999717e+01,1.000000000000000000e+00,2.140458082988122047e-03,2.622390873208515245e+02,2.557159780803685862e+02,1.313034727046793471e+00,4.318211027750430020e+01,1.697027435751778113e-01
2.293131935038140057e+01,1.147775258444420032e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.055833332999999641e+01,3.260185185000000097e+00,3.172315028250000069e+01,1.000000000000000000e+00,4.701086069178682034e-03,2.803588240372442897e+02,9.913402346639784355e+02,1.504271357114855823e+00,3.338228580180931715e+01,2.824628096683280409e-01
2.396189246680109974e+01,3.328677714932669840e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.078333333000000493e+01,1.348564814999999939e+01,2.272358196249999907e+01,1.000000000000000000e+00,2.971933129464202766e-03,3.326870226663504582e+02,2.818632853790961690e+02,1.709027442900409088e+00,3.490476048835823519e+01,1.126588112232057570e-01
2.402270365053060175e+01,1.129822135232110014e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.155833333000000351e+01,-2.827314814999999815e+00,1.857415706079999751e+01,1.000000000000000000e+00,2.664177782246127460e-03,8.727218941029536836e+01,2.604158456231636478e+02,1.718848512471425449e+00,3.756974304607766868e+01,1.369798255245330276e-01
2.441229121572980176e+01,0.000000000000000000e+00,5.449351199999999951e-01,2.172184799999999916e-01,8.954999999999999716e+01,1.270462962999999945e+01,2.390850722329999911e+01,0.000000000000000000e+00,2.507955965598752078e-03,3.055450851443755482e+02,7.637645662007150804e+02,1.390745759931939496e+00,1.932381745323666422e+01,1.272593005666126931e-01
2.076977962910759956e+01,2.376149322873209968e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.378333333000000493e+01,-2.303240740999999758e+00,3.080897148500000071e+01,1.000000000000000000e+00,1.652180970248856139e-03,1.227149135273749323e+02,8.317777904642608746e+02,1.596962001527432395e+00,3.070621917782193577e+01,2.848908689053800680e-01
2.265868430946990131e+01,3.193470913052910198e+00,9.505755876999999998e+01,8.989216738000000078e+02,4.038333332999999925e+01,1.329629629999999896e+00,2.168043101829999841e+01,1.000000000000000000e+00,3.981685860188535417e-03,2.999524292403433492e+02,3.109990402991347196e+02,1.490658277383177133e+00,3.727852760014879152e+01,2.561645819209520392e-01
2.366439970297789941e+01,1.647309316902279974e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.011666667000000075e+01,6.144907407999999904e+00,3.259357151249999873e+01,1.000000000000000000e+00,1.814429903414274160e-03,3.387581450921188093e+02,3.325283657460930726e+02,1.562639519331993299e+00,2.526088988404813662e+01,4.621298149086018603e-02
2.077591560929259984e+01,1.095790056553829928e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.892499999999999716e+01,-2.888425926000000032e+00,3.887717861170000333e+01,1.000000000000000000e+00,4.937953161234731429e-03,1.058649356336598828e+02,9.451875893828423614e+02,1.217848921788699634e+00,2.509385797093330339e+01,1.146491572321186869e-01
1.975299178286039847e+01,1.347988568196329950e+01,2.401367203000000075e+02,1.878780236000000059e+02,5.337500000000000000e+01,-1.133796295999999870e+00,3.605000567999999816e+01,1.000000000000000000e+00,4.795923332255896954e-03,3.708901419960583326e+02,6.380406760011042024e+02,1.149187297655071438e+00,8.294648462090268737e+00,2.547283918801210301e-01
2.007288450257579981e+01,8.987906373111030689e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.690833333000000493e+01,2.085648148000000202e+00,3.246196175000000039e+01,1.000000000000000000e+00,1.907393469719062106e-03,3.806470300822282411e+02,8.040898939873529798e+02,1.170597435940315956e+00,8.026338660699130045e+00,1.091891114492213183e-01
2.322844602021680060e+01,2.665958347900200032e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.101666667000000643e+01,9.499074073999999257e+00,2.358888097170000009e+01,1.000000000000000000e+00,4.756687092051296167e-03,2.922907203745170364e+02,2.831846317816422811e+02,1.247873762848288104e+00,2.431696403175907761e+01,1.582253701431774184e-01
2.686149624271509850e+01,1.277436029378979931e+01,1.570842538000000275e+02,4.982880943000000116e+02,6.153333332999999783e+01,8.620304125000000539e+00,3.029805856830000010e+01,1.000000000000000000e+00,1.888181856860437265e-03,7.950667939481145652e+01,2.163148706564732606e+02,1.551634042568908800e+00,4.181269483162942890e+01,1.390343461762539312e-01
2.574709817112719890e+01,1.966975566789529895e+00,1.268308636000000007e+02,8.787525097999999844e+02,2.879166667000000146e+01,1.231898147999999971e+01,2.330219650829999978e+01,1.000000000000000000e+00,4.023848165189547813e-03,2.777862054254391069e+02,9.544668009729489313e+02,1.441221677452368954e+00,3.357124004570592746e+01,1.414836076759095063e-01
2.504483063914640084e+01,2.157561645286110164e+01,2.377110468000000143e+00,5.056341054999999862e+00,8.889166667000000643e+01,2.836111111000000129e+00,3.906364588079999578e+01,1.000000000000000000e+00,2.773928118840496629e-03,1.449569375043301989e+02,2.337979293784001698e+02,1.510122218763797708e+00,3.902761752913534821e+01,1.952422217703504159e-01
2.409006409599989951e+01,6.658103141193559615e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.944166666999999649e+01,5.931944443999999983e+00,3.126826382830000028e+01,1.000000000000000000e+00,4.084656865889373101e-03,1.457205740340635316e+02,2.963513621710319512e+02,1.281919950417324428e+00,2.825441592563410609e+01,2.038726443731086746e-01
2.221773307794940067e+01,9.845979743852360855e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,9.926388889000000049e+00,2.970150377250000062e+01,1.000000000000000000e+00,4.384239646342054375e-03,2.053098118381429344e+02,7.677526215841247677e+02,1.505574997292096651e+00,1.318695641345788161e+01,6.510036130497091900e-02
2.252781893635039978e+01,9.195190776796330567e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.686666667000000075e+01,4.406944444999999710e+00,3.988441646829999598e+01,1.000000000000000000e+00,2.387110350955412314e-03,6.182877269990746782e+01,6.522516800905931404e+02,1.132367128856925031e+00,4.786300278750093895e+01,7.955189345176499893e-02
2.364275638756290121e+01,2.431122593939949894e+01,2.785615808999999672e+02,1.545305050000000051e+02,6.174166667000000075e+01,-1.779166666999999924e+00,4.109307064749999938e+01,1.000000000000000000e+00,3.719205464734023133e-03,2.257603114838007343e+02,6.697939750070684113e+02,1.702193952507295105e+00,2.395967453860731311e+01,6.335019584963166861e-02
2.278852189370050141e+01,4.975293616601890179e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.209166666999999507e+01,1.205324073999999968e+01,3.071281798080000058e+01,1.000000000000000000e+00,3.166219904018138191e-03,1.886553529548157258e+02,2.934447723696297317e+02,1.148095838522464884e+00,3.149611007503549587e+01,2.618286544947872052e-01
2.426954470538629849e+01,1.258409581211950012e+01,9.375611431999999468e+01,2.014078939000000013e+00,9.116666666999999791e+01,6.839814815000000436e+00,3.457624045499999710e+01,1.000000000000000000e+00,4.986967650115023583e-03,3.574600010234216825e+02,2.480369313994251002e+02,1.326024819956507006e+00,2.262260457260801871e+01,1.650461487578761266e-01
