# # cmbedY,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityAll,infilRate
2.353104252350330050e+00,2.331352275000000063e+01,3.106040226999999820e+00,8.595000000000000284e+01,6.633333332999999499e+00,2.105206456579999852e+01,1.000000000000000000e+00,3.278819025238099028e-03,1.925517370446541463e+02,7.985784773505038174e+02,1.208378906013088061e+00,2.245016323013469517e+01,1.599781304952660188e-01
2.642686806647709830e+01,1.417805361000000062e+02,5.237395047999999775e+01,8.915833333000000493e+01,1.517870369999999802e+01,2.534704288000000005e+01,0.000000000000000000e+00,2.276236548513548008e-03,2.111328713444480343e+02,2.080636890246571227e+02,1.128385211869955773e+00,4.445549213636988384e+01,1.306839554722814996e-02
2.087555125267000022e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.234999999999999432e+01,1.034907407000000035e+01,2.910054143079999989e+01,1.000000000000000000e+00,4.311998588488278120e-03,1.987957835087470926e+02,8.856452105239803814e+02,1.208881207378966760e+00,8.535377343501851399e+00,5.041804448786649934e-02
2.501215922631229915e+01,2.468971142000000043e+02,5.140370893000000478e+02,4.029999999999999716e+01,5.478703703999999952e+00,2.641254997500000101e+01,1.000000000000000000e+00,2.414759631700918400e-03,3.790977779630890723e+02,4.560350947451259458e+02,1.204960342152399777e+00,4.439497950785965941e+01,7.557460102515593803e-02
2.355314763930089939e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.850833332999999925e+01,1.343240740999999971e+01,2.390934259249999982e+01,0.000000000000000000e+00,3.510230742826925005e-03,2.021780916447262655e+02,6.481160247604173037e+02,1.347235571528083931e+00,3.718119563419708129e+01,1.789537093888762531e-01
8.406115452127179699e-01,1.068571188000000092e+02,6.105548963999999614e+02,4.470000000000000284e+01,9.743055554999999757e+00,2.203388857499999887e+01,1.000000000000000000e+00,1.248249253220104927e-03,3.818065951513153777e+02,3.247051448808083478e+02,1.294822894977739169e+00,2.370655611780917482e+01,9.739371739722244015e-02
2.204921832824970096e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.546666666999999507e+01,-8.433796296000000581e+00,3.433814726420000341e+01,1.000000000000000000e+00,4.548195021926236536e-03,2.095034399322672698e+02,8.130442913036806658e+02,1.361808180082848097e+00,4.057942059174638416e+01,1.281054588478623690e-01
2.308387054418709994e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.939166667000000643e+01,6.288888888999999871e+00,3.028478194579999894e+01,1.000000000000000000e+00,2.831463449703757948e-03,2.645390930305287611e+02,8.458643622781205522e+02,1.318945704676229624e+00,3.886686213613005236e+01,1.979843369165388001e-01
1.782811696436350068e+00,1.257035795999999834e+02,8.469839081000000078e+02,2.570833332999999854e+01,6.759722222000000613e+00,2.008971854170000171e+01,1.000000000000000000e+00,1.301924354330412327e-03,6.756420762554566295e+01,3.470596812176551111e+02,1.544381766461613514e+00,4.541922293664007526e+01,7.127720470762845262e-02
1.623016092518329856e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.829166666999999791e+01,1.706018518000000039e+00,3.703630150920000119e+01,1.000000000000000000e+00,4.401517683719139221e-03,3.419451642358214940e+02,8.447858237940555455e+02,1.447432455824233077e+00,3.561320033111525873e+01,2.062431047967796804e-01
1.549182550720150076e+01,2.181893386999999862e+01,4.336664853999999991e+01,9.149166667000000075e+01,5.605555556000000550e+00,3.826173486999999795e+01,1.000000000000000000e+00,2.148227972308117649e-03,3.293592927466302172e+02,9.338054097551333825e+02,1.202547540485483069e+00,4.941870463087237653e+01,6.634106988422827644e-02
2.205293550011349879e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.406666667000000359e+01,-2.239814814999999903e+00,4.004006199079999817e+01,1.000000000000000000e+00,3.241626329041033192e-03,2.498935506754752396e+02,9.181322021001250278e+02,1.639935426959431730e+00,3.112601497182609123e+01,1.018793116221695938e-01
2.060574557192139977e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.620000000000000284e+01,4.435185184999999919e+00,2.816438721829999992e+01,1.000000000000000000e+00,4.120749123601998368e-03,9.261504499842422433e+01,9.060340727836327233e+02,1.211220995451503635e+00,3.330688434338520665e+01,8.304524005788133101e-02
1.250533295680649992e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.066666666999999791e+01,1.012453703999999988e+01,3.093785213079999963e+01,1.000000000000000000e+00,2.001443314610056642e-03,8.332587525086117353e+01,7.739514679139352893e+02,1.402879336752659079e+00,7.152703452803524264e+00,1.957925412913540109e-01
2.950653195874350132e+01,1.716199600000000203e+02,2.675134063000000140e+01,6.440833333000000493e+01,5.282407410000000691e-01,4.442994833329999693e+01,1.000000000000000000e+00,2.955581140569165342e-03,2.167660069396238498e+02,7.607655370505115116e+02,1.629346617039270972e+00,3.422931095934431767e+01,4.574171218993745847e-02
1.957959279194950142e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.415833333000000493e+01,1.072268518999999998e+01,2.132224886999999924e+01,1.000000000000000000e+00,2.112366371224581527e-03,2.872460369901454555e+02,9.436885093119142311e+02,1.482660630179463368e+00,1.032162586839565677e+01,2.833623257728076772e-01
1.548847515076059977e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.247499999999999432e+01,-7.731481479999999795e-01,4.021254546419999798e+01,1.000000000000000000e+00,2.900611272649683634e-03,8.667891702683880339e+01,8.484923541320213189e+02,1.267381706407955777e+00,1.408893913380727625e+01,1.996389544914582148e-01
2.371401329993809881e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.646666667000000217e+01,-1.216203703999999997e+00,4.004066310169999809e+01,1.000000000000000000e+00,2.320702546091215224e-03,3.223592260843597614e+02,4.686350207809580866e+02,1.457986245232571809e+00,4.150503728490247113e+01,5.695776886874363842e-02
8.073816508703170314e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.253333333000000493e+01,-2.468981481999999783e+00,6.038222944329999820e+01,1.000000000000000000e+00,2.710260494317996184e-03,3.564322033928339124e+02,3.000132591161612936e+02,1.664373899749695518e+00,3.043729668830946622e+01,1.028484053020957585e-02
1.975110360073839999e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.477500000000000568e+01,-2.829629629999999896e+00,3.834236139749999950e+01,1.000000000000000000e+00,3.431372200744419593e-03,1.595875227248322403e+02,2.064363558191189441e+02,1.559825546105250371e+00,1.883509415412826371e+01,2.529257597448621997e-01
3.629892472310610074e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.153333332999999783e+01,8.762499999999999289e+00,2.170093156420000113e+01,1.000000000000000000e+00,4.910894691618668435e-03,2.139021338134693053e+02,6.311496698057580943e+02,1.642035051699113346e+00,3.666667558319045384e+01,2.150201639916197310e-02
2.398423749893780155e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.355833333000000351e+01,-1.105555555999999884e+00,2.254143696829999755e+01,1.000000000000000000e+00,2.525282435083777820e-03,2.849257439364607762e+02,6.282716961578887549e+02,1.221649718339953283e+00,3.644663028855825360e+01,1.160637615417132312e-01
3.158138838522399894e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.979166666999999791e+01,7.708333330000000094e-01,4.834607768499999736e+01,1.000000000000000000e+00,2.701492730770574911e-03,1.768326777623440194e+02,9.556957718404948992e+02,1.486744402604403437e+00,3.704151815159322325e+01,1.708772666436381149e-01
2.200333039164539883e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.414166667000000643e+01,3.957870370000000193e+00,3.221221620330000235e+01,1.000000000000000000e+00,2.140458082988122047e-03,2.622390873208515245e+02,2.557159780803685862e+02,1.313034727046793471e+00,4.318211027750430020e+01,1.697027435751778113e-01
0.000000000000000000e+00,1.985829673000000071e+02,1.707423943000000293e+02,5.454999999999999716e+01,1.136898148000000042e+01,2.160006355499999842e+01,5.833333333000000342e-01,1.743393282710370721e-03,2.124461657522500104e+02,2.745236692249545172e+02,1.536931605806739265e+00,3.178209743989638270e+01,1.173401664514347881e-01
2.425161134780979921e+01,4.572286960999999650e+01,4.222398689999999899e-01,9.777500000000000568e+01,1.102962963000000052e+01,2.093781457920000122e+01,0.000000000000000000e+00,1.384594961176735268e-03,3.106135933919736658e+02,3.846492806468238541e+02,1.396889834913769946e+00,3.432387245735871772e+01,2.212050126309585973e-01
1.309458679758300104e+00,1.257035795999999834e+02,8.469839081000000078e+02,2.570833332999999854e+01,6.759722222000000613e+00,2.008971854170000171e+01,1.000000000000000000e+00,3.450962150349398423e-03,3.071474004057951674e+02,8.904541647926170072e+02,1.439489811959333565e+00,3.553515484910391820e+01,1.825706015596452736e-01
1.157302170194209978e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.367976249999999538e+01,2.015145106999999935e+00,2.863282703750000024e+01,1.000000000000000000e+00,2.380913822252194844e-03,2.409175342082513680e+02,8.770206603539451180e+02,1.264392464341783651e+00,1.121028044499492538e+01,2.648375482080660426e-01
2.225269027348900153e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.063928543999999476e+01,6.180557039999999835e-01,2.956906853670000146e+01,1.000000000000000000e+00,4.981758881653996530e-03,3.607272081586766603e+02,7.210235211896541614e+02,1.286960949677451893e+00,2.891831927023043392e+01,1.171845863013184358e-01
2.669899758832280057e+01,1.398000198000000012e+02,4.823529907999999864e+02,8.585833332999999357e+01,1.481666667000000004e+01,2.282101435250000065e+01,0.000000000000000000e+00,3.728339265086178921e-03,3.545426097828540719e+02,6.576424324753548944e+02,1.676269956454028431e+00,3.837791304690082228e+01,1.816089887337352660e-01
1.205663334394679964e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.855833332999999641e+01,7.474999999999999645e+00,3.143047215670000227e+01,1.000000000000000000e+00,1.982970199021753203e-03,3.856450167045089188e+02,5.497033301550590068e+02,1.374461211755275913e+00,3.264986395088166660e+01,2.731011188580416693e-01
2.263688930317499981e+01,3.225974255999999940e+01,2.000738308000000032e+01,8.579999999999999716e+01,1.397037036999999948e+01,2.424407731499999841e+01,8.333333330000000649e-02,3.569430546673996174e-03,7.126423413842229593e+01,7.243953126721776243e+02,1.204334207813646529e+00,1.907984759412734377e+01,8.218577550108101260e-02
8.451451283561469907e+00,1.062383588000000003e+02,7.241157742000000326e+02,6.452500000000000568e+01,5.368055555999999839e+00,2.752702981079999844e+01,1.000000000000000000e+00,2.946083343069912704e-03,2.738710109881812969e+02,9.623806477476456394e+02,1.402093553604806475e+00,2.573506313081978547e+01,4.766936043896192327e-02
1.550389362053990006e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.537500000000000000e+01,2.836574073999999612e+00,3.539674861579999998e+01,1.000000000000000000e+00,3.349559973291778119e-03,3.127684941287893707e+02,5.708226214534680594e+02,1.434197314637903231e+00,3.222458269727256663e+01,1.364773415054861272e-01
1.545287661509649979e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.160833332999999357e+01,1.270833332999999898e+00,3.166230402249999898e+01,1.000000000000000000e+00,1.354631265418351597e-03,1.432367777998406950e+02,8.529034565943198913e+02,1.474182575881959778e+00,1.974618416954926658e+01,2.971046111535363132e-01
4.456734799367300326e+01,6.728658182000000210e+00,6.662623260000000158e-01,9.752500000000000568e+01,9.919444443999999805e+00,4.736765772999999768e+01,1.000000000000000000e+00,1.805893235819361255e-03,3.727586294478001037e+02,5.309539870247384670e+02,1.593784399097627258e+00,1.279523343314985873e+01,1.490531638121754265e-01
1.898915790187859898e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.204999999999999716e+01,-7.896759258999999531e+00,4.350926064829999973e+01,1.000000000000000000e+00,1.038955538624294949e-03,1.167626799232079975e+02,3.822218810321219280e+02,1.595554669714507767e+00,1.560406280827488423e+01,1.198218517773848718e-01
1.398958409044150031e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.532500000000000284e+01,7.541203703999999952e+00,3.212944236749999760e+01,1.000000000000000000e+00,1.828680244605810062e-03,1.896613640601509587e+02,3.200605431666486993e+02,1.376355839710132756e+00,8.787311319488715355e+00,2.266350163183518396e-01
1.965476698061059935e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.552500000000000568e+01,-4.265277777999999742e+00,3.464298863500000181e+01,1.000000000000000000e+00,1.948868112623838508e-03,3.158801091062522346e+02,9.305979454710156915e+02,1.507397508384403118e+00,7.792230197820033233e+00,1.116809569807403618e-01
5.318557143187800307e+01,3.712768313000000120e+01,4.257958061000000072e+01,8.306666667000000359e+01,-1.150046296000000012e+01,6.659923597169999709e+01,1.000000000000000000e+00,2.088785651274046966e-03,2.461047639779740450e+02,2.197290597633499942e+02,1.223916533669978435e+00,1.022465980294211008e+01,8.354243933201474515e-02
8.666026233229459308e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.741666666999999791e+01,2.076851851999999887e+00,3.201893259250000057e+01,1.000000000000000000e+00,4.760715281803131610e-03,3.065213802834289254e+02,7.507085118013800411e+02,1.229602813227683944e+00,1.335126003789098093e+01,2.860788398558651302e-01
9.328674401788559223e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.436666667000000075e+01,-7.164351852000000243e+00,4.157541907499999922e+01,1.000000000000000000e+00,4.225798740341213909e-03,7.524353915856717379e+01,2.469068300696837071e+02,1.123360809924400572e+00,2.774201158012183654e+01,5.120530449392553946e-02
1.710010867997349848e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.167499999999999716e+01,-4.399074073999999612e+00,1.528741801500000008e+01,0.000000000000000000e+00,4.760715281803131610e-03,3.065213802834289254e+02,7.507085118013800411e+02,1.229602813227683944e+00,1.335126003789098093e+01,2.860788398558651302e-01
2.603605595972700115e+01,6.904493137999999419e+01,2.660563025999999809e+02,5.100833332999999925e+01,2.295879630000000304e+01,2.249938060579999899e+01,0.000000000000000000e+00,4.401517683719139221e-03,3.419451642358214940e+02,8.447858237940555455e+02,1.447432455824233077e+00,3.561320033111525873e+01,2.062431047967796804e-01
2.394125023112900053e+01,5.525479201999999646e+01,7.529172111000000314e+02,4.314166666999999933e+01,4.500925925999999855e+00,2.704237787670000159e+01,1.000000000000000000e+00,1.866608268071400000e-03,1.689649689059437492e+02,6.594357334057822300e+02,1.276252594851649880e+00,3.314199698990859133e+01,9.142509117254489504e-02
2.325434115774330124e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.982500000000000284e+01,4.458333333999999759e+00,3.131357090579999891e+01,1.000000000000000000e+00,1.729190606605158272e-03,3.256941680706922284e+02,9.160895588642272287e+02,1.315481046863212766e+00,2.956027899614473142e+01,1.468677194023890464e-01
2.565973146215640099e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.645833333000000209e+01,1.043425925999999926e+01,2.297581155079999959e+01,0.000000000000000000e+00,4.112004082676132266e-03,2.903343010288812138e+02,7.817624174738058400e+02,1.553181025704002627e+00,3.944960177736006557e+01,2.967019307512973603e-01
0.000000000000000000e+00,3.013718018999999799e+02,3.876095259999999598e+02,5.174166667000000075e+01,2.151759258999999957e+01,1.448507846250000064e+01,0.000000000000000000e+00,3.009133592041034026e-03,2.375262797888246382e+02,3.868448020091569788e+02,1.529662264804668936e+00,4.684978816387489786e+01,1.555901424318807125e-01
0.000000000000000000e+00,1.035709104999999930e+01,3.074842076000000368e+00,5.984166667000000217e+01,7.650925926000000210e+00,2.166891876000000039e+01,0.000000000000000000e+00,2.525282435083777820e-03,2.849257439364607762e+02,6.282716961578887549e+02,1.221649718339953283e+00,3.644663028855825360e+01,1.160637615417132312e-01
2.002031248508630057e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.659166667000000217e+01,2.023148148000000202e+00,3.507730300499999743e+01,1.000000000000000000e+00,2.112366371224581527e-03,2.872460369901454555e+02,9.436885093119142311e+02,1.482660630179463368e+00,1.032162586839565677e+01,2.833623257728076772e-01
2.107223498195279987e+01,3.593136988999999915e+01,4.154035466000000270e+02,2.789166666999999933e+01,8.194444444000000161e+00,2.061090879580000035e+01,1.000000000000000000e+00,4.725045727061330178e-03,2.684949544140378634e+02,6.807639305909904124e+02,1.164181688199327658e+00,3.852695503206340533e+01,2.985114799238256511e-01
2.352748475272989914e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.406666666999999649e+01,1.088564814999999975e+01,2.269752851499999835e+01,1.000000000000000000e+00,1.982970199021753203e-03,3.856450167045089188e+02,5.497033301550590068e+02,1.374461211755275913e+00,3.264986395088166660e+01,2.731011188580416693e-01
2.336915589830060114e+01,1.333310467999999958e+02,8.128486431000000323e+01,9.527500000000000568e+01,1.311203704000000059e+01,3.074737665329999814e+01,1.000000000000000000e+00,1.038955538624294949e-03,1.167626799232079975e+02,3.822218810321219280e+02,1.595554669714507767e+00,1.560406280827488423e+01,1.198218517773848718e-01
2.347927944027239988e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.184166666999999507e+01,-1.054398147999999935e+01,3.996573449169999748e+01,1.000000000000000000e+00,1.625064839087691322e-03,1.509332606336045046e+02,4.470903937673592736e+02,1.531343884069073402e+00,4.001551100168401831e+01,1.755013402629068409e-01
6.908853905558990505e+01,6.490447593999999754e+01,6.290989577000000281e+02,7.390000000000000568e+01,-1.166111111000000022e+01,6.560280736079999997e+01,1.000000000000000000e+00,2.773928118840496629e-03,1.449569375043301989e+02,2.337979293784001698e+02,1.510122218763797708e+00,3.902761752913534821e+01,1.952422217703504159e-01
2.348786905465739849e+01,1.598072021999999777e+02,2.464394164999999859e+00,9.335833452999999338e+01,1.289027766000000064e+01,3.345838267079999895e+01,1.000000000000000000e+00,4.850825318694952822e-03,3.551934663804802312e+02,6.239671583331792135e+02,1.573132562486869945e+00,2.315305286225503067e+01,1.311594877967690309e-01
2.544458345321639925e+01,1.517973360000000014e+02,2.148489321999999788e+02,7.543333332999999641e+01,9.722221999999999115e-03,3.964148820749999658e+01,1.000000000000000000e+00,3.925547297942644231e-03,1.221053498151114951e+02,8.209965286399277602e+02,1.252215587726752233e+00,4.963595475511029065e+01,2.635559107305777138e-01
8.609426262478290681e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.368333332999999641e+01,-4.260185185000000097e+00,3.788619814749999648e+01,1.000000000000000000e+00,4.795923332255896954e-03,3.708901419960583326e+02,6.380406760011042024e+02,1.149187297655071438e+00,8.294648462090268737e+00,2.547283918801210301e-01
1.140815017072119991e-01,2.558235643999999809e+02,2.312462821000000019e+02,4.569166666999999649e+01,1.608842592999999965e+01,2.307469383999999835e+01,8.333333330000000649e-02,2.414759631700918400e-03,3.790977779630890723e+02,4.560350947451259458e+02,1.204960342152399777e+00,4.439497950785965941e+01,7.557460102515593803e-02
2.200907079058400129e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.515833332999999783e+01,7.901851852000000065e+00,3.282285363329999939e+01,1.000000000000000000e+00,3.627467409759404463e-03,1.664774180254443934e+02,5.013256815124701120e+02,1.406763492460585852e+00,7.654072508415043607e+00,1.664839831535915582e-01
2.152554128321880000e+01,3.593136988999999915e+01,4.154035466000000270e+02,2.789166666999999933e+01,8.194444444000000161e+00,2.061090879580000035e+01,1.000000000000000000e+00,3.419628284425757763e-03,2.358612637929725508e+02,4.770447403467093750e+02,1.684897460507028377e+00,3.385090009187126014e+01,2.438144755572166089e-01
2.029368815180919938e+01,5.867768197000000185e+01,4.096590260000000372e-01,6.929999999999999716e+01,-4.147222221999999903e+00,6.529663185079999721e+01,1.000000000000000000e+00,4.662094341519534314e-03,2.041540224397301984e+02,4.541943436250741115e+02,1.249032386541484740e+00,1.349859259054812455e+01,1.560532997131291455e-01
2.177058108208590070e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.139166667000000643e+01,1.248148147999999935e+01,2.688300207920000062e+01,4.166666667000000213e-01,2.573749209448437502e-03,3.831122925967753758e+02,5.243263706675907088e+02,1.352761234178397443e+00,1.521713397155895642e+01,2.316616593693342496e-01
2.407494892764130157e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.298333332999999357e+01,1.173842593000000001e+01,4.438535913420000156e+01,9.166666666999999658e-01,3.311101855754676644e-03,1.083874289167217171e+02,7.448746248978784479e+02,1.388950743952012790e+00,3.447501573777068273e+01,1.238916765654990010e-01
2.321098060573299904e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.466666666999999791e+01,4.506944445000000243e+00,3.987969768579999652e+01,1.000000000000000000e+00,4.920829446693224772e-03,1.642410330363209425e+02,3.392329021346600939e+02,1.521668035487126147e+00,1.304511918179113650e+01,2.497731730318079324e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.988333332999999925e+01,1.394999999999999929e+01,2.431431944420000235e+01,0.000000000000000000e+00,2.955581140569165342e-03,2.167660069396238498e+02,7.607655370505115116e+02,1.629346617039270972e+00,3.422931095934431767e+01,4.574171218993745847e-02
2.018944607667519975e+01,2.136436384999999802e+02,1.008804810999999972e+02,4.548333333000000067e+01,5.292592593000000178e+00,2.537073869920000035e+01,1.000000000000000000e+00,1.443251487360135751e-03,2.062924489810413604e+02,8.377569939185153771e+02,1.159625722143867721e+00,2.931922479274062354e+01,2.128462292856858340e-01
2.246249344542459880e+01,5.837402203999999983e+01,3.856173640000000180e+00,7.517499999999999716e+01,8.996296297000000664e+00,5.305375958329999975e+01,1.000000000000000000e+00,2.345071490342004634e-03,1.043857938980802373e+02,5.792237280964961883e+02,1.154895729918101521e+00,3.612454214392975871e+01,6.910929795560023792e-02
2.094106914896289950e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.006666667000000359e+01,-1.398148150000000089e-01,3.478543402750000268e+01,1.000000000000000000e+00,3.103215433771063219e-03,3.337036463983204726e+02,9.085123166765688438e+02,1.615350082314369828e+00,1.098826597404784700e+01,1.528236034824205503e-01
2.896862788654409826e+01,7.081006080000000225e+01,1.802786465999999876e+01,4.895833333000000209e+01,1.869074073999999897e+01,2.361221089420000041e+01,0.000000000000000000e+00,4.152656118179704967e-03,2.317592855822681486e+02,4.608960108067341253e+02,1.197652387304252386e+00,4.259817848127693196e+01,1.797792775043067226e-01
2.423587023101969962e+01,1.144648165999999918e+02,7.044084582000000410e+02,7.719166667000000359e+01,7.379861111000000307e+00,3.056707221750000159e+01,1.000000000000000000e+00,3.719205464734023133e-03,2.257603114838007343e+02,6.697939750070684113e+02,1.702193952507295105e+00,2.395967453860731311e+01,6.335019584963166861e-02
0.000000000000000000e+00,2.767411930000000098e+02,6.812052006000000404e+01,5.356666666999999649e+01,2.286018518999999927e+01,2.466227631829999822e+01,0.000000000000000000e+00,2.049517893208022135e-03,2.161546560852953291e+02,2.256779808740666340e+02,1.657513501710598636e+00,2.482878073248706485e+01,7.051077166671021468e-02
0.000000000000000000e+00,5.449351199999999951e-01,2.172184799999999916e-01,8.954999999999999716e+01,1.270462962999999945e+01,2.390850722329999911e+01,0.000000000000000000e+00,4.060272410939794532e-03,1.953597519498929671e+02,2.702191572163962974e+02,1.654707831769912207e+00,4.477354277716439412e+01,1.280786960584605165e-02
2.278850245282579934e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.887500000000000000e+01,1.741666666999999835e+00,3.319255531499999989e+01,1.000000000000000000e+00,1.114737066985121636e-03,3.428813193649222058e+02,2.307269573368230056e+02,1.539524068832057058e+00,1.103771247347160767e+01,6.184595488018241466e-02
2.295430946078469958e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.527500000000000568e+01,8.135185184999999208e+00,3.432096726830000222e+01,1.000000000000000000e+00,3.738176727835463512e-03,8.921427736032292444e+01,4.366524681979383331e+02,1.454551128311009744e+00,1.505553666744493313e+01,8.802387193565365531e-02
2.302901910642799876e+01,1.311363110000000063e+02,7.817561570000000302e+02,2.925833332999999925e+01,1.410138889000000084e+01,2.324471730169999972e+01,5.833333333000000342e-01,1.590787945439891497e-03,1.199771094731601409e+02,8.556671059349052939e+02,1.158318973667483931e+00,1.676991424426717003e+01,2.666663455510474567e-01
8.554192450123970559e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.186666667000000075e+01,-3.790277778000000097e+00,3.418066409749999934e+01,1.000000000000000000e+00,4.100286768089923123e-03,3.908687758549635305e+02,4.003007074684602458e+02,1.126372559935681306e+00,1.957547857208612285e+01,4.112963562045286736e-02
3.206910095474629685e+01,1.426292143000000046e+01,1.407152959999999897e-01,8.547499999999999432e+01,-4.141666666999999968e+00,5.057006824079999774e+01,1.000000000000000000e+00,4.613954320923469195e-03,3.357295763488946818e+02,3.494662789277604134e+02,1.312404410279859768e+00,4.839497019574899639e+01,1.209159149577073433e-01
2.177045305581599877e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.577500000000000568e+01,1.140000000000000036e+01,2.147675947999999835e+01,1.000000000000000000e+00,2.668893958826969517e-03,6.008467557858712382e+01,3.086903681562346264e+02,1.421220915698258480e+00,3.626722523793604580e+01,2.925084715555847370e-01
2.201465101238479960e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.386666667000000075e+01,-7.354166667000000324e+00,2.400169955999999871e+01,1.000000000000000000e+00,3.026437752340316659e-03,1.071123193403137748e+02,6.776637469027416500e+02,1.687751782908740061e+00,4.567938777713596465e+01,1.326240305613263226e-01
8.254582875162240541e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.683333333000000209e+01,9.439814815000000081e+00,2.732911851829999961e+01,1.000000000000000000e+00,3.487632951138614108e-03,1.033929750631345712e+02,9.775078724387300326e+02,1.586717002688459166e+00,4.394650716507127441e+01,2.772432226586554749e-01
2.168343832120860171e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.879166666999999791e+01,9.735648147999999225e+00,2.824054126829999944e+01,1.000000000000000000e+00,2.888676382540296059e-03,1.648478025332721586e+02,8.154398571807070084e+02,1.574751009946308677e+00,1.833498145741327789e+01,1.985774970448344334e-01
2.993721181098419848e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.235000000000000142e+01,2.015416666999999862e+01,2.518210830499999986e+01,0.000000000000000000e+00,1.369895070731332563e-03,1.476970469684061982e+02,5.283287792425419411e+02,1.501744504539866742e+00,4.821367979178583596e+01,3.177450116836207095e-02
1.660175816877460164e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.909999999999999432e+01,7.942129629000000079e+00,3.095471521249999824e+01,1.000000000000000000e+00,2.054148236175256000e-03,2.985350363004462224e+02,7.559195504900125115e+02,1.647050783908395433e+00,9.493123049177505379e+00,1.920600217375681429e-01
0.000000000000000000e+00,1.345599379000000040e+00,1.912125827999999927e+01,7.278333333000000493e+01,1.545324074000000003e+01,2.360738036580000099e+01,0.000000000000000000e+00,2.978988977722060554e-03,1.613986877933968174e+02,5.705359424306673191e+02,1.356989171448339748e+00,2.275924799480503680e+01,2.364101779333578068e-01
9.905478736837569631e-01,1.470162489999999877e+02,7.348397679999999355e+02,4.065833332999999783e+01,1.722222221999999903e+01,2.415746523170000160e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
2.446095725329119830e+01,1.052026644999999974e+02,7.383066148999999996e+02,4.925833332999999925e+01,1.221620369999999944e+01,2.275776012500000078e+01,1.000000000000000000e+00,3.851468991882149584e-03,1.418988358663517033e+02,2.152688120511188572e+02,1.422982062673728842e+00,1.879280734435810274e+01,2.655870881392305427e-01
2.316598795417959877e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.250000000000000000e+01,-1.150231482000000049e+01,4.592354698999999840e+01,1.000000000000000000e+00,1.747291020671845520e-03,2.419886825980589435e+02,7.776021982953147926e+02,1.227040372184117212e+00,4.093424321036125235e+01,2.736215000815087756e-02
