Date/Time,EMS:IW North Zone Average Temperature [C](TimeStep),EMS:IW Calculated Heating Demand [KW](TimeStep) 
 02/12  10:00:00,22.6576879002623,0.0 
 02/12  11:00:00,22.2827392829491,0.0 
 02/12  12:00:00,21.9310381052813,0.0 
 02/12  13:00:00,21.7224949192133,0.0 
 02/12  14:00:00,21.583904394291,0.0 
 02/12  15:00:00,21.4157363284027,45.6722713556302 
 02/12  16:00:00,21.6476730846668,48.0618175702422 
 02/12  17:00:00,22.2417122015692,41.1472947507878 
 02/12  18:00:00,22.9803675037722,37.050388274043 
 02/12  19:00:00,23.3061768091323,36.3126300857282 
 02/12  20:00:00,23.4270826670632,23.3431141808896 
 02/12  21:00:00,23.4072494971725,28.1000570969642 
 02/12  22:00:00,23.3756368638039,26.3449580241484 
 02/12  23:00:00,23.272014687703,25.5153071110461 
 02/12  24:00:00,23.111752651124,23.8190365637373 
 02/13  01:00:00,22.9122681077123,23.1772567728308 
 02/13  02:00:00,22.7188343421276,22.7215887417964 
 02/13  03:00:00,22.480946895207,22.0715240910578 
 02/13  04:00:00,22.2254609088913,21.2067581983858 
 02/13  05:00:00,21.9616925939893,20.4122568797601 
 02/13  06:00:00,21.6651767575116,20.2557190694464 
 02/13  07:00:00,21.3714557261688,19.4499927816489 
 02/13  08:00:00,21.0770611096135,19.1228081939604 
 02/13  09:00:00,20.8529685225991,40.9971862237058 
 02/13  10:00:00,20.9921333900634,49.668976766186 
 02/13  11:00:00,21.6858647403477,51.7943524921642 
 02/13  12:00:00,22.5639611389042,45.328686947391 
 02/13  13:00:00,23.3130614144683,40.203048294069 
 02/13  14:00:00,23.5912851706305,36.5378378163397 
 02/13  15:00:00,24.1313624541093,33.2650940177308 
 02/13  16:00:00,24.7288014126228,30.390850481797 
 02/13  17:00:00,25.0597882167381,28.2980053175379 
 02/13  18:00:00,25.1895376292017,26.8681397350851 
 02/13  19:00:00,25.1092291084182,27.8255336296988 
 02/13  20:00:00,24.6418530203702,27.1198750941213 
 02/13  21:00:00,24.1215927856833,21.1277172361092 
 02/13  22:00:00,23.7423087690851,20.4343079626357 
 02/13  23:00:00,23.4046484386058,20.6154326342984 
 02/13  24:00:00,23.0153961257768,20.3280365508309 
 02/14  01:00:00,22.6201371061018,19.9169170279115 
 02/14  02:00:00,22.2920423590932,18.1960126481519 
 02/14  03:00:00,21.9797743760678,17.5561298346586 
 02/14  04:00:00,21.6754819564024,17.4485749352631 
 02/14  05:00:00,21.3760262802126,14.1103197838349 
 02/14  06:00:00,21.1344801581811,15.2905483108015 
 02/14  07:00:00,20.9088052318762,14.5519694107132 
 02/14  08:00:00,20.6095489188892,15.0632437237477 
 02/14  09:00:00,20.3914605220083,38.8236782686162 
 02/14  10:00:00,20.5529470221792,49.5891801379387 
 02/14  11:00:00,21.470922335638,50.86895950336 
 02/14  12:00:00,22.7377340697914,40.424454977316 
 02/14  13:00:00,24.3838880742749,36.532836386329 
 02/14  14:00:00,24.9064406788087,34.9432421546948 
 02/14  15:00:00,25.0890646909817,31.5108752850486 
 02/14  16:00:00,25.6151438970456,27.6353412579935 
 02/14  17:00:00,26.0393541913902,24.8154340284799 
 02/14  18:00:00,26.2320638240738,24.9151981544728 
 02/14  19:00:00,26.2260975697409,25.121050950141 
 02/14  20:00:00,25.7876596818635,25.0001475202634 
 02/14  21:00:00,25.3313921812485,19.7030536151999 
 02/14  22:00:00,25.0142465828168,18.8672355790851 
 02/14  23:00:00,24.6866371353624,18.3796111512733 
 02/14  24:00:00,24.3034940501577,17.6018218285731 
 02/15  01:00:00,24.0276288549185,17.1726790791794 
 02/15  02:00:00,23.8076395529401,13.2444260314047 
 02/15  03:00:00,23.6279716756546,13.8896786742214 
 02/15  04:00:00,23.4912109624277,13.7065607018487 
 02/15  05:00:00,23.353018534153,13.3404187266349 
 02/15  06:00:00,23.2020119525529,13.1870808472171 
 02/15  07:00:00,23.0379675785084,12.8475741853134 
 02/15  08:00:00,22.8647174604594,17.6603272616187 
 02/15  09:00:00,22.6461299064953,17.8861576464772 
 02/15  10:00:00,22.393113452894,27.8693276466988 
 02/15  11:00:00,22.467168270647,35.0541130219865 
 02/15  12:00:00,22.86252674858,29.936913087071 
 02/15  13:00:00,23.4280710623652,26.83674689623 
 02/15  14:00:00,23.5692058833903,26.2549918035226 
 02/15  15:00:00,23.5728566622236,24.5627602349591 
 02/15  16:00:00,23.7533745018719,23.892305134912 
 02/15  17:00:00,23.8108363765504,23.0939480137691 
 02/15  18:00:00,23.620696034212,21.0249702159044 
 02/15  19:00:00,23.3469008230758,20.9111174028588 
 02/15  20:00:00,22.8435136177966,20.1378090033544 
 02/15  21:00:00,22.2075343096932,16.2743727413963 
 02/15  22:00:00,21.7529829151413,15.7425892784902 
 02/15  23:00:00,21.3470541363129,15.9473424397955 
 02/15  24:00:00,20.8900488154018,15.1014751930464 
 02/16  01:00:00,20.4722695817379,28.7146603119392 
 02/16  02:00:00,20.3043160866072,41.0637722443758 
 02/16  03:00:00,20.5359603109255,35.438794815912 
 02/16  04:00:00,20.8140461335157,25.3607241757981 
 02/16  05:00:00,20.8392798856864,24.9583455094591 
 02/16  06:00:00,20.7844199281361,23.4133097837277 
 02/16  07:00:00,20.7057748955505,27.5621200840419 
 02/16  08:00:00,20.6563667217267,42.6941603286134 
 02/16  09:00:00,20.6524228750298,49.8259306445498 
 02/16  10:00:00,21.0404331205916,51.5449184325394 
 02/16  11:00:00,21.7440501793959,47.6911030637374 
 02/16  12:00:00,22.3020880024788,43.9943044262879 
 02/16  13:00:00,22.6376967622883,42.559177846509 
 02/16  14:00:00,22.7092751775732,38.6084447292447 
 02/16  15:00:00,22.8241768821891,36.2405576076969 
 02/16  16:00:00,23.0508765173593,29.5999781792453 
 02/16  17:00:00,23.122138471413,33.7167244662592 
 02/16  18:00:00,23.0943640273496,31.0672087935389 
 02/16  19:00:00,22.9697156273193,30.1476253525099 
 02/16  20:00:00,22.579248944659,29.6196142702731 
 02/16  21:00:00,22.0750700361821,24.3308147273733 
 02/16  22:00:00,21.7532953084852,21.3164825962235 
 02/16  23:00:00,21.4420450255167,21.7944296512214 
 02/16  24:00:00,21.0706260795543,21.1147057707329 
 02/17  01:00:00,20.7081135290445,20.793967451137 
 02/17  02:00:00,20.409936214612,32.0577717969203 
 02/17  03:00:00,20.2510025850169,33.4102453016643 
 02/17  04:00:00,20.2813514681688,36.1533598562841 
 02/17  05:00:00,20.3642195471274,37.2670464357528 
 02/17  06:00:00,20.4509088552381,37.5337138971502 
 02/17  07:00:00,20.5376980836968,39.2423098159075 
 02/17  08:00:00,20.6476315596062,42.0090527789826 
 02/17  09:00:00,20.7550963258354,50.1491265737896 
 02/17  10:00:00,21.2357084682388,47.8619852652202 
 02/17  11:00:00,22.5445184445915,41.9474003646277 
 02/17  12:00:00,23.9960031533077,38.5190939958814 
 02/17  13:00:00,24.7803433216024,35.8127637269595 
 02/17  14:00:00,24.9870078971869,31.7631238311308 
 02/17  15:00:00,25.3448775299244,27.9173277688379 
 02/17  16:00:00,25.9670462070876,0.0 
 02/17  17:00:00,25.9299470415526,0.0 
 02/17  18:00:00,25.5790834605935,0.0 
 02/17  19:00:00,25.1355271879769,0.0 
 02/17  20:00:00,24.3319804941244,36.4570661238599 
 02/17  21:00:00,24.2777078993623,24.1430120732142 
 02/17  22:00:00,24.4143223618567,23.4887532720499 
 02/17  23:00:00,24.3944693559777,23.1900197830167 
 02/17  24:00:00,24.2920830288448,22.2172958542088 
 02/18  01:00:00,24.1246599261823,21.1329692694989 
 02/18  02:00:00,23.9164283385337,20.912607328923 
 02/18  03:00:00,23.6882115678377,16.5259630101161 
 02/18  04:00:00,23.4801617793504,19.4733794260068 
 02/18  05:00:00,23.2858863806304,14.8709610849164 
 02/18  06:00:00,23.0621616386003,14.575356126539 
 02/18  07:00:00,22.9475651616807,14.3321766607994 
 02/18  08:00:00,22.8201027396992,13.2800617964898 
 02/18  09:00:00,22.6838127915874,15.5237901181782 
 02/18  10:00:00,22.5736784111624,14.858865321173 
 02/18  11:00:00,22.5672372390908,0.0 
 02/18  12:00:00,22.283739282703,0.0 
 02/18  13:00:00,22.0914903023825,0.0 
 02/18  14:00:00,22.1318271596806,0.0 
 02/18  15:00:00,22.258617029275,0.0 
 02/18  16:00:00,22.4487122155833,0.0 
 02/18  17:00:00,22.6540911663554,0.0 
 02/18  18:00:00,22.8332571885104,0.0 
 02/18  19:00:00,23.0144730210449,0.0 
 02/18  20:00:00,23.0222383285324,0.0 
 02/18  21:00:00,22.8865431310333,0.0 
 02/18  22:00:00,22.7084604145861,0.0 
 02/18  23:00:00,22.5521606786059,0.0 
 02/18  24:00:00,22.3959192160279,0.0 
 02/19  01:00:00,22.2228313421733,0.0 
 02/19  02:00:00,22.0154111415597,0.0 
 02/19  03:00:00,21.7929298039296,0.0 
 02/19  04:00:00,21.6222713940008,0.0 
 02/19  05:00:00,21.4974836319719,18.3667141178174 
 02/19  06:00:00,21.5499499381557,11.714053724978 
 02/19  07:00:00,21.5363259363278,11.5337685669437 
 02/19  08:00:00,21.4921933302326,11.2499635575567 
 02/19  09:00:00,21.4376399737411,13.3577291377531 
 02/19  10:00:00,21.3748438472226,24.0503462325456 
 02/19  11:00:00,21.4303124971416,45.6676102792756 
 02/19  12:00:00,22.0000613514971,0.0 
 02/19  13:00:00,21.929927311251,0.0 
 02/19  14:00:00,21.7543310700859,0.0 
 02/19  15:00:00,21.8041358364476,0.0 
 02/19  16:00:00,21.9350676654216,0.0 
 02/19  17:00:00,22.0929365933848,0.0 
 02/19  18:00:00,22.3168925327185,0.0 
 02/19  19:00:00,22.585671227651,0.0 
 02/19  20:00:00,22.6597774921483,0.0 
 02/19  21:00:00,22.5678843020036,0.0 
 02/19  22:00:00,22.3925630541381,0.0 
 02/19  23:00:00,22.2199445191381,0.0 
 02/19  24:00:00,22.0440837473832,0.0 
 02/20  01:00:00,21.8382227497036,0.0 
 02/20  02:00:00,21.6524005628116,39.4843134048413 
 02/20  03:00:00,22.4547338714062,29.5642655525943 
 02/20  04:00:00,23.128857265367,28.0236865926597 
 02/20  05:00:00,23.3655567755306,26.7015845247176 
 02/20  06:00:00,23.4216708313275,25.2907652773205 
 02/20  07:00:00,23.3889182800407,23.8086470115687 
 02/20  08:00:00,23.3017444430139,23.2998276306578 
 02/20  09:00:00,23.1885267736788,26.0167537320208 
 02/20  10:00:00,23.2523721550932,23.3077897382816 
 02/20  11:00:00,23.4738544246296,21.3347048172888 
 02/20  12:00:00,23.7560097458222,17.6376338714198 
 02/20  13:00:00,24.5674226715398,0.0 
 02/20  14:00:00,24.5067804537632,0.0 
 02/20  15:00:00,24.3413831063114,0.0 
 02/20  16:00:00,24.7048930657447,0.0 
 02/20  17:00:00,25.0199043754266,0.0 
 02/20  18:00:00,25.1411881181837,0.0 
 02/20  19:00:00,25.1250402006889,0.0 
 02/20  20:00:00,24.7026971515922,0.0 
 02/20  21:00:00,24.1212927910715,0.0 
 02/20  22:00:00,23.6757029508733,0.0 
 02/20  23:00:00,23.3606243106921,0.0 
 02/20  24:00:00,23.0961832753231,0.0 
 02/21  01:00:00,22.8527431849266,0.0 
 02/21  02:00:00,22.6512840101764,0.0 
 02/21  03:00:00,22.452179651639,21.2908485592316 
 02/21  04:00:00,22.5370202287267,14.2091259767584 
 02/21  05:00:00,22.5947658144136,13.7987668641112 
 02/21  06:00:00,22.5899998150218,13.4447638529042 
 02/21  07:00:00,22.570444609951,12.4192764722018 
 02/21  08:00:00,22.5342159423543,14.8911410213579 
 02/21  09:00:00,22.5017159008882,15.2600625845972 
 02/21  10:00:00,22.6689382547563,13.4762019483262 
 02/21  11:00:00,23.0843365600465,0.0 
 02/21  12:00:00,23.4307660563872,0.0 
 02/21  13:00:00,23.6724137774204,0.0 
 02/21  14:00:00,23.6897407192259,0.0 
 02/21  15:00:00,23.7775106024349,0.0 
 02/21  16:00:00,24.1435157895186,0.0 
 02/21  17:00:00,24.4441769044201,0.0 
 02/21  18:00:00,24.523205698063,0.0 
 02/21  19:00:00,24.4979107604131,0.0 
 02/21  20:00:00,24.2844809995191,0.0 
 02/21  21:00:00,23.9767174659013,0.0 
 02/21  22:00:00,23.7021523966343,0.0 
 02/21  23:00:00,23.5209152957095,0.0 
 02/21  24:00:00,23.3412575702752,0.0 
 02/22  01:00:00,23.1571131998325,0.0 
 02/22  02:00:00,23.0558711194355,0.0 
 02/22  03:00:00,22.9348453484179,0.0 
 02/22  04:00:00,22.8122104426447,0.0 
 02/22  05:00:00,22.6918723304496,0.0 
 02/22  06:00:00,22.5686826213378,0.0 
 02/22  07:00:00,22.4443458512868,0.0 
 02/22  08:00:00,22.3262844928442,0.0 
 02/22  09:00:00,22.2318425885316,0.0 
 02/22  10:00:00,22.2317742124535,0.0 
 02/22  11:00:00,22.4045128433573,0.0 
 02/22  12:00:00,22.6793303946497,0.0 
 02/22  13:00:00,23.0706527679664,0.0 
 02/22  14:00:00,23.195030195015,0.0 
 02/22  15:00:00,23.3683895493238,0.0 
 02/22  16:00:00,23.8946589821503,0.0 
 02/22  17:00:00,24.5169976887842,0.0 
 02/22  18:00:00,24.8250019384217,0.0 
 02/22  19:00:00,24.8451799362749,0.0 
 02/22  20:00:00,24.550095425741,0.0 
 02/22  21:00:00,24.1342936362755,0.0 
 02/22  22:00:00,23.8235841155402,0.0 
 02/22  23:00:00,23.5625449805191,0.0 
 02/22  24:00:00,23.3151041407838,0.0 
 02/23  01:00:00,23.0796332791341,0.0 
 02/23  02:00:00,22.8852870688874,0.0 
 02/23  03:00:00,22.6990100469043,0.0 
 02/23  04:00:00,22.5146151438429,0.0 
 02/23  05:00:00,22.3349643153369,0.0 
 02/23  06:00:00,22.1491725609154,0.0 
 02/23  07:00:00,21.9603951598994,0.0 
 02/23  08:00:00,21.8199148720706,0.0 
 02/23  09:00:00,21.7408779575551,0.0 
 02/23  10:00:00,21.7733254049125,0.0 
 02/23  11:00:00,21.9808186880958,0.0 
 02/23  12:00:00,22.4221354988663,0.0 
 02/23  13:00:00,23.0611480119735,0.0 
 02/23  14:00:00,23.2676246748427,0.0 
 02/23  15:00:00,23.36933876824,0.0 
 02/23  16:00:00,23.7138478262256,0.0 
 02/23  17:00:00,23.9769107795551,0.0 
 02/23  18:00:00,24.0862670131958,0.0 
 02/23  19:00:00,24.1148197275022,0.0 
 02/23  20:00:00,23.921747626277,0.0 
 02/23  21:00:00,23.6496508190629,0.0 
 02/23  22:00:00,23.3789017605014,0.0 
 02/23  23:00:00,23.1817679338094,0.0 
 02/23  24:00:00,23.0149169889721,0.0 
 02/24  01:00:00,22.8565628724204,0.0 
 02/24  02:00:00,22.7762280069896,0.0 
 02/24  03:00:00,22.6831686452102,0.0 
 02/24  04:00:00,22.5956698659264,0.0 
 02/24  05:00:00,22.4972323568683,0.0 
 02/24  06:00:00,22.3847940688917,0.0 
 02/24  07:00:00,22.270656302324,0.0 
 02/24  08:00:00,22.1650504461567,0.0 
 02/24  09:00:00,22.085548686234,0.0 
 02/24  10:00:00,22.1231936326664,0.0 
 02/24  11:00:00,22.4093893544169,0.0 
 02/24  12:00:00,23.2166717120848,0.0 
 02/24  13:00:00,23.9856432199599,0.0 
 02/24  14:00:00,24.1767996076662,0.0 
 02/24  15:00:00,24.3915693663147,0.0 
 02/24  16:00:00,24.9421320453805,0.0 
 02/24  17:00:00,25.4060925150314,0.0 
 02/24  18:00:00,25.6847079045671,0.0 
 02/24  19:00:00,25.7883221040808,0.0 
 02/24  20:00:00,25.5936214019117,0.0 
 02/24  21:00:00,25.268373961146,0.0 
 02/24  22:00:00,24.9062830700112,0.0 
 02/24  23:00:00,24.5655957613837,0.0 
 02/24  24:00:00,24.3553947587186,0.0 
 02/25  01:00:00,24.1903629293316,0.0 
 02/25  02:00:00,24.0349382683426,0.0 
 02/25  03:00:00,23.876668466343,0.0 
 02/25  04:00:00,23.7095229192085,0.0 
 02/25  05:00:00,23.5802604622626,0.0 
 02/25  06:00:00,23.4262268621804,0.0 
 02/25  07:00:00,23.1677576585125,0.0 
 02/25  08:00:00,22.889396852691,0.0 
 02/25  09:00:00,22.6828352613741,0.0 
 02/25  10:00:00,22.5302184881058,0.0 
 02/25  11:00:00,22.2710240096725,16.6353706507419 
 02/25  12:00:00,22.0989749959489,13.5941150282058 
 02/25  13:00:00,22.0127141171751,12.7265947851871 
 02/25  14:00:00,21.9710107394903,15.188174936549 
 02/25  15:00:00,21.9697175689482,22.4848286904144 
 02/25  16:00:00,22.1786704374704,25.2871048702172 
 02/25  17:00:00,22.4805059458274,24.0388587981705 
 02/25  18:00:00,22.6258682537347,30.3276968861696 
 02/25  19:00:00,22.873772129316,29.3531742812307 
 02/25  20:00:00,23.0556007222374,23.5504201204367 
 02/25  21:00:00,22.9793982253633,22.6105134432743 
 02/25  22:00:00,22.8136893038355,22.0689495358017 
 02/25  23:00:00,22.5919639660484,20.8400879634712 
 02/25  24:00:00,22.3260474731629,19.9450483181635 
 02/26  01:00:00,22.0430335172851,19.2033142051401 
 02/26  02:00:00,21.7535497952266,18.5282100490853 
 02/26  03:00:00,21.4551883479551,17.9235078877996 
 02/26  04:00:00,21.1491910923696,17.0583438092817 
 02/26  05:00:00,20.8481237871075,16.9139819514957 
 02/26  06:00:00,20.5478634613256,15.9020689901985 
 02/26  07:00:00,20.2502478703352,15.4944944543057 
 02/26  08:00:00,19.9568443206435,12.3465635400539 
 02/26  09:00:00,19.7175121104013,25.7423212809448 
 02/26  10:00:00,19.6411794584158,48.5916091743586 
 02/26  11:00:00,19.8894977607554,50.2936026519959 
 02/26  12:00:00,20.2953229384202,51.0116444697868 
 02/26  13:00:00,20.8196170065461,50.6798701245758 
 02/26  14:00:00,21.4420756800518,45.1613536112053 
 02/26  15:00:00,22.2162890620458,39.63695107544 
 02/26  16:00:00,22.9035864038043,35.5692272444032 
 02/26  17:00:00,23.376263748068,32.8450378832046 
 02/26  18:00:00,23.6738686892108,30.724478941846 
 02/26  19:00:00,23.8892812439645,31.9257113245747 
 02/26  20:00:00,23.8644831800307,26.1562212981494 
 02/26  21:00:00,23.6770737356965,24.9685921010533 
 02/26  22:00:00,23.4998203508014,23.8782166846478 
 02/26  23:00:00,23.301339883143,22.6430191775152 
 02/26  24:00:00,23.0876396372495,22.1184917255895 
 02/27  01:00:00,22.8534150714659,20.580172883777 
 02/27  02:00:00,22.6472119204231,19.8622090486271 
 02/27  03:00:00,22.432581426414,15.7915451431495 
 02/27  04:00:00,22.2318474523844,15.4326984481209 
 02/27  05:00:00,22.0819280503782,15.1973829572121 
 02/27  06:00:00,21.93067146515,14.4249913959845 
 02/27  07:00:00,21.7777139448711,13.9396946342692 
 02/27  08:00:00,21.6241146347883,16.7285422438608 
 02/27  09:00:00,21.4934226442453,19.8459732065935 
 02/27  10:00:00,21.4726907303838,26.6267873415325 
 02/27  11:00:00,21.6878706941147,32.5321921104028 
 02/27  12:00:00,22.2574289454087,26.6456005651922 
 02/27  13:00:00,22.9732259617,24.0465602491731 
 02/27  14:00:00,23.1881427240739,21.3289159665232 
 02/27  15:00:00,23.4943435537745,20.2856880899406 
 02/27  16:00:00,23.9184847163715,19.0503037039718 
 02/27  17:00:00,24.1718139820401,19.2042439042509 
 02/27  18:00:00,24.1325991222001,18.5179747595928 
 02/27  19:00:00,23.8893683401084,17.6190828223865 
 02/27  20:00:00,23.4420987844536,16.8467630336022 
 02/27  21:00:00,23.0609741143794,13.9701130744484 
 02/27  22:00:00,22.7448764707256,11.3744312485144 
 02/27  23:00:00,22.5061318745803,13.4018975423543 
 02/27  24:00:00,22.2993889021318,12.557587620857 
 02/28  01:00:00,22.0249870112834,9.94581285903431 
 02/28  02:00:00,21.8317653666265,9.55003132946488 
 02/28  03:00:00,21.6839811332892,9.26811904064532 
 02/28  04:00:00,21.5453076975219,9.00488143882579 
 02/28  05:00:00,21.4039955964197,10.2681710596693 
 02/28  06:00:00,21.2170396603852,9.80321043297333 
 02/28  07:00:00,20.9435061744096,9.58724176395735 
 02/28  08:00:00,20.6683468563918,10.4102421155749 
 02/28  09:00:00,20.4622441811902,32.1048766723169 
 02/28  10:00:00,20.7565120050301,44.9295331554629 
 02/28  11:00:00,21.8684060201735,34.6356585214529 
 02/28  12:00:00,23.3793661844561,0.0 
 02/28  13:00:00,23.6243685773547,0.0 
 02/28  14:00:00,23.2141904676089,0.0 
 02/28  15:00:00,22.9878097070327,0.0 
 02/28  16:00:00,23.1020635061656,0.0 
 02/28  17:00:00,23.1858279790535,0.0 
 02/28  18:00:00,23.1004648967125,0.0 
 02/28  19:00:00,22.9423147035122,0.0 
 02/28  20:00:00,22.5475005174102,0.0 
 02/28  21:00:00,22.1568688952324,0.0 
 02/28  22:00:00,21.9171337414443,0.0 
 02/28  23:00:00,21.7659220080707,0.0 
 02/28  24:00:00,21.5864714871524,0.0 
 03/01  01:00:00,21.412585481656,0.0 
 03/01  02:00:00,21.3339608706021,0.0 
 03/01  03:00:00,21.2605618752563,0.0 
 03/01  04:00:00,21.2060623685007,0.0 
 03/01  05:00:00,21.1607700323068,0.0 
 03/01  06:00:00,21.1168082608947,0.0 
 03/01  07:00:00,21.0685364327588,0.0 
 03/01  08:00:00,21.016120412243,0.0 
 03/01  09:00:00,20.9871594496565,0.0 
 03/01  10:00:00,21.0916781250632,0.0 
 03/01  11:00:00,21.4036263334172,0.0 
 03/01  12:00:00,21.6698530946946,0.0 
 03/01  13:00:00,21.7966688773719,0.0 
 03/01  14:00:00,21.6650088531876,0.0 
 03/01  15:00:00,21.6734254840844,0.0 
 03/01  16:00:00,22.1024226827283,0.0 
 03/01  17:00:00,22.8729392654762,0.0 
 03/01  18:00:00,23.1535247842038,0.0 
 03/01  19:00:00,23.089997690911,0.0 
 03/01  20:00:00,22.8308846928738,0.0 
 03/01  21:00:00,22.4989035668081,0.0 
 03/01  22:00:00,22.1577983831483,0.0 
 03/01  23:00:00,21.7610663786483,35.8030127922123 
 03/01  24:00:00,21.9487303306683,27.8265181752369 
 03/02  01:00:00,22.226644818437,26.3484880826215 
 03/02  02:00:00,22.369564710733,25.0803881025486 
 03/02  03:00:00,22.4151742377076,23.9923909532805 
 03/02  04:00:00,22.3956618374685,24.5854852702297 
 03/02  05:00:00,22.2277184686975,23.0690558891163 
 03/02  06:00:00,22.0351473730463,21.0755047073376 
 03/02  07:00:00,21.8454171570247,20.4598772269676 
 03/02  08:00:00,21.6197391049652,20.3522665433876 
 03/02  09:00:00,21.4278701269605,24.6647085400771 
 03/02  10:00:00,21.4047390197536,34.9410754184114 
 03/02  11:00:00,21.7472720269134,39.1567283435251 
 03/02  12:00:00,22.5028432949555,33.2456328251622 
 03/02  13:00:00,23.259680995132,29.3058646310655 
 03/02  14:00:00,23.4206219579668,27.736466490509 
 03/02  15:00:00,23.5466409864373,24.5104905024476 
 03/02  16:00:00,23.8883823381677,23.5375552903137 
 03/02  17:00:00,24.1619272412437,23.5549908877448 
 03/02  18:00:00,24.0843367484004,22.3759004154025 
 03/02  19:00:00,23.8898114710985,21.7708650008239 
 03/02  20:00:00,23.4456693429049,21.2986882118725 
 03/02  21:00:00,22.8929756271004,17.8848096229883 
 03/02  22:00:00,22.4606696144951,16.9312642333529 
 03/02  23:00:00,22.0722485460386,15.9246799755448 
 03/02  24:00:00,21.6392807912109,15.6816451338517 
 03/03  01:00:00,21.2275862546713,15.5607821933656 
 03/03  02:00:00,20.9127439339922,14.8763254931245 
 03/03  03:00:00,20.6164227887401,13.9915946445083 
 03/03  04:00:00,20.3342304290459,13.4850757253865 
 03/03  05:00:00,20.0518543272706,13.1380970105346 
 03/03  06:00:00,19.7580272517406,12.5184014733643 
 03/03  07:00:00,19.4688922272079,10.1592821242222 
 03/03  08:00:00,19.2409869228089,12.591745124129 
 03/03  09:00:00,19.0854775446679,37.3533167587108 
 03/03  10:00:00,19.2565228209928,48.0333934976273 
 03/03  11:00:00,20.4135578592089,49.3324946939388 
 03/03  12:00:00,21.7869907464654,44.4460604646601 
 03/03  13:00:00,22.6800231868726,38.8742353727301 
 03/03  14:00:00,23.091237422708,36.769705336228 
 03/03  15:00:00,23.3189680526591,34.2996729647577 
 03/03  16:00:00,23.5669240114624,32.6718731577387 
 03/03  17:00:00,23.7883756326392,30.2577528589105 
 03/03  18:00:00,23.8179504219273,28.5254576898451 
 03/03  19:00:00,23.6961260325893,28.5191020715214 
 03/03  20:00:00,23.2260022233665,27.3505363445963 
 03/03  21:00:00,22.6699472018659,22.068923198514 
 03/03  22:00:00,22.2388076582182,21.5591908612032 
 03/03  23:00:00,21.8479093189866,20.9430309472913 
 03/03  24:00:00,21.4291812791951,19.6357100170095 
 03/04  01:00:00,21.0399664989084,18.5895508144209 
 03/04  02:00:00,20.6940549972722,16.9905632976303 
 03/04  03:00:00,20.3585863539189,16.544503244346 
 03/04  04:00:00,20.0237818145688,16.265489097972 
 03/04  05:00:00,19.7008526822121,15.2242754220441 
 03/04  06:00:00,19.3814158478656,14.6553581473991 
 03/04  07:00:00,19.0633898309819,14.1918683845616 
 03/04  08:00:00,18.7506614542837,13.7229250463668 
 03/04  09:00:00,18.442342329628,12.6029749687812 
 03/04  10:00:00,18.2480052476115,37.610106840278 
 03/04  11:00:00,18.497332006774,46.87104305038 
 03/04  12:00:00,19.7521759172778,41.40789067748 
 03/04  13:00:00,20.942453588594,36.6637252024288 
 03/04  14:00:00,21.5991584936735,34.4449269832215 
 03/04  15:00:00,21.8742019706289,32.925394721637 
 03/04  16:00:00,22.0412140053288,29.1304262776195 
 03/04  17:00:00,22.2383259607118,27.359695770642 
 03/04  18:00:00,22.4773788771184,25.768395865725 
 03/04  19:00:00,22.6971967785893,26.9142660170698 
 03/04  20:00:00,22.589310574685,22.3923145865215 
 03/04  21:00:00,22.2556701387389,21.8982450877189 
 03/04  22:00:00,21.932103507369,21.1399654100787 
 03/04  23:00:00,21.5958316928826,20.4651048589814 
 03/04  24:00:00,21.2452290052309,19.9258308854136 
 03/05  01:00:00,20.9506275956193,19.2551955297367 
 03/05  02:00:00,20.6055082072304,18.7713221750166 
 03/05  03:00:00,20.2485742510841,18.2448607724461 
 03/05  04:00:00,19.9054804870212,17.4563030413627 
 03/05  05:00:00,19.5563092141528,16.7071726277391 
 03/05  06:00:00,19.1952841000211,16.3584112027938 
 03/05  07:00:00,18.8365846166719,15.7248287689898 
 03/05  08:00:00,18.4755585680021,15.1570483449822 
 03/05  09:00:00,18.1269122336159,13.4725714466673 
 03/05  10:00:00,17.9329974996575,39.1339720464526 
 03/05  11:00:00,18.2359544580341,47.9633267997273 
 03/05  12:00:00,19.6308987652023,41.2886331903804 
 03/05  13:00:00,21.0018229960508,35.3663181874298 
 03/05  14:00:00,21.7403009611707,33.9165457604722 
 03/05  15:00:00,22.1468065813615,30.8147120339304 
 03/05  16:00:00,22.5079138217165,27.8726423550388 
 03/05  17:00:00,22.7906331475407,26.2134312095094 
 03/05  18:00:00,23.0793346905475,23.9357513548679 
 03/05  19:00:00,23.34906664363,24.6753603179219 
 03/05  20:00:00,23.3649077251356,20.7282823366478 
 03/05  21:00:00,23.1851088864688,19.7598052944491 
 03/05  22:00:00,22.9627674592227,18.040181372037 
 03/05  23:00:00,22.7068950208126,17.3999437910357 
 03/05  24:00:00,22.498351491045,17.1201718134156 
 03/06  01:00:00,22.304322431897,16.5177374680879 
 03/06  02:00:00,22.1409592014219,15.9512269410154 
 03/06  03:00:00,21.9603511829117,14.7402141056305 
 03/06  04:00:00,21.7669179830171,13.6194389130756 
 03/06  05:00:00,21.5703533239295,13.0416823966347 
 03/06  06:00:00,21.3724167371532,11.2438169883652 
 03/06  07:00:00,21.2023326206976,10.031268467507 
 03/06  08:00:00,21.0865096222509,12.3332518177152 
