# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,elecEquipDensityHigh,elecEquipDensityLow,mullMetalConductivity,intMass,infilRate
2.026972436576030034e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.984166667000000217e+01,-6.223148147999999935e+00,3.444942038920000016e+01,1.000000000000000000e+00,3.606184417283775900e+01,1.571994365421567785e+01,1.725239217215285521e+02,3.460226937105261413e+02,1.272404002970741743e-01
2.411574638220400146e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.033333333000000209e+01,1.207499999999999929e+01,2.313363842580000096e+01,1.666666666999999935e-01,2.486230025514968744e+01,2.239408903356566327e+01,3.649550706103352695e+02,6.648044834088482276e+02,4.915296281389076871e-02
2.372002027206769981e+01,1.361271045000000015e+02,1.171805509000000001e+01,7.257500000000000284e+01,-5.321296295999999870e+00,5.476096574000000317e+01,1.000000000000000000e+00,4.654317377032525371e+01,1.107761430802816349e+01,3.575390232740460874e+02,3.819116485760429214e+02,2.122882242746581272e-01
2.541367884184720083e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.875833332999999925e+01,1.020509258999999957e+01,3.746176993169999747e+01,1.000000000000000000e+00,4.867899956496779623e+01,2.322599174717300841e+01,1.395960870933305955e+02,7.410113167405795593e+02,1.303603199106533050e-01
2.249323411260879979e+01,6.481970891999999651e+01,4.888890348000000330e+00,6.828333333000000493e+01,7.703703699999999710e-01,4.961848842580000252e+01,1.000000000000000000e+00,2.094702109271732837e+01,1.722863261506508081e+01,1.821414606404081269e+02,7.772466549040905193e+02,2.715279873429131130e-01
2.431010253967880175e+01,9.631338522000000069e+01,6.631529998999999407e+02,4.829999999999999716e+01,2.368842593000000107e+01,2.182788358330000023e+01,0.000000000000000000e+00,3.083026337488685442e+01,1.442872373182826529e+01,1.527627420570752861e+02,8.021825665785003139e+02,2.394934131916292841e-01
2.306301796990069874e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.880833333000000351e+01,-9.568055555000000822e+00,6.539601412170000572e+01,1.000000000000000000e+00,3.302283803197547485e+01,1.814799955596900816e+01,2.953432438302836545e+02,5.989187541025892187e+02,1.914702486980540130e-01
2.112035228154140043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.495000000000000284e+01,5.474999999999999645e+00,1.899844468499999905e+01,1.000000000000000000e+00,2.753494010613367493e+01,1.328858173801648235e+01,2.298505467738040693e+02,3.362191164217338155e+02,1.671437443351160568e-01
2.575787058441870059e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.270000000000000284e+01,4.637500000000000178e+00,4.853087180579999682e+01,1.000000000000000000e+00,3.771130809753701385e+01,5.983465516467820322e+00,3.626492803027826426e+02,8.857654987188869882e+02,1.460952227089266919e-02
2.278061936823380051e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.087500000000000000e+01,4.412499999999999645e+00,3.316231131079999983e+01,1.000000000000000000e+00,2.204792025202677763e+01,5.743610465261411058e+00,6.114818750272734604e+01,4.452930123439470549e+02,6.157266431048350613e-02
2.331316206014840020e+01,2.092853559000000132e+02,5.490009967999999674e+01,7.520000000000000284e+01,1.683935184999999990e+01,2.160329696249999998e+01,0.000000000000000000e+00,3.395852426460059093e+01,1.165815007066338893e+01,2.016075322808400188e+02,4.881705486916507084e+02,7.277458991850284387e-02
2.217247603471519923e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.147499999999999432e+01,2.831018518000000039e+00,3.261194231079999639e+01,1.000000000000000000e+00,2.905560380782396379e+01,9.281075613199870844e+00,3.263912681445509634e+02,6.241378949312581881e+02,1.976338824044823750e-01
2.471315831331600066e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.689999999999999858e+01,2.954166666999999968e+00,2.988046389830000038e+01,1.000000000000000000e+00,3.806367936414110886e+01,1.675585333245013686e+01,1.607233098778885392e+02,3.647148617016014214e+02,1.689845952206017743e-02
2.217933912281329967e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.812500000000000000e+01,2.414351851999999798e+00,3.593381615670000429e+01,1.000000000000000000e+00,3.612176674060094683e+01,6.420568400302725465e+00,2.770905090877698171e+02,2.216061151416257076e+02,4.386131062876109238e-02
2.586841454150080111e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.483333333000000209e+01,1.176481481000000073e+01,2.693273679670000220e+01,1.000000000000000000e+00,3.584366330392587940e+01,2.104640342430785438e+01,3.610620973707405597e+02,4.601488836200715582e+02,2.258681290017710563e-01
2.032586251730139892e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.288333332999999925e+01,-4.018981482000000049e+00,3.642407571829999569e+01,1.000000000000000000e+00,2.592849416929953321e+01,1.881751007619852700e+01,2.724567076432716703e+02,8.065588035055782257e+02,1.482460037979699552e-01
2.528006257002590118e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.370833333000000209e+01,1.682592593000000036e+01,2.445454005999999936e+01,0.000000000000000000e+00,3.542728714636014331e+01,2.416561768681777878e+01,1.925147617284500541e+02,5.537334160456730388e+02,2.893459645199898400e-01
2.135926234769879883e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+01,-7.321759258999999354e+00,3.351611367079999582e+01,1.000000000000000000e+00,3.824539091778674305e+01,8.864643606462447423e+00,1.207792633349784239e+02,2.099811968466900112e+02,5.472152532487379456e-02
2.410124988527309853e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.646666667000000217e+01,-1.216203703999999997e+00,4.004066310169999809e+01,1.000000000000000000e+00,4.996290757225109047e+01,1.499567343284794418e+01,3.473478909255627514e+02,6.631963781727054084e+02,1.069844206333507158e-01
2.473280039801419861e+01,1.865730513999999971e+02,1.614805531000000087e+02,6.567499999999999716e+01,1.285648147999999935e+00,4.176924966170000175e+01,1.000000000000000000e+00,2.236085158956696262e+01,1.908829687289379962e+01,1.899794835597385259e+02,3.756421730513936836e+02,1.739320302847539579e-01
2.425214213513750039e+01,1.158655700999999851e+02,5.064806575000000421e+00,6.699166667000000075e+01,2.193055556000000017e+00,3.981819546330000037e+01,1.000000000000000000e+00,4.345849889975556124e+01,7.474707342590535930e+00,7.517212201674747973e+01,4.006052574729405364e+02,5.404896888705449515e-02
2.502812756104059844e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.933333333000000209e+01,-1.462499999999999911e+00,3.886023212919999992e+01,1.000000000000000000e+00,4.486578476308626762e+01,1.954208356570117999e+01,1.835857323618322710e+02,4.178969766034728082e+02,1.052012671414162548e-02
2.392213405378189961e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.084999999999999432e+01,1.304814814999999939e+01,3.147353177329999951e+01,1.000000000000000000e+00,2.538178222068718171e+01,1.475704726684548440e+01,1.627583297997259422e+02,2.802749785065000765e+02,3.408198463720873983e-02
2.447967606583859990e+01,2.705170634999999493e+02,2.888287306999999942e+02,6.335000000000000142e+01,1.813657407000000177e+01,2.454196751829999812e+01,0.000000000000000000e+00,2.704246698104933344e+01,1.990333209758059496e+01,1.554138418688874310e+02,9.707853388186288157e+02,2.380986082482486332e-01
2.249940987192820074e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.524166667000000075e+01,9.958333329999999872e-01,2.023249719500000054e+01,1.000000000000000000e+00,4.615502579133170968e+01,1.715996679407481551e+01,2.176402624101381491e+02,4.141723446970823943e+02,9.733864208797639306e-02
2.352600049853489850e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.236666667000000075e+01,-2.184722221999999991e+00,4.454102555499999738e+01,1.000000000000000000e+00,2.108454840190185209e+01,1.792692657397254408e+01,3.061992364301128191e+02,5.000811007177716192e+02,5.814597549959484024e-02
2.356797073330410086e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.740833333000000493e+01,2.808333333000000209e+00,3.665906253669999870e+01,1.000000000000000000e+00,3.650942723118573241e+01,2.233305676697695219e+01,2.981549838913847452e+02,4.919791696521448898e+02,5.343237675816379234e-02
2.388272019868130158e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.272499999999999432e+01,1.057638889000000049e+01,2.996565583750000172e+01,1.000000000000000000e+00,4.205733653378459280e+01,2.488985936930345133e+01,1.965429331634815640e+02,6.997529846136219476e+02,2.540342412284094312e-02
2.047402671230180005e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.684166666999999507e+01,-4.987962963000000194e+00,3.336853844419999859e+01,1.000000000000000000e+00,2.571413275776433949e+01,1.856874072229308581e+01,1.240355091828750318e+02,8.650504831461371396e+02,2.211985317860724054e-01
1.995082320730179859e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.230833332999999641e+01,-1.174629630000000091e+01,4.716175287000000083e+01,1.000000000000000000e+00,2.844889400508589006e+01,1.829941083298771787e+01,1.213422087769901623e+02,8.544561816591659635e+02,2.869766300896247069e-01
2.054537809192060038e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.489166667000000643e+01,8.972222220000000137e-01,2.338280992170000161e+01,1.000000000000000000e+00,3.411125660480951183e+01,8.613651772506504045e+00,8.544360091804463764e+01,7.386445332407806745e+02,1.559480645201075932e-01
2.047712644926150105e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.078333333000000493e+01,-3.384259258999999798e+00,3.774318037079999755e+01,1.000000000000000000e+00,2.063126714227496095e+01,1.192677393291905119e+01,1.300601354359017137e+02,3.213055462263546360e+02,2.948506719483317551e-01
2.151100982777720105e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.774166667000000075e+01,-7.991666667000000501e+00,4.537788740669999754e+01,1.000000000000000000e+00,3.568611977076414377e+01,2.010199657701955545e+01,1.862757517476636622e+02,2.640091161795373864e+02,1.255033579833032265e-01
2.165493254393789968e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.759999999999999432e+01,1.047731482000000014e+01,2.969335814749999969e+01,1.000000000000000000e+00,3.730467903828662202e+01,9.247671006028344465e+00,1.781593953022985204e+02,8.511670343021874032e+02,2.183956998273296202e-01
2.336824631742819847e+01,4.768808389999999520e+01,2.304119596999999686e+00,7.931666667000000359e+01,-1.775925925999999988e+00,6.627928634250000073e+01,1.000000000000000000e+00,2.213356015696216872e+01,2.024426168849844032e+01,1.133812734490236380e+02,3.103053018284660993e+02,1.535474605745563159e-01
2.641966704138409838e+01,2.767411930000000098e+02,6.812052006000000404e+01,5.356666666999999649e+01,2.286018518999999927e+01,2.466227631829999822e+01,0.000000000000000000e+00,2.718275110200956846e+01,9.773181932561525898e+00,3.691705723791519063e+02,8.187296763790793648e+02,7.815906575324231553e-02
2.253239259983989839e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.082500000000000284e+01,4.577777777999999742e+00,3.459299213749999780e+01,1.000000000000000000e+00,3.797506504584097797e+01,1.920627201425615027e+01,1.685322213437684127e+02,8.841525050727339021e+02,2.543820444640678136e-01
2.212659034388569879e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.529999999999999716e+01,1.009398148000000006e+01,2.132864371750000032e+01,0.000000000000000000e+00,3.944612518350083974e+01,1.222620853748517789e+01,1.050698664602582824e+02,5.803977392790496879e+02,2.092294073220181960e-01
2.134535106407789939e+01,2.468971142000000043e+02,5.140370893000000478e+02,4.029999999999999716e+01,5.478703703999999952e+00,2.641254997500000101e+01,1.000000000000000000e+00,3.542728714636014331e+01,2.416561768681777878e+01,1.925147617284500541e+02,5.537334160456730388e+02,2.893459645199898400e-01
2.269868449453409909e+01,4.551181591000000282e+01,6.249466152999999622e+02,1.877499999999999858e+01,1.048287037000000055e+01,2.240245812999999941e+01,1.000000000000000000e+00,4.017620236299715231e+01,1.593320620405759236e+01,1.392542076854455786e+02,7.868649239013411716e+02,2.851697234618811860e-01
2.143533118297870033e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.686666667000000075e+01,4.406944444999999710e+00,3.988441646829999598e+01,1.000000000000000000e+00,3.689636204964550359e+01,1.175214224638946803e+01,1.986966312294821364e+02,5.099208094876822770e+02,2.472769175508115758e-01
2.121504791218560015e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.329166666999999791e+01,-1.116111111000000022e+01,4.414933402919999850e+01,1.000000000000000000e+00,2.204792025202677763e+01,5.743610465261411058e+00,6.114818750272734604e+01,4.452930123439470549e+02,6.157266431048350613e-02
1.896000339708229987e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.492499999999999716e+01,7.657407409999998915e-01,3.141670436500000108e+01,1.000000000000000000e+00,2.135456492565400666e+01,1.277547105147665008e+01,9.820503353764146937e+01,5.494071580249437829e+02,2.742593272375468683e-01
2.623172205913180122e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.636666667000000075e+01,1.719814815000000152e+01,2.270767600419999965e+01,0.000000000000000000e+00,4.213702374578599574e+01,1.646422064015406406e+01,2.032564883330533405e+02,5.907478557152878693e+02,5.135525936325276153e-02
2.154794506008029842e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.361666667000000075e+01,1.701388888999999960e+00,2.165931554249999991e+01,0.000000000000000000e+00,3.040406477720906864e+01,1.913609305818068052e+01,3.279497512502846917e+02,3.560030101577809774e+02,2.766141626329535197e-01
1.958998840992390100e+01,1.370329825999999969e+02,3.908742761000000314e+02,5.912500000000000000e+01,4.351851849999999744e-01,5.348502805500000079e+01,1.000000000000000000e+00,2.426356265719342531e+01,9.824433733918867873e+00,3.844142095134494070e+02,6.341212660343487642e+02,2.683131812102652058e-01
2.391091563564090094e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.771666666999999507e+01,-9.960185184000000191e+00,4.165906560170000006e+01,1.000000000000000000e+00,2.495347531745016312e+01,1.993368302394434721e+01,3.017443016137377754e+02,5.281739824127516840e+02,1.186534195332154401e-01
2.627306481069119926e+01,3.339158051000000569e+02,2.470655658999999957e+02,6.081666666999999649e+01,1.881620369999999909e+01,2.452255833250000094e+01,0.000000000000000000e+00,2.874722722482963633e+01,2.073433527594321646e+01,2.815730893983483156e+02,4.547379363406739685e+02,2.065629411285250516e-01
2.222904569772000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.650833332999999925e+01,5.180555559999999726e-01,4.883094060250000013e+01,1.000000000000000000e+00,3.302283803197547485e+01,1.814799955596900816e+01,2.953432438302836545e+02,5.989187541025892187e+02,1.914702486980540130e-01
2.155955964057919871e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.689166667000000643e+01,-4.631481481000000677e+00,3.251948106169999875e+01,1.000000000000000000e+00,4.470792714677333635e+01,8.540386929341998723e+00,2.513645758087639024e+02,5.386718553240609708e+02,1.319981024325028451e-01
2.294068076976310167e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.080833332999999996e+01,6.775000000000000355e+00,2.052071252420000036e+01,1.000000000000000000e+00,3.814339930620461416e+01,5.712690829635022283e+00,3.104969512455145377e+02,6.986047799067872575e+02,1.874982923824473346e-01
2.373491730138849931e+01,4.892306351999999947e+01,2.619747709999999952e-01,9.766666666999999791e+01,1.423240741000000043e+01,2.901943422579999776e+01,1.000000000000000000e+00,3.507611974815836220e+01,1.985442814459384664e+01,2.741055182729026569e+02,5.037031803692569838e+02,1.175204473902099478e-01
2.181880274635799921e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.760833332999999357e+01,1.658333332999999854e+01,2.211410556919999948e+01,0.000000000000000000e+00,2.699722688796262560e+01,8.419985522604775952e+00,1.708368387059611564e+02,2.533078012656955309e+02,1.462258461963061862e-01
